PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MOMA_a103,263,249,512,0.51,0.49
MOMA_a120,291,210,501,0.58,0.42
MOMA_a135,267,244,511,0.52,0.48
MOMA_a150,241,264,505,0.48,0.52
MOMA_a180,129,120,249,0.52,0.48
MOMA_a30,277,227,504,0.55,0.45
MOMA_a45,277,213,490,0.57,0.43
MOMA_a60,266,236,502,0.53,0.47
MOMA_a90,275,241,516,0.53,0.47
MOME_a0,137,115,252,0.54,0.46
MOME_a103,244,223,467,0.52,0.48
MOME_a120,286,228,514,0.56,0.44
MOME_a135,264,230,494,0.53,0.47
MOME_a150,243,240,483,0.5,0.5
MOME_a180,108,132,240,0.45,0.55
MOME_a30,275,226,501,0.55,0.45
MOME_a45,254,255,509,0.5,0.5
MOME_a60,265,225,490,0.54,0.46
MOME_a90,262,230,492,0.53,0.47
MONE_a0,143,115,258,0.55,0.45
MONE_a103,287,227,514,0.56,0.44
MONE_a120,273,247,520,0.52,0.48
MONE_a135,281,232,513,0.55,0.45
MONE_a150,262,254,516,0.51,0.49
MONE_a180,139,124,263,0.53,0.47
MONE_a30,258,268,526,0.49,0.51
MONE_a45,260,264,524,0.5,0.5
MONE_a60,285,235,520,0.55,0.45
MONE_a90,280,237,517,0.54,0.46
MOPL_a0,138,122,260,0.53,0.47
MOPL_a103,282,244,526,0.54,0.46
MOPL_a120,285,242,527,0.54,0.46
MOPL_a135,297,233,530,0.56,0.44
MOPL_a150,272,250,522,0.52,0.48
MOPL_a180,148,113,261,0.57,0.43
MOPL_a30,275,249,524,0.52,0.48
MOPL_a45,268,244,512,0.52,0.48
MOPL_a60,285,235,520,0.55,0.45
MOPL_a90,276,256,532,0.52,0.48
MOSA_a0,148,122,270,0.55,0.45
MOSA_a103,269,255,524,0.51,0.49
MOSA_a120,276,243,519,0.53,0.47
MOSA_a135,269,258,527,0.51,0.49
MOSA_a150,259,248,507,0.51,0.49
MOSA_a180,143,115,258,0.55,0.45
MOSA_a30,276,238,514,0.54,0.46
MOSA_a45,280,233,513,0.55,0.45
MOSA_a60,291,232,523,0.56,0.44
MOSA_a90,281,248,529,0.53,0.47
MOSU_a0,141,111,252,0.56,0.44
MOSU_a103,271,219,490,0.55,0.45
MOSU_a120,273,220,493,0.55,0.45
MOSU_a135,243,246,489,0.5,0.5
MOSU_a150,269,220,489,0.55,0.45
MOSU_a180,134,110,244,0.55,0.45
MOSU_a30,270,224,494,0.55,0.45
MOSU_a45,272,209,481,0.57,0.43
MOSU_a60,254,251,505,0.5,0.5
MOSU_a90,264,234,498,0.53,0.47
MOUR_a0,131,132,263,0.5,0.5
MOUR_a103,308,207,515,0.6,0.4
MOUR_a120,268,244,512,0.52,0.48
MOUR_a135,266,253,519,0.51,0.49
MOUR_a150,280,245,525,0.53,0.47
MOUR_a180,136,127,263,0.52,0.48
MOUR_a30,285,235,520,0.55,0.45
MOUR_a45,281,255,536,0.52,0.48
MOUR_a60,274,247,521,0.53,0.47
MOUR_a90,279,245,524,0.53,0.47
MOVE_a0,149,96,245,0.61,0.39
MOVE_a103,257,240,497,0.52,0.48
MOVE_a120,253,237,490,0.52,0.48
MOVE_a135,253,248,501,0.5,0.5
MOVE_a150,267,217,484,0.55,0.45
MOVE_a180,128,112,240,0.53,0.47
MOVE_a30,271,225,496,0.55,0.45
MOVE_a45,275,209,484,0.57,0.43
MOVE_a60,260,228,488,0.53,0.47
MOVE_a90,264,228,492,0.54,0.46
SANE_a103,123,100,223,0.55,0.45
SANE_a120,123,131,254,0.48,0.52
SANE_a135,72,69,141,0.51,0.49
SANE_a150,111,107,218,0.51,0.49
SANE_a180,38,36,74,0.51,0.49
SANE_a45,59,73,132,0.45,0.55
SANE_a60,139,95,234,0.59,0.41
SANE_a90,117,92,209,0.56,0.44
SAPL_a0,15,16,31,0.48,0.52
SAPL_a103,81,90,171,0.47,0.53
SAPL_a120,117,84,201,0.58,0.42
SAPL_a135,98,63,161,0.61,0.39
SAPL_a150,103,91,194,0.53,0.47
SAPL_a180,46,46,92,0.5,0.5
SAPL_a30,52,44,96,0.54,0.46
SAPL_a45,60,64,124,0.48,0.52
SAPL_a60,71,50,121,0.59,0.41
SAPL_a90,117,88,205,0.57,0.43
SAUR_a103,176,182,358,0.49,0.51
SAUR_a120,107,95,202,0.53,0.47
SAUR_a135,151,105,256,0.59,0.41
SAUR_a150,135,95,230,0.59,0.41
SAUR_a180,70,69,139,0.5,0.5
SAUR_a45,64,76,140,0.46,0.54
SAUR_a60,82,57,139,0.59,0.41
SAUR_a90,42,39,81,0.52,0.48
SUJU_a0,53,35,88,0.6,0.4
SUJU_a103,101,63,164,0.62,0.38
SUJU_a120,81,74,155,0.52,0.48
SUJU_a135,76,77,153,0.5,0.5
SUJU_a150,84,61,145,0.58,0.42
SUJU_a180,35,31,66,0.53,0.47
SUJU_a30,109,93,202,0.54,0.46
SUJU_a45,84,97,181,0.46,0.54
SUJU_a60,90,93,183,0.49,0.51
SUJU_a90,81,86,167,0.49,0.51
SUMA_a0,78,60,138,0.57,0.43
SUMA_a103,73,61,134,0.54,0.46
SUMA_a120,47,47,94,0.5,0.5
SUMA_a135,44,32,76,0.58,0.42
SUMA_a150,30,37,67,0.45,0.55
SUMA_a180,6,21,27,0.22,0.78
SUMA_a30,139,113,252,0.55,0.45
SUMA_a45,130,107,237,0.55,0.45
SUMA_a60,108,117,225,0.48,0.52
SUMA_a90,94,67,161,0.58,0.42
SUNE_a0,54,29,83,0.65,0.35
SUNE_a103,83,89,172,0.48,0.52
SUNE_a120,98,78,176,0.56,0.44
SUNE_a135,89,80,169,0.53,0.47
SUNE_a150,106,77,183,0.58,0.42
SUNE_a180,35,45,80,0.44,0.56
SUNE_a30,98,64,162,0.6,0.4
SUNE_a45,86,67,153,0.56,0.44
SUNE_a60,101,71,172,0.59,0.41
SUNE_a90,94,80,174,0.54,0.46
SUPL_a0,39,41,80,0.49,0.51
SUPL_a103,91,85,176,0.52,0.48
SUPL_a120,88,79,167,0.53,0.47
SUPL_a135,91,78,169,0.54,0.46
SUPL_a150,78,94,172,0.45,0.55
SUPL_a180,50,34,84,0.6,0.4
SUPL_a30,82,79,161,0.51,0.49
SUPL_a45,95,71,166,0.57,0.43
SUPL_a60,87,88,175,0.5,0.5
SUPL_a90,93,77,170,0.55,0.45
SUSA_a0,44,47,91,0.48,0.52
SUSA_a103,81,80,161,0.5,0.5
SUSA_a120,81,73,154,0.53,0.47
SUSA_a135,79,73,152,0.52,0.48
SUSA_a150,76,64,140,0.54,0.46
SUSA_a180,36,36,72,0.5,0.5
SUSA_a30,101,91,192,0.53,0.47
SUSA_a45,105,65,170,0.62,0.38
SUSA_a60,93,86,179,0.52,0.48
SUSA_a90,87,74,161,0.54,0.46
SUUR_a0,49,38,87,0.56,0.44
SUUR_a103,90,79,169,0.53,0.47
SUUR_a120,84,86,170,0.49,0.51
SUUR_a135,91,80,171,0.53,0.47
SUUR_a150,72,98,170,0.42,0.58
SUUR_a180,42,38,80,0.52,0.48
SUUR_a30,83,82,165,0.5,0.5
SUUR_a45,85,76,161,0.53,0.47
SUUR_a60,92,74,166,0.55,0.45
SUUR_a90,93,75,168,0.55,0.45
URNE_a0,150,116,266,0.56,0.44
URNE_a30,307,293,600,0.51,0.49
URNE_a45,284,286,570,0.5,0.5
URPL_a103,172,153,325,0.53,0.47
URPL_a60,363,270,633,0.57,0.43
URPL_a90,281,247,528,0.53,0.47
VEJU_a0,62,50,112,0.55,0.45
VEJU_a103,97,68,165,0.59,0.41
VEJU_a120,88,77,165,0.53,0.47
VEJU_a135,82,78,160,0.51,0.49
VEJU_a150,83,62,145,0.57,0.43
VEJU_a180,35,43,78,0.45,0.55
VEJU_a30,90,86,176,0.51,0.49
VEJU_a45,79,82,161,0.49,0.51
VEJU_a60,108,85,193,0.56,0.44
VEJU_a90,88,81,169,0.52,0.48
VEMA_a0,78,73,151,0.52,0.48
VEMA_a103,100,95,195,0.51,0.49
VEMA_a120,76,47,123,0.62,0.38
VEMA_a135,36,35,71,0.51,0.49
VEMA_a150,28,35,63,0.44,0.56
VEMA_a180,16,17,33,0.48,0.52
VEMA_a30,115,97,212,0.54,0.46
VEMA_a45,122,105,227,0.54,0.46
VEMA_a60,122,98,220,0.55,0.45
VEMA_a90,97,78,175,0.55,0.45
VENE_a0,40,39,79,0.51,0.49
VENE_a103,90,85,175,0.51,0.49
VENE_a120,78,81,159,0.49,0.51
VENE_a135,85,92,177,0.48,0.52
VENE_a150,108,73,181,0.6,0.4
VENE_a180,56,33,89,0.63,0.37
VENE_a30,102,71,173,0.59,0.41
VENE_a45,85,69,154,0.55,0.45
VENE_a60,78,76,154,0.51,0.49
VENE_a90,76,98,174,0.44,0.56
VEPL_a0,44,35,79,0.56,0.44
VEPL_a103,81,86,167,0.49,0.51
VEPL_a120,85,78,163,0.52,0.48
VEPL_a135,97,82,179,0.54,0.46
VEPL_a150,89,83,172,0.52,0.48
VEPL_a180,51,34,85,0.6,0.4
VEPL_a30,94,72,166,0.57,0.43
VEPL_a45,104,73,177,0.59,0.41
VEPL_a60,93,62,155,0.6,0.4
VEPL_a90,88,72,160,0.55,0.45
VESA_a0,35,44,79,0.44,0.56
VESA_a103,104,94,198,0.53,0.47
VESA_a120,91,75,166,0.55,0.45
VESA_a135,106,75,181,0.59,0.41
VESA_a150,70,55,125,0.56,0.44
VESA_a180,33,36,69,0.48,0.52
VESA_a30,96,71,167,0.57,0.43
VESA_a45,94,63,157,0.6,0.4
VESA_a60,102,72,174,0.59,0.41
VESA_a90,93,76,169,0.55,0.45
VESU_a0,116,100,216,0.54,0.46
VESU_a30,294,237,531,0.55,0.45
VESU_a45,769,719,1488,0.52,0.48
VEUR_a0,46,29,75,0.61,0.39
VEUR_a103,83,89,172,0.48,0.52
VEUR_a120,84,80,164,0.51,0.49
VEUR_a135,77,68,145,0.53,0.47
VEUR_a150,87,100,187,0.47,0.53
VEUR_a180,47,26,73,0.64,0.36
VEUR_a30,74,68,142,0.52,0.48
VEUR_a45,90,84,174,0.52,0.48
VEUR_a60,82,77,159,0.52,0.48
VEUR_a90,82,61,143,0.57,0.43
