PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MOME_a90,1,83,0.001,0.039,-0.001,-0.002,0.037,-0.079,0.127,0.206,0.803,0.815,0.004
MOMA_a103,1,86,0.008,0.07,0.001,0.001,0.046,-0.112,0.331,0.443,1.94,6.578,0.008
MOJU_a60,1,91,0.005,0.06,0.001,0.005,0.043,-0.255,0.176,0.431,-0.807,4.152,0.006
MOUR_a120,1,89,0.004,0.056,0,0,0.038,-0.114,0.254,0.368,1.361,4.421,0.006
MEJU_a30,1,41,0.027,0.07,0.01,0.023,0.053,-0.114,0.209,0.323,0.528,0.169,0.011
MEUR_a150,1,36,0.006,0.066,-0.002,0.002,0.053,-0.117,0.209,0.326,0.828,1.206,0.011
MOSU_a90,1,86,0.007,0.054,0.001,0.005,0.052,-0.122,0.155,0.277,0.413,0.009,0.006
MOME_a103,1,87,-0.002,0.064,-0.002,0,0.048,-0.255,0.155,0.41,-0.678,2.445,0.007
MOVE_a120,1,85,0.001,0.058,0.001,0.001,0.042,-0.195,0.155,0.35,-0.153,1.153,0.006
VENE_a180,1,14,0.079,0.122,0.022,0.063,0.087,-0.047,0.393,0.44,1.111,0.482,0.033
VEUR_a135,1,30,0.044,0.093,0.014,0.03,0.042,-0.09,0.393,0.482,1.885,4.264,0.017
MONE_a60,1,93,0.02,0.063,0.016,0.016,0.039,-0.105,0.358,0.463,1.783,7.552,0.007
VEJU_a45,1,32,0.023,0.094,-0.002,0.008,0.055,-0.085,0.393,0.478,2.093,5.293,0.017
MOUR_a103,1,89,0.007,0.05,0.006,0.006,0.033,-0.112,0.155,0.267,0.183,0.529,0.005
MOMA_a120,1,88,-0.004,0.055,-0.001,-0.004,0.042,-0.16,0.155,0.316,0.039,0.901,0.006
MAPL_a120,1,20,0.034,0.11,0.003,0.018,0.023,-0.135,0.393,0.528,1.701,3.344,0.025
MOPL_a0,1,45,0.018,0.069,0.015,0.018,0.041,-0.192,0.209,0.402,-0.002,1.527,0.01
MOSU_a103,1,84,0.008,0.051,0.003,0.004,0.039,-0.104,0.209,0.314,1.039,2.544,0.006
MOVE_a135,1,87,0.008,0.069,0,0.001,0.044,-0.122,0.393,0.515,2.308,10.01,0.007
MONE_a45,1,92,0.02,0.074,0.011,0.015,0.042,-0.194,0.393,0.586,1.432,6.399,0.008
MOUR_a90,1,89,0.021,0.076,0.011,0.016,0.056,-0.192,0.393,0.585,1.362,5.594,0.008
MOJU_a90,1,88,0.009,0.072,-0.002,0.002,0.049,-0.117,0.393,0.509,2.168,8.41,0.008
MOME_a120,1,89,0.013,0.075,0.002,0.007,0.032,-0.252,0.393,0.644,1.509,8.343,0.008
MOMA_a135,1,88,-0.001,0.065,-0.001,-0.007,0.046,-0.114,0.393,0.507,2.631,13.14,0.007
MOSU_a120,1,86,0.011,0.074,0.002,0.005,0.047,-0.195,0.393,0.587,1.68,7.627,0.008
MOJU_a103,1,90,0.018,0.071,0.003,0.011,0.058,-0.156,0.367,0.523,1.821,6.598,0.008
MONE_a30,1,93,0.007,0.061,0,0.006,0.055,-0.122,0.154,0.276,0.226,-0.398,0.006
MEPL_a103,1,17,0.016,0.056,0.006,0.015,0.05,-0.076,0.121,0.197,0.279,-0.956,0.014
MOVE_a150,1,86,0.026,0.067,0.011,0.018,0.034,-0.095,0.331,0.426,1.793,5.008,0.007
MOMA_a150,1,87,0.008,0.046,0.007,0.008,0.037,-0.091,0.127,0.217,0.138,0.117,0.005
MOME_a135,1,87,0.008,0.059,0.005,0.006,0.045,-0.194,0.198,0.392,0.109,1.819,0.006
MOSA_a60,1,91,0.001,0.067,-0.008,-0.004,0.041,-0.13,0.367,0.497,2.536,11.357,0.007
MOSU_a135,1,86,0.012,0.069,0.002,0.008,0.036,-0.252,0.331,0.582,0.818,6.188,0.007
VEPL_a120,1,27,0.009,0.061,0.002,0.008,0.049,-0.135,0.135,0.27,0.121,-0.049,0.012
MOUR_a60,1,91,0.003,0.059,-0.003,0.001,0.041,-0.156,0.367,0.523,2.33,14.817,0.006
MOJU_a120,1,87,0.005,0.048,0.007,0.004,0.035,-0.118,0.169,0.287,0.255,1.076,0.005
VEMA_a0,1,14,-0.01,0.069,-0.013,-0.009,0.074,-0.135,0.108,0.243,0.078,-1.003,0.018
MOME_a150,1,85,0.009,0.056,0.006,0.008,0.045,-0.135,0.14,0.275,0.06,0.343,0.006
SUNE_a150,1,30,0.028,0.064,0.013,0.027,0.062,-0.135,0.16,0.295,-0.052,-0.185,0.012
MOSU_a150,1,86,0.007,0.072,0.004,0.006,0.056,-0.194,0.254,0.448,0.262,1.448,0.008
MONE_a0,1,46,0,0.06,-0.001,-0.003,0.028,-0.135,0.285,0.42,1.87,9.33,0.009
MOUR_a45,1,95,0.001,0.058,-0.001,-0.002,0.043,-0.135,0.285,0.42,1.214,5.193,0.006
MOJU_a135,1,89,-0.003,0.057,-0.001,-0.003,0.037,-0.194,0.15,0.344,-0.093,1.899,0.006
MOVE_a180,1,42,-0.004,0.076,-0.001,0.001,0.051,-0.252,0.145,0.397,-0.907,1.937,0.012
MOMA_a180,1,44,-0.001,0.052,-0.004,-0.001,0.037,-0.145,0.107,0.252,-0.185,0.816,0.008
MOSA_a90,1,91,-0.002,0.059,0,0,0.04,-0.252,0.142,0.393,-0.732,2.926,0.006
MOUR_a30,1,91,0.004,0.053,-0.002,0.001,0.039,-0.145,0.167,0.313,0.635,1.166,0.006
MOJU_a150,1,87,0.003,0.059,-0.005,0.003,0.047,-0.145,0.148,0.293,0.203,0.284,0.006
MOSA_a103,1,88,0.004,0.057,0.003,0.005,0.042,-0.194,0.129,0.323,-0.403,1.218,0.006
MOME_a180,1,41,0.003,0.058,0.002,0,0.031,-0.13,0.177,0.308,0.46,1.462,0.009
MENE_a150,1,31,0.002,0.05,-0.007,-0.002,0.031,-0.083,0.125,0.208,0.816,0.084,0.009
MOSU_a180,1,41,0.004,0.049,-0.002,0.001,0.039,-0.099,0.145,0.244,0.662,0.548,0.008
MOPL_a90,1,91,-0.006,0.066,-0.001,-0.004,0.047,-0.252,0.142,0.393,-0.7,2.065,0.007
MESU_a0,1,78,0.006,0.056,-0.001,0.004,0.054,-0.097,0.153,0.249,0.45,-0.392,0.006
MOSA_a120,1,88,-0.001,0.061,-0.006,-0.003,0.049,-0.158,0.183,0.341,0.503,0.771,0.006
MOUR_a0,1,47,0.01,0.06,0.011,0.012,0.036,-0.194,0.14,0.333,-0.542,1.736,0.009
MOJU_a180,1,44,0.006,0.047,0.007,0.005,0.038,-0.085,0.108,0.193,0.051,-0.648,0.007
MOPL_a103,1,90,0.008,0.05,0.003,0.006,0.037,-0.1,0.14,0.24,0.443,0.453,0.005
VESA_a90,1,24,0.013,0.056,0.012,0.012,0.071,-0.079,0.125,0.204,0.106,-1.1,0.011
MOSA_a135,1,88,0.007,0.054,0.002,0.004,0.038,-0.112,0.254,0.366,1.206,3.797,0.006
SUPL_a90,1,32,-0.005,0.042,-0.005,-0.007,0.046,-0.079,0.094,0.173,0.372,-0.517,0.007
MASA_a90,1,66,0,0.057,0,-0.003,0.049,-0.13,0.162,0.293,0.461,0.72,0.007
MOPL_a120,1,87,0.011,0.064,0.002,0.004,0.039,-0.104,0.358,0.463,2.097,8.602,0.007
MEPL_a90,1,17,-0.021,0.037,-0.017,-0.021,0.045,-0.079,0.042,0.121,0.033,-1.171,0.009
MOSA_a150,1,89,0.004,0.046,0.001,0.002,0.039,-0.083,0.136,0.219,0.534,0.089,0.005
MOPL_a135,1,85,-0.003,0.055,-0.004,-0.006,0.043,-0.158,0.183,0.341,0.595,1.749,0.006
MOPL_a150,1,87,-0.001,0.056,-0.006,-0.005,0.05,-0.114,0.254,0.369,1.179,3.492,0.006
VEUR_a150,1,29,0.012,0.058,-0.001,0.006,0.037,-0.061,0.184,0.245,1.139,0.868,0.011
MOSA_a180,1,44,0.005,0.053,-0.004,0.002,0.036,-0.121,0.15,0.272,0.722,1.21,0.008
MESA_a60,1,39,-0.006,0.033,-0.004,-0.005,0.037,-0.095,0.05,0.144,-0.392,-0.337,0.005
MEMA_a30,1,20,0.012,0.036,0.011,0.011,0.034,-0.05,0.092,0.143,0.281,-0.502,0.008
MOPL_a180,1,43,0.023,0.058,0.015,0.019,0.038,-0.118,0.198,0.316,0.697,1.118,0.009
MONE_a135,1,88,0.004,0.066,0.004,0.003,0.048,-0.252,0.331,0.582,0.747,7.257,0.007
VEJU_a30,1,42,0.004,0.051,-0.001,0.002,0.051,-0.122,0.127,0.249,0.253,0.043,0.008
MOMA_a45,1,89,0.006,0.064,0.006,0.005,0.047,-0.195,0.183,0.377,0.002,1.925,0.007
MONE_a150,1,88,0,0.051,-0.004,-0.004,0.038,-0.112,0.254,0.366,1.471,5.619,0.005
MEUR_a180,1,25,0.016,0.047,0.012,0.014,0.054,-0.055,0.098,0.154,0.168,-1.131,0.009
MOVE_a45,1,83,0.005,0.053,0.004,0.004,0.043,-0.156,0.154,0.31,0.146,1.109,0.006
MENE_a135,1,46,0.009,0.076,-0.004,-0.003,0.051,-0.099,0.358,0.457,2.412,7.935,0.011
SUSA_a60,1,33,0.015,0.047,0.014,0.014,0.039,-0.086,0.128,0.214,0.159,-0.064,0.008
MAUR_a150,1,26,-0.009,0.103,-0.005,-0.01,0.101,-0.206,0.285,0.491,0.472,0.795,0.02
MOMA_a30,1,89,0.007,0.051,0.009,0.007,0.046,-0.13,0.146,0.276,0.084,0.323,0.005
MOVE_a30,1,85,0.017,0.079,0.007,0.008,0.048,-0.206,0.358,0.564,1.433,4.764,0.009
VEPL_a103,1,25,-0.01,0.091,0.004,0.003,0.087,-0.255,0.098,0.353,-1.297,1.415,0.018
MONE_a180,1,44,-0.006,0.05,-0.007,-0.005,0.05,-0.158,0.098,0.257,-0.354,0.584,0.008
MOME_a45,1,85,0,0.054,0.002,-0.002,0.057,-0.156,0.183,0.34,0.238,0.83,0.006
MEJU_a0,1,20,-0.001,0.067,0,-0.001,0.053,-0.122,0.109,0.231,-0.004,-0.923,0.015
MOSU_a30,1,87,0.008,0.054,0.003,0.006,0.045,-0.156,0.176,0.333,0.348,1.129,0.006
MOMA_a0,1,45,0.007,0.058,0,0.003,0.036,-0.117,0.177,0.294,0.815,1.399,0.009
MOME_a30,1,84,0.008,0.052,0.008,0.008,0.047,-0.122,0.128,0.25,0.105,-0.133,0.006
MOVE_a0,1,40,-0.012,0.058,-0.014,-0.014,0.046,-0.122,0.183,0.305,0.658,1.467,0.009
SUUR_a180,1,16,-0.025,0.073,-0.009,-0.024,0.03,-0.206,0.129,0.335,-0.512,0.854,0.018
SUNE_a135,1,31,-0.012,0.064,-0.005,-0.01,0.03,-0.206,0.146,0.352,-0.288,2.204,0.011
SUMA_a30,1,37,-0.025,0.066,-0.026,-0.028,0.05,-0.206,0.148,0.354,0.26,1.037,0.011
MOSU_a0,1,41,-0.01,0.046,0.002,-0.006,0.031,-0.117,0.081,0.199,-0.747,0.247,0.007
MOUR_a180,1,45,-0.006,0.082,0,-0.006,0.041,-0.252,0.331,0.582,0.697,6.226,0.012
MOJU_a0,1,46,0.011,0.071,0.011,0.01,0.068,-0.206,0.183,0.389,-0.088,0.917,0.01
MOME_a0,1,41,-0.002,0.067,-0.005,-0.005,0.041,-0.206,0.184,0.391,0.383,2.647,0.01
MESA_a45,1,34,0.02,0.059,0.017,0.016,0.052,-0.11,0.176,0.287,0.548,0.323,0.01
MEVE_a30,1,103,0.007,0.059,0.003,0.006,0.051,-0.145,0.184,0.33,0.127,0.404,0.006
VENE_a150,1,26,0.005,0.043,0.012,0.002,0.049,-0.072,0.12,0.191,0.554,0.126,0.008
MENE_a120,1,29,0.006,0.031,0.007,0.005,0.035,-0.048,0.082,0.13,0.3,-0.592,0.006
SUJU_a0,1,15,-0.013,0.057,-0.001,-0.013,0.037,-0.121,0.095,0.217,0.03,-0.52,0.015
MAJU_a30,1,33,-0.02,0.043,-0.025,-0.021,0.041,-0.145,0.085,0.23,-0.076,0.927,0.008
MAPL_a103,1,22,-0.019,0.052,-0.014,-0.021,0.041,-0.145,0.145,0.29,0.761,3.296,0.011
VEPL_a90,1,29,0.01,0.043,0.011,0.009,0.052,-0.06,0.108,0.168,0.079,-0.846,0.008
MEPL_a60,1,39,-0.004,0.049,-0.007,-0.008,0.034,-0.117,0.129,0.246,0.782,1.133,0.008
MEMA_a45,1,42,0.01,0.076,0.002,0.005,0.039,-0.192,0.285,0.477,0.964,3.457,0.012
SAUR_a120,1,111,0.003,0.055,0,-0.001,0.05,-0.145,0.198,0.343,0.689,1.403,0.005
SUSA_a45,1,32,0,0.048,-0.004,0,0.044,-0.145,0.095,0.24,-0.336,0.864,0.009
MESA_a30,1,44,-0.03,0.074,-0.018,-0.022,0.047,-0.255,0.109,0.364,-1.207,1.853,0.011
SUNE_a120,1,29,0.005,0.042,0.006,0.003,0.03,-0.083,0.108,0.191,0.445,0.282,0.008
VESA_a60,1,40,0.022,0.046,0.015,0.018,0.027,-0.058,0.143,0.2,0.951,0.973,0.007
VEUR_a180,1,33,0.007,0.05,0.007,0.006,0.034,-0.117,0.105,0.222,0.037,-0.036,0.009
VENE_a135,1,45,0.006,0.052,0.005,0.007,0.043,-0.121,0.105,0.227,-0.118,-0.035,0.008
MENE_a103,1,36,0.017,0.056,0.021,0.016,0.056,-0.114,0.148,0.262,0.239,-0.258,0.009
MEPL_a45,1,36,0.012,0.062,0,0.006,0.042,-0.095,0.198,0.292,1.008,0.907,0.01
MANE_a150,1,18,0,0.067,-0.003,-0.005,0.042,-0.114,0.198,0.312,1.15,1.986,0.016
SUPL_a60,1,32,0.001,0.075,0.008,0.006,0.042,-0.255,0.198,0.453,-0.848,3.309,0.013
VEJU_a0,1,14,-0.015,0.048,-0.01,-0.013,0.053,-0.114,0.058,0.172,-0.384,-0.823,0.013
MEUR_a135,1,25,-0.017,0.054,-0.001,-0.008,0.03,-0.194,0.045,0.238,-1.646,2.559,0.011
MENE_a90,1,38,-0.004,0.08,-0.001,-0.008,0.036,-0.194,0.367,0.561,2.178,10.306,0.013
MEMA_a60,1,35,-0.003,0.072,0.001,-0.001,0.057,-0.195,0.169,0.364,-0.299,0.797,0.012
VESA_a45,1,28,0.002,0.065,-0.003,0,0.048,-0.158,0.184,0.343,0.338,1.255,0.012
VENE_a120,1,27,0.014,0.053,0.012,0.012,0.034,-0.08,0.143,0.223,0.464,-0.154,0.01
SUUR_a150,1,29,-0.016,0.047,-0.008,-0.011,0.036,-0.194,0.05,0.243,-1.81,4.578,0.009
MAPL_a90,1,55,0.007,0.055,-0.002,0.002,0.032,-0.097,0.167,0.264,1.031,1.316,0.007
SUSA_a30,1,31,-0.01,0.053,-0.017,-0.008,0.038,-0.16,0.096,0.256,-0.346,0.638,0.01
MEPL_a30,1,27,0.039,0.068,0.03,0.036,0.044,-0.08,0.183,0.264,0.64,-0.416,0.013
SUNE_a103,1,30,-0.009,0.052,-0.008,-0.009,0.043,-0.117,0.134,0.25,0.155,0.537,0.01
VEPL_a60,1,24,0.002,0.032,-0.001,0.001,0.03,-0.059,0.061,0.12,0.183,-0.814,0.007
VEMA_a30,1,21,-0.003,0.031,-0.007,-0.004,0.033,-0.049,0.048,0.097,0.195,-1.176,0.007
MEJU_a45,1,53,-0.002,0.054,-0.009,-0.004,0.032,-0.112,0.169,0.282,0.738,1.099,0.007
SUPL_a45,1,29,0.01,0.047,0.012,0.012,0.053,-0.121,0.095,0.217,-0.572,0.096,0.009
JUNE_a120,1,86,-0.001,0.059,-0.003,-0.004,0.058,-0.122,0.169,0.291,0.436,0.294,0.006
MEUR_a120,1,30,0.022,0.066,0.007,0.016,0.052,-0.09,0.184,0.274,0.866,0.23,0.012
MESA_a0,1,26,0.018,0.083,0.018,0.018,0.077,-0.122,0.169,0.291,-0.034,-0.963,0.016
JUSA_a45,1,156,0.006,0.085,0.001,0.001,0.076,-0.195,0.367,0.562,0.809,2.129,0.007
SUMA_a45,1,34,0.02,0.065,0.011,0.018,0.043,-0.122,0.169,0.291,0.262,0.089,0.011
VESA_a30,1,28,0.013,0.078,0.004,0.011,0.03,-0.16,0.285,0.445,0.827,3.744,0.015
MAUR_a180,1,13,0.009,0.075,-0.008,0.008,0.059,-0.122,0.145,0.267,0.268,-0.798,0.021
VENE_a103,1,27,0.001,0.056,-0.003,-0.001,0.034,-0.122,0.142,0.263,0.519,0.998,0.011
SUUR_a135,1,29,-0.005,0.06,-0.008,-0.008,0.047,-0.117,0.145,0.262,0.56,0.279,0.011
MANE_a135,1,20,0.016,0.075,-0.009,0.008,0.048,-0.076,0.169,0.245,0.849,-0.799,0.017
SUJU_a30,1,32,0.02,0.066,-0.003,0.012,0.038,-0.097,0.184,0.281,0.984,0.22,0.012
SUNE_a90,1,32,-0.001,0.064,-0.006,-0.007,0.05,-0.117,0.169,0.286,0.838,0.691,0.011
VEPL_a45,1,24,0.032,0.064,0.014,0.029,0.052,-0.097,0.176,0.273,0.41,-0.396,0.013
MASA_a60,1,30,0.006,0.072,0.002,0.003,0.043,-0.121,0.169,0.29,0.391,-0.216,0.013
SUPL_a30,1,28,0.01,0.048,0.001,0.01,0.05,-0.09,0.095,0.184,0.137,-0.946,0.009
VENE_a90,1,52,0.004,0.033,0.004,0.003,0.024,-0.057,0.134,0.19,1.031,2.942,0.005
VEMA_a45,1,21,0.034,0.07,0.022,0.03,0.038,-0.107,0.183,0.29,0.615,0.158,0.015
VEPL_a30,1,28,0.01,0.075,-0.001,0.007,0.064,-0.158,0.183,0.342,0.378,0.357,0.014
SUUR_a120,1,30,0.012,0.073,-0.003,0.006,0.048,-0.13,0.183,0.314,0.682,0.219,0.013
MEVE_a0,1,34,-0.007,0.042,-0.008,-0.007,0.036,-0.112,0.092,0.204,-0.02,-0.128,0.007
SUJU_a45,1,31,0.006,0.075,-0.004,-0.005,0.031,-0.107,0.367,0.474,3.523,14.724,0.013
VEUR_a120,1,27,0.008,0.059,-0.001,0.005,0.041,-0.107,0.154,0.261,0.539,0.132,0.011
SUSA_a0,1,15,0.054,0.113,0.026,0.043,0.075,-0.107,0.367,0.474,1.273,1.374,0.029
VESA_a0,1,11,0.004,0.033,0,0.004,0.035,-0.052,0.053,0.106,-0.22,-1.236,0.01
MANE_a120,1,21,0.028,0.084,0,0.013,0.038,-0.052,0.331,0.383,2.215,5.204,0.018
JUPL_a60,1,107,0.005,0.078,0.007,0.004,0.066,-0.195,0.285,0.479,0.409,1.69,0.008
SUUR_a103,1,30,0.031,0.065,0.014,0.026,0.058,-0.064,0.184,0.249,0.727,-0.466,0.012
SUNE_a60,1,31,0.041,0.071,0.031,0.034,0.051,-0.061,0.254,0.316,0.921,0.952,0.013
VESU_a0,1,38,0.007,0.082,0.005,0.003,0.055,-0.192,0.254,0.447,0.602,1.423,0.013
MASA_a45,1,31,0.041,0.067,0.015,0.031,0.039,-0.038,0.254,0.292,1.351,1.432,0.012
VEUR_a103,1,23,0.023,0.066,0.008,0.009,0.033,-0.04,0.254,0.294,2.172,4.662,0.014
VENE_a60,1,25,0.027,0.078,0.013,0.02,0.045,-0.099,0.254,0.354,1.134,1.305,0.016
MAJU_a0,1,15,0.048,0.095,0.015,0.043,0.095,-0.083,0.254,0.337,0.585,-0.831,0.025
SUMA_a60,1,35,0.003,0.058,-0.001,-0.002,0.06,-0.083,0.183,0.266,0.949,0.966,0.01
MAPL_a60,1,27,0.031,0.065,0.018,0.028,0.039,-0.083,0.183,0.265,0.608,-0.276,0.012
SUJU_a60,1,30,-0.009,0.08,0.004,0.001,0.046,-0.255,0.127,0.382,-1.623,3.393,0.015
VEJU_a60,1,25,0,0.045,0.003,-0.004,0.027,-0.083,0.127,0.21,0.919,1.214,0.009
VEMA_a60,1,25,0.023,0.064,0.014,0.021,0.057,-0.083,0.152,0.234,0.352,-1.026,0.013
SUPL_a0,1,20,0.031,0.071,0.037,0.032,0.074,-0.095,0.154,0.249,-0.117,-1.021,0.016
VEPL_a0,1,10,-0.011,0.047,-0.017,-0.016,0.036,-0.083,0.096,0.178,0.799,0.246,0.015
VEUR_a90,1,21,-0.011,0.051,-0.001,-0.009,0.064,-0.114,0.077,0.192,-0.268,-0.68,0.011
SUUR_a90,1,27,0.006,0.075,0.004,0.007,0.067,-0.192,0.146,0.338,-0.143,0.375,0.014
VENE_a45,1,23,-0.029,0.062,-0.008,-0.025,0.045,-0.192,0.072,0.264,-0.718,-0.023,0.013
SUNE_a45,1,29,-0.002,0.064,-0.004,0.001,0.04,-0.192,0.145,0.338,-0.599,1.627,0.012
MEUR_a103,1,30,0.028,0.073,0.011,0.023,0.06,-0.083,0.285,0.368,1.285,2.77,0.013
MENE_a60,1,19,0.037,0.084,0.029,0.03,0.068,-0.104,0.285,0.389,0.958,1.839,0.019
MANE_a103,1,21,0.02,0.063,0.026,0.027,0.043,-0.16,0.1,0.261,-1.089,1.028,0.014
MEPL_a0,1,11,-0.005,0.039,0.002,-0.005,0.035,-0.079,0.071,0.15,-0.035,-0.326,0.012
MEJU_a60,1,17,0.016,0.05,0.002,0.014,0.035,-0.058,0.11,0.169,0.798,-0.604,0.012
VENE_a30,1,20,-0.008,0.046,0,-0.006,0.037,-0.112,0.073,0.185,-0.443,-0.32,0.01
MEUR_a90,1,28,0.009,0.063,-0.001,0.006,0.051,-0.122,0.177,0.299,0.628,0.568,0.012
MENE_a45,1,19,0.005,0.065,0.028,0.007,0.046,-0.122,0.108,0.23,-0.561,-0.733,0.015
MASA_a30,1,71,-0.001,0.065,-0.004,-0.002,0.053,-0.195,0.153,0.347,0.005,0.726,0.008
SUNE_a30,1,26,0.012,0.061,0.014,0.015,0.056,-0.158,0.11,0.269,-0.46,0.487,0.012
MAPL_a45,1,26,-0.032,0.074,-0.009,-0.027,0.071,-0.195,0.085,0.279,-0.707,-0.282,0.015
VEJU_a90,1,25,-0.024,0.057,-0.016,-0.017,0.027,-0.195,0.068,0.262,-1.323,1.982,0.011
VEUR_a60,1,23,-0.009,0.059,-0.007,-0.006,0.04,-0.195,0.095,0.289,-0.937,2.045,0.012
MENE_a30,1,31,-0.01,0.055,0.003,-0.006,0.039,-0.156,0.095,0.251,-0.723,0.09,0.01
SUJU_a90,1,27,0.009,0.042,0.006,0.006,0.045,-0.064,0.117,0.18,0.57,-0.168,0.008
SUUR_a60,1,29,0.031,0.087,0.007,0.02,0.039,-0.108,0.358,0.466,1.928,4.665,0.016
MEJU_a90,1,34,0.002,0.052,-0.006,-0.004,0.025,-0.083,0.176,0.259,1.387,2.403,0.009
MANE_a90,1,21,0.02,0.043,0.01,0.018,0.038,-0.053,0.112,0.165,0.331,-0.601,0.009
VEJU_a103,1,23,-0.015,0.044,-0.012,-0.015,0.035,-0.114,0.082,0.196,-0.014,-0.127,0.009
MEUR_a60,1,39,0.014,0.047,0.007,0.013,0.037,-0.114,0.148,0.262,0.266,0.933,0.008
VEUR_a45,1,40,0.015,0.043,0.011,0.013,0.036,-0.058,0.134,0.191,0.572,0.277,0.007
VENE_a0,1,12,-0.021,0.041,-0.024,-0.019,0.049,-0.095,0.039,0.134,-0.065,-1.208,0.012
MEJU_a103,1,17,-0.007,0.061,-0.01,-0.014,0.026,-0.095,0.177,0.272,1.413,2.49,0.015
VEMA_a90,1,46,-0.009,0.039,0.001,-0.006,0.039,-0.13,0.055,0.185,-0.825,0.393,0.006
SUJU_a103,1,29,0.006,0.049,-0.002,-0.001,0.029,-0.056,0.162,0.219,1.7,3.05,0.009
MEUR_a45,1,30,-0.001,0.037,-0.002,0.001,0.024,-0.099,0.071,0.171,-0.505,0.504,0.007
MENE_a0,1,26,0.01,0.026,0.004,0.01,0.021,-0.037,0.071,0.109,0.458,-0.344,0.005
MAPL_a30,1,27,0.009,0.037,0.006,0.007,0.029,-0.05,0.105,0.156,0.748,0.329,0.007
MEMA_a90,1,41,0.002,0.051,0.003,0.004,0.048,-0.121,0.1,0.221,-0.3,-0.498,0.008
SUUR_a45,1,26,0.001,0.074,-0.014,-0.01,0.04,-0.07,0.331,0.401,3.271,11.986,0.015
