PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_Z02_TAU,Mars,Taurus,541,487,1028,0.53,0.47
MA_Z03_GEM,Mars,Gemini,613,474,1087,0.56,0.44
MA_Z04_CAN,Mars,Cancer,625,550,1175,0.53,0.47
MA_Z05_LEO,Mars,Leo,657,609,1266,0.52,0.48
MA_Z06_VIR,Mars,Virgo,690,562,1252,0.55,0.45
MA_Z07_LIB,Mars,Libra,651,585,1236,0.53,0.47
MA_Z08_SCO,Mars,Scorpio,591,509,1100,0.54,0.46
MA_Z09_SAG,Mars,Sagittarius,517,459,976,0.53,0.47
MA_Z10_CAP,Mars,Capricorn,458,454,912,0.5,0.5
MA_Z11_AQU,Mars,Aquarius,519,420,939,0.55,0.45
MA_Z12_PIS,Mars,Pisces,491,382,873,0.56,0.44
ME_Z01_ARI,Mercury,Aries,594,451,1045,0.57,0.43
ME_Z02_TAU,Mercury,Taurus,544,443,987,0.55,0.45
ME_Z03_GEM,Mercury,Gemini,479,447,926,0.52,0.48
ME_Z04_CAN,Mercury,Cancer,528,483,1011,0.52,0.48
ME_Z05_LEO,Mercury,Leo,561,497,1058,0.53,0.47
ME_Z06_VIR,Mercury,Virgo,590,520,1110,0.53,0.47
ME_Z07_LIB,Mercury,Libra,600,511,1111,0.54,0.46
ME_Z08_SCO,Mercury,Scorpio,671,529,1200,0.56,0.44
ME_Z09_SAG,Mercury,Sagittarius,598,555,1153,0.52,0.48
ME_Z10_CAP,Mercury,Capricorn,583,539,1122,0.52,0.48
ME_Z11_AQU,Mercury,Aquarius,604,492,1096,0.55,0.45
ME_Z12_PIS,Mercury,Pisces,577,491,1068,0.54,0.46
MO_Z01_ARI,Moon,Aries,590,491,1081,0.55,0.45
MO_Z02_TAU,Moon,Taurus,585,493,1078,0.54,0.46
MO_Z03_GEM,Moon,Gemini,574,496,1070,0.54,0.46
MO_Z04_CAN,Moon,Cancer,602,471,1073,0.56,0.44
MO_Z05_LEO,Moon,Leo,601,479,1080,0.56,0.44
MO_Z06_VIR,Moon,Virgo,567,499,1066,0.53,0.47
MO_Z07_LIB,Moon,Libra,543,523,1066,0.51,0.49
MO_Z08_SCO,Moon,Scorpio,548,514,1062,0.52,0.48
MO_Z09_SAG,Moon,Sagittarius,582,485,1067,0.55,0.45
MO_Z10_CAP,Moon,Capricorn,582,505,1087,0.54,0.46
MO_Z11_AQU,Moon,Aquarius,582,497,1079,0.54,0.46
MO_Z12_PIS,Moon,Pisces,573,505,1078,0.53,0.47
NE_Z08_SCO,Neptune,Scorpio,75,58,133,0.56,0.44
NE_Z09_SAG,Neptune,Sagittarius,1927,1594,3521,0.55,0.45
NE_Z10_CAP,Neptune,Capricorn,1941,1567,3508,0.55,0.45
NE_Z11_AQU,Neptune,Aquarius,1745,1629,3374,0.52,0.48
NE_Z12_PIS,Neptune,Pisces,1241,1110,2351,0.53,0.47
NN_Z01_ARI,NNode,Aries,404,380,784,0.52,0.48
NN_Z02_TAU,NNode,Taurus,426,355,781,0.55,0.45
NN_Z03_GEM,NNode,Gemini,500,452,952,0.53,0.47
NN_Z04_CAN,NNode,Cancer,617,551,1168,0.53,0.47
NN_Z05_LEO,NNode,Leo,622,553,1175,0.53,0.47
NN_Z06_VIR,NNode,Virgo,614,560,1174,0.52,0.48
NN_Z07_LIB,NNode,Libra,661,514,1175,0.56,0.44
NN_Z08_SCO,NNode,Scorpio,630,541,1171,0.54,0.46
NN_Z09_SAG,NNode,Sagittarius,606,572,1178,0.51,0.49
NN_Z10_CAP,NNode,Capricorn,643,529,1172,0.55,0.45
NN_Z11_AQU,NNode,Aquarius,652,524,1176,0.55,0.45
NN_Z12_PIS,NNode,Pisces,554,427,981,0.56,0.44
PA_Z01_ARI,Pallas,Aries,659,577,1236,0.53,0.47
PA_Z02_TAU,Pallas,Taurus,508,381,889,0.57,0.43
PA_Z03_GEM,Pallas,Gemini,341,308,649,0.53,0.47
PA_Z04_CAN,Pallas,Cancer,264,241,505,0.52,0.48
PA_Z05_LEO,Pallas,Leo,383,326,709,0.54,0.46
PA_Z06_VIR,Pallas,Virgo,440,379,819,0.54,0.46
PA_Z07_LIB,Pallas,Libra,596,460,1056,0.56,0.44
PA_Z08_SCO,Pallas,Scorpio,579,478,1057,0.55,0.45
PA_Z09_SAG,Pallas,Sagittarius,569,536,1105,0.51,0.49
PA_Z10_CAP,Pallas,Capricorn,725,679,1404,0.52,0.48
PA_Z11_AQU,Pallas,Aquarius,914,813,1727,0.53,0.47
PA_Z12_PIS,Pallas,Pisces,951,780,1731,0.55,0.45
PH_Z01_ARI,Pholus,Aries,656,505,1161,0.57,0.43
PH_Z02_TAU,Pholus,Taurus,397,340,737,0.54,0.46
PH_Z03_GEM,Pholus,Gemini,327,219,546,0.6,0.4
PH_Z04_CAN,Pholus,Cancer,229,199,428,0.54,0.46
PH_Z05_LEO,Pholus,Leo,259,225,484,0.54,0.46
PH_Z06_VIR,Pholus,Virgo,360,254,614,0.59,0.41
PH_Z07_LIB,Pholus,Libra,428,423,851,0.5,0.5
PH_Z08_SCO,Pholus,Scorpio,761,752,1513,0.5,0.5
PH_Z09_SAG,Pholus,Sagittarius,1745,1517,3262,0.53,0.47
PH_Z10_CAP,Pholus,Capricorn,303,281,584,0.52,0.48
PH_Z11_AQU,Pholus,Aquarius,165,109,274,0.6,0.4
PH_Z12_PIS,Pholus,Pisces,1299,1134,2433,0.53,0.47
PL_Z06_VIR,Pluto,Virgo,301,214,515,0.58,0.42
PL_Z07_LIB,Pluto,Libra,1662,1390,3052,0.54,0.46
PL_Z08_SCO,Pluto,Scorpio,1601,1302,2903,0.55,0.45
PL_Z09_SAG,Pluto,Sagittarius,1671,1581,3252,0.51,0.49
PL_Z10_CAP,Pluto,Capricorn,1694,1471,3165,0.54,0.46
SA_Z01_ARI,Saturn,Aries,333,302,635,0.52,0.48
SA_Z02_TAU,Saturn,Taurus,522,468,990,0.53,0.47
SA_Z03_GEM,Saturn,Gemini,595,555,1150,0.52,0.48
SA_Z04_CAN,Saturn,Cancer,540,559,1099,0.49,0.51
SA_Z05_LEO,Saturn,Leo,625,502,1127,0.55,0.45
SA_Z06_VIR,Saturn,Virgo,632,562,1194,0.53,0.47
SA_Z07_LIB,Saturn,Libra,730,566,1296,0.56,0.44
SA_Z08_SCO,Saturn,Scorpio,720,579,1299,0.55,0.45
SA_Z09_SAG,Saturn,Sagittarius,721,639,1360,0.53,0.47
SA_Z10_CAP,Saturn,Capricorn,734,594,1328,0.55,0.45
SA_Z11_AQU,Saturn,Aquarius,434,397,831,0.52,0.48
SA_Z12_PIS,Saturn,Pisces,343,235,578,0.59,0.41
SN_Z01_ARI,SNode,Aries,661,514,1175,0.56,0.44
SN_Z02_TAU,SNode,Taurus,630,541,1171,0.54,0.46
SN_Z03_GEM,SNode,Gemini,606,572,1178,0.51,0.49
SN_Z04_CAN,SNode,Cancer,643,529,1172,0.55,0.45
SN_Z05_LEO,SNode,Leo,652,524,1176,0.55,0.45
SN_Z06_VIR,SNode,Virgo,554,427,981,0.56,0.44
SN_Z07_LIB,SNode,Libra,404,380,784,0.52,0.48
SN_Z08_SCO,SNode,Scorpio,426,355,781,0.55,0.45
SN_Z09_SAG,SNode,Sagittarius,500,452,952,0.53,0.47
SN_Z10_CAP,SNode,Capricorn,617,551,1168,0.53,0.47
SN_Z11_AQU,SNode,Aquarius,622,553,1175,0.53,0.47
SN_Z12_PIS,SNode,Pisces,614,560,1174,0.52,0.48
SU_Z01_ARI,Sun,Aries,586,476,1062,0.55,0.45
SU_Z02_TAU,Sun,Taurus,600,526,1126,0.53,0.47
SU_Z03_GEM,Sun,Gemini,585,505,1090,0.54,0.46
SU_Z04_CAN,Sun,Cancer,584,510,1094,0.53,0.47
SU_Z05_LEO,Sun,Leo,586,553,1139,0.51,0.49
SU_Z06_VIR,Sun,Virgo,582,489,1071,0.54,0.46
SU_Z07_LIB,Sun,Libra,592,514,1106,0.54,0.46
SU_Z08_SCO,Sun,Scorpio,595,481,1076,0.55,0.45
SU_Z09_SAG,Sun,Sagittarius,539,493,1032,0.52,0.48
SU_Z10_CAP,Sun,Capricorn,497,468,965,0.52,0.48
SU_Z11_AQU,Sun,Aquarius,581,475,1056,0.55,0.45
SU_Z12_PIS,Sun,Pisces,602,468,1070,0.56,0.44
UR_Z01_ARI,Uranus,Aries,1029,910,1939,0.53,0.47
UR_Z02_TAU,Uranus,Taurus,321,286,607,0.53,0.47
UR_Z07_LIB,Uranus,Libra,706,617,1323,0.53,0.47
UR_Z08_SCO,Uranus,Scorpio,911,741,1652,0.55,0.45
UR_Z09_SAG,Uranus,Sagittarius,964,769,1733,0.56,0.44
UR_Z10_CAP,Uranus,Capricorn,1020,802,1822,0.56,0.44
UR_Z11_AQU,Uranus,Aquarius,976,946,1922,0.51,0.49
UR_Z12_PIS,Uranus,Pisces,1002,887,1889,0.53,0.47
VE_Z01_ARI,Venus,Aries,690,564,1254,0.55,0.45
VE_Z02_TAU,Venus,Taurus,495,417,912,0.54,0.46
VE_Z03_GEM,Venus,Gemini,730,602,1332,0.55,0.45
VE_Z04_CAN,Venus,Cancer,495,474,969,0.51,0.49
VE_Z05_LEO,Venus,Leo,623,519,1142,0.55,0.45
VE_Z06_VIR,Venus,Virgo,585,504,1089,0.54,0.46
VE_Z07_LIB,Venus,Libra,516,426,942,0.55,0.45
VE_Z08_SCO,Venus,Scorpio,695,607,1302,0.53,0.47
VE_Z09_SAG,Venus,Sagittarius,465,414,879,0.53,0.47
VE_Z10_CAP,Venus,Capricorn,602,520,1122,0.54,0.46
VE_Z11_AQU,Venus,Aquarius,541,478,1019,0.53,0.47
VE_Z12_PIS,Venus,Pisces,492,433,925,0.53,0.47
VS_Z01_ARI,Vesta,Aries,582,503,1085,0.54,0.46
VS_Z02_TAU,Vesta,Taurus,667,636,1303,0.51,0.49
VS_Z03_GEM,Vesta,Gemini,726,611,1337,0.54,0.46
VS_Z04_CAN,Vesta,Cancer,640,597,1237,0.52,0.48
VS_Z05_LEO,Vesta,Leo,627,573,1200,0.52,0.48
VS_Z06_VIR,Vesta,Virgo,576,455,1031,0.56,0.44
VS_Z07_LIB,Vesta,Libra,542,511,1053,0.51,0.49
VS_Z08_SCO,Vesta,Scorpio,450,324,774,0.58,0.42
VS_Z09_SAG,Vesta,Sagittarius,549,400,949,0.58,0.42
VS_Z10_CAP,Vesta,Capricorn,503,416,919,0.55,0.45
VS_Z11_AQU,Vesta,Aquarius,533,462,995,0.54,0.46
VS_Z12_PIS,Vesta,Pisces,534,470,1004,0.53,0.47
