PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",1049,871,1920,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,4467,4049,8516,0.52,0.48
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",1589,1317,2906,0.55,0.45
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",372,343,715,0.52,0.48
CE_a103_0,Ceres,BiSeptile,0,3555,3260,6815,0.52,0.48
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",1555,1375,2930,0.53,0.47
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",351,320,671,0.52,0.48
CE_a120_0,Ceres,Trine,0,3610,3225,6835,0.53,0.47
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",1525,1316,2841,0.54,0.46
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",308,299,607,0.51,0.49
CE_a135_0,Ceres,SesquiSquare,0,3683,3305,6988,0.53,0.47
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",1482,1384,2866,0.52,0.48
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",350,303,653,0.54,0.46
CE_a144_0,Ceres,BiQuintile,0,3684,3233,6917,0.53,0.47
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",1410,1278,2688,0.52,0.48
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",329,311,640,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,3777,3331,7108,0.53,0.47
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",943,863,1806,0.52,0.48
CE_a180_0,Ceres,Opposition,0,4573,4057,8630,0.53,0.47
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",1708,1527,3235,0.53,0.47
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",551,488,1039,0.53,0.47
CE_a30_0,Ceres,SemiSextile,0,3257,2905,6162,0.53,0.47
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",1634,1447,3081,0.53,0.47
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",617,532,1149,0.54,0.46
CE_a36_0,Ceres,SemiQuintile,0,3265,2941,6206,0.53,0.47
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",1747,1551,3298,0.53,0.47
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",478,425,903,0.53,0.47
CE_a45_0,Ceres,SemiSquare,0,3291,2944,6235,0.53,0.47
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",1620,1424,3044,0.53,0.47
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",454,351,805,0.56,0.44
CE_a60_0,Ceres,Sextile,0,3442,3145,6587,0.52,0.48
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",1612,1460,3072,0.52,0.48
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",372,348,720,0.52,0.48
CE_a72_0,Ceres,Quintile,0,3532,3112,6644,0.53,0.47
"CE_a90_(0,1]",Ceres,Square,"(0,1]",1314,1234,2548,0.52,0.48
"CE_a90_(1,5]",Ceres,Square,"(1,5]",403,387,790,0.51,0.49
CE_a90_0,Ceres,Square,0,3799,3299,7098,0.54,0.46
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",993,915,1908,0.52,0.48
CH_a0_0,Chiron,Conjunction,0,4523,4005,8528,0.53,0.47
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1475,1360,2835,0.52,0.48
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",311,277,588,0.53,0.47
CH_a103_0,Chiron,BiSeptile,0,3730,3283,7013,0.53,0.47
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",1421,1178,2599,0.55,0.45
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",285,270,555,0.51,0.49
CH_a120_0,Chiron,Trine,0,3810,3472,7282,0.52,0.48
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",1392,1224,2616,0.53,0.47
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",323,324,647,0.5,0.5
CH_a135_0,Chiron,SesquiSquare,0,3801,3372,7173,0.53,0.47
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",1471,1269,2740,0.54,0.46
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",463,382,845,0.55,0.45
CH_a144_0,Chiron,BiQuintile,0,3582,3269,6851,0.52,0.48
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",1392,1200,2592,0.54,0.46
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",518,409,927,0.56,0.44
CH_a150_0,Chiron,Quincunx,0,3606,3311,6917,0.52,0.48
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",1318,1191,2509,0.53,0.47
CH_a180_0,Chiron,Opposition,0,4198,3729,7927,0.53,0.47
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",731,651,1382,0.53,0.47
CH_a30_0,Chiron,SemiSextile,0,2652,2406,5058,0.52,0.48
CH_a30_1,Chiron,SemiSextile,1,2133,1863,3996,0.53,0.47
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",1758,1604,3362,0.52,0.48
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",442,394,836,0.53,0.47
CH_a36_0,Chiron,SemiQuintile,0,3316,2922,6238,0.53,0.47
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",1686,1490,3176,0.53,0.47
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",432,365,797,0.54,0.46
CH_a45_0,Chiron,SemiSquare,0,3398,3065,6463,0.53,0.47
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",1677,1502,3179,0.53,0.47
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",416,343,759,0.55,0.45
CH_a60_0,Chiron,Sextile,0,3423,3075,6498,0.53,0.47
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",1715,1429,3144,0.55,0.45
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",339,335,674,0.5,0.5
CH_a72_0,Chiron,Quintile,0,3462,3156,6618,0.52,0.48
"CH_a90_(0,1]",Chiron,Square,"(0,1]",1369,1251,2620,0.52,0.48
"CH_a90_(1,5]",Chiron,Square,"(1,5]",440,401,841,0.52,0.48
CH_a90_0,Chiron,Square,0,3707,3268,6975,0.53,0.47
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",1137,997,2134,0.53,0.47
JN_a0_0,Juno,Conjunction,0,4379,3923,8302,0.53,0.47
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",1734,1468,3202,0.54,0.46
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",340,289,629,0.54,0.46
JN_a103_0,Juno,BiSeptile,0,3442,3163,6605,0.52,0.48
"JN_a120_(0,1]",Juno,Trine,"(0,1]",1595,1480,3075,0.52,0.48
"JN_a120_(1,4]",Juno,Trine,"(1,4]",393,344,737,0.53,0.47
JN_a120_0,Juno,Trine,0,3528,3096,6624,0.53,0.47
"JN_a135_(0,1]",Juno,SesquiSquare,"(0,1]",1662,1379,3041,0.55,0.45
"JN_a135_(1,4]",Juno,SesquiSquare,"(1,4]",336,328,664,0.51,0.49
JN_a135_0,Juno,SesquiSquare,0,3518,3213,6731,0.52,0.48
"JN_a144_(0,1]",Juno,BiQuintile,"(0,1]",1610,1457,3067,0.52,0.48
"JN_a144_(1,5]",Juno,BiQuintile,"(1,5]",391,331,722,0.54,0.46
JN_a144_0,Juno,BiQuintile,0,3515,3132,6647,0.53,0.47
"JN_a150_(0,1]",Juno,Quincunx,"(0,1]",1579,1381,2960,0.53,0.47
"JN_a150_(1,4]",Juno,Quincunx,"(1,4]",393,343,736,0.53,0.47
JN_a150_0,Juno,Quincunx,0,3544,3196,6740,0.53,0.47
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",1106,950,2056,0.54,0.46
JN_a180_0,Juno,Opposition,0,4410,3970,8380,0.53,0.47
"JN_a30_(0,1]",Juno,SemiSextile,"(0,1]",1562,1468,3030,0.52,0.48
