PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JUUR_a72,1,240,0,0.017,-0.001,0,0.011,-0.077,0.159,0.236,2.864,29.339,0.001
MAPL_a36,1,239,0,0.013,0,0.001,0.01,-0.048,0.035,0.083,-0.499,1.9,0.001
MEUR_a36,1,251,0,0.013,-0.001,-0.001,0.009,-0.042,0.118,0.161,3.182,28.477,0.001
MEVE_a45,1,524,0.001,0.013,0,0,0.009,-0.06,0.128,0.187,2.178,21.603,0.001
MOVE_a144,1,723,0.001,0.011,0,0.001,0.009,-0.045,0.054,0.099,0.448,3.284,0
NEPL_a60,1,1583,0.001,0.014,0.001,0.001,0.01,-0.061,0.159,0.22,2.493,24.379,0
SUJU_a120,1,224,0.001,0.009,0.001,0.001,0.007,-0.023,0.036,0.059,0.556,1.496,0.001
SUSA_a103,1,246,0.001,0.011,0,0.001,0.009,-0.046,0.037,0.083,0.081,2.005,0.001
SUUR_a45,1,245,0.001,0.011,0.001,0.001,0.008,-0.051,0.042,0.092,-0.438,3.492,0.001
VEMA_a150,1,94,0.002,0.01,0.001,0.002,0.006,-0.019,0.046,0.065,0.986,3.448,0.001
VESA_a135,1,251,0,0.012,0,0,0.008,-0.073,0.057,0.13,-0.31,8.41,0.001
VESU_a30,1,775,0.001,0.011,0.001,0.001,0.008,-0.049,0.099,0.148,0.866,9.484,0
MOPL_a103,1,771,0.002,0.012,0.001,0.001,0.009,-0.054,0.112,0.166,1.896,17.719,0
MOUR_a135,1,771,0.001,0.012,0,0.001,0.008,-0.051,0.097,0.148,0.636,8.36,0
MOJU_a60,1,767,0.001,0.011,0.001,0.001,0.008,-0.061,0.097,0.159,0.385,10.018,0
MOSU_a180,1,367,0.002,0.012,0.001,0.001,0.009,-0.051,0.049,0.099,-0.016,3.982,0.001
MOVE_a150,1,724,0,0.012,0,0,0.009,-0.071,0.079,0.15,0.246,7.389,0
MOMA_a60,1,748,0.001,0.013,0.001,0.001,0.008,-0.077,0.166,0.243,2.474,39.801,0
MOSA_a72,1,746,0.001,0.011,0.001,0.001,0.008,-0.044,0.05,0.095,0.318,2.621,0
MONE_a150,1,757,0.001,0.011,0.001,0.001,0.008,-0.055,0.047,0.101,-0.194,3.536,0
MOPL_a90,1,781,0.001,0.012,0.001,0.001,0.008,-0.077,0.074,0.151,-0.027,7.17,0
MOUR_a120,1,767,0,0.012,0,0,0.008,-0.049,0.126,0.175,2.187,21.63,0
MOJU_a45,1,792,0,0.011,0,0,0.008,-0.054,0.115,0.169,1.278,17.692,0
MEPL_a72,1,256,0,0.01,0,0,0.008,-0.073,0.041,0.114,-1.147,10.721,0.001
MONE_a144,1,767,0.001,0.012,0.001,0.001,0.008,-0.077,0.097,0.174,0.463,10.694,0
MOSA_a60,1,765,0.001,0.012,0.001,0.001,0.008,-0.043,0.162,0.205,3.573,44.517,0
