PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_11_2AQU,Chiron,AquariusD2,218,217,435,0.5,0.5
CH_11_3AQU,Chiron,AquariusD3,283,235,518,0.55,0.45
CH_12_1PIS,Chiron,PiscesD1,357,288,645,0.55,0.45
CH_12_2PIS,Chiron,PiscesD2,313,287,600,0.52,0.48
CH_12_3PIS,Chiron,PiscesD3,404,320,724,0.56,0.44
JN_01_1ARI,Juno,AriesD1,152,120,272,0.56,0.44
JN_01_2ARI,Juno,AriesD2,118,120,238,0.5,0.5
JN_01_3ARI,Juno,AriesD3,115,102,217,0.53,0.47
JN_02_1TAU,Juno,TaurusD1,117,103,220,0.53,0.47
JN_02_2TAU,Juno,TaurusD2,111,98,209,0.53,0.47
JN_02_3TAU,Juno,TaurusD3,160,145,305,0.52,0.48
JN_03_1GEM,Juno,GeminiD1,94,83,177,0.53,0.47
JN_03_2GEM,Juno,GeminiD2,122,106,228,0.54,0.46
JN_03_3GEM,Juno,GeminiD3,111,90,201,0.55,0.45
JN_04_1CAN,Juno,CancerD1,125,118,243,0.51,0.49
JN_04_2CAN,Juno,CancerD2,121,129,250,0.48,0.52
JN_04_3CAN,Juno,CancerD3,135,107,242,0.56,0.44
JN_05_1LEO,Juno,LeoD1,110,133,243,0.45,0.55
JN_05_2LEO,Juno,LeoD2,155,153,308,0.5,0.5
JN_05_3LEO,Juno,LeoD1,195,136,331,0.59,0.41
JN_06_1VIR,Juno,VirgoD1,187,153,340,0.55,0.45
JN_06_2VIR,Juno,VirgoD2,204,178,382,0.53,0.47
JN_06_3VIR,Juno,VirgoD3,222,214,436,0.51,0.49
JN_07_1LIB,Juno,LibraD1,249,247,496,0.5,0.5
JN_07_2LIB,Juno,LibraD2,332,254,586,0.57,0.43
JN_07_3LIB,Juno,LibraD3,258,271,529,0.49,0.51
JN_08_1SCO,Juno,ScorpioD1,293,253,546,0.54,0.46
JN_08_2SCO,Juno,ScorpioD2,280,267,547,0.51,0.49
JN_08_3SCO,Juno,ScorpioD3,299,272,571,0.52,0.48
JN_09_1SAG,Juno,SagittariusD1,293,257,550,0.53,0.47
JN_09_2SAG,Juno,SagittariusD2,262,258,520,0.5,0.5
JN_09_3SAG,Juno,SagittariusD3,243,252,495,0.49,0.51
JN_10_1CAP,Juno,CapricornD1,252,220,472,0.53,0.47
JN_10_2CAP,Juno,CapricornD2,224,199,423,0.53,0.47
JN_10_3CAP,Juno,CapricornD3,210,192,402,0.52,0.48
JN_11_1AQU,Juno,AquariusD1,204,174,378,0.54,0.46
JN_11_2AQU,Juno,AquariusD2,197,170,367,0.54,0.46
JN_11_3AQU,Juno,AquariusD3,179,159,338,0.53,0.47
JN_12_1PIS,Juno,PiscesD1,156,153,309,0.5,0.5
JN_12_2PIS,Juno,PiscesD2,116,147,263,0.44,0.56
JN_12_3PIS,Juno,PiscesD3,136,115,251,0.54,0.46
JU_01_1ARI,Jupiter,AriesD1,99,89,188,0.53,0.47
JU_01_2ARI,Jupiter,AriesD2,120,103,223,0.54,0.46
JU_01_3ARI,Jupiter,AriesD3,213,224,437,0.49,0.51
JU_02_1TAU,Jupiter,TaurusD1,176,179,355,0.5,0.5
JU_02_2TAU,Jupiter,TaurusD2,78,61,139,0.56,0.44
JU_02_3TAU,Jupiter,TaurusD3,168,155,323,0.52,0.48
JU_03_1GEM,Jupiter,GeminiD1,239,219,458,0.52,0.48
JU_03_2GEM,Jupiter,GeminiD2,136,124,260,0.52,0.48
JU_03_3GEM,Jupiter,GeminiD3,103,92,195,0.53,0.47
JU_04_1CAN,Jupiter,CancerD1,249,193,442,0.56,0.44
JU_04_2CAN,Jupiter,CancerD2,203,189,392,0.52,0.48
JU_04_3CAN,Jupiter,CancerD3,98,91,189,0.52,0.48
JU_05_1LEO,Jupiter,LeoD1,219,201,420,0.52,0.48
JU_05_2LEO,Jupiter,LeoD2,221,214,435,0.51,0.49
JU_05_3LEO,Jupiter,LeoD1,93,96,189,0.49,0.51
JU_06_1VIR,Jupiter,VirgoD1,201,218,419,0.48,0.52
JU_06_2VIR,Jupiter,VirgoD2,261,210,471,0.55,0.45
JU_06_3VIR,Jupiter,VirgoD3,96,104,200,0.48,0.52
JU_07_1LIB,Jupiter,LibraD1,208,208,416,0.5,0.5
JU_07_2LIB,Jupiter,LibraD2,256,226,482,0.53,0.47
JU_07_3LIB,Jupiter,LibraD3,133,141,274,0.49,0.51
JU_08_1SCO,Jupiter,ScorpioD1,277,253,530,0.52,0.48
JU_08_2SCO,Jupiter,ScorpioD2,276,235,511,0.54,0.46
JU_08_3SCO,Jupiter,ScorpioD3,157,144,301,0.52,0.48
JU_09_1SAG,Jupiter,SagittariusD1,271,222,493,0.55,0.45
JU_09_2SAG,Jupiter,SagittariusD2,301,243,544,0.55,0.45
JU_09_3SAG,Jupiter,SagittariusD3,157,123,280,0.56,0.44
JU_10_1CAP,Jupiter,CapricornD1,256,193,449,0.57,0.43
JU_10_2CAP,Jupiter,CapricornD2,266,243,509,0.52,0.48
JU_10_3CAP,Jupiter,CapricornD3,153,168,321,0.48,0.52
JU_11_1AQU,Jupiter,AquariusD1,175,155,330,0.53,0.47
JU_11_2AQU,Jupiter,AquariusD2,250,221,471,0.53,0.47
JU_11_3AQU,Jupiter,AquariusD3,140,134,274,0.51,0.49
JU_12_1PIS,Jupiter,PiscesD1,87,81,168,0.52,0.48
JU_12_2PIS,Jupiter,PiscesD2,186,210,396,0.47,0.53
JU_12_3PIS,Jupiter,PiscesD3,215,186,401,0.54,0.46
MA_01_1ARI,Mars,AriesD1,174,162,336,0.52,0.48
MA_01_2ARI,Mars,AriesD2,177,159,336,0.53,0.47
MA_01_3ARI,Mars,AriesD3,202,169,371,0.54,0.46
MA_02_1TAU,Mars,TaurusD1,191,172,363,0.53,0.47
MA_02_2TAU,Mars,TaurusD2,168,162,330,0.51,0.49
MA_02_3TAU,Mars,TaurusD3,163,170,333,0.49,0.51
MA_03_1GEM,Mars,GeminiD1,176,149,325,0.54,0.46
MA_03_2GEM,Mars,GeminiD2,196,176,372,0.53,0.47
MA_03_3GEM,Mars,GeminiD3,211,179,390,0.54,0.46
MA_04_1CAN,Mars,CancerD1,215,175,390,0.55,0.45
MA_04_2CAN,Mars,CancerD2,185,192,377,0.49,0.51
MA_04_3CAN,Mars,CancerD3,212,196,408,0.52,0.48
MA_05_1LEO,Mars,LeoD1,216,206,422,0.51,0.49
MA_05_2LEO,Mars,LeoD2,223,218,441,0.51,0.49
MA_05_3LEO,Mars,LeoD1,206,197,403,0.51,0.49
MA_06_1VIR,Mars,VirgoD1,229,201,430,0.53,0.47
MA_06_2VIR,Mars,VirgoD2,234,196,430,0.54,0.46
MA_06_3VIR,Mars,VirgoD3,211,181,392,0.54,0.46
MA_07_1LIB,Mars,LibraD1,229,194,423,0.54,0.46
MA_07_2LIB,Mars,LibraD2,217,199,416,0.52,0.48
MA_07_3LIB,Mars,LibraD3,189,208,397,0.48,0.52
MA_08_1SCO,Mars,ScorpioD1,173,173,346,0.5,0.5
MA_08_2SCO,Mars,ScorpioD2,193,177,370,0.52,0.48
MA_08_3SCO,Mars,ScorpioD3,218,166,384,0.57,0.43
MA_09_1SAG,Mars,SagittariusD1,170,165,335,0.51,0.49
MA_09_2SAG,Mars,SagittariusD2,172,135,307,0.56,0.44
MA_09_3SAG,Mars,SagittariusD3,163,171,334,0.49,0.51
MA_10_1CAP,Mars,CapricornD1,148,123,271,0.55,0.45
MA_10_2CAP,Mars,CapricornD2,153,174,327,0.47,0.53
MA_10_3CAP,Mars,CapricornD3,155,159,314,0.49,0.51
MA_11_1AQU,Mars,AquariusD1,184,143,327,0.56,0.44
MA_11_2AQU,Mars,AquariusD2,166,159,325,0.51,0.49
MA_11_3AQU,Mars,AquariusD3,149,138,287,0.52,0.48
MA_12_1PIS,Mars,PiscesD1,191,145,336,0.57,0.43
MA_12_2PIS,Mars,PiscesD2,135,131,266,0.51,0.49
MA_12_3PIS,Mars,PiscesD3,143,128,271,0.53,0.47
ME_01_1ARI,Mercury,AriesD1,194,164,358,0.54,0.46
ME_01_2ARI,Mercury,AriesD2,178,160,338,0.53,0.47
ME_01_3ARI,Mercury,AriesD3,191,158,349,0.55,0.45
ME_02_1TAU,Mercury,TaurusD1,183,150,333,0.55,0.45
ME_02_2TAU,Mercury,TaurusD2,183,150,333,0.55,0.45
ME_02_3TAU,Mercury,TaurusD3,168,153,321,0.52,0.48
ME_03_1GEM,Mercury,GeminiD1,170,145,315,0.54,0.46
ME_03_2GEM,Mercury,GeminiD2,159,158,317,0.5,0.5
ME_03_3GEM,Mercury,GeminiD3,147,147,294,0.5,0.5
ME_04_1CAN,Mercury,CancerD1,170,154,324,0.52,0.48
ME_04_2CAN,Mercury,CancerD2,178,168,346,0.51,0.49
ME_04_3CAN,Mercury,CancerD3,178,163,341,0.52,0.48
ME_05_1LEO,Mercury,LeoD1,175,165,340,0.51,0.49
ME_05_2LEO,Mercury,LeoD2,191,163,354,0.54,0.46
ME_05_3LEO,Mercury,LeoD1,185,179,364,0.51,0.49
ME_06_1VIR,Mercury,VirgoD1,169,195,364,0.46,0.54
ME_06_2VIR,Mercury,VirgoD2,184,196,380,0.48,0.52
ME_06_3VIR,Mercury,VirgoD3,182,184,366,0.5,0.5
ME_07_1LIB,Mercury,LibraD1,191,163,354,0.54,0.46
ME_07_2LIB,Mercury,LibraD2,206,166,372,0.55,0.45
ME_07_3LIB,Mercury,LibraD3,198,187,385,0.51,0.49
ME_08_1SCO,Mercury,ScorpioD1,218,185,403,0.54,0.46
ME_08_2SCO,Mercury,ScorpioD2,219,182,401,0.55,0.45
ME_08_3SCO,Mercury,ScorpioD3,236,160,396,0.6,0.4
ME_09_1SAG,Mercury,SagittariusD1,197,190,387,0.51,0.49
ME_09_2SAG,Mercury,SagittariusD2,197,187,384,0.51,0.49
ME_09_3SAG,Mercury,SagittariusD3,186,196,382,0.49,0.51
ME_10_1CAP,Mercury,CapricornD1,200,172,372,0.54,0.46
ME_10_2CAP,Mercury,CapricornD2,173,213,386,0.45,0.55
ME_10_3CAP,Mercury,CapricornD3,190,174,364,0.52,0.48
ME_11_1AQU,Mercury,AquariusD1,199,163,362,0.55,0.45
ME_11_2AQU,Mercury,AquariusD2,172,184,356,0.48,0.52
ME_11_3AQU,Mercury,AquariusD3,195,181,376,0.52,0.48
ME_12_1PIS,Mercury,PiscesD1,191,168,359,0.53,0.47
ME_12_2PIS,Mercury,PiscesD2,186,177,363,0.51,0.49
ME_12_3PIS,Mercury,PiscesD3,198,148,346,0.57,0.43
MO_01_1ARI,Moon,AriesD1,192,167,359,0.53,0.47
MO_01_2ARI,Moon,AriesD2,194,168,362,0.54,0.46
MO_01_3ARI,Moon,AriesD3,187,173,360,0.52,0.48
MO_02_1TAU,Moon,TaurusD1,188,169,357,0.53,0.47
MO_02_2TAU,Moon,TaurusD2,170,189,359,0.47,0.53
MO_02_3TAU,Moon,TaurusD3,202,160,362,0.56,0.44
MO_03_1GEM,Moon,GeminiD1,176,177,353,0.5,0.5
MO_03_2GEM,Moon,GeminiD2,186,174,360,0.52,0.48
MO_03_3GEM,Moon,GeminiD3,188,169,357,0.53,0.47
MO_04_1CAN,Moon,CancerD1,195,154,349,0.56,0.44
MO_04_2CAN,Moon,CancerD2,194,174,368,0.53,0.47
MO_04_3CAN,Moon,CancerD3,185,171,356,0.52,0.48
MO_05_1LEO,Moon,LeoD1,183,173,356,0.51,0.49
MO_05_2LEO,Moon,LeoD2,199,165,364,0.55,0.45
MO_05_3LEO,Moon,LeoD1,200,160,360,0.56,0.44
MO_06_1VIR,Moon,VirgoD1,197,159,356,0.55,0.45
MO_06_2VIR,Moon,VirgoD2,180,183,363,0.5,0.5
MO_06_3VIR,Moon,VirgoD3,189,158,347,0.54,0.46
MO_07_1LIB,Moon,LibraD1,185,172,357,0.52,0.48
MO_07_2LIB,Moon,LibraD2,172,184,356,0.48,0.52
MO_07_3LIB,Moon,LibraD3,185,168,353,0.52,0.48
MO_08_1SCO,Moon,ScorpioD1,197,166,363,0.54,0.46
MO_08_2SCO,Moon,ScorpioD2,184,168,352,0.52,0.48
MO_08_3SCO,Moon,ScorpioD3,169,176,345,0.49,0.51
MO_09_1SAG,Moon,SagittariusD1,182,170,352,0.52,0.48
MO_09_2SAG,Moon,SagittariusD2,173,184,357,0.48,0.52
MO_09_3SAG,Moon,SagittariusD3,188,170,358,0.53,0.47
MO_10_1CAP,Moon,CapricornD1,202,163,365,0.55,0.45
MO_10_2CAP,Moon,CapricornD2,192,169,361,0.53,0.47
MO_10_3CAP,Moon,CapricornD3,170,191,361,0.47,0.53
MO_11_1AQU,Moon,AquariusD1,191,177,368,0.52,0.48
MO_11_2AQU,Moon,AquariusD2,179,180,359,0.5,0.5
MO_11_3AQU,Moon,AquariusD3,200,152,352,0.57,0.43
MO_12_1PIS,Moon,PiscesD1,189,181,370,0.51,0.49
MO_12_2PIS,Moon,PiscesD2,190,154,344,0.55,0.45
MO_12_3PIS,Moon,PiscesD3,184,180,364,0.51,0.49
NE_08_3SCO,Neptune,ScorpioD3,66,67,133,0.5,0.5
NE_09_1SAG,Neptune,SagittariusD1,611,598,1209,0.51,0.49
NE_09_2SAG,Neptune,SagittariusD2,570,564,1134,0.5,0.5
NE_09_3SAG,Neptune,SagittariusD3,600,578,1178,0.51,0.49
NE_10_1CAP,Neptune,CapricornD1,621,543,1164,0.53,0.47
NE_10_2CAP,Neptune,CapricornD2,621,519,1140,0.54,0.46
NE_10_3CAP,Neptune,CapricornD3,656,548,1204,0.54,0.46
NE_11_1AQU,Neptune,AquariusD1,547,543,1090,0.5,0.5
NE_11_2AQU,Neptune,AquariusD2,599,597,1196,0.5,0.5
NE_11_3AQU,Neptune,AquariusD3,572,516,1088,0.53,0.47
NE_12_1PIS,Neptune,PiscesD1,633,557,1190,0.53,0.47
NE_12_2PIS,Neptune,PiscesD2,598,475,1073,0.56,0.44
NE_12_3PIS,Neptune,PiscesD3,43,43,86,0.5,0.5
NN_01_1ARI,NNode,AriesD1,134,127,261,0.51,0.49
NN_01_2ARI,NNode,AriesD2,125,136,261,0.48,0.52
NN_01_3ARI,NNode,AriesD3,133,129,262,0.51,0.49
NN_02_1TAU,NNode,TaurusD1,142,118,260,0.55,0.45
NN_02_2TAU,NNode,TaurusD2,134,125,259,0.52,0.48
NN_02_3TAU,NNode,TaurusD3,134,128,262,0.51,0.49
NN_03_1GEM,NNode,GeminiD1,137,123,260,0.53,0.47
NN_03_2GEM,NNode,GeminiD2,146,153,299,0.49,0.51
NN_03_3GEM,NNode,GeminiD3,206,185,391,0.53,0.47
NN_04_1CAN,NNode,CancerD1,217,172,389,0.56,0.44
NN_04_2CAN,NNode,CancerD2,205,185,390,0.53,0.47
NN_04_3CAN,NNode,CancerD3,214,175,389,0.55,0.45
NN_05_1LEO,NNode,LeoD1,201,193,394,0.51,0.49
NN_05_2LEO,NNode,LeoD2,185,204,389,0.48,0.52
NN_05_3LEO,NNode,LeoD1,202,190,392,0.52,0.48
NN_06_1VIR,NNode,VirgoD1,197,194,391,0.5,0.5
NN_06_2VIR,NNode,VirgoD2,196,196,392,0.5,0.5
NN_06_3VIR,NNode,VirgoD3,204,187,391,0.52,0.48
NN_07_1LIB,NNode,LibraD1,213,180,393,0.54,0.46
NN_07_2LIB,NNode,LibraD2,209,181,390,0.54,0.46
NN_07_3LIB,NNode,LibraD3,213,179,392,0.54,0.46
NN_08_1SCO,NNode,ScorpioD1,213,178,391,0.54,0.46
NN_08_2SCO,NNode,ScorpioD2,201,190,391,0.51,0.49
NN_08_3SCO,NNode,ScorpioD3,199,190,389,0.51,0.49
NN_09_1SAG,NNode,SagittariusD1,198,196,394,0.5,0.5
NN_09_2SAG,NNode,SagittariusD2,198,194,392,0.51,0.49
NN_09_3SAG,NNode,SagittariusD3,205,187,392,0.52,0.48
NN_10_1CAP,NNode,CapricornD1,212,180,392,0.54,0.46
NN_10_2CAP,NNode,CapricornD2,213,177,390,0.55,0.45
NN_10_3CAP,NNode,CapricornD3,216,174,390,0.55,0.45
NN_11_1AQU,NNode,AquariusD1,207,186,393,0.53,0.47
NN_11_2AQU,NNode,AquariusD2,209,183,392,0.53,0.47
NN_11_3AQU,NNode,AquariusD3,202,189,391,0.52,0.48
NN_12_1PIS,NNode,PiscesD1,222,171,393,0.56,0.44
NN_12_2PIS,NNode,PiscesD2,164,163,327,0.5,0.5
NN_12_3PIS,NNode,PiscesD3,131,130,261,0.5,0.5
PA_01_1ARI,Pallas,AriesD1,245,218,463,0.53,0.47
PA_01_2ARI,Pallas,AriesD2,218,190,408,0.53,0.47
PA_01_3ARI,Pallas,AriesD3,192,173,365,0.53,0.47
PA_02_1TAU,Pallas,TaurusD1,177,156,333,0.53,0.47
PA_02_2TAU,Pallas,TaurusD2,158,141,299,0.53,0.47
PA_02_3TAU,Pallas,TaurusD3,139,118,257,0.54,0.46
PA_03_1GEM,Pallas,GeminiD1,112,126,238,0.47,0.53
PA_03_2GEM,Pallas,GeminiD2,100,107,207,0.48,0.52
PA_03_3GEM,Pallas,GeminiD3,122,82,204,0.6,0.4
PA_04_1CAN,Pallas,CancerD1,117,88,205,0.57,0.43
PA_04_2CAN,Pallas,CancerD2,61,71,132,0.46,0.54
PA_04_3CAN,Pallas,CancerD3,72,96,168,0.43,0.57
PA_05_1LEO,Pallas,LeoD1,103,95,198,0.52,0.48
PA_05_2LEO,Pallas,LeoD2,136,117,253,0.54,0.46
PA_05_3LEO,Pallas,LeoD1,125,133,258,0.48,0.52
PA_06_1VIR,Pallas,VirgoD1,157,123,280,0.56,0.44
PA_06_2VIR,Pallas,VirgoD2,132,123,255,0.52,0.48
PA_06_3VIR,Pallas,VirgoD3,147,137,284,0.52,0.48
PA_07_1LIB,Pallas,LibraD1,176,122,298,0.59,0.41
PA_07_2LIB,Pallas,LibraD2,194,173,367,0.53,0.47
PA_07_3LIB,Pallas,LibraD3,221,170,391,0.57,0.43
PA_08_1SCO,Pallas,ScorpioD1,207,163,370,0.56,0.44
PA_08_2SCO,Pallas,ScorpioD2,186,177,363,0.51,0.49
PA_08_3SCO,Pallas,ScorpioD3,173,151,324,0.53,0.47
PA_09_1SAG,Pallas,SagittariusD1,169,158,327,0.52,0.48
PA_09_2SAG,Pallas,SagittariusD2,203,202,405,0.5,0.5
PA_09_3SAG,Pallas,SagittariusD3,203,170,373,0.54,0.46
PA_10_1CAP,Pallas,CapricornD1,233,180,413,0.56,0.44
PA_10_2CAP,Pallas,CapricornD2,221,238,459,0.48,0.52
PA_10_3CAP,Pallas,CapricornD3,251,281,532,0.47,0.53
PA_11_1AQU,Pallas,AquariusD1,279,259,538,0.52,0.48
PA_11_2AQU,Pallas,AquariusD2,302,295,597,0.51,0.49
PA_11_3AQU,Pallas,AquariusD3,314,276,590,0.53,0.47
PA_12_1PIS,Pallas,PiscesD1,331,311,642,0.52,0.48
PA_12_2PIS,Pallas,PiscesD2,288,290,578,0.5,0.5
PA_12_3PIS,Pallas,PiscesD3,273,238,511,0.53,0.47
PH_01_1ARI,Pholus,AriesD1,246,239,485,0.51,0.49
PH_01_2ARI,Pholus,AriesD2,198,180,378,0.52,0.48
PH_01_3ARI,Pholus,AriesD3,161,137,298,0.54,0.46
PH_02_1TAU,Pholus,TaurusD1,147,113,260,0.57,0.43
PH_02_2TAU,Pholus,TaurusD2,131,122,253,0.52,0.48
PH_02_3TAU,Pholus,TaurusD3,116,108,224,0.52,0.48
PH_03_1GEM,Pholus,GeminiD1,83,64,147,0.56,0.44
PH_03_2GEM,Pholus,GeminiD2,96,69,165,0.58,0.42
PH_03_3GEM,Pholus,GeminiD3,137,97,234,0.59,0.41
PH_04_1CAN,Pholus,CancerD1,38,41,79,0.48,0.52
PH_04_2CAN,Pholus,CancerD2,103,99,202,0.51,0.49
PH_04_3CAN,Pholus,CancerD3,83,64,147,0.56,0.44
PH_05_1LEO,Pholus,LeoD1,75,61,136,0.55,0.45
PH_05_2LEO,Pholus,LeoD2,125,107,232,0.54,0.46
PH_05_3LEO,Pholus,LeoD1,51,65,116,0.44,0.56
PH_06_1VIR,Pholus,VirgoD1,92,83,175,0.53,0.47
PH_06_2VIR,Pholus,VirgoD2,140,103,243,0.58,0.42
PH_06_3VIR,Pholus,VirgoD3,119,77,196,0.61,0.39
PH_07_1LIB,Pholus,LibraD1,125,113,238,0.53,0.47
PH_07_2LIB,Pholus,LibraD2,144,133,277,0.52,0.48
PH_07_3LIB,Pholus,LibraD3,155,181,336,0.46,0.54
PH_08_1SCO,Pholus,ScorpioD1,202,190,392,0.52,0.48
PH_08_2SCO,Pholus,ScorpioD2,258,242,500,0.52,0.48
PH_08_3SCO,Pholus,ScorpioD3,308,313,621,0.5,0.5
PH_09_1SAG,Pholus,SagittariusD1,410,414,824,0.5,0.5
PH_09_2SAG,Pholus,SagittariusD2,558,493,1051,0.53,0.47
PH_09_3SAG,Pholus,SagittariusD3,770,617,1387,0.56,0.44
PH_10_1CAP,Pholus,CapricornD1,311,271,582,0.53,0.47
PH_11_3AQU,Pholus,AquariusD3,145,129,274,0.53,0.47
PH_12_1PIS,Pholus,PiscesD1,530,505,1035,0.51,0.49
PH_12_2PIS,Pholus,PiscesD2,406,419,825,0.49,0.51
PH_12_3PIS,Pholus,PiscesD3,274,299,573,0.48,0.52
PL_06_3VIR,Pluto,VirgoD3,276,239,515,0.54,0.46
PL_07_1LIB,Pluto,LibraD1,518,525,1043,0.5,0.5
PL_07_2LIB,Pluto,LibraD2,503,512,1015,0.5,0.5
PL_07_3LIB,Pluto,LibraD3,508,486,994,0.51,0.49
PL_08_1SCO,Pluto,ScorpioD1,521,462,983,0.53,0.47
PL_08_2SCO,Pluto,ScorpioD2,505,415,920,0.55,0.45
PL_08_3SCO,Pluto,ScorpioD3,536,464,1000,0.54,0.46
PL_09_1SAG,Pluto,SagittariusD1,543,482,1025,0.53,0.47
PL_09_2SAG,Pluto,SagittariusD2,577,563,1140,0.51,0.49
PL_09_3SAG,Pluto,SagittariusD3,535,552,1087,0.49,0.51
PL_10_1CAP,Pluto,CapricornD1,659,574,1233,0.53,0.47
PL_10_2CAP,Pluto,CapricornD2,708,575,1283,0.55,0.45
PL_10_3CAP,Pluto,CapricornD3,348,299,647,0.54,0.46
SA_01_1ARI,Saturn,AriesD1,143,104,247,0.58,0.42
SA_01_2ARI,Saturn,AriesD2,116,98,214,0.54,0.46
SA_01_3ARI,Saturn,AriesD3,80,94,174,0.46,0.54
SA_02_1TAU,Saturn,TaurusD1,105,119,224,0.47,0.53
SA_02_2TAU,Saturn,TaurusD2,194,210,404,0.48,0.52
SA_02_3TAU,Saturn,TaurusD3,204,158,362,0.56,0.44
SA_03_1GEM,Saturn,GeminiD1,191,183,374,0.51,0.49
SA_03_2GEM,Saturn,GeminiD2,201,174,375,0.54,0.46
