PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",1300,1161,2461,0.53,0.47
"CE_(3,4]",Ceres,"(3,4]",981,837,1818,0.54,0.46
"CE_(4,8]",Ceres,"(4,8]",689,641,1330,0.52,0.48
"CE_[0,2]",Ceres,"[0,2]",2518,2271,4789,0.53,0.47
"CH_(1,2]",Chiron,"(1,2]",1471,1340,2811,0.52,0.48
"CH_(2,3]",Chiron,"(2,3]",446,414,860,0.52,0.48
CH_1,Chiron,1,2411,2152,4563,0.53,0.47
"CH_[0,1)",Chiron,"[0,1)",1160,1004,2164,0.54,0.46
"JN_(2,3]",Juno,"(2,3]",1243,1161,2404,0.52,0.48
"JN_(3,4]",Juno,"(3,4]",1050,896,1946,0.54,0.46
"JN_(4,9]",Juno,"(4,9]",1013,851,1864,0.54,0.46
"JN_[0,2]",Juno,"[0,2]",2182,2002,4184,0.52,0.48
"JU_(1,2]",Jupiter,"(1,2]",1585,1399,2984,0.53,0.47
"JU_(2,3]",Jupiter,"(2,3]",1362,1148,2510,0.54,0.46
"JU_(3,7]",Jupiter,"(3,7]",890,814,1704,0.52,0.48
"JU_[0,1]",Jupiter,"[0,1]",1651,1549,3200,0.52,0.48
"MA_(2,3]",Mars,"(2,3]",1249,1098,2347,0.53,0.47
"MA_(3,5]",Mars,"(3,5]",1918,1742,3660,0.52,0.48
"MA_(5,11]",Mars,"(5,11]",720,665,1385,0.52,0.48
"MA_[0,2]",Mars,"[0,2]",1601,1405,3006,0.53,0.47
"ME_(3,4]",Mercury,"(3,4]",1126,1011,2137,0.53,0.47
"ME_(4,6]",Mercury,"(4,6]",1798,1605,3403,0.53,0.47
"ME_(6,13]",Mercury,"(6,13]",691,666,1357,0.51,0.49
"ME_[0,3]",Mercury,"[0,3]",1873,1628,3501,0.53,0.47
"MO_(13,15]",Moon,"(13,15]",1555,1413,2968,0.52,0.48
"MO_(15,17]",Moon,"(15,17]",1350,1189,2539,0.53,0.47
"MO_(17,27]",Moon,"(17,27]",952,831,1783,0.53,0.47
"MO_[5,13]",Moon,"[5,13]",1631,1477,3108,0.52,0.48
"NE_(0,1]",Neptune,"(0,1]",832,751,1583,0.53,0.47
NE_0,Neptune,0,4656,4159,8815,0.53,0.47
"NN_(2,3]",NNode,"(2,3]",1519,1380,2899,0.52,0.48
"NN_(3,6]",NNode,"(3,6]",1165,1130,2295,0.51,0.49
NN_2,NNode,2,1957,1664,3621,0.54,0.46
"NN_[1,2)",NNode,"[1,2)",847,736,1583,0.54,0.46
"PA_(1,2]",Pallas,"(1,2]",1456,1302,2758,0.53,0.47
"PA_(2,3]",Pallas,"(2,3]",1275,1137,2412,0.53,0.47
"PA_(3,8]",Pallas,"(3,8]",1246,1117,2363,0.53,0.47
"PA_[0,1]",Pallas,"[0,1]",1511,1354,2865,0.53,0.47
"PH_(0,1]",Pholus,"(0,1]",2202,1915,4117,0.53,0.47
"PH_(1,2]",Pholus,"(1,2]",182,201,383,0.48,0.52
PH_0,Pholus,0,3104,2794,5898,0.53,0.47
"SA_(1,2]",Saturn,"(1,2]",1553,1310,2863,0.54,0.46
"SA_(2,4]",Saturn,"(2,4]",529,519,1048,0.5,0.5
SA_1,Saturn,1,2115,1874,3989,0.53,0.47
"SA_[0,1)",Saturn,"[0,1)",1291,1207,2498,0.52,0.48
"SN_(2,5]",SNode,"(2,5]",1188,1127,2315,0.51,0.49
SN_2,SNode,2,1547,1422,2969,0.52,0.48
"SN_[0,1]",SNode,"[0,1]",2753,2361,5114,0.54,0.46
"SU_(3,4]",Sun,"(3,4]",1196,1066,2262,0.53,0.47
"SU_(4,5]",Sun,"(4,5]",969,833,1802,0.54,0.46
"SU_(5,11]",Sun,"(5,11]",1096,945,2041,0.54,0.46
"SU_[0,3]",Sun,"[0,3]",2227,2066,4293,0.52,0.48
"UR_(1,3]",Uranus,"(1,3]",1076,982,2058,0.52,0.48
UR_0,Uranus,0,2066,1822,3888,0.53,0.47
UR_1,Uranus,1,2346,2106,4452,0.53,0.47
"VE_(3,4]",Venus,"(3,4]",1155,1124,2279,0.51,0.49
"VE_(4,6]",Venus,"(4,6]",1805,1557,3362,0.54,0.46
"VE_(6,12]",Venus,"(6,12]",732,625,1357,0.54,0.46
"VE_[0,3]",Venus,"[0,3]",1796,1604,3400,0.53,0.47
"VS_(2,3]",Vesta,"(2,3]",1306,1181,2487,0.53,0.47
"VS_(3,4]",Vesta,"(3,4]",1076,973,2049,0.53,0.47
"VS_(4,10]",Vesta,"(4,10]",1275,1182,2457,0.52,0.48
"VS_[0,2]",Vesta,"[0,2]",1831,1574,3405,0.54,0.46
