PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_VM27,Mars,Revati,233,206,439,0.53,0.47
ME_VM01,Mercury,Aswini,260,207,467,0.56,0.44
ME_VM02,Mercury,Bharani,245,201,446,0.55,0.45
ME_VM03,Mercury,Krittica,228,210,438,0.52,0.48
ME_VM04,Mercury,Rohini,227,198,425,0.53,0.47
ME_VM05,Mercury,Mrigashira,219,216,435,0.5,0.5
ME_VM06,Mercury,Ardra,233,224,457,0.51,0.49
ME_VM07,Mercury,Punavasu,245,207,452,0.54,0.46
ME_VM08,Mercury,Pushya,233,221,454,0.51,0.49
ME_VM09,Mercury,Ashlesha,259,239,498,0.52,0.48
ME_VM10,Mercury,Magha,237,243,480,0.49,0.51
ME_VM11,Mercury,PurvaPhalguni,244,255,499,0.49,0.51
ME_VM12,Mercury,UttaraPhalguni,254,244,498,0.51,0.49
ME_VM13,Mercury,Hasta,257,231,488,0.53,0.47
ME_VM14,Mercury,Chitra,278,249,527,0.53,0.47
ME_VM15,Mercury,Swati,295,242,537,0.55,0.45
ME_VM16,Mercury,Vishakha,303,225,528,0.57,0.43
ME_VM17,Mercury,Anuradha,274,250,524,0.52,0.48
ME_VM18,Mercury,Jyeshtha,259,241,500,0.52,0.48
ME_VM19,Mercury,Mula,261,249,510,0.51,0.49
ME_VM20,Mercury,PurvaAshada,238,269,507,0.47,0.53
ME_VM21,Mercury,UttaraAshada,260,223,483,0.54,0.46
ME_VM22,Mercury,Shravana,253,245,498,0.51,0.49
ME_VM23,Mercury,Danishtha,258,247,505,0.51,0.49
ME_VM24,Mercury,Shatabhisha,258,229,487,0.53,0.47
ME_VM25,Mercury,PurvaBhadrapada,261,226,487,0.54,0.46
ME_VM26,Mercury,UttaraBhadrapada,265,202,467,0.57,0.43
ME_VM27,Mercury,Revati,233,219,452,0.52,0.48
MO_VM01,Moon,Aswini,250,236,486,0.51,0.49
MO_VM02,Moon,Bharani,251,238,489,0.51,0.49
MO_VM03,Moon,Krittica,259,224,483,0.54,0.46
MO_VM04,Moon,Rohini,246,240,486,0.51,0.49
MO_VM05,Moon,Mrigashira,254,229,483,0.53,0.47
MO_VM06,Moon,Ardra,268,213,481,0.56,0.44
MO_VM07,Moon,Punavasu,257,230,487,0.53,0.47
MO_VM08,Moon,Pushya,254,231,485,0.52,0.48
MO_VM09,Moon,Ashlesha,257,222,479,0.54,0.46
MO_VM10,Moon,Magha,287,206,493,0.58,0.42
MO_VM11,Moon,PurvaPhalguni,241,241,482,0.5,0.5
MO_VM12,Moon,UttaraPhalguni,247,226,473,0.52,0.48
MO_VM13,Moon,Hasta,249,229,478,0.52,0.48
MO_VM14,Moon,Chitra,239,232,471,0.51,0.49
MO_VM15,Moon,Swati,262,231,493,0.53,0.47
MO_VM16,Moon,Vishakha,243,223,466,0.52,0.48
MO_VM17,Moon,Anuradha,240,245,485,0.49,0.51
MO_VM18,Moon,Jyeshtha,241,242,483,0.5,0.5
MO_VM19,Moon,Mula,264,215,479,0.55,0.45
MO_VM20,Moon,PurvaAshada,259,229,488,0.53,0.47
MO_VM21,Moon,UttaraAshada,229,258,487,0.47,0.53
MO_VM22,Moon,Shravana,250,242,492,0.51,0.49
MO_VM23,Moon,Danishtha,268,217,485,0.55,0.45
MO_VM24,Moon,Shatabhisha,264,224,488,0.54,0.46
MO_VM25,Moon,PurvaBhadrapada,245,229,474,0.52,0.48
MO_VM26,Moon,UttaraBhadrapada,255,232,487,0.52,0.48
MO_VM27,Moon,Revati,258,228,486,0.53,0.47
NE_VM17,Neptune,Anuradha,702,682,1384,0.51,0.49
NE_VM18,Neptune,Jyeshtha,767,777,1544,0.5,0.5
NE_VM19,Neptune,Mula,825,715,1540,0.54,0.46
NE_VM20,Neptune,PurvaAshada,853,714,1567,0.54,0.46
NE_VM21,Neptune,UttaraAshada,829,717,1546,0.54,0.46
NE_VM22,Neptune,Shravana,749,785,1534,0.49,0.51
NE_VM23,Neptune,Danishtha,804,716,1520,0.53,0.47
NE_VM24,Neptune,Shatabhisha,819,698,1517,0.54,0.46
NE_VM25,Neptune,PurvaBhadrapada,489,408,897,0.55,0.45
NN_VM01,NNode,Aswini,174,175,349,0.5,0.5
NN_VM02,NNode,Bharani,190,155,345,0.55,0.45
NN_VM03,NNode,Krittica,183,167,350,0.52,0.48
NN_VM04,NNode,Rohini,263,250,513,0.51,0.49
NN_VM05,NNode,Mrigashira,278,243,521,0.53,0.47
NN_VM06,NNode,Ardra,274,246,520,0.53,0.47
NN_VM07,NNode,Punavasu,285,236,521,0.55,0.45
NN_VM08,NNode,Pushya,271,251,522,0.52,0.48
NN_VM09,NNode,Ashlesha,257,263,520,0.49,0.51
NN_VM10,NNode,Magha,266,255,521,0.51,0.49
NN_VM11,NNode,PurvaPhalguni,259,265,524,0.49,0.51
NN_VM12,NNode,UttaraPhalguni,284,237,521,0.55,0.45
NN_VM13,NNode,Hasta,274,248,522,0.52,0.48
NN_VM14,NNode,Chitra,285,237,522,0.55,0.45
NN_VM15,NNode,Swati,274,246,520,0.53,0.47
NN_VM16,NNode,Vishakha,281,240,521,0.54,0.46
NN_VM17,NNode,Anuradha,261,262,523,0.5,0.5
NN_VM18,NNode,Jyeshtha,260,264,524,0.5,0.5
NN_VM19,NNode,Mula,285,238,523,0.54,0.46
NN_VM20,NNode,PurvaAshada,281,239,520,0.54,0.46
NN_VM21,NNode,UttaraAshada,292,229,521,0.56,0.44
NN_VM22,NNode,Shravana,276,249,525,0.53,0.47
NN_VM23,NNode,Danishtha,279,242,521,0.54,0.46
NN_VM24,NNode,Shatabhisha,278,247,525,0.53,0.47
NN_VM25,NNode,PurvaBhadrapada,184,175,359,0.51,0.49
NN_VM26,NNode,UttaraBhadrapada,169,178,347,0.49,0.51
NN_VM27,NNode,Revati,174,175,349,0.5,0.5
PA_VM01,Pallas,Aswini,267,227,494,0.54,0.46
PA_VM02,Pallas,Bharani,213,189,402,0.53,0.47
PA_VM03,Pallas,Krittica,171,153,324,0.53,0.47
PA_VM04,Pallas,Rohini,134,155,289,0.46,0.54
PA_VM05,Pallas,Mrigashira,160,128,288,0.56,0.44
PA_VM06,Pallas,Ardra,134,110,244,0.55,0.45
PA_VM07,Pallas,Punavasu,86,98,184,0.47,0.53
PA_VM08,Pallas,Pushya,131,138,269,0.49,0.51
PA_VM09,Pallas,Ashlesha,174,153,327,0.53,0.47
PA_VM10,Pallas,Magha,190,184,374,0.51,0.49
PA_VM11,Pallas,PurvaPhalguni,190,159,349,0.54,0.46
PA_VM12,Pallas,UttaraPhalguni,215,178,393,0.55,0.45
PA_VM13,Pallas,Hasta,249,193,442,0.56,0.44
PA_VM14,Pallas,Chitra,276,233,509,0.54,0.46
PA_VM15,Pallas,Swati,278,217,495,0.56,0.44
PA_VM16,Pallas,Vishakha,225,218,443,0.51,0.49
PA_VM17,Pallas,Anuradha,234,211,445,0.53,0.47
PA_VM18,Pallas,Jyeshtha,290,270,560,0.52,0.48
PA_VM19,Pallas,Mula,273,238,511,0.53,0.47
PA_VM20,Pallas,PurvaAshada,300,291,591,0.51,0.49
PA_VM21,Pallas,UttaraAshada,359,374,733,0.49,0.51
PA_VM22,Pallas,Shravana,383,358,741,0.52,0.48
PA_VM23,Pallas,Danishtha,427,389,816,0.52,0.48
PA_VM24,Pallas,Shatabhisha,445,418,863,0.52,0.48
PA_VM25,Pallas,PurvaBhadrapada,427,388,815,0.52,0.48
PA_VM26,Pallas,UttaraBhadrapada,342,313,655,0.52,0.48
PA_VM27,Pallas,Revati,264,229,493,0.54,0.46
PH_VM01,Pholus,Aswini,238,174,412,0.58,0.42
PH_VM02,Pholus,Bharani,141,133,274,0.51,0.49
PH_VM03,Pholus,Krittica,134,131,265,0.51,0.49
PH_VM04,Pholus,Rohini,152,102,254,0.6,0.4
PH_VM05,Pholus,Mrigashira,144,106,250,0.58,0.42
PH_VM06,Pholus,Ardra,86,90,176,0.49,0.51
PH_VM07,Pholus,Punavasu,106,80,186,0.57,0.43
PH_VM08,Pholus,Pushya,113,89,202,0.56,0.44
PH_VM09,Pholus,Ashlesha,129,122,251,0.51,0.49
PH_VM10,Pholus,Magha,135,121,256,0.53,0.47
PH_VM11,Pholus,PurvaPhalguni,145,117,262,0.55,0.45
PH_VM12,Pholus,UttaraPhalguni,166,105,271,0.61,0.39
PH_VM13,Pholus,Hasta,187,170,357,0.52,0.48
PH_VM14,Pholus,Chitra,198,222,420,0.47,0.53
PH_VM15,Pholus,Swati,296,292,588,0.5,0.5
PH_VM16,Pholus,Vishakha,386,383,769,0.5,0.5
PH_VM17,Pholus,Anuradha,518,527,1045,0.5,0.5
PH_VM18,Pholus,Jyeshtha,803,675,1478,0.54,0.46
PH_VM19,Pholus,Mula,893,742,1635,0.55,0.45
PH_VM23,Pholus,Danishtha,177,172,349,0.51,0.49
PH_VM24,Pholus,Shatabhisha,664,653,1317,0.5,0.5
PH_VM25,Pholus,PurvaBhadrapada,427,437,864,0.49,0.51
PH_VM26,Pholus,UttaraBhadrapada,349,334,683,0.51,0.49
PH_VM27,Pholus,Revati,250,235,485,0.52,0.48
PL_VM12,Pluto,UttaraPhalguni,477,406,883,0.54,0.46
PL_VM13,Pluto,Hasta,694,734,1428,0.49,0.51
PL_VM14,Pluto,Chitra,671,631,1302,0.52,0.48
PL_VM15,Pluto,Swati,678,611,1289,0.53,0.47
PL_VM16,Pluto,Vishakha,720,583,1303,0.55,0.45
PL_VM17,Pluto,Anuradha,749,673,1422,0.53,0.47
PL_VM18,Pluto,Jyeshtha,690,693,1383,0.5,0.5
PL_VM19,Pluto,Mula,828,778,1606,0.52,0.48
PL_VM20,Pluto,PurvaAshada,924,764,1688,0.55,0.45
PL_VM21,Pluto,UttaraAshada,406,339,745,0.54,0.46
SA_VM01,Saturn,Aswini,153,163,316,0.48,0.52
SA_VM02,Saturn,Bharani,219,234,453,0.48,0.52
SA_VM03,Saturn,Krittica,274,235,509,0.54,0.46
SA_VM04,Saturn,Rohini,267,233,500,0.53,0.47
SA_VM05,Saturn,Mrigashira,261,242,503,0.52,0.48
SA_VM06,Saturn,Ardra,245,255,500,0.49,0.51
SA_VM07,Saturn,Punavasu,236,264,500,0.47,0.53
SA_VM08,Saturn,Pushya,228,243,471,0.48,0.52
SA_VM09,Saturn,Ashlesha,243,252,495,0.49,0.51
SA_VM10,Saturn,Magha,254,261,515,0.49,0.51
SA_VM11,Saturn,PurvaPhalguni,270,267,537,0.5,0.5
SA_VM12,Saturn,UttaraPhalguni,276,280,556,0.5,0.5
SA_VM13,Saturn,Hasta,325,263,588,0.55,0.45
SA_VM14,Saturn,Chitra,290,266,556,0.52,0.48
SA_VM15,Saturn,Swati,310,250,560,0.55,0.45
SA_VM16,Saturn,Vishakha,307,269,576,0.53,0.47
SA_VM17,Saturn,Anuradha,330,302,632,0.52,0.48
SA_VM18,Saturn,Jyeshtha,313,269,582,0.54,0.46
SA_VM19,Saturn,Mula,330,258,588,0.56,0.44
SA_VM20,Saturn,PurvaAshada,380,294,674,0.56,0.44
SA_VM21,Saturn,UttaraAshada,317,259,576,0.55,0.45
SA_VM22,Saturn,Shravana,255,222,477,0.53,0.47
SA_VM23,Saturn,Danishtha,165,160,325,0.51,0.49
SA_VM24,Saturn,Shatabhisha,148,118,266,0.56,0.44
SA_VM25,Saturn,PurvaBhadrapada,155,112,267,0.58,0.42
SA_VM26,Saturn,UttaraBhadrapada,153,112,265,0.58,0.42
SA_VM27,Saturn,Revati,133,129,262,0.51,0.49
SN_VM01,SNode,Aswini,275,245,520,0.53,0.47
SN_VM02,SNode,Bharani,283,242,525,0.54,0.46
SN_VM03,SNode,Krittica,256,264,520,0.49,0.51
SN_VM04,SNode,Rohini,269,254,523,0.51,0.49
SN_VM05,SNode,Mrigashira,271,251,522,0.52,0.48
SN_VM06,SNode,Ardra,292,231,523,0.56,0.44
SN_VM07,SNode,Punavasu,281,239,520,0.54,0.46
SN_VM08,SNode,Pushya,280,243,523,0.54,0.46
SN_VM09,SNode,Ashlesha,281,242,523,0.54,0.46
SN_VM10,SNode,Magha,290,233,523,0.55,0.45
SN_VM11,SNode,PurvaPhalguni,221,225,446,0.5,0.5
SN_VM12,SNode,UttaraPhalguni,173,175,348,0.5,0.5
SN_VM13,SNode,Hasta,174,174,348,0.5,0.5
SN_VM14,SNode,Chitra,177,172,349,0.51,0.49
SN_VM15,SNode,Swati,186,162,348,0.53,0.47
SN_VM16,SNode,Vishakha,174,171,345,0.5,0.5
SN_VM17,SNode,Anuradha,225,204,429,0.52,0.48
SN_VM18,SNode,Jyeshtha,276,246,522,0.53,0.47
SN_VM19,SNode,Mula,275,243,518,0.53,0.47
SN_VM20,SNode,PurvaAshada,279,244,523,0.53,0.47
SN_VM21,SNode,UttaraAshada,270,250,520,0.52,0.48
SN_VM22,SNode,Shravana,264,256,520,0.51,0.49
SN_VM23,SNode,Danishtha,268,255,523,0.51,0.49
SN_VM24,SNode,Shatabhisha,265,256,521,0.51,0.49
SN_VM25,SNode,PurvaBhadrapada,262,261,523,0.5,0.5
SN_VM26,SNode,UttaraBhadrapada,289,234,523,0.55,0.45
SN_VM27,SNode,Revati,281,240,521,0.54,0.46
SU_VM01,Sun,Aswini,254,242,496,0.51,0.49
SU_VM02,Sun,Bharani,263,246,509,0.52,0.48
SU_VM03,Sun,Krittica,274,235,509,0.54,0.46
SU_VM04,Sun,Rohini,267,203,470,0.57,0.43
SU_VM05,Sun,Mrigashira,278,240,518,0.54,0.46
SU_VM06,Sun,Ardra,237,231,468,0.51,0.49
SU_VM07,Sun,Punavasu,277,241,518,0.53,0.47
SU_VM08,Sun,Pushya,256,262,518,0.49,0.51
SU_VM09,Sun,Ashlesha,266,250,516,0.52,0.48
SU_VM10,Sun,Magha,239,277,516,0.46,0.54
SU_VM11,Sun,PurvaPhalguni,242,213,455,0.53,0.47
SU_VM12,Sun,UttaraPhalguni,252,250,502,0.5,0.5
SU_VM13,Sun,Hasta,265,230,495,0.54,0.46
SU_VM14,Sun,Chitra,260,231,491,0.53,0.47
SU_VM15,Sun,Swati,269,213,482,0.56,0.44
SU_VM16,Sun,Vishakha,254,228,482,0.53,0.47
SU_VM17,Sun,Anuradha,246,183,429,0.57,0.43
SU_VM18,Sun,Jyeshtha,254,224,478,0.53,0.47
SU_VM19,Sun,Mula,231,192,423,0.55,0.45
SU_VM20,Sun,PurvaAshada,194,240,434,0.45,0.55
SU_VM21,Sun,UttaraAshada,218,247,465,0.47,0.53
SU_VM22,Sun,Shravana,240,246,486,0.49,0.51
SU_VM23,Sun,Danishtha,251,201,452,0.56,0.44
SU_VM24,Sun,Shatabhisha,257,221,478,0.54,0.46
SU_VM25,Sun,PurvaBhadrapada,276,221,497,0.56,0.44
SU_VM26,Sun,UttaraBhadrapada,266,219,485,0.55,0.45
SU_VM27,Sun,Revati,251,226,477,0.53,0.47
UR_VM01,Uranus,Aswini,491,386,877,0.56,0.44
UR_VM02,Uranus,Bharani,156,143,299,0.52,0.48
UR_VM13,Uranus,Hasta,328,292,620,0.53,0.47
UR_VM14,Uranus,Chitra,354,376,730,0.48,0.52
UR_VM15,Uranus,Swati,379,363,742,0.51,0.49
UR_VM16,Uranus,Vishakha,361,390,751,0.48,0.52
UR_VM17,Uranus,Anuradha,407,356,763,0.53,0.47
UR_VM18,Uranus,Jyeshtha,417,355,772,0.54,0.46
UR_VM19,Uranus,Mula,425,362,787,0.54,0.46
UR_VM20,Uranus,PurvaAshada,432,366,798,0.54,0.46
UR_VM21,Uranus,UttaraAshada,460,354,814,0.57,0.43
UR_VM22,Uranus,Shravana,446,432,878,0.51,0.49
UR_VM23,Uranus,Danishtha,417,409,826,0.5,0.5
UR_VM24,Uranus,Shatabhisha,397,433,830,0.48,0.52
UR_VM25,Uranus,PurvaBhadrapada,465,434,899,0.52,0.48
UR_VM26,Uranus,UttaraBhadrapada,461,369,830,0.56,0.44
UR_VM27,Uranus,Revati,441,392,833,0.53,0.47
VE_VM01,Venus,Aswini,222,199,421,0.53,0.47
VE_VM02,Venus,Bharani,237,178,415,0.57,0.43
VE_VM03,Venus,Krittica,219,192,411,0.53,0.47
VE_VM04,Venus,Rohini,304,277,581,0.52,0.48
VE_VM05,Venus,Mrigashira,352,325,677,0.52,0.48
VE_VM06,Venus,Ardra,227,230,457,0.5,0.5
VE_VM07,Venus,Punavasu,213,200,413,0.52,0.48
VE_VM08,Venus,Pushya,203,208,411,0.49,0.51
VE_VM09,Venus,Ashlesha,297,237,534,0.56,0.44
VE_VM10,Venus,Magha,335,317,652,0.51,0.49
VE_VM11,Venus,PurvaPhalguni,218,242,460,0.47,0.53
VE_VM12,Venus,UttaraPhalguni,223,194,417,0.53,0.47
VE_VM13,Venus,Hasta,216,192,408,0.53,0.47
VE_VM14,Venus,Chitra,231,224,455,0.51,0.49
VE_VM15,Venus,Swati,374,301,675,0.55,0.45
VE_VM16,Venus,Vishakha,280,249,529,0.53,0.47
VE_VM17,Venus,Anuradha,208,190,398,0.52,0.48
VE_VM18,Venus,Jyeshtha,214,175,389,0.55,0.45
VE_VM19,Venus,Mula,187,204,391,0.48,0.52
VE_VM20,Venus,PurvaAshada,244,212,456,0.54,0.46
VE_VM21,Venus,UttaraAshada,317,305,622,0.51,0.49
VE_VM22,Venus,Shravana,251,226,477,0.53,0.47
VE_VM23,Venus,Danishtha,191,208,399,0.48,0.52
VE_VM24,Venus,Shatabhisha,225,172,397,0.57,0.43
VE_VM25,Venus,PurvaBhadrapada,207,210,417,0.5,0.5
VE_VM26,Venus,UttaraBhadrapada,318,271,589,0.54,0.46
VE_VM27,Venus,Revati,324,274,598,0.54,0.46
VS_VM01,Vesta,Aswini,242,259,501,0.48,0.52
VS_VM02,Vesta,Bharani,310,301,611,0.51,0.49
VS_VM03,Vesta,Krittica,277,299,576,0.48,0.52
VS_VM04,Vesta,Rohini,339,282,621,0.55,0.45
VS_VM05,Vesta,Mrigashira,307,241,548,0.56,0.44
VS_VM06,Vesta,Ardra,263,244,507,0.52,0.48
VS_VM07,Vesta,Punavasu,308,303,611,0.5,0.5
VS_VM08,Vesta,Pushya,272,256,528,0.52,0.48
VS_VM09,Vesta,Ashlesha,258,264,522,0.49,0.51
VS_VM10,Vesta,Magha,278,267,545,0.51,0.49
VS_VM11,Vesta,PurvaPhalguni,278,254,532,0.52,0.48
VS_VM12,Vesta,UttaraPhalguni,241,205,446,0.54,0.46
VS_VM13,Vesta,Hasta,237,267,504,0.47,0.53
VS_VM14,Vesta,Chitra,254,224,478,0.53,0.47
VS_VM15,Vesta,Swati,197,157,354,0.56,0.44
VS_VM16,Vesta,Vishakha,205,151,356,0.58,0.42
VS_VM17,Vesta,Anuradha,199,180,379,0.53,0.47
VS_VM18,Vesta,Jyeshtha,252,176,428,0.59,0.41
VS_VM19,Vesta,Mula,226,210,436,0.52,0.48
VS_VM20,Vesta,PurvaAshada,179,173,352,0.51,0.49
VS_VM21,Vesta,UttaraAshada,270,183,453,0.6,0.4
VS_VM22,Vesta,Shravana,251,214,465,0.54,0.46
