
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct 1161 1075  2236     0.52      0.48
 2: 2021-02-01  0.04  Chiron     Direct  846  798  1644     0.51      0.49
 3: 2021-02-01  0.26    Juno     Direct 1196 1090  2286     0.52      0.48
 4: 2021-02-01  0.24 Jupiter     Direct 1027  954  1981     0.52      0.48
 5: 2021-02-01  0.53    Mars     Direct 1356 1273  2629     0.52      0.48
 6: 2021-02-01 -0.26 Mercury Retrograde  297  272   569     0.52      0.48
 7: 2021-02-01 14.10    Moon     Direct 1557 1435  2992     0.52      0.48
 8: 2021-02-01  0.03 Neptune     Direct  785  748  1533     0.51      0.49
 9: 2021-02-01  1.00   NNode     Direct 1557 1435  2992     0.52      0.48
10: 2021-02-01  0.34  Pallas     Direct 1172 1097  2269     0.52      0.48
11: 2021-02-01  0.03  Pholus     Direct  811  738  1549     0.52      0.48
12: 2021-02-01  0.03   Pluto     Direct  801  731  1532     0.52      0.48
13: 2021-02-01  0.12  Saturn     Direct  895  831  1726     0.52      0.48
14: 2021-02-01  1.00   SNode     Direct 1557 1435  2992     0.52      0.48
15: 2021-02-01  1.01     Sun     Direct 1557 1435  2992     0.52      0.48
16: 2021-02-01  0.02  Uranus     Direct  856  791  1647     0.52      0.48
17: 2021-02-01  1.25   Venus     Direct 1409 1294  2703     0.52      0.48
18: 2021-02-01 -0.10   Vesta Retrograde  285  253   538     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-01   Ceres      Pisces  171  175   346     0.49      0.51
 2:  CH 2021-02-01  Chiron       Aries  308  277   585     0.53      0.47
 3:  JN 2021-02-01    Juno Sagittarius  207  212   419     0.49      0.51
 4:  JU 2021-02-01 Jupiter    Aquarius  142  129   271     0.52      0.48
 5:  MA 2021-02-01    Mars      Taurus   88   88   176     0.50      0.50
 6:  ME 2021-02-01 Mercury    Aquarius  118  150   268     0.44      0.56
 7:  MO 2021-02-01    Moon       Virgo  133   97   230     0.58      0.42
 8:  NE 2021-02-01 Neptune      Pisces 1046  964  2010     0.52      0.48
 9:  NN 2021-02-01   NNode      Gemini   95   69   164     0.58      0.42
10:  PA 2021-02-01  Pallas    Aquarius  118  138   256     0.46      0.54
11:  PH 2021-02-01  Pholus   Capricorn  299  267   566     0.53      0.47
12:  PL 2021-02-01   Pluto   Capricorn 1454 1339  2793     0.52      0.48
13:  SA 2021-02-01  Saturn    Aquarius   50   44    94     0.53      0.47
14:  SN 2021-02-01   SNode Sagittarius   95   69   164     0.58      0.42
15:  SU 2021-02-01     Sun    Aquarius  119  131   250     0.48      0.52
16:  UR 2021-02-01  Uranus      Taurus  302  281   583     0.52      0.48
17:  VE 2021-02-01   Venus   Capricorn  125  133   258     0.48      0.52
18:  VS 2021-02-01   Vesta       Virgo  142  115   257     0.55      0.45

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1557 1435  2992     0.52      0.48
 2: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square   35   33    68     0.51      0.49
 3: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile   39   33    72     0.54      0.46
 4: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile  108   97   205     0.53      0.47
 5: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile   30   44    74     0.41      0.59
 6: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx  117   94   211     0.55      0.45
 7: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare  125  125   250     0.50      0.50
 8: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx  110   98   208     0.53      0.47
 9: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  128   86   214     0.60      0.40
10: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  126   86   212     0.59      0.41
11: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile  115  105   220     0.52      0.48
12: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine  102  105   207     0.49      0.51
13: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile  107  111   218     0.49      0.51
14: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  114  101   215     0.53      0.47
15: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile  112  116   228     0.49      0.51
16: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine  116  105   221     0.52      0.48
17: 2021-02-01    0.58   0.22   0.94         0      23        NA       24     Sun    Juno      Sextile   41   39    80     0.51      0.49
18: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile  100  122   222     0.45      0.55
19: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  104  108   212     0.49      0.51
20: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare  107   96   203     0.53      0.47
21: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare  115  104   219     0.53      0.47
22: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine  118  108   226     0.52      0.48
23: 2021-02-01    0.39   0.28   0.49         0      23        NA       24   Vesta  Saturn SesquiSquare   75   78   153     0.49      0.51
24: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition   64   41   105     0.61      0.39
25: 2021-02-01    0.33   0.29   0.37         0      23        NA       24  Saturn  Pholus  SemiSextile   73   60   133     0.55      0.45
26: 2021-02-01    0.54   0.42   0.66         0      23        NA       24    Juno  Uranus   BiQuintile   16   16    32     0.50      0.50
27: 2021-02-01    0.60   0.47   0.73         0      23        NA       24    Mars    Juno     Quincunx   38   24    62     0.61      0.39
