PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(4,5]",Ceres,"(4,5]",648,578,1226,0.53,0.47
"CE_(5,7]",Ceres,"(5,7]",1026,996,2022,0.51,0.49
"CE_(7,13]",Ceres,"(7,13]",474,472,946,0.5,0.5
"CE_[0,4]",Ceres,"[0,4]",1060,1071,2131,0.5,0.5
"CH_(4,5]",Chiron,"(4,5]",608,617,1225,0.5,0.5
"CH_(5,7]",Chiron,"(5,7]",1137,1094,2231,0.51,0.49
"CH_(7,13]",Chiron,"(7,13]",539,480,1019,0.53,0.47
"CH_[0,4]",Chiron,"[0,4]",924,926,1850,0.5,0.5
"JN_(4,5]",Juno,"(4,5]",609,600,1209,0.5,0.5
"JN_(5,7]",Juno,"(5,7]",1039,1004,2043,0.51,0.49
"JN_(7,14]",Juno,"(7,14]",417,411,828,0.5,0.5
"JN_[0,4]",Juno,"[0,4]",1143,1102,2245,0.51,0.49
"JU_(4,5]",Jupiter,"(4,5]",600,599,1199,0.5,0.5
"JU_(5,7]",Jupiter,"(5,7]",1008,1039,2047,0.49,0.51
"JU_(7,12]",Jupiter,"(7,12]",448,414,862,0.52,0.48
"JU_[0,4]",Jupiter,"[0,4]",1152,1065,2217,0.52,0.48
"MA_(4,5]",Mars,"(4,5]",590,627,1217,0.48,0.52
"MA_(5,7]",Mars,"(5,7]",944,939,1883,0.5,0.5
"MA_(7,13]",Mars,"(7,13]",435,408,843,0.52,0.48
"MA_[0,4]",Mars,"[0,4]",1239,1143,2382,0.52,0.48
"ME_(4,5]",Mercury,"(4,5]",606,645,1251,0.48,0.52
"ME_(5,7]",Mercury,"(5,7]",967,976,1943,0.5,0.5
"ME_(7,14]",Mercury,"(7,14]",395,371,766,0.52,0.48
"ME_[0,4]",Mercury,"[0,4]",1240,1125,2365,0.52,0.48
"MO_(13,15]",Moon,"(13,15]",888,913,1801,0.49,0.51
"MO_(15,17]",Moon,"(15,17]",777,775,1552,0.5,0.5
"MO_(17,27]",Moon,"(17,27]",561,503,1064,0.53,0.47
"MO_[5,13]",Moon,"[5,13]",982,926,1908,0.51,0.49
"NE_(4,5]",Neptune,"(4,5]",613,637,1250,0.49,0.51
"NE_(5,6]",Neptune,"(5,6]",529,521,1050,0.5,0.5
"NE_(6,13]",Neptune,"(6,13]",651,624,1275,0.51,0.49
"NE_[0,4]",Neptune,"[0,4]",1415,1335,2750,0.51,0.49
"NN_(5,6]",NNode,"(5,6]",657,648,1305,0.5,0.5
"NN_(6,7]",NNode,"(6,7]",554,516,1070,0.52,0.48
"NN_(7,13]",NNode,"(7,13]",684,606,1290,0.53,0.47
"NN_[1,5]",NNode,"[1,5]",1313,1347,2660,0.49,0.51
"PA_(4,5]",Pallas,"(4,5]",594,608,1202,0.49,0.51
"PA_(5,7]",Pallas,"(5,7]",999,970,1969,0.51,0.49
"PA_(7,13]",Pallas,"(7,13]",453,438,891,0.51,0.49
"PA_[0,4]",Pallas,"[0,4]",1162,1101,2263,0.51,0.49
"PH_(4,5]",Pholus,"(4,5]",628,605,1233,0.51,0.49
"PH_(5,6]",Pholus,"(5,6]",548,554,1102,0.5,0.5
"PH_(6,13]",Pholus,"(6,13]",865,777,1642,0.53,0.47
"PH_[0,4]",Pholus,"[0,4]",1167,1181,2348,0.5,0.5
"PL_(4,5]",Pluto,"(4,5]",702,654,1356,0.52,0.48
"PL_(5,6]",Pluto,"(5,6]",515,516,1031,0.5,0.5
"PL_(6,14]",Pluto,"(6,14]",652,665,1317,0.5,0.5
"PL_[0,4]",Pluto,"[0,4]",1339,1282,2621,0.51,0.49
"SA_(4,5]",Saturn,"(4,5]",620,569,1189,0.52,0.48
"SA_(5,7]",Saturn,"(5,7]",973,938,1911,0.51,0.49
"SA_(7,14]",Saturn,"(7,14]",425,387,812,0.52,0.48
"SA_[0,4]",Saturn,"[0,4]",1190,1223,2413,0.49,0.51
"SN_(5,6]",SNode,"(5,6]",682,668,1350,0.51,0.49
"SN_(6,7]",SNode,"(6,7]",522,536,1058,0.49,0.51
"SN_(7,13]",SNode,"(7,13]",716,613,1329,0.54,0.46
"SN_[1,5]",SNode,"[1,5]",1288,1300,2588,0.5,0.5
"SU_(4,5]",Sun,"(4,5]",672,651,1323,0.51,0.49
"SU_(5,7]",Sun,"(5,7]",987,974,1961,0.5,0.5
"SU_(7,14]",Sun,"(7,14]",426,409,835,0.51,0.49
"SU_[0,4]",Sun,"[0,4]",1123,1083,2206,0.51,0.49
"UR_(4,5]",Uranus,"(4,5]",609,603,1212,0.5,0.5
"UR_(5,7]",Uranus,"(5,7]",1089,1020,2109,0.52,0.48
"UR_(7,15]",Uranus,"(7,15]",605,583,1188,0.51,0.49
"UR_[0,4]",Uranus,"[0,4]",905,911,1816,0.5,0.5
"VE_(4,5]",Venus,"(4,5]",616,626,1242,0.5,0.5
"VE_(5,7]",Venus,"(5,7]",1034,1000,2034,0.51,0.49
"VE_(7,14]",Venus,"(7,14]",579,477,1056,0.55,0.45
"VE_[0,4]",Venus,"[0,4]",979,1014,1993,0.49,0.51
"VS_(4,5]",Vesta,"(4,5]",603,615,1218,0.5,0.5
"VS_(5,7]",Vesta,"(5,7]",943,973,1916,0.49,0.51
"VS_(7,13]",Vesta,"(7,13]",493,414,907,0.54,0.46
"VS_[0,4]",Vesta,"[0,4]",1169,1115,2284,0.51,0.49
