PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
NN_Z07_LIB,NNode,Libra,270,209,479,0.56,0.44
NN_Z08_SCO,NNode,Scorpio,219,185,404,0.54,0.46
NN_Z09_SAG,NNode,Sagittarius,189,215,404,0.47,0.53
NN_Z10_CAP,NNode,Capricorn,193,212,405,0.48,0.52
NN_Z11_AQU,NNode,Aquarius,191,194,385,0.5,0.5
NN_Z12_PIS,NNode,Pisces,217,185,402,0.54,0.46
PA_Z01_ARI,Pallas,Aries,301,333,634,0.47,0.53
PA_Z02_TAU,Pallas,Taurus,171,159,330,0.52,0.48
PA_Z03_GEM,Pallas,Gemini,154,159,313,0.49,0.51
PA_Z04_CAN,Pallas,Cancer,103,118,221,0.47,0.53
PA_Z05_LEO,Pallas,Leo,179,187,366,0.49,0.51
PA_Z06_VIR,Pallas,Virgo,191,199,390,0.49,0.51
PA_Z07_LIB,Pallas,Libra,270,233,503,0.54,0.46
PA_Z08_SCO,Pallas,Scorpio,246,193,439,0.56,0.44
PA_Z09_SAG,Pallas,Sagittarius,305,274,579,0.53,0.47
PA_Z10_CAP,Pallas,Capricorn,433,398,831,0.52,0.48
PA_Z11_AQU,Pallas,Aquarius,419,458,877,0.48,0.52
PA_Z12_PIS,Pallas,Pisces,414,383,797,0.52,0.48
PH_Z07_LIB,Pholus,Libra,397,361,758,0.52,0.48
PH_Z08_SCO,Pholus,Scorpio,781,786,1567,0.5,0.5
PH_Z09_SAG,Pholus,Sagittarius,1696,1640,3336,0.51,0.49
PH_Z10_CAP,Pholus,Capricorn,312,307,619,0.5,0.5
PL_Z09_SAG,Pluto,Sagittarius,1544,1469,3013,0.51,0.49
PL_Z10_CAP,Pluto,Capricorn,1642,1625,3267,0.5,0.5
SA_Z01_ARI,Saturn,Aries,277,217,494,0.56,0.44
SA_Z02_TAU,Saturn,Taurus,306,305,611,0.5,0.5
SA_Z03_GEM,Saturn,Gemini,294,305,599,0.49,0.51
SA_Z04_CAN,Saturn,Cancer,266,285,551,0.48,0.52
SA_Z05_LEO,Saturn,Leo,306,248,554,0.55,0.45
SA_Z06_VIR,Saturn,Virgo,301,316,617,0.49,0.51
SA_Z07_LIB,Saturn,Libra,328,362,690,0.48,0.52
SA_Z08_SCO,Saturn,Scorpio,355,291,646,0.55,0.45
SA_Z09_SAG,Saturn,Sagittarius,350,359,709,0.49,0.51
SA_Z10_CAP,Saturn,Capricorn,340,347,687,0.49,0.51
SA_Z11_AQU,Saturn,Aquarius,63,59,122,0.52,0.48
SN_Z01_ARI,SNode,Aries,270,209,479,0.56,0.44
SN_Z02_TAU,SNode,Taurus,219,185,404,0.54,0.46
SN_Z03_GEM,SNode,Gemini,189,215,404,0.47,0.53
SN_Z04_CAN,SNode,Cancer,193,212,405,0.48,0.52
SN_Z05_LEO,SNode,Leo,191,194,385,0.5,0.5
SN_Z06_VIR,SNode,Virgo,217,185,402,0.54,0.46
SN_Z07_LIB,SNode,Libra,228,175,403,0.57,0.43
SN_Z08_SCO,SNode,Scorpio,180,224,404,0.45,0.55
SN_Z09_SAG,SNode,Sagittarius,286,307,593,0.48,0.52
SN_Z10_CAP,SNode,Capricorn,405,384,789,0.51,0.49
SN_Z11_AQU,SNode,Aquarius,392,414,806,0.49,0.51
SN_Z12_PIS,SNode,Pisces,416,390,806,0.52,0.48
SU_Z01_ARI,Sun,Aries,258,260,518,0.5,0.5
SU_Z02_TAU,Sun,Taurus,279,253,532,0.52,0.48
SU_Z03_GEM,Sun,Gemini,261,274,535,0.49,0.51
SU_Z04_CAN,Sun,Cancer,270,266,536,0.5,0.5
SU_Z05_LEO,Sun,Leo,243,278,521,0.47,0.53
SU_Z06_VIR,Sun,Virgo,257,261,518,0.5,0.5
SU_Z07_LIB,Sun,Libra,259,251,510,0.51,0.49
SU_Z08_SCO,Sun,Scorpio,260,260,520,0.5,0.5
SU_Z09_SAG,Sun,Sagittarius,290,233,523,0.55,0.45
SU_Z10_CAP,Sun,Capricorn,253,272,525,0.48,0.52
SU_Z11_AQU,Sun,Aquarius,288,241,529,0.54,0.46
SU_Z12_PIS,Sun,Pisces,268,245,513,0.52,0.48
UR_Z01_ARI,Uranus,Aries,1016,993,2009,0.51,0.49
UR_Z02_TAU,Uranus,Taurus,307,312,619,0.5,0.5
UR_Z11_AQU,Uranus,Aquarius,871,848,1719,0.51,0.49
UR_Z12_PIS,Uranus,Pisces,992,941,1933,0.51,0.49
VE_Z01_ARI,Venus,Aries,330,279,609,0.54,0.46
VE_Z02_TAU,Venus,Taurus,227,211,438,0.52,0.48
VE_Z03_GEM,Venus,Gemini,301,347,648,0.46,0.54
VE_Z04_CAN,Venus,Cancer,240,202,442,0.54,0.46
VE_Z05_LEO,Venus,Leo,278,308,586,0.47,0.53
VE_Z06_VIR,Venus,Virgo,235,242,477,0.49,0.51
VE_Z07_LIB,Venus,Libra,225,248,473,0.48,0.52
VE_Z08_SCO,Venus,Scorpio,295,308,603,0.49,0.51
VE_Z09_SAG,Venus,Sagittarius,241,209,450,0.54,0.46
VE_Z10_CAP,Venus,Capricorn,333,275,608,0.55,0.45
VE_Z11_AQU,Venus,Aquarius,250,230,480,0.52,0.48
VE_Z12_PIS,Venus,Pisces,231,235,466,0.5,0.5
VS_Z01_ARI,Vesta,Aries,302,288,590,0.51,0.49
VS_Z02_TAU,Vesta,Taurus,355,322,677,0.52,0.48
VS_Z03_GEM,Vesta,Gemini,333,300,633,0.53,0.47
VS_Z04_CAN,Vesta,Cancer,295,304,599,0.49,0.51
VS_Z05_LEO,Vesta,Leo,323,316,639,0.51,0.49
VS_Z06_VIR,Vesta,Virgo,225,242,467,0.48,0.52
VS_Z07_LIB,Vesta,Libra,238,272,510,0.47,0.53
VS_Z08_SCO,Vesta,Scorpio,145,118,263,0.55,0.45
VS_Z09_SAG,Vesta,Sagittarius,243,228,471,0.52,0.48
VS_Z10_CAP,Vesta,Capricorn,235,230,465,0.51,0.49
VS_Z11_AQU,Vesta,Aquarius,241,231,472,0.51,0.49
VS_Z12_PIS,Vesta,Pisces,251,243,494,0.51,0.49
