PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",719,692,1411,0.51,0.49
CE_3,Ceres,3,898,902,1800,0.5,0.5
"CE_[0,2]",Ceres,"[0,2]",1598,1533,3131,0.51,0.49
"CH_(3,4]",Chiron,"(3,4]",716,712,1428,0.5,0.5
"CH_(4,5]",Chiron,"(4,5]",635,620,1255,0.51,0.49
"CH_(5,11]",Chiron,"(5,11]",758,685,1443,0.53,0.47
"CH_[0,3]",Chiron,"[0,3]",1106,1110,2216,0.5,0.5
"JN_(1,2]",Juno,"(1,2]",1071,993,2064,0.52,0.48
"JN_(2,3]",Juno,"(2,3]",842,858,1700,0.5,0.5
"JN_(3,7]",Juno,"(3,7]",522,519,1041,0.5,0.5
"JN_[0,1]",Juno,"[0,1]",780,757,1537,0.51,0.49
"JU_(2,3]",Jupiter,"(2,3]",901,888,1789,0.5,0.5
"JU_(3,4]",Jupiter,"(3,4]",713,624,1337,0.53,0.47
"JU_(4,8]",Jupiter,"(4,8]",486,494,980,0.5,0.5
"JU_[0,2]",Jupiter,"[0,2]",1115,1121,2236,0.5,0.5
"MA_(2,5]",Mars,"(2,5]",623,677,1300,0.48,0.52
MA_2,Mars,2,1152,1104,2256,0.51,0.49
"MA_[0,1]",Mars,"[0,1]",1440,1346,2786,0.52,0.48
"ME_(1,3]",Mercury,"(1,3]",371,381,752,0.49,0.51
ME_0,Mercury,0,920,840,1760,0.52,0.48
ME_1,Mercury,1,1924,1906,3830,0.5,0.5
"NE_(4,5]",Neptune,"(4,5]",615,637,1252,0.49,0.51
"NE_(5,6]",Neptune,"(5,6]",529,523,1052,0.5,0.5
"NE_(6,13]",Neptune,"(6,13]",651,624,1275,0.51,0.49
"NE_[0,4]",Neptune,"[0,4]",1420,1343,2763,0.51,0.49
"NN_(2,3]",NNode,"(2,3]",825,873,1698,0.49,0.51
"NN_(3,4]",NNode,"(3,4]",754,651,1405,0.54,0.46
"NN_(4,9]",NNode,"(4,9]",676,638,1314,0.51,0.49
"NN_[0,2]",NNode,"[0,2]",960,965,1925,0.5,0.5
"PA_(2,3]",Pallas,"(2,3]",939,888,1827,0.51,0.49
"PA_(3,4]",Pallas,"(3,4]",652,635,1287,0.51,0.49
"PA_(4,8]",Pallas,"(4,8]",376,394,770,0.49,0.51
"PA_[0,2]",Pallas,"[0,2]",1248,1210,2458,0.51,0.49
"PH_(3,5]",Pholus,"(3,5]",1225,1241,2466,0.5,0.5
"PH_(5,6]",Pholus,"(5,6]",507,497,1004,0.5,0.5
"PH_(6,13]",Pholus,"(6,13]",634,537,1171,0.54,0.46
"PH_[0,3]",Pholus,"[0,3]",849,852,1701,0.5,0.5
"PL_(4,5]",Pluto,"(4,5]",704,654,1358,0.52,0.48
"PL_(5,6]",Pluto,"(5,6]",517,521,1038,0.5,0.5
"PL_(6,14]",Pluto,"(6,14]",655,670,1325,0.49,0.51
"PL_[0,4]",Pluto,"[0,4]",1339,1282,2621,0.51,0.49
"SA_(3,4]",Saturn,"(3,4]",675,663,1338,0.5,0.5
"SA_(4,5]",Saturn,"(4,5]",539,502,1041,0.52,0.48
"SA_(5,11]",Saturn,"(5,11]",626,595,1221,0.51,0.49
"SA_[0,3]",Saturn,"[0,3]",1375,1367,2742,0.5,0.5
"SN_(3,4]",SNode,"(3,4]",816,869,1685,0.48,0.52
"SN_(4,5]",SNode,"(4,5]",768,680,1448,0.53,0.47
"SN_(5,10]",SNode,"(5,10]",715,650,1365,0.52,0.48
"SN_[1,3]",SNode,"[1,3]",916,928,1844,0.5,0.5
"SU_(1,2]",Sun,"(1,2]",1073,1010,2083,0.52,0.48
"SU_(2,4]",Sun,"(2,4]",206,208,414,0.5,0.5
SU_1,Sun,1,1466,1401,2867,0.51,0.49
"SU_[0,1)",Sun,"[0,1)",470,508,978,0.48,0.52
"UR_(3,5]",Uranus,"(3,5]",1311,1304,2615,0.5,0.5
"UR_(5,6]",Uranus,"(5,6]",554,503,1057,0.52,0.48
"UR_(6,13]",Uranus,"(6,13]",599,558,1157,0.52,0.48
"UR_[0,3]",Uranus,"[0,3]",751,762,1513,0.5,0.5
"VE_(1,2]",Venus,"(1,2]",847,808,1655,0.51,0.49
"VE_(2,3]",Venus,"(2,3]",110,98,208,0.53,0.47
VE_1,Venus,1,1618,1594,3212,0.5,0.5
"VE_[0,1)",Venus,"[0,1)",640,627,1267,0.51,0.49
"VS_(1,2]",Vesta,"(1,2]",1167,1175,2342,0.5,0.5
"VS_(2,3]",Vesta,"(2,3]",652,680,1332,0.49,0.51
"VS_(3,6]",Vesta,"(3,6]",282,239,521,0.54,0.46
"VS_[0,1]",Vesta,"[0,1]",1114,1033,2147,0.52,0.48
