
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-03  0.36   Ceres     Direct 2315 2167  4482     0.52      0.48
 2: 2021-02-03  0.04  Chiron     Direct 1783 1606  3389     0.53      0.47
 3: 2021-02-03  0.26    Juno     Direct 2342 2151  4493     0.52      0.48
 4: 2021-02-03  0.24 Jupiter     Direct 2043 1858  3901     0.52      0.48
 5: 2021-02-03  0.54    Mars     Direct 2746 2544  5290     0.52      0.48
 6: 2021-02-03 -0.62 Mercury Retrograde  579  551  1130     0.51      0.49
 7: 2021-02-03 14.17    Moon     Direct 3115 2849  5964     0.52      0.48
 8: 2021-02-03  0.03 Neptune     Direct 1587 1423  3010     0.53      0.47
 9: 2021-02-03  1.00   NNode     Direct 3115 2849  5964     0.52      0.48
10: 2021-02-03  0.34  Pallas     Direct 2302 2097  4399     0.52      0.48
11: 2021-02-03  0.03  Pholus     Direct 1673 1532  3205     0.52      0.48
12: 2021-02-03  0.03   Pluto     Direct 1600 1445  3045     0.53      0.47
13: 2021-02-03  0.12  Saturn     Direct 1827 1689  3516     0.52      0.48
14: 2021-02-03  1.00   SNode     Direct 3115 2849  5964     0.52      0.48
15: 2021-02-03  1.01     Sun     Direct 3115 2849  5964     0.52      0.48
16: 2021-02-03  0.02  Uranus     Direct 1702 1513  3215     0.53      0.47
17: 2021-02-03  1.25   Venus     Direct 2816 2594  5410     0.52      0.48
18: 2021-02-03 -0.12   Vesta Retrograde  559  510  1069     0.52      0.48

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-03   Ceres      Pisces  366  323   689     0.53      0.47
 2:  CH 2021-02-03  Chiron       Aries  333  271   604     0.55      0.45
 3:  JN 2021-02-03    Juno Sagittarius  340  349   689     0.49      0.51
 4:  JU 2021-02-03 Jupiter    Aquarius  244  223   467     0.52      0.48
 5:  MA 2021-02-03    Mars      Taurus  236  245   481     0.49      0.51
 6:  ME 2021-02-03 Mercury    Aquarius  245  241   486     0.50      0.50
 7:  MO 2021-02-03    Moon       Libra  269  223   492     0.55      0.45
 8:  NE 2021-02-03 Neptune      Pisces 1282 1064  2346     0.55      0.45
 9:  NN 2021-02-03   NNode      Gemini  280  274   554     0.51      0.49
10:  PA 2021-02-03  Pallas    Aquarius  414  381   795     0.52      0.48
11:  PH 2021-02-03  Pholus   Capricorn  318  261   579     0.55      0.45
12:  PL 2021-02-03   Pluto   Capricorn 1713 1447  3160     0.54      0.46
13:  SA 2021-02-03  Saturn    Aquarius   57   42    99     0.58      0.42
14:  SN 2021-02-03   SNode Sagittarius  280  274   554     0.51      0.49
15:  SU 2021-02-03     Sun    Aquarius  239  237   476     0.50      0.50
16:  UR 2021-02-03  Uranus      Taurus  330  272   602     0.55      0.45
17:  VE 2021-02-03   Venus    Aquarius  203  223   426     0.48      0.52
18:  VS 2021-02-03   Vesta       Virgo  223  211   434     0.51      0.49

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-03    0.88   0.28   1.48         0       5         2        6    Moon  Pholus     Quintile  236  205   441     0.54      0.46
 2: 2021-02-03    0.96   0.25   2.00         0       5         2        6    Moon  Saturn    BiSeptile  239  207   446     0.54      0.46
 3: 2021-02-03    1.00   0.12   1.85         0       6         3        7    Moon   Ceres     Quincunx  223  212   435     0.51      0.49
 4: 2021-02-03    0.40   0.01   0.90         0      23         4       24     Sun   Vesta   BiQuintile   49   45    94     0.52      0.48
 5: 2021-02-03    0.08   0.00   0.19         0      23         4       24   Vesta  Saturn SesquiSquare  120   98   218     0.55      0.45
 6: 2021-02-03    0.93   0.15   1.70         4       9         6        6    Moon Mercury        Trine  229  206   435     0.53      0.47
 7: 2021-02-03    1.04   0.20   1.98         3       9         6        7    Moon Neptune   BiQuintile  212  226   438     0.48      0.52
 8: 2021-02-03    1.03   0.14   1.92         3       9         6        7    Moon   Pluto       Square  237  219   456     0.52      0.48
 9: 2021-02-03    0.39   0.02   0.91         0      23         6       24   Venus   NNode SesquiSquare   83   49   132     0.63      0.37
10: 2021-02-03    0.39   0.02   0.91         0      23         6       24   Venus   SNode   SemiSquare   83   49   132     0.63      0.37
11: 2021-02-03    0.21   0.01   0.51         0      23         7       24 Mercury   Pluto  SemiSextile   79   59   138     0.57      0.43
12: 2021-02-03    1.05   0.19   1.99         5      11         8        7    Moon   Vesta SemiQuintile  230  192   422     0.55      0.45
13: 2021-02-03    1.01   0.13   1.87         7      13        10        7    Moon Jupiter    BiSeptile  228  221   449     0.51      0.49
14: 2021-02-03    1.03   0.25   1.99         9      15        12        7    Moon    Juno   SemiSquare  208  204   412     0.50      0.50
15: 2021-02-03    1.00   0.12   1.85        10      16        13        7    Moon   Ceres   BiQuintile  247  201   448     0.55      0.45
16: 2021-02-03    0.08   0.00   0.18         0      23        16       24    Mars    Juno     Quincunx   49   54   103     0.48      0.52
17: 2021-02-03    1.04   0.15   1.93        15      21        18        7    Moon   NNode SesquiSquare  222  216   438     0.51      0.49
18: 2021-02-03    1.04   0.15   1.93        15      21        18        7    Moon   SNode   SemiSquare  222  217   439     0.51      0.49
19: 2021-02-03    0.95   0.09   1.74        15      21        18        7    Moon     Sun    BiSeptile  218  204   422     0.52      0.48
20: 2021-02-03    0.26   0.01   0.56         0      23        19       24 Mercury  Uranus     Quintile   64   70   134     0.48      0.52
21: 2021-02-03    0.93   0.05   1.66        16      22        19        7    Moon   Venus       Square  221  200   421     0.52      0.48
22: 2021-02-03    0.78   0.22   1.55        19      23        22        5    Moon Neptune SesquiSquare  235  211   446     0.53      0.47
23: 2021-02-03    0.84   0.09   1.68        20      23        23        4    Moon  Pholus      Sextile  234  202   436     0.54      0.46
24: 2021-02-03    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 3115 2849  5964     0.52      0.48
25: 2021-02-03    0.22   0.07   0.36         0      23        23       24  Pallas Neptune  SemiSextile  103   91   194     0.53      0.47
26: 2021-02-03    0.95   0.94   0.96         0      23        NA       24  Chiron  Pholus       Square  277  239   516     0.54      0.46
27: 2021-02-03    0.88   0.87   0.89         0      23        NA       24  Chiron  Uranus  SemiSextile 1429 1171  2600     0.55      0.45
28: 2021-02-03    1.03   0.91   1.14         0      23        NA       24    Juno  Uranus   BiQuintile   54   46   100     0.54      0.46
29: 2021-02-03    0.42   0.32   0.52         0      23        NA       24 Jupiter  Pholus SemiQuintile   49   70   119     0.41      0.59
30: 2021-02-03    0.80   0.35   1.26         0      23        NA       24 Mercury    Juno     Quintile   75   75   150     0.50      0.50
31: 2021-02-03    0.93   0.89   0.97         0      23        NA       24   NNode  Chiron     Quintile   95   89   184     0.52      0.48
32: 2021-02-03    0.93   0.79   1.08         0      23        NA       24  Pallas  Pholus   SemiSquare   90   78   168     0.54      0.46
33: 2021-02-03    0.45   0.40   0.49         0      23        NA       24  Saturn  Chiron      Sextile    5    4     9     0.56      0.44
34: 2021-02-03    0.50   0.46   0.55         0      23        NA       24  Saturn  Pholus  SemiSextile   66   76   142     0.46      0.54
35: 2021-02-03    0.93   0.57   1.29         0      23        NA       24     Sun    Juno      Sextile   76   87   163     0.47      0.53
36: 2021-02-03    0.97   0.75   1.20         0      23        NA       24     Sun    Mars       Square   74   70   144     0.51      0.49
          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
