
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-13  0.37   Ceres     Direct 3052 2477  5529     0.55      0.45
 2: 2021-02-13  0.05  Chiron     Direct 2330 1918  4248     0.55      0.45
 3: 2021-02-13  0.24    Juno     Direct 3007 2538  5545     0.54      0.46
 4: 2021-02-13  0.24 Jupiter     Direct 2654 2139  4793     0.55      0.45
 5: 2021-02-13  0.56    Mars     Direct 3519 2933  6452     0.55      0.45
 6: 2021-02-13 -0.98 Mercury Retrograde  745  649  1394     0.53      0.47
 7: 2021-02-13 12.86    Moon     Direct 4011 3314  7325     0.55      0.45
 8: 2021-02-13  0.04 Neptune     Direct 2100 1632  3732     0.56      0.44
 9: 2021-02-13  1.00   NNode     Direct 4011 3314  7325     0.55      0.45
10: 2021-02-13  0.34  Pallas     Direct 3029 2400  5429     0.56      0.44
11: 2021-02-13  0.03  Pholus     Direct 2232 1805  4037     0.55      0.45
12: 2021-02-13  0.03   Pluto     Direct 2096 1648  3744     0.56      0.44
13: 2021-02-13  0.12  Saturn     Direct 2386 1943  4329     0.55      0.45
14: 2021-02-13  1.00   SNode     Direct 4011 3314  7325     0.55      0.45
15: 2021-02-13  1.01     Sun     Direct 4011 3314  7325     0.55      0.45
16: 2021-02-13  0.03  Uranus     Direct 2220 1772  3992     0.56      0.44
17: 2021-02-13  1.25   Venus     Direct 3673 2990  6663     0.55      0.45
18: 2021-02-13 -0.19   Vesta Retrograde  736  584  1320     0.56      0.44

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-13   Ceres      Pisces  430  335   765     0.56      0.44
 2:  CH 2021-02-13  Chiron       Aries  327  280   607     0.54      0.46
 3:  JN 2021-02-13    Juno Sagittarius  464  395   859     0.54      0.46
 4:  JU 2021-02-13 Jupiter    Aquarius  307  245   552     0.56      0.44
 5:  MA 2021-02-13    Mars      Taurus  298  271   569     0.52      0.48
 6:  ME 2021-02-13 Mercury    Aquarius  341  289   630     0.54      0.46
 7:  MO 2021-02-13    Moon      Pisces  325  297   622     0.52      0.48
 8:  NE 2021-02-13 Neptune      Pisces 1305 1044  2349     0.56      0.44
 9:  NN 2021-02-13   NNode      Gemini  272  285   557     0.49      0.51
10:  PA 2021-02-13  Pallas    Aquarius  530  436   966     0.55      0.45
11:  PH 2021-02-13  Pholus   Capricorn  320  262   582     0.55      0.45
12:  PL 2021-02-13   Pluto   Capricorn 1760 1403  3163     0.56      0.44
13:  SA 2021-02-13  Saturn    Aquarius  335  264   599     0.56      0.44
14:  SN 2021-02-13   SNode Sagittarius  272  285   557     0.49      0.51
15:  SU 2021-02-13     Sun    Aquarius  351  251   602     0.58      0.42
16:  UR 2021-02-13  Uranus      Taurus  326  279   605     0.54      0.46
17:  VE 2021-02-13   Venus    Aquarius  287  242   529     0.54      0.46
18:  VS 2021-02-13   Vesta       Virgo  343  267   610     0.56      0.44

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-13    0.43   0.08   0.79         0      23         0       24    Mars   Vesta        Trine  124  107   231     0.54      0.46
 2: 2021-02-13    0.92   0.01   1.61         0       6         3        7    Moon   Pluto   SemiSquare  295  247   542     0.54      0.46
 3: 2021-02-13    1.04   0.25   1.84         4      11         7        8    Moon Jupiter  SemiSextile  300  239   539     0.56      0.44
 4: 2021-02-13    0.90   0.00   1.58         4      10         7        7    Moon  Saturn SemiQuintile  273  267   540     0.51      0.49
 5: 2021-02-13    0.12   0.00   0.29         0      23         7       24   Vesta Jupiter   BiQuintile   75   63   138     0.54      0.46
 6: 2021-02-13    0.60   0.02   1.37         0      23         8       24 Mercury   Venus  Conjunction  129  131   260     0.50      0.50
 7: 2021-02-13    1.02   0.27   1.98         8      14        11        7    Moon Mercury  SemiSextile  278  237   515     0.54      0.46
 8: 2021-02-13    1.07   0.02   1.94         7      15        11        9    Moon   Venus  SemiSextile  287  226   513     0.56      0.44
 9: 2021-02-13    0.90   0.02   1.57        11      17        14        7    Moon    Juno       Square  284  259   543     0.52      0.48
10: 2021-02-13    0.93   0.11   1.71        11      17        14        7    Moon   NNode       Square  308  236   544     0.57      0.43
11: 2021-02-13    0.93   0.11   1.71        11      17        14        7    Moon   SNode       Square  308  236   544     0.57      0.43
12: 2021-02-13    0.26   0.01   0.60         0      23        15       24     Sun  Uranus     Quintile  102   74   176     0.58      0.42
13: 2021-02-13    1.05   0.14   1.97        12      19        16        8    Moon  Pholus     Quintile  304  238   542     0.56      0.44
14: 2021-02-13    0.89   0.01   1.56        16      22        19        7    Moon Jupiter SemiQuintile  307  237   544     0.56      0.44
15: 2021-02-13    1.07   0.21   1.94        15      22        19        8    Moon   Vesta   Opposition  140  129   269     0.52      0.48
16: 2021-02-13    1.01   0.05   1.97        16      23        20        8    Moon    Mars      Sextile  320  205   525     0.61      0.39
17: 2021-02-13    0.92   0.09   1.68        17      23        20        7    Moon Neptune  Conjunction  142  126   268     0.53      0.47
18: 2021-02-13    0.87   0.07   1.76        18      23        21        6    Moon Mercury SemiQuintile  284  230   514     0.55      0.45
19: 2021-02-13    0.16   0.02   0.29         0      23        23       24    Juno   NNode   Opposition   58   28    86     0.67      0.33
20: 2021-02-13    0.16   0.02   0.29         0      23        23       24    Juno   SNode  Conjunction   58   28    86     0.67      0.33
21: 2021-02-13    0.32   0.07   0.57         0      23        23       24    Mars Neptune      Sextile   76   55   131     0.58      0.42
22: 2021-02-13    1.02   0.31   1.73        20      23        23        4    Moon   Venus SemiQuintile  290  222   512     0.57      0.43
23: 2021-02-13    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 4011 3314  7325     0.55      0.45
24: 2021-02-13    0.94   0.88   1.01         0      23        NA       24   Ceres Jupiter   SemiSquare   77   68   145     0.53      0.47
25: 2021-02-13    0.66   0.64   0.67         0      23        NA       24  Chiron  Uranus  SemiSextile 1432 1171  2603     0.55      0.45
26: 2021-02-13    0.67   0.57   0.77         0      23        NA       24 Jupiter Neptune SemiQuintile   85   76   161     0.53      0.47
27: 2021-02-13    0.99   0.74   1.24         0      23        NA       24    Mars  Pholus SesquiSquare   90   53   143     0.63      0.37
28: 2021-02-13    0.37   0.16   0.58         0      23        NA       24    Mars  Saturn    BiSeptile   67   46   113     0.59      0.41
29: 2021-02-13    1.48   1.00   1.97         3      23        NA       21 Mercury Jupiter  Conjunction   56   49   105     0.53      0.47
30: 2021-02-13    0.88   0.43   1.35         0      23        NA       24 Mercury Neptune SemiQuintile   91   77   168     0.54      0.46
31: 2021-02-13    1.07   0.93   1.20         0      23        NA       24  Pallas  Chiron   SemiSquare   88   57   145     0.61      0.39
32: 2021-02-13    0.28   0.25   0.31         0      23        NA       24  Saturn  Chiron      Sextile    7    5    12     0.58      0.42
33: 2021-02-13    0.38   0.33   0.42         0      23        NA       24  Saturn  Uranus       Square   42   43    85     0.49      0.51
34: 2021-02-13    0.62   0.14   1.08         0      23        NA       24     Sun   Pluto  SemiSextile   90   79   169     0.53      0.47
35: 2021-02-13    1.21   0.63   1.80         0      23        NA       24   Venus Neptune SemiQuintile  109   71   180     0.61      0.39
36: 2021-02-13    0.75   0.65   0.86         0      23        NA       24   Vesta Neptune   Opposition   45   42    87     0.52      0.48
          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
