
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08  0.37   Ceres     Direct 3052 2477  5529     0.55      0.45
 2: 2021-02-08  0.04  Chiron     Direct 2330 1918  4248     0.55      0.45
 3: 2021-02-08  0.25    Juno     Direct 3007 2538  5545     0.54      0.46
 4: 2021-02-08  0.24 Jupiter     Direct 2654 2139  4793     0.55      0.45
 5: 2021-02-08  0.55    Mars     Direct 3519 2933  6452     0.55      0.45
 6: 2021-02-08 -1.18 Mercury Retrograde  745  649  1394     0.53      0.47
 7: 2021-02-08 13.84    Moon     Direct 4011 3314  7325     0.55      0.45
 8: 2021-02-08  0.03 Neptune     Direct 2100 1632  3732     0.56      0.44
 9: 2021-02-08  1.00   NNode     Direct 4011 3314  7325     0.55      0.45
10: 2021-02-08  0.34  Pallas     Direct 3029 2400  5429     0.56      0.44
11: 2021-02-08  0.03  Pholus     Direct 2232 1805  4037     0.55      0.45
12: 2021-02-08  0.03   Pluto     Direct 2096 1648  3744     0.56      0.44
13: 2021-02-08  0.12  Saturn     Direct 2386 1943  4329     0.55      0.45
14: 2021-02-08  1.00   SNode     Direct 4011 3314  7325     0.55      0.45
15: 2021-02-08  1.01     Sun     Direct 4011 3314  7325     0.55      0.45
16: 2021-02-08  0.02  Uranus     Direct 2220 1772  3992     0.56      0.44
17: 2021-02-08  1.25   Venus     Direct 3673 2990  6663     0.55      0.45
18: 2021-02-08 -0.15   Vesta Retrograde  736  584  1320     0.56      0.44

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-08   Ceres      Pisces  430  335   765     0.56      0.44
 2:  CH 2021-02-08  Chiron       Aries  327  280   607     0.54      0.46
 3:  JN 2021-02-08    Juno Sagittarius  464  395   859     0.54      0.46
 4:  JU 2021-02-08 Jupiter    Aquarius  307  245   552     0.56      0.44
 5:  MA 2021-02-08    Mars      Taurus  298  271   569     0.52      0.48
 6:  ME 2021-02-08 Mercury    Aquarius  341  289   630     0.54      0.46
 7:  MO 2021-02-08    Moon   Capricorn  330  284   614     0.54      0.46
 8:  NE 2021-02-08 Neptune      Pisces 1305 1044  2349     0.56      0.44
 9:  NN 2021-02-08   NNode      Gemini  272  285   557     0.49      0.51
10:  PA 2021-02-08  Pallas    Aquarius  530  436   966     0.55      0.45
11:  PH 2021-02-08  Pholus   Capricorn  320  262   582     0.55      0.45
12:  PL 2021-02-08   Pluto   Capricorn 1760 1403  3163     0.56      0.44
13:  SA 2021-02-08  Saturn    Aquarius  335  264   599     0.56      0.44
14:  SN 2021-02-08   SNode Sagittarius  272  285   557     0.49      0.51
15:  SU 2021-02-08     Sun    Aquarius  351  251   602     0.58      0.42
16:  UR 2021-02-08  Uranus      Taurus  326  279   605     0.54      0.46
17:  VE 2021-02-08   Venus    Aquarius  287  242   529     0.54      0.46
18:  VS 2021-02-08   Vesta       Virgo  343  267   610     0.56      0.44

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08    0.92   0.23   1.88         0       4         0        5    Moon   Venus SemiQuintile  290  222   512     0.57      0.43
 2: 2021-02-08    0.70   0.03   1.43         0      23         1       24 Mercury  Pallas  Conjunction   74   56   130     0.57      0.43
 3: 2021-02-08    0.91   0.09   1.84         0       5         2        6    Moon   Vesta    BiSeptile  283  251   534     0.53      0.47
 4: 2021-02-08    0.41   0.02   0.88         0      23         2       24     Sun Neptune  SemiSextile  107   66   173     0.62      0.38
 5: 2021-02-08    0.92   0.04   1.65         2       8         5        7    Moon     Sun   SemiSquare  286  216   502     0.57      0.43
 6: 2021-02-08    0.93   0.13   1.73         4       9         6        6    Moon Mercury   SemiSquare  292  228   520     0.56      0.44
 7: 2021-02-08    0.99   0.06   1.78         3       9         6        7    Moon  Pholus  Conjunction  156  115   271     0.58      0.42
 8: 2021-02-08    0.98   0.05   1.75         4      10         7        7    Moon Jupiter SemiQuintile  307  237   544     0.56      0.44
 9: 2021-02-08    0.97   0.07   1.76         4      10         7        7    Moon  Pallas   SemiSquare  306  229   535     0.57      0.43
10: 2021-02-08    1.01   0.20   1.91         5      11         8        7    Moon  Chiron       Square  291  246   537     0.54      0.46
11: 2021-02-08    1.14   0.28   2.00         4      11         8        8    Moon  Saturn  SemiSextile  298  248   546     0.55      0.45
12: 2021-02-08    0.98   0.00   1.72         6      12         9        7    Moon  Uranus        Trine  286  254   540     0.53      0.47
13: 2021-02-08    0.30   0.00   0.68         0      23         9       24     Sun   Vesta     Quincunx   54   47   101     0.53      0.47
14: 2021-02-08    0.31   0.00   0.67         0      23        10       24 Mercury  Pholus   SemiSquare   99   84   183     0.54      0.46
15: 2021-02-08    0.99   0.06   1.77         7      13        10        7    Moon Neptune     Quintile  305  242   547     0.56      0.44
16: 2021-02-08    0.91   0.06   1.62         9      15        12        7    Moon   Venus  SemiSextile  287  226   513     0.56      0.44
17: 2021-02-08    0.57   0.02   1.26         0      23        14       24 Mercury     Sun  Conjunction  257  199   456     0.56      0.44
18: 2021-02-08    1.13   0.26   1.99        14      21        18        8    Moon Jupiter  SemiSextile  300  239   539     0.56      0.44
19: 2021-02-08    0.36   0.00   0.82         0      23        19       24 Mercury   Vesta     Quincunx   67   46   113     0.59      0.41
20: 2021-02-08    0.33   0.02   0.76         0      23        19       24     Sun  Pholus   SemiSquare   82   86   168     0.49      0.51
21: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   NNode  SemiSextile   95   68   163     0.58      0.42
22: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   SNode     Quincunx   95   68   163     0.58      0.42
23: 2021-02-08    0.96   0.03   1.70        17      23        20        7    Moon   Ceres     Quintile  285  241   526     0.54      0.46
24: 2021-02-08    0.93   0.22   1.65        18      23        21        6    Moon Mercury SemiQuintile  284  230   514     0.55      0.45
25: 2021-02-08    0.72   0.09   1.51        19      23        22        5    Moon     Sun SemiQuintile  297  221   518     0.57      0.43
26: 2021-02-08    0.24   0.08   0.40         0      23        23       24   Ceres   Pluto      Sextile   71   73   144     0.49      0.51
27: 2021-02-08    0.62   0.03   1.20         0      23        23       24 Mercury Neptune  SemiSextile  109   76   185     0.59      0.41
