PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
JUUR_a90,59,39,98,0.6,0.4
MAJU_a0,15,21,36,0.42,0.58
MAJU_a103,37,35,72,0.51,0.49
MAJU_a120,20,40,60,0.33,0.67
MAJU_a135,45,33,78,0.58,0.42
MAJU_a144,32,30,62,0.52,0.48
MAJU_a150,31,24,55,0.56,0.44
MAJU_a180,15,12,27,0.56,0.44
MAJU_a30,35,32,67,0.52,0.48
MAJU_a36,30,38,68,0.44,0.56
MAJU_a45,35,25,60,0.58,0.42
MAJU_a60,26,32,58,0.45,0.55
MAJU_a72,52,50,102,0.51,0.49
MAJU_a90,36,41,77,0.47,0.53
MANE_a0,14,14,28,0.5,0.5
MANE_a103,50,27,77,0.65,0.35
MANE_a120,23,34,57,0.4,0.6
MANE_a135,53,44,97,0.55,0.45
MANE_a144,41,58,99,0.41,0.59
MANE_a150,36,47,83,0.43,0.57
MANE_a180,17,31,48,0.35,0.65
MANE_a30,48,34,82,0.59,0.41
MANE_a36,55,44,99,0.56,0.44
MANE_a45,43,47,90,0.48,0.52
MANE_a60,32,20,52,0.62,0.38
MANE_a72,20,29,49,0.41,0.59
MANE_a90,23,33,56,0.41,0.59
MAPL_a0,22,9,31,0.71,0.29
MAPL_a103,43,22,65,0.66,0.34
MAPL_a120,40,32,72,0.56,0.44
MAPL_a135,46,41,87,0.53,0.47
MAPL_a144,27,43,70,0.39,0.61
MAPL_a150,45,32,77,0.58,0.42
MAPL_a180,31,16,47,0.66,0.34
MAPL_a30,37,21,58,0.64,0.36
MAPL_a36,27,33,60,0.45,0.55
MAPL_a45,34,44,78,0.44,0.56
MAPL_a60,39,20,59,0.66,0.34
MAPL_a72,26,31,57,0.46,0.54
MAPL_a90,48,48,96,0.5,0.5
MASA_a0,18,17,35,0.51,0.49
MASA_a103,16,33,49,0.33,0.67
MASA_a120,26,21,47,0.55,0.45
MASA_a135,31,20,51,0.61,0.39
MASA_a144,25,20,45,0.56,0.44
MASA_a150,22,23,45,0.49,0.51
MASA_a180,12,7,19,0.63,0.37
MASA_a30,67,63,130,0.52,0.48
MASA_a36,63,56,119,0.53,0.47
MASA_a45,63,57,120,0.52,0.48
MASA_a60,72,45,117,0.62,0.38
MASA_a72,48,51,99,0.48,0.52
MASA_a90,51,37,88,0.58,0.42
MAUR_a0,12,17,29,0.41,0.59
MAUR_a103,41,38,79,0.52,0.48
MAUR_a120,31,25,56,0.55,0.45
MAUR_a135,36,62,98,0.37,0.63
MAUR_a144,60,43,103,0.58,0.42
MAUR_a150,61,62,123,0.5,0.5
MAUR_a180,18,28,46,0.39,0.61
MAUR_a30,29,27,56,0.52,0.48
MAUR_a36,37,19,56,0.66,0.34
MAUR_a45,31,23,54,0.57,0.43
MAUR_a60,31,26,57,0.54,0.46
MAUR_a72,27,26,53,0.51,0.49
MAUR_a90,39,38,77,0.51,0.49
MEJU_a0,32,19,51,0.63,0.37
MEJU_a103,17,36,53,0.32,0.68
MEJU_a120,31,31,62,0.5,0.5
MEJU_a135,49,39,88,0.56,0.44
MEJU_a144,44,45,89,0.49,0.51
MEJU_a150,19,30,49,0.39,0.61
MEJU_a180,14,10,24,0.58,0.42
MEJU_a30,35,53,88,0.4,0.6
MEJU_a36,54,58,112,0.48,0.52
MEJU_a45,74,42,116,0.64,0.36
MEJU_a60,39,23,62,0.63,0.37
MEJU_a72,40,41,81,0.49,0.51
MEJU_a90,36,43,79,0.46,0.54
MEMA_a0,36,46,82,0.44,0.56
MEMA_a103,44,51,95,0.46,0.54
MEMA_a120,27,19,46,0.59,0.41
MEMA_a135,22,16,38,0.58,0.42
MEMA_a144,12,23,35,0.34,0.66
MEMA_a150,14,11,25,0.56,0.44
MEMA_a180,6,9,15,0.4,0.6
MEMA_a30,62,70,132,0.47,0.53
MEMA_a36,50,43,93,0.54,0.46
MEMA_a45,58,72,130,0.45,0.55
MEMA_a60,46,51,97,0.47,0.53
MEMA_a72,58,43,101,0.57,0.43
MEMA_a90,44,28,72,0.61,0.39
MENE_a0,25,24,49,0.51,0.49
MENE_a103,50,34,84,0.6,0.4
MENE_a120,39,40,79,0.49,0.51
MENE_a135,48,44,92,0.52,0.48
MENE_a144,42,30,72,0.58,0.42
MENE_a150,45,30,75,0.6,0.4
MENE_a180,16,21,37,0.43,0.57
MENE_a30,45,36,81,0.56,0.44
MENE_a36,35,39,74,0.47,0.53
MENE_a45,38,36,74,0.51,0.49
MENE_a60,37,21,58,0.64,0.36
MENE_a72,47,50,97,0.48,0.52
MENE_a90,46,46,92,0.5,0.5
MEPL_a0,26,27,53,0.49,0.51
MEPL_a103,42,35,77,0.55,0.45
MEPL_a120,34,40,74,0.46,0.54
MEPL_a135,32,22,54,0.59,0.41
MEPL_a144,42,38,80,0.52,0.48
MEPL_a150,34,31,65,0.52,0.48
MEPL_a180,12,10,22,0.55,0.45
MEPL_a30,41,31,72,0.57,0.43
MEPL_a36,52,53,105,0.5,0.5
MEPL_a45,41,36,77,0.53,0.47
MEPL_a60,43,37,80,0.54,0.46
MEPL_a72,36,37,73,0.49,0.51
MEPL_a90,41,25,66,0.62,0.38
MESA_a0,20,29,49,0.41,0.59
MESA_a103,37,38,75,0.49,0.51
MESA_a120,44,28,72,0.61,0.39
MESA_a135,51,34,85,0.6,0.4
MESA_a144,38,29,67,0.57,0.43
MESA_a150,29,29,58,0.5,0.5
MESA_a180,13,14,27,0.48,0.52
MESA_a30,41,53,94,0.44,0.56
MESA_a36,54,34,88,0.61,0.39
MESA_a45,45,41,86,0.52,0.48
MESA_a60,40,45,85,0.47,0.53
MESA_a72,55,51,106,0.52,0.48
MESA_a90,48,26,74,0.65,0.35
MESU_a0,109,96,205,0.53,0.47
MEUR_a0,20,21,41,0.49,0.51
MEUR_a103,38,31,69,0.55,0.45
MEUR_a120,48,28,76,0.63,0.37
MEUR_a135,39,35,74,0.53,0.47
MEUR_a144,43,33,76,0.57,0.43
MEUR_a150,40,43,83,0.48,0.52
MEUR_a180,23,15,38,0.61,0.39
MEUR_a30,36,47,83,0.43,0.57
MEUR_a36,36,37,73,0.49,0.51
MEUR_a45,45,39,84,0.54,0.46
MEUR_a60,56,32,88,0.64,0.36
MEUR_a72,34,34,68,0.5,0.5
MEUR_a90,43,41,84,0.51,0.49
MEVE_a0,56,71,127,0.44,0.56
MEVE_a30,144,141,285,0.51,0.49
MEVE_a36,102,101,203,0.5,0.5
MEVE_a45,103,68,171,0.6,0.4
MEVE_a60,87,71,158,0.55,0.45
MEVE_a72,14,19,33,0.42,0.58
MOJU_a0,56,54,110,0.51,0.49
MOJU_a103,129,102,231,0.56,0.44
MOJU_a120,137,122,259,0.53,0.47
MOJU_a135,137,135,272,0.5,0.5
MOJU_a144,134,126,260,0.52,0.48
MOJU_a150,135,118,253,0.53,0.47
MOJU_a180,65,30,95,0.68,0.32
MOJU_a30,131,134,265,0.49,0.51
MOJU_a36,131,136,267,0.49,0.51
MOJU_a45,140,136,276,0.51,0.49
MOJU_a60,115,129,244,0.47,0.53
MOJU_a72,124,97,221,0.56,0.44
MOJU_a90,115,97,212,0.54,0.46
MOMA_a0,58,48,106,0.55,0.45
MOMA_a103,116,104,220,0.53,0.47
MOMA_a120,135,106,241,0.56,0.44
MOMA_a135,122,120,242,0.5,0.5
MOMA_a144,120,127,247,0.49,0.51
MOMA_a150,111,133,244,0.45,0.55
MOMA_a180,59,52,111,0.53,0.47
MOMA_a30,138,107,245,0.56,0.44
MOMA_a36,125,118,243,0.51,0.49
MOMA_a45,125,113,238,0.53,0.47
MOMA_a60,150,94,244,0.61,0.39
MOMA_a72,120,114,234,0.51,0.49
MOMA_a90,120,102,222,0.54,0.46
MOME_a0,53,56,109,0.49,0.51
MOME_a103,119,110,229,0.52,0.48
MOME_a120,136,102,238,0.57,0.43
MOME_a135,121,110,231,0.52,0.48
MOME_a144,114,111,225,0.51,0.49
MOME_a150,121,107,228,0.53,0.47
MOME_a180,59,50,109,0.54,0.46
MOME_a30,127,107,234,0.54,0.46
MOME_a36,127,100,227,0.56,0.44
MOME_a45,127,106,233,0.55,0.45
MOME_a60,123,117,240,0.51,0.49
MOME_a72,129,114,243,0.53,0.47
MOME_a90,122,109,231,0.53,0.47
MONE_a0,60,61,121,0.5,0.5
MONE_a103,137,103,240,0.57,0.43
MONE_a120,120,115,235,0.51,0.49
MONE_a135,139,104,243,0.57,0.43
MONE_a144,134,94,228,0.59,0.41
MONE_a150,127,97,224,0.57,0.43
MONE_a180,64,52,116,0.55,0.45
MONE_a30,123,121,244,0.5,0.5
MONE_a36,122,119,241,0.51,0.49
MONE_a45,139,110,249,0.56,0.44
MONE_a60,128,114,242,0.53,0.47
MONE_a72,124,125,249,0.5,0.5
MONE_a90,134,103,237,0.57,0.43
MOPL_a0,73,48,121,0.6,0.4
MOPL_a103,133,108,241,0.55,0.45
MOPL_a120,119,125,244,0.49,0.51
MOPL_a135,140,108,248,0.56,0.44
MOPL_a144,141,105,246,0.57,0.43
MOPL_a150,137,106,243,0.56,0.44
MOPL_a180,67,57,124,0.54,0.46
MOPL_a30,125,120,245,0.51,0.49
MOPL_a36,112,117,229,0.49,0.51
MOPL_a45,128,106,234,0.55,0.45
MOPL_a60,131,109,240,0.55,0.45
MOPL_a72,125,120,245,0.51,0.49
MOPL_a90,131,114,245,0.53,0.47
MOSA_a0,62,55,117,0.53,0.47
MOSA_a103,114,134,248,0.46,0.54
MOSA_a120,135,106,241,0.56,0.44
MOSA_a135,123,131,254,0.48,0.52
MOSA_a144,124,126,250,0.5,0.5
MOSA_a150,123,119,242,0.51,0.49
MOSA_a180,63,55,118,0.53,0.47
MOSA_a30,135,106,241,0.56,0.44
MOSA_a36,138,103,241,0.57,0.43
MOSA_a45,137,98,235,0.58,0.42
MOSA_a60,137,110,247,0.55,0.45
MOSA_a72,122,111,233,0.52,0.48
MOSA_a90,133,113,246,0.54,0.46
MOSU_a0,61,50,111,0.55,0.45
MOSU_a103,129,96,225,0.57,0.43
MOSU_a120,125,108,233,0.54,0.46
MOSU_a135,117,114,231,0.51,0.49
MOSU_a144,116,109,225,0.52,0.48
MOSU_a150,117,106,223,0.52,0.48
MOSU_a180,53,49,102,0.52,0.48
MOSU_a30,116,109,225,0.52,0.48
MOSU_a36,127,106,233,0.55,0.45
MOSU_a45,130,92,222,0.59,0.41
MOSU_a60,121,121,242,0.5,0.5
MOSU_a72,127,117,244,0.52,0.48
MOSU_a90,125,109,234,0.53,0.47
MOUR_a0,57,69,126,0.45,0.55
MOUR_a103,137,103,240,0.57,0.43
MOUR_a120,125,117,242,0.52,0.48
MOUR_a135,137,106,243,0.56,0.44
MOUR_a144,135,100,235,0.57,0.43
MOUR_a150,131,103,234,0.56,0.44
MOUR_a180,62,47,109,0.57,0.43
MOUR_a30,120,123,243,0.49,0.51
MOUR_a36,123,122,245,0.5,0.5
MOUR_a45,126,126,252,0.5,0.5
MOUR_a60,134,107,241,0.56,0.44
MOUR_a72,132,106,238,0.55,0.45
MOUR_a90,127,117,244,0.52,0.48
MOVE_a0,68,41,109,0.62,0.38
MOVE_a103,116,117,233,0.5,0.5
MOVE_a120,116,106,222,0.52,0.48
MOVE_a135,119,118,237,0.5,0.5
MOVE_a144,103,112,215,0.48,0.52
MOVE_a150,103,118,221,0.47,0.53
MOVE_a180,61,45,106,0.58,0.42
MOVE_a30,118,113,231,0.51,0.49
MOVE_a36,125,103,228,0.55,0.45
MOVE_a45,125,93,218,0.57,0.43
MOVE_a60,122,109,231,0.53,0.47
MOVE_a72,134,102,236,0.57,0.43
MOVE_a90,144,85,229,0.63,0.37
SANE_a103,65,50,115,0.57,0.43
SANE_a120,73,73,146,0.5,0.5
SANE_a135,35,35,70,0.5,0.5
SANE_a144,43,26,69,0.62,0.38
SANE_a150,70,72,142,0.49,0.51
SANE_a45,13,5,18,0.72,0.28
SANE_a60,67,49,116,0.58,0.42
SANE_a72,61,49,110,0.55,0.45
SANE_a90,61,53,114,0.54,0.46
SAPL_a0,13,20,33,0.39,0.61
SAPL_a103,34,46,80,0.42,0.57
SAPL_a120,22,24,46,0.48,0.52
SAPL_a30,47,43,90,0.52,0.48
SAPL_a36,58,45,103,0.56,0.44
SAPL_a45,64,58,122,0.52,0.48
SAPL_a60,57,62,119,0.48,0.52
SAPL_a72,41,53,94,0.44,0.56
SAPL_a90,54,52,106,0.51,0.49
SAUR_a103,116,82,198,0.59,0.41
SAUR_a120,72,52,124,0.58,0.42
SAUR_a135,64,68,132,0.48,0.52
SAUR_a144,56,72,128,0.44,0.56
SAUR_a150,58,51,109,0.53,0.47
SAUR_a180,62,70,132,0.47,0.53
SUJU_a0,21,18,39,0.54,0.46
SUJU_a103,43,30,73,0.59,0.41
SUJU_a120,32,36,68,0.47,0.53
SUJU_a135,38,30,68,0.56,0.44
SUJU_a144,46,32,78,0.59,0.41
SUJU_a150,34,36,70,0.49,0.51
SUJU_a180,19,11,30,0.63,0.37
SUJU_a30,47,53,100,0.47,0.53
SUJU_a36,52,43,95,0.55,0.45
SUJU_a45,45,36,81,0.56,0.44
SUJU_a60,36,48,84,0.43,0.57
SUJU_a72,43,34,77,0.56,0.44
SUJU_a90,54,24,78,0.69,0.31
SUMA_a0,33,28,61,0.54,0.46
SUMA_a103,43,25,68,0.63,0.37
SUMA_a120,22,27,49,0.45,0.55
SUMA_a135,26,12,38,0.68,0.32
SUMA_a144,20,18,38,0.53,0.47
SUMA_a150,19,15,34,0.56,0.44
SUMA_a180,8,7,15,0.53,0.47
SUMA_a30,68,42,110,0.62,0.38
SUMA_a36,64,48,112,0.57,0.43
SUMA_a45,41,66,107,0.38,0.62
SUMA_a60,49,46,95,0.52,0.48
SUMA_a72,38,46,84,0.45,0.55
SUMA_a90,40,37,77,0.52,0.48
SUNE_a0,21,17,38,0.55,0.45
SUNE_a103,45,37,82,0.55,0.45
SUNE_a120,51,29,80,0.64,0.36
SUNE_a135,44,33,77,0.57,0.43
SUNE_a144,55,30,85,0.65,0.35
SUNE_a150,47,37,84,0.56,0.44
SUNE_a180,19,14,33,0.58,0.42
SUNE_a30,49,33,82,0.6,0.4
SUNE_a36,45,32,77,0.58,0.42
SUNE_a45,36,37,73,0.49,0.51
SUNE_a60,35,44,79,0.44,0.56
SUNE_a72,34,42,76,0.45,0.55
SUNE_a90,44,43,87,0.51,0.49
SUPL_a0,17,21,38,0.45,0.55
SUPL_a103,42,34,76,0.55,0.45
SUPL_a120,40,38,78,0.51,0.49
SUPL_a135,40,40,80,0.5,0.5
SUPL_a144,40,42,82,0.49,0.51
SUPL_a150,37,41,78,0.47,0.53
SUPL_a180,27,11,38,0.71,0.29
SUPL_a30,36,44,80,0.45,0.55
SUPL_a36,40,40,80,0.5,0.5
SUPL_a45,43,33,76,0.57,0.43
SUPL_a60,31,48,79,0.39,0.61
SUPL_a72,43,36,79,0.54,0.46
SUPL_a90,48,27,75,0.64,0.36
SUSA_a0,21,20,41,0.51,0.49
SUSA_a103,45,32,77,0.58,0.42
SUSA_a120,30,47,77,0.39,0.61
SUSA_a135,36,35,71,0.51,0.49
SUSA_a144,38,32,70,0.54,0.46
SUSA_a150,41,24,65,0.63,0.37
SUSA_a180,19,15,34,0.56,0.44
SUSA_a30,48,42,90,0.53,0.47
SUSA_a36,39,47,86,0.45,0.55
SUSA_a45,47,32,79,0.59,0.41
SUSA_a60,43,45,88,0.49,0.51
SUSA_a72,47,27,74,0.64,0.36
SUSA_a90,34,38,72,0.47,0.53
SUUR_a0,23,16,39,0.59,0.41
SUUR_a103,47,34,81,0.58,0.42
SUUR_a120,30,47,77,0.39,0.61
SUUR_a135,36,37,73,0.49,0.51
SUUR_a144,40,39,79,0.51,0.49
SUUR_a150,35,35,70,0.5,0.5
SUUR_a180,15,18,33,0.45,0.55
SUUR_a30,42,34,76,0.55,0.45
SUUR_a36,52,32,84,0.62,0.38
SUUR_a45,34,40,74,0.46,0.54
SUUR_a60,44,39,83,0.53,0.47
SUUR_a72,50,31,81,0.62,0.38
SUUR_a90,48,33,81,0.59,0.41
URNE_a30,294,279,573,0.51,0.49
URNE_a36,307,277,584,0.53,0.47
URNE_a45,300,247,547,0.55,0.45
URPL_a103,180,130,310,0.58,0.42
URPL_a90,257,243,500,0.51,0.49
VEJU_a0,28,22,50,0.56,0.44
VEJU_a103,35,31,66,0.53,0.47
VEJU_a120,31,33,64,0.48,0.52
VEJU_a135,47,44,91,0.52,0.48
VEJU_a144,51,42,93,0.55,0.45
VEJU_a150,38,18,56,0.68,0.32
VEJU_a180,22,15,37,0.59,0.41
VEJU_a30,53,36,89,0.6,0.4
VEJU_a36,51,45,96,0.53,0.47
VEJU_a45,45,31,76,0.59,0.41
VEJU_a60,42,41,83,0.51,0.49
VEJU_a72,39,33,72,0.54,0.46
VEJU_a90,33,37,70,0.47,0.53
VEMA_a0,32,46,78,0.41,0.59
VEMA_a103,33,45,78,0.42,0.58
VEMA_a120,44,20,64,0.69,0.31
VEMA_a135,19,14,33,0.58,0.42
VEMA_a144,15,18,33,0.45,0.55
VEMA_a150,14,16,30,0.47,0.53
VEMA_a180,12,4,16,0.75,0.25
VEMA_a30,58,43,101,0.57,0.43
VEMA_a36,40,51,91,0.44,0.56
VEMA_a45,60,50,110,0.55,0.45
VEMA_a60,51,54,105,0.49,0.51
VEMA_a72,35,37,72,0.49,0.51
VEMA_a90,47,36,83,0.57,0.43
VENE_a0,13,20,33,0.39,0.61
VENE_a103,43,51,94,0.46,0.54
VENE_a120,36,35,71,0.51,0.49
VENE_a135,47,35,82,0.57,0.43
VENE_a144,42,31,73,0.58,0.42
VENE_a150,40,28,68,0.59,0.41
VENE_a180,26,9,35,0.74,0.26
VENE_a30,40,38,78,0.51,0.49
VENE_a36,53,43,96,0.55,0.45
VENE_a45,47,37,84,0.56,0.44
VENE_a60,30,42,72,0.42,0.58
VENE_a72,29,33,62,0.47,0.53
VENE_a90,40,45,85,0.47,0.53
VEPL_a0,26,17,43,0.6,0.4
VEPL_a103,42,41,83,0.51,0.49
VEPL_a120,48,21,69,0.7,0.3
VEPL_a135,62,40,102,0.61,0.39
VEPL_a144,50,42,92,0.54,0.46
VEPL_a150,59,35,94,0.63,0.37
VEPL_a180,20,13,33,0.61,0.39
VEPL_a30,30,37,67,0.45,0.55
VEPL_a36,38,34,72,0.53,0.47
VEPL_a45,32,36,68,0.47,0.53
VEPL_a60,52,25,77,0.68,0.32
VEPL_a72,45,42,87,0.52,0.48
VEPL_a90,46,32,78,0.59,0.41
VESA_a0,21,14,35,0.6,0.4
VESA_a103,42,58,100,0.42,0.58
VESA_a120,40,33,73,0.55,0.45
VESA_a135,58,34,92,0.63,0.37
VESA_a144,40,17,57,0.7,0.3
VESA_a150,35,34,69,0.51,0.49
VESA_a180,13,15,28,0.46,0.54
VESA_a30,47,34,81,0.58,0.42
VESA_a36,31,41,72,0.43,0.57
VESA_a45,26,38,64,0.41,0.59
VESA_a60,42,38,80,0.52,0.48
VESA_a72,40,38,78,0.51,0.49
VESA_a90,56,39,95,0.59,0.41
VESU_a0,56,42,98,0.57,0.43
VESU_a30,122,131,253,0.48,0.52
VESU_a36,147,138,285,0.52,0.48
VESU_a45,385,319,704,0.55,0.45
VEUR_a0,20,10,30,0.67,0.33
VEUR_a103,28,41,69,0.41,0.59
VEUR_a120,47,39,86,0.55,0.45
VEUR_a135,40,27,67,0.6,0.4
VEUR_a144,40,27,67,0.6,0.4
VEUR_a150,44,44,88,0.5,0.5
VEUR_a180,25,15,40,0.62,0.38
VEUR_a30,37,39,76,0.49,0.51
VEUR_a36,48,32,80,0.6,0.4
VEUR_a45,37,45,82,0.45,0.55
VEUR_a60,49,38,87,0.56,0.44
VEUR_a72,41,54,95,0.43,0.57
VEUR_a90,34,34,68,0.5,0.5
