PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",197,164,361,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,1595,1404,2999,0.53,0.47
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",341,294,635,0.54,0.46
CE_a103_0,Ceres,BiSeptile,0,1451,1274,2725,0.53,0.47
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",310,221,531,0.58,0.42
CE_a120_0,Ceres,Trine,0,1482,1347,2829,0.52,0.48
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",360,301,661,0.54,0.46
CE_a135_0,Ceres,SesquiSquare,0,1432,1267,2699,0.53,0.47
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",301,327,628,0.48,0.52
CE_a144_0,Ceres,BiQuintile,0,1491,1241,2732,0.55,0.45
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",297,298,595,0.5,0.5
CE_a150_0,Ceres,Quincunx,0,1495,1270,2765,0.54,0.46
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",169,136,305,0.55,0.45
CE_a180_0,Ceres,Opposition,0,1623,1432,3055,0.53,0.47
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",422,413,835,0.51,0.49
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",65,42,107,0.61,0.39
CE_a30_0,Ceres,SemiSextile,0,1305,1113,2418,0.54,0.46
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",384,351,735,0.52,0.48
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",102,88,190,0.54,0.46
CE_a36_0,Ceres,SemiQuintile,0,1306,1129,2435,0.54,0.46
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",457,391,848,0.54,0.46
CE_a45_0,Ceres,SemiSquare,0,1335,1177,2512,0.53,0.47
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",399,320,719,0.55,0.45
CE_a60_0,Ceres,Sextile,0,1393,1248,2641,0.53,0.47
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",375,319,694,0.54,0.46
CE_a72_0,Ceres,Quintile,0,1417,1249,2666,0.53,0.47
"CE_a90_(0,3]",Ceres,Square,"(0,3]",316,261,577,0.55,0.45
CE_a90_0,Ceres,Square,0,1476,1307,2783,0.53,0.47
"CH_a0_(0,1]",Chiron,Conjunction,"(0,1]",194,173,367,0.53,0.47
CH_a0_0,Chiron,Conjunction,0,1598,1395,2993,0.53,0.47
CH_a103_0,Chiron,BiSeptile,0,1792,1568,3360,0.53,0.47
CH_a120_0,Chiron,Trine,0,1792,1568,3360,0.53,0.47
CH_a135_0,Chiron,SesquiSquare,0,1792,1568,3360,0.53,0.47
CH_a144_0,Chiron,BiQuintile,0,1792,1568,3360,0.53,0.47
CH_a150_0,Chiron,Quincunx,0,1792,1568,3360,0.53,0.47
CH_a180_0,Chiron,Opposition,0,1792,1568,3360,0.53,0.47
CH_a30_0,Chiron,SemiSextile,0,406,353,759,0.53,0.47
CH_a30_1,Chiron,SemiSextile,1,1386,1215,2601,0.53,0.47
"CH_a36_(0,2]",Chiron,SemiQuintile,"(0,2]",25,12,37,0.68,0.32
CH_a36_0,Chiron,SemiQuintile,0,1767,1556,3323,0.53,0.47
"CH_a45_(0,2]",Chiron,SemiSquare,"(0,2]",88,66,154,0.57,0.43
CH_a45_0,Chiron,SemiSquare,0,1704,1502,3206,0.53,0.47
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",249,236,485,0.51,0.49
CH_a60_0,Chiron,Sextile,0,1543,1332,2875,0.54,0.46
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",469,387,856,0.55,0.45
CH_a72_0,Chiron,Quintile,0,1323,1181,2504,0.53,0.47
"CH_a90_(0,1]",Chiron,Square,"(0,1]",306,225,531,0.58,0.42
CH_a90_0,Chiron,Square,0,1486,1343,2829,0.53,0.47
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",197,125,322,0.61,0.39
JN_a0_0,Juno,Conjunction,0,1595,1443,3038,0.53,0.47
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",436,405,841,0.52,0.48
JN_a103_0,Juno,BiSeptile,0,1356,1163,2519,0.54,0.46
