PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
MA_VM24,Mars,Shatabhisha,57,30,87,0.66,0.34
MA_VM25,Mars,PurvaBhadrapada,49,36,85,0.58,0.42
MA_VM26,Mars,UttaraBhadrapada,50,37,87,0.57,0.43
MA_VM27,Mars,Revati,79,69,148,0.53,0.47
ME_VM01,Mercury,Aswini,67,52,119,0.56,0.44
ME_VM02,Mercury,Bharani,56,53,109,0.51,0.49
ME_VM03,Mercury,Krittica,62,53,115,0.54,0.46
ME_VM04,Mercury,Rohini,67,66,133,0.5,0.5
ME_VM05,Mercury,Mrigashira,77,64,141,0.55,0.45
ME_VM06,Mercury,Ardra,65,50,115,0.57,0.43
ME_VM07,Mercury,Punavasu,62,55,117,0.53,0.47
ME_VM08,Mercury,Pushya,74,43,117,0.63,0.37
ME_VM09,Mercury,Ashlesha,75,50,125,0.6,0.4
ME_VM10,Mercury,Magha,62,58,120,0.52,0.48
ME_VM11,Mercury,PurvaPhalguni,63,64,127,0.5,0.5
ME_VM12,Mercury,UttaraPhalguni,69,57,126,0.55,0.45
ME_VM13,Mercury,Hasta,71,70,141,0.5,0.5
ME_VM14,Mercury,Chitra,85,75,160,0.53,0.47
ME_VM15,Mercury,Swati,80,75,155,0.52,0.48
ME_VM16,Mercury,Vishakha,81,53,134,0.6,0.4
ME_VM17,Mercury,Anuradha,69,66,135,0.51,0.49
ME_VM18,Mercury,Jyeshtha,71,69,140,0.51,0.49
ME_VM19,Mercury,Mula,75,65,140,0.54,0.46
ME_VM20,Mercury,PurvaAshada,68,57,125,0.54,0.46
ME_VM21,Mercury,UttaraAshada,60,64,124,0.48,0.52
ME_VM22,Mercury,Shravana,77,70,147,0.52,0.48
ME_VM23,Mercury,Danishtha,69,69,138,0.5,0.5
ME_VM24,Mercury,Shatabhisha,64,60,124,0.52,0.48
ME_VM25,Mercury,PurvaBhadrapada,64,59,123,0.52,0.48
ME_VM26,Mercury,UttaraBhadrapada,67,43,110,0.61,0.39
ME_VM27,Mercury,Revati,56,48,104,0.54,0.46
MO_VM01,Moon,Aswini,64,68,132,0.48,0.52
MO_VM02,Moon,Bharani,60,68,128,0.47,0.53
MO_VM03,Moon,Krittica,67,56,123,0.54,0.46
MO_VM04,Moon,Rohini,75,60,135,0.56,0.44
MO_VM05,Moon,Mrigashira,66,63,129,0.51,0.49
MO_VM06,Moon,Ardra,75,57,132,0.57,0.43
MO_VM07,Moon,Punavasu,66,60,126,0.52,0.48
MO_VM08,Moon,Pushya,70,56,126,0.56,0.44
MO_VM09,Moon,Ashlesha,68,60,128,0.53,0.47
MO_VM10,Moon,Magha,76,53,129,0.59,0.41
MO_VM11,Moon,PurvaPhalguni,65,56,121,0.54,0.46
MO_VM12,Moon,UttaraPhalguni,75,46,121,0.62,0.38
MO_VM13,Moon,Hasta,67,57,124,0.54,0.46
MO_VM14,Moon,Chitra,57,61,118,0.48,0.52
MO_VM15,Moon,Swati,79,44,123,0.64,0.36
MO_VM16,Moon,Vishakha,75,48,123,0.61,0.39
MO_VM17,Moon,Anuradha,61,66,127,0.48,0.52
MO_VM18,Moon,Jyeshtha,70,68,138,0.51,0.49
MO_VM19,Moon,Mula,74,60,134,0.55,0.45
MO_VM20,Moon,PurvaAshada,81,52,133,0.61,0.39
MO_VM21,Moon,UttaraAshada,64,60,124,0.52,0.48
MO_VM22,Moon,Shravana,63,62,125,0.5,0.5
MO_VM23,Moon,Danishtha,74,59,133,0.56,0.44
MO_VM24,Moon,Shatabhisha,71,57,128,0.55,0.45
MO_VM25,Moon,PurvaBhadrapada,66,71,137,0.48,0.52
MO_VM26,Moon,UttaraBhadrapada,61,75,136,0.45,0.55
MO_VM27,Moon,Revati,66,65,131,0.5,0.5
NE_VM23,Neptune,Danishtha,560,516,1076,0.52,0.48
NE_VM24,Neptune,Shatabhisha,774,700,1474,0.53,0.47
NE_VM25,Neptune,PurvaBhadrapada,522,392,914,0.57,0.43
NN_VM03,NNode,Krittica,15,16,31,0.48,0.52
NN_VM04,NNode,Rohini,107,64,171,0.63,0.37
NN_VM05,NNode,Mrigashira,114,59,173,0.66,0.34
NN_VM06,NNode,Ardra,78,89,167,0.47,0.53
NN_VM07,NNode,Punavasu,89,78,167,0.53,0.47
NN_VM08,NNode,Pushya,95,74,169,0.56,0.44
NN_VM09,NNode,Ashlesha,100,70,170,0.59,0.41
NN_VM10,NNode,Magha,104,68,172,0.6,0.4
NN_VM11,NNode,PurvaPhalguni,87,81,168,0.52,0.48
NN_VM12,NNode,UttaraPhalguni,77,90,167,0.46,0.54
NN_VM13,NNode,Hasta,93,77,170,0.55,0.45
NN_VM14,NNode,Chitra,88,74,162,0.54,0.46
NN_VM15,NNode,Swati,91,78,169,0.54,0.46
NN_VM16,NNode,Vishakha,82,86,168,0.49,0.51
NN_VM17,NNode,Anuradha,82,87,169,0.49,0.51
NN_VM18,NNode,Jyeshtha,83,83,166,0.5,0.5
NN_VM19,NNode,Mula,80,90,170,0.47,0.53
NN_VM20,NNode,PurvaAshada,96,77,173,0.55,0.45
NN_VM21,NNode,UttaraAshada,92,74,166,0.55,0.45
NN_VM22,NNode,Shravana,78,81,159,0.49,0.51
NN_VM23,NNode,Danishtha,83,89,172,0.48,0.52
NN_VM24,NNode,Shatabhisha,42,23,65,0.65,0.35
PA_VM01,Pallas,Aswini,70,78,148,0.47,0.53
PA_VM02,Pallas,Bharani,74,49,123,0.6,0.4
PA_VM03,Pallas,Krittica,29,30,59,0.49,0.51
PA_VM04,Pallas,Rohini,64,67,131,0.49,0.51
PA_VM05,Pallas,Mrigashira,44,39,83,0.53,0.47
PA_VM06,Pallas,Ardra,26,22,48,0.54,0.46
PA_VM07,Pallas,Punavasu,28,23,51,0.55,0.45
PA_VM08,Pallas,Pushya,28,21,49,0.57,0.43
PA_VM09,Pallas,Ashlesha,34,19,53,0.64,0.36
PA_VM10,Pallas,Magha,74,62,136,0.54,0.46
PA_VM11,Pallas,PurvaPhalguni,56,57,113,0.5,0.5
PA_VM12,Pallas,UttaraPhalguni,34,25,59,0.58,0.42
PA_VM13,Pallas,Hasta,68,54,122,0.56,0.44
PA_VM14,Pallas,Chitra,75,74,149,0.5,0.5
PA_VM15,Pallas,Swati,77,62,139,0.55,0.45
PA_VM16,Pallas,Vishakha,73,62,135,0.54,0.46
PA_VM17,Pallas,Anuradha,39,29,68,0.57,0.43
PA_VM18,Pallas,Jyeshtha,83,80,163,0.51,0.49
PA_VM19,Pallas,Mula,59,69,128,0.46,0.54
PA_VM20,Pallas,PurvaAshada,78,75,153,0.51,0.49
PA_VM21,Pallas,UttaraAshada,124,102,226,0.55,0.45
PA_VM22,Pallas,Shravana,88,89,177,0.5,0.5
PA_VM23,Pallas,Danishtha,97,83,180,0.54,0.46
PA_VM24,Pallas,Shatabhisha,159,112,271,0.59,0.41
PA_VM25,Pallas,PurvaBhadrapada,124,105,229,0.54,0.46
PA_VM26,Pallas,UttaraBhadrapada,96,81,177,0.54,0.46
PA_VM27,Pallas,Revati,55,39,94,0.59,0.41
PH_VM17,Pholus,Anuradha,204,201,405,0.5,0.5
PH_VM18,Pholus,Jyeshtha,732,696,1428,0.51,0.49
PH_VM19,Pholus,Mula,920,711,1631,0.56,0.44
PL_VM19,Pluto,Mula,543,513,1056,0.51,0.49
PL_VM20,Pluto,PurvaAshada,877,764,1641,0.53,0.47
PL_VM21,Pluto,UttaraAshada,436,331,767,0.57,0.43
SA_VM10,Saturn,Magha,81,79,160,0.51,0.49
SA_VM11,Saturn,PurvaPhalguni,134,123,257,0.52,0.48
SA_VM12,Saturn,UttaraPhalguni,149,120,269,0.55,0.45
SA_VM13,Saturn,Hasta,140,151,291,0.48,0.52
SA_VM14,Saturn,Chitra,129,127,256,0.5,0.5
SA_VM15,Saturn,Swati,130,129,259,0.5,0.5
SA_VM16,Saturn,Vishakha,140,117,257,0.54,0.46
SA_VM17,Saturn,Anuradha,159,148,307,0.52,0.48
SA_VM18,Saturn,Jyeshtha,164,141,305,0.54,0.46
SA_VM19,Saturn,Mula,176,126,302,0.58,0.42
SA_VM20,Saturn,PurvaAshada,175,151,326,0.54,0.46
SA_VM21,Saturn,UttaraAshada,157,111,268,0.59,0.41
SA_VM22,Saturn,Shravana,122,85,207,0.59,0.41
SN_VM01,SNode,Aswini,90,78,168,0.54,0.46
SN_VM02,SNode,Bharani,85,84,169,0.5,0.5
SN_VM03,SNode,Krittica,87,81,168,0.52,0.48
SN_VM04,SNode,Rohini,80,85,165,0.48,0.52
SN_VM05,SNode,Mrigashira,82,88,170,0.48,0.52
SN_VM06,SNode,Ardra,94,80,174,0.54,0.46
SN_VM07,SNode,Punavasu,82,78,160,0.51,0.49
SN_VM08,SNode,Pushya,93,76,169,0.55,0.45
SN_VM09,SNode,Ashlesha,73,94,167,0.44,0.56
SN_VM10,SNode,Magha,87,63,150,0.58,0.42
SN_VM17,SNode,Anuradha,70,48,118,0.59,0.41
SN_VM18,SNode,Jyeshtha,107,61,168,0.64,0.36
SN_VM19,SNode,Mula,94,78,172,0.55,0.45
SN_VM20,SNode,PurvaAshada,86,83,169,0.51,0.49
SN_VM21,SNode,UttaraAshada,85,79,164,0.52,0.48
SN_VM22,SNode,Shravana,105,65,170,0.62,0.38
SN_VM23,SNode,Danishtha,104,70,174,0.6,0.4
SN_VM24,SNode,Shatabhisha,89,78,167,0.53,0.47
SN_VM25,SNode,PurvaBhadrapada,88,82,170,0.52,0.48
SN_VM26,SNode,UttaraBhadrapada,86,82,168,0.51,0.49
SN_VM27,SNode,Revati,89,75,164,0.54,0.46
SU_VM01,Sun,Aswini,71,47,118,0.6,0.4
SU_VM02,Sun,Bharani,58,67,125,0.46,0.54
SU_VM03,Sun,Krittica,61,74,135,0.45,0.55
SU_VM04,Sun,Rohini,85,51,136,0.62,0.38
SU_VM05,Sun,Mrigashira,70,70,140,0.5,0.5
SU_VM06,Sun,Ardra,86,53,139,0.62,0.38
SU_VM07,Sun,Punavasu,84,54,138,0.61,0.39
SU_VM08,Sun,Pushya,71,66,137,0.52,0.48
SU_VM09,Sun,Ashlesha,66,61,127,0.52,0.48
SU_VM10,Sun,Magha,68,65,133,0.51,0.49
SU_VM11,Sun,PurvaPhalguni,74,54,128,0.58,0.42
SU_VM12,Sun,UttaraPhalguni,68,68,136,0.5,0.5
SU_VM13,Sun,Hasta,69,59,128,0.54,0.46
SU_VM14,Sun,Chitra,78,54,132,0.59,0.41
SU_VM15,Sun,Swati,69,59,128,0.54,0.46
SU_VM16,Sun,Vishakha,53,74,127,0.42,0.58
SU_VM17,Sun,Anuradha,74,56,130,0.57,0.43
SU_VM18,Sun,Jyeshtha,63,67,130,0.48,0.52
SU_VM19,Sun,Mula,60,53,113,0.53,0.47
SU_VM20,Sun,PurvaAshada,67,50,117,0.57,0.43
SU_VM21,Sun,UttaraAshada,74,59,133,0.56,0.44
SU_VM22,Sun,Shravana,58,63,121,0.48,0.52
SU_VM23,Sun,Danishtha,71,57,128,0.55,0.45
SU_VM24,Sun,Shatabhisha,60,63,123,0.49,0.51
SU_VM25,Sun,PurvaBhadrapada,64,59,123,0.52,0.48
SU_VM26,Sun,UttaraBhadrapada,68,53,121,0.56,0.44
SU_VM27,Sun,Revati,66,52,118,0.56,0.44
UR_VM01,Uranus,Aswini,478,376,854,0.56,0.44
UR_VM02,Uranus,Bharani,203,130,333,0.61,0.39
UR_VM25,Uranus,PurvaBhadrapada,344,319,663,0.52,0.48
UR_VM26,Uranus,UttaraBhadrapada,414,394,808,0.51,0.49
UR_VM27,Uranus,Revati,417,389,806,0.52,0.48
VE_VM01,Venus,Aswini,57,46,103,0.55,0.45
VE_VM02,Venus,Bharani,51,56,107,0.48,0.52
VE_VM03,Venus,Krittica,59,51,110,0.54,0.46
VE_VM04,Venus,Rohini,106,83,189,0.56,0.44
VE_VM05,Venus,Mrigashira,95,74,169,0.56,0.44
VE_VM06,Venus,Ardra,53,58,111,0.48,0.52
VE_VM07,Venus,Punavasu,50,59,109,0.46,0.54
VE_VM08,Venus,Pushya,64,48,112,0.57,0.43
VE_VM09,Venus,Ashlesha,91,62,153,0.59,0.41
VE_VM10,Venus,Magha,84,66,150,0.56,0.44
VE_VM11,Venus,PurvaPhalguni,57,56,113,0.5,0.5
VE_VM12,Venus,UttaraPhalguni,60,50,110,0.55,0.45
VE_VM13,Venus,Hasta,63,50,113,0.56,0.44
VE_VM14,Venus,Chitra,82,70,152,0.54,0.46
VE_VM15,Venus,Swati,108,88,196,0.55,0.45
VE_VM16,Venus,Vishakha,60,49,109,0.55,0.45
VE_VM17,Venus,Anuradha,59,56,115,0.51,0.49
VE_VM18,Venus,Jyeshtha,51,59,110,0.46,0.54
VE_VM19,Venus,Mula,49,59,108,0.45,0.55
VE_VM20,Venus,PurvaAshada,74,70,144,0.51,0.49
VE_VM21,Venus,UttaraAshada,79,55,134,0.59,0.41
VE_VM22,Venus,Shravana,52,54,106,0.49,0.51
VE_VM23,Venus,Danishtha,59,45,104,0.57,0.43
VE_VM24,Venus,Shatabhisha,59,45,104,0.57,0.43
VE_VM25,Venus,PurvaBhadrapada,57,52,109,0.52,0.48
VE_VM26,Venus,UttaraBhadrapada,101,77,178,0.57,0.43
VE_VM27,Venus,Revati,76,70,146,0.52,0.48
VS_VM01,Vesta,Aswini,80,76,156,0.51,0.49
VS_VM02,Vesta,Bharani,100,128,228,0.44,0.56
VS_VM03,Vesta,Krittica,79,74,153,0.52,0.48
VS_VM04,Vesta,Rohini,83,71,154,0.54,0.46
VS_VM05,Vesta,Mrigashira,87,71,158,0.55,0.45
VS_VM06,Vesta,Ardra,50,37,87,0.57,0.43
VS_VM07,Vesta,Punavasu,82,71,153,0.54,0.46
VS_VM08,Vesta,Pushya,99,67,166,0.6,0.4
VS_VM09,Vesta,Ashlesha,56,61,117,0.48,0.52
VS_VM10,Vesta,Magha,115,84,199,0.58,0.42
VS_VM11,Vesta,PurvaPhalguni,108,68,176,0.61,0.39
VS_VM12,Vesta,UttaraPhalguni,49,49,98,0.5,0.5
VS_VM13,Vesta,Hasta,66,35,101,0.65,0.35
VS_VM14,Vesta,Chitra,103,75,178,0.58,0.42
VS_VM15,Vesta,Swati,44,29,73,0.6,0.4
VS_VM16,Vesta,Vishakha,31,39,70,0.44,0.56
VS_VM17,Vesta,Anuradha,31,29,60,0.52,0.48
VS_VM18,Vesta,Jyeshtha,64,33,97,0.66,0.34
VS_VM19,Vesta,Mula,81,87,168,0.48,0.52
VS_VM20,Vesta,PurvaAshada,46,28,74,0.62,0.38
VS_VM21,Vesta,UttaraAshada,48,29,77,0.62,0.38
VS_VM22,Vesta,Shravana,78,85,163,0.48,0.52
VS_VM23,Vesta,Danishtha,53,60,113,0.47,0.53
VS_VM24,Vesta,Shatabhisha,35,37,72,0.49,0.51
VS_VM25,Vesta,PurvaBhadrapada,52,25,77,0.68,0.32
VS_VM26,Vesta,UttaraBhadrapada,86,86,172,0.5,0.5
VS_VM27,Vesta,Revati,50,74,124,0.4,0.6
