PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
JNCE_a30,Juno,Ceres,SemiSextile,19,12,31,0.61,0.39
JNCE_a36,Juno,Ceres,SemiQuintile,91,72,163,0.56,0.44
JNCE_a45,Juno,Ceres,SemiSquare,69,72,141,0.49,0.51
JNCE_a60,Juno,Ceres,Sextile,63,54,117,0.54,0.46
JNCE_a72,Juno,Ceres,Quintile,103,92,195,0.53,0.47
JNCE_a90,Juno,Ceres,Square,101,100,201,0.5,0.5
JNCH_a0,Juno,Chiron,Conjunction,89,72,161,0.55,0.45
JNCH_a103,Juno,Chiron,BiSeptile,115,92,207,0.56,0.44
JNCH_a120,Juno,Chiron,Trine,126,103,229,0.55,0.45
JNCH_a135,Juno,Chiron,SesquiSquare,127,137,264,0.48,0.52
JNCH_a144,Juno,Chiron,BiQuintile,147,110,257,0.57,0.43
JNCH_a150,Juno,Chiron,Quincunx,122,102,224,0.54,0.46
JNCH_a180,Juno,Chiron,Opposition,99,64,163,0.61,0.39
JNCH_a30,Juno,Chiron,SemiSextile,121,105,226,0.54,0.46
JNCH_a36,Juno,Chiron,SemiQuintile,118,112,230,0.51,0.49
JNCH_a45,Juno,Chiron,SemiSquare,128,109,237,0.54,0.46
JNCH_a60,Juno,Chiron,Sextile,137,177,314,0.44,0.56
JNCH_a72,Juno,Chiron,Quintile,122,114,236,0.52,0.48
JNCH_a90,Juno,Chiron,Square,99,83,182,0.54,0.46
JNJU_a0,Juno,Jupiter,Conjunction,36,30,66,0.55,0.45
JNJU_a103,Juno,Jupiter,BiSeptile,168,151,319,0.53,0.47
JNJU_a120,Juno,Jupiter,Trine,76,79,155,0.49,0.51
JNJU_a135,Juno,Jupiter,SesquiSquare,129,136,265,0.49,0.51
JNJU_a144,Juno,Jupiter,BiQuintile,118,94,212,0.56,0.44
JNJU_a150,Juno,Jupiter,Quincunx,120,106,226,0.53,0.47
JNJU_a180,Juno,Jupiter,Opposition,87,52,139,0.63,0.37
JNJU_a30,Juno,Jupiter,SemiSextile,126,108,234,0.54,0.46
JNJU_a36,Juno,Jupiter,SemiQuintile,95,81,176,0.54,0.46
JNJU_a45,Juno,Jupiter,SemiSquare,102,130,232,0.44,0.56
JNJU_a60,Juno,Jupiter,Sextile,107,99,206,0.52,0.48
JNJU_a72,Juno,Jupiter,Quintile,96,86,182,0.53,0.47
JNJU_a90,Juno,Jupiter,Square,137,130,267,0.51,0.49
JNNE_a0,Juno,Neptune,Conjunction,65,62,127,0.51,0.49
JNNE_a103,Juno,Neptune,BiSeptile,70,71,141,0.5,0.5
JNNE_a120,Juno,Neptune,Trine,140,137,277,0.51,0.49
JNNE_a135,Juno,Neptune,SesquiSquare,84,75,159,0.53,0.47
JNNE_a144,Juno,Neptune,BiQuintile,77,75,152,0.51,0.49
JNNE_a150,Juno,Neptune,Quincunx,108,93,201,0.54,0.46
JNNE_a180,Juno,Neptune,Opposition,29,28,57,0.51,0.49
JNNE_a30,Juno,Neptune,SemiSextile,174,144,318,0.55,0.45
JNNE_a36,Juno,Neptune,SemiQuintile,113,90,203,0.56,0.44
JNNE_a45,Juno,Neptune,SemiSquare,83,67,150,0.55,0.45
JNNE_a60,Juno,Neptune,Sextile,173,155,328,0.53,0.47
JNNE_a72,Juno,Neptune,Quintile,97,117,214,0.45,0.55
JNNE_a90,Juno,Neptune,Square,129,100,229,0.56,0.44
JNNN_a0,Juno,NNode,Conjunction,69,66,135,0.51,0.49
JNNN_a103,Juno,NNode,BiSeptile,140,125,265,0.53,0.47
JNNN_a120,Juno,NNode,Trine,76,68,144,0.53,0.47
JNNN_a135,Juno,NNode,SesquiSquare,151,106,257,0.59,0.41
JNNN_a144,Juno,NNode,BiQuintile,118,112,230,0.51,0.49
JNNN_a150,Juno,NNode,Quincunx,113,126,239,0.47,0.53
JNNN_a180,Juno,NNode,Opposition,64,80,144,0.44,0.56
JNNN_a30,Juno,NNode,SemiSextile,107,105,212,0.5,0.5
JNNN_a36,Juno,NNode,SemiQuintile,103,105,208,0.5,0.5
JNNN_a45,Juno,NNode,SemiSquare,122,107,229,0.53,0.47
JNNN_a60,Juno,NNode,Sextile,169,182,351,0.48,0.52
JNNN_a72,Juno,NNode,Quintile,91,79,170,0.54,0.46
JNNN_a90,Juno,NNode,Square,127,121,248,0.51,0.49
JNPA_a103,Juno,Pallas,BiSeptile,160,130,290,0.55,0.45
JNPA_a120,Juno,Pallas,Trine,229,176,405,0.57,0.43
JNPA_a135,Juno,Pallas,SesquiSquare,204,175,379,0.54,0.46
JNPA_a144,Juno,Pallas,BiQuintile,204,168,372,0.55,0.45
JNPA_a150,Juno,Pallas,Quincunx,176,181,357,0.49,0.51
JNPA_a180,Juno,Pallas,Opposition,80,88,168,0.48,0.52
JNPA_a45,Juno,Pallas,SemiSquare,25,18,43,0.58,0.42
JNPA_a60,Juno,Pallas,Sextile,114,82,196,0.58,0.42
JNPA_a72,Juno,Pallas,Quintile,160,137,297,0.54,0.46
JNPA_a90,Juno,Pallas,Square,232,164,396,0.59,0.41
JNPH_a0,Juno,Pholus,Conjunction,28,47,75,0.37,0.63
JNPH_a103,Juno,Pholus,BiSeptile,101,113,214,0.47,0.53
JNPH_a120,Juno,Pholus,Trine,51,62,113,0.45,0.55
JNPH_a135,Juno,Pholus,SesquiSquare,78,60,138,0.57,0.43
JNPH_a144,Juno,Pholus,BiQuintile,135,140,275,0.49,0.51
JNPH_a150,Juno,Pholus,Quincunx,127,111,238,0.53,0.47
JNPH_a180,Juno,Pholus,Opposition,43,42,85,0.51,0.49
JNPH_a30,Juno,Pholus,SemiSextile,95,65,160,0.59,0.41
JNPH_a36,Juno,Pholus,SemiQuintile,100,112,212,0.47,0.53
JNPH_a45,Juno,Pholus,SemiSquare,186,177,363,0.51,0.49
JNPH_a60,Juno,Pholus,Sextile,124,130,254,0.49,0.51
JNPH_a72,Juno,Pholus,Quintile,98,92,190,0.52,0.48
JNPH_a90,Juno,Pholus,Square,184,169,353,0.52,0.48
JNPL_a0,Juno,Pluto,Conjunction,129,120,249,0.52,0.48
JNPL_a103,Juno,Pluto,BiSeptile,103,91,194,0.53,0.47
JNPL_a120,Juno,Pluto,Trine,122,85,207,0.59,0.41
JNPL_a135,Juno,Pluto,SesquiSquare,79,85,164,0.48,0.52
JNPL_a144,Juno,Pluto,BiQuintile,73,83,156,0.47,0.53
JNPL_a150,Juno,Pluto,Quincunx,69,56,125,0.55,0.45
JNPL_a180,Juno,Pluto,Opposition,60,44,104,0.58,0.42
JNPL_a30,Juno,Pluto,SemiSextile,202,198,400,0.5,0.5
JNPL_a36,Juno,Pluto,SemiQuintile,211,162,373,0.57,0.43
JNPL_a45,Juno,Pluto,SemiSquare,126,96,222,0.57,0.43
JNPL_a60,Juno,Pluto,Sextile,171,162,333,0.51,0.49
JNPL_a72,Juno,Pluto,Quintile,180,181,361,0.5,0.5
JNPL_a90,Juno,Pluto,Square,87,76,163,0.53,0.47
JNSA_a0,Juno,Saturn,Conjunction,71,58,129,0.55,0.45
JNSA_a103,Juno,Saturn,BiSeptile,138,116,254,0.54,0.46
JNSA_a120,Juno,Saturn,Trine,129,121,250,0.52,0.48
JNSA_a135,Juno,Saturn,SesquiSquare,120,81,201,0.6,0.4
JNSA_a144,Juno,Saturn,BiQuintile,146,142,288,0.51,0.49
JNSA_a150,Juno,Saturn,Quincunx,97,79,176,0.55,0.45
JNSA_a180,Juno,Saturn,Opposition,51,50,101,0.5,0.5
JNSA_a30,Juno,Saturn,SemiSextile,170,130,300,0.57,0.43
JNSA_a36,Juno,Saturn,SemiQuintile,104,107,211,0.49,0.51
JNSA_a45,Juno,Saturn,SemiSquare,89,97,186,0.48,0.52
JNSA_a60,Juno,Saturn,Sextile,113,93,206,0.55,0.45
JNSA_a72,Juno,Saturn,Quintile,140,113,253,0.55,0.45
JNSA_a90,Juno,Saturn,Square,102,111,213,0.48,0.52
JNSN_a0,Juno,SNode,Conjunction,64,80,144,0.44,0.56
JNSN_a103,Juno,SNode,BiSeptile,77,97,174,0.44,0.56
JNSN_a120,Juno,SNode,Trine,169,181,350,0.48,0.52
JNSN_a135,Juno,SNode,SesquiSquare,122,107,229,0.53,0.47
JNSN_a144,Juno,SNode,BiQuintile,103,105,208,0.5,0.5
JNSN_a150,Juno,SNode,Quincunx,107,105,212,0.5,0.5
JNSN_a180,Juno,SNode,Opposition,68,66,134,0.51,0.49
JNSN_a30,Juno,SNode,SemiSextile,113,126,239,0.47,0.53
JNSN_a36,Juno,SNode,SemiQuintile,118,112,230,0.51,0.49
JNSN_a45,Juno,SNode,SemiSquare,151,106,257,0.59,0.41
JNSN_a60,Juno,SNode,Sextile,76,68,144,0.53,0.47
JNSN_a72,Juno,SNode,Quintile,123,106,229,0.54,0.46
JNSN_a90,Juno,SNode,Square,127,121,248,0.51,0.49
JNUR_a0,Juno,Uranus,Conjunction,82,67,149,0.55,0.45
JNUR_a103,Juno,Uranus,BiSeptile,94,111,205,0.46,0.54
JNUR_a120,Juno,Uranus,Trine,124,88,212,0.58,0.42
JNUR_a135,Juno,Uranus,SesquiSquare,138,100,238,0.58,0.42
JNUR_a144,Juno,Uranus,BiQuintile,71,84,155,0.46,0.54
JNUR_a150,Juno,Uranus,Quincunx,110,92,202,0.54,0.46
JNUR_a180,Juno,Uranus,Opposition,74,46,120,0.62,0.38
JNUR_a30,Juno,Uranus,SemiSextile,146,118,264,0.55,0.45
JNUR_a36,Juno,Uranus,SemiQuintile,122,122,244,0.5,0.5
JNUR_a45,Juno,Uranus,SemiSquare,113,103,216,0.52,0.48
JNUR_a60,Juno,Uranus,Sextile,106,109,215,0.49,0.51
JNUR_a72,Juno,Uranus,Quintile,122,124,246,0.5,0.5
JNUR_a90,Juno,Uranus,Square,70,98,168,0.42,0.58
JUCH_a0,Jupiter,Chiron,Conjunction,70,56,126,0.56,0.44
JUCH_a103,Jupiter,Chiron,BiSeptile,92,76,168,0.55,0.45
JUCH_a120,Jupiter,Chiron,Trine,107,112,219,0.49,0.51
JUCH_a135,Jupiter,Chiron,SesquiSquare,156,124,280,0.56,0.44
JUCH_a144,Jupiter,Chiron,BiQuintile,146,94,240,0.61,0.39
JUCH_a150,Jupiter,Chiron,Quincunx,126,105,231,0.55,0.45
JUCH_a180,Jupiter,Chiron,Opposition,97,95,192,0.51,0.49
JUCH_a30,Jupiter,Chiron,SemiSextile,195,170,365,0.53,0.47
JUCH_a36,Jupiter,Chiron,SemiQuintile,136,131,267,0.51,0.49
JUCH_a45,Jupiter,Chiron,SemiSquare,71,81,152,0.47,0.53
JUCH_a60,Jupiter,Chiron,Sextile,180,126,306,0.59,0.41
JUCH_a72,Jupiter,Chiron,Quintile,96,95,191,0.5,0.5
JUCH_a90,Jupiter,Chiron,Square,120,124,244,0.49,0.51
JUNE_a0,Jupiter,Neptune,Conjunction,63,48,111,0.57,0.43
JUNE_a103,Jupiter,Neptune,BiSeptile,119,107,226,0.53,0.47
JUNE_a120,Jupiter,Neptune,Trine,128,98,226,0.57,0.43
JUNE_a135,Jupiter,Neptune,SesquiSquare,99,104,203,0.49,0.51
JUNE_a144,Jupiter,Neptune,BiQuintile,119,102,221,0.54,0.46
JUNE_a150,Jupiter,Neptune,Quincunx,151,136,287,0.53,0.47
JUNE_a180,Jupiter,Neptune,Opposition,78,78,156,0.5,0.5
JUNE_a30,Jupiter,Neptune,SemiSextile,95,75,170,0.56,0.44
JUNE_a36,Jupiter,Neptune,SemiQuintile,126,118,244,0.52,0.48
JUNE_a45,Jupiter,Neptune,SemiSquare,108,122,230,0.47,0.53
JUNE_a60,Jupiter,Neptune,Sextile,116,97,213,0.54,0.46
JUNE_a72,Jupiter,Neptune,Quintile,159,136,295,0.54,0.46
JUNE_a90,Jupiter,Neptune,Square,128,110,238,0.54,0.46
JUNN_a0,Jupiter,NNode,Conjunction,42,39,81,0.52,0.48
JUNN_a103,Jupiter,NNode,BiSeptile,76,64,140,0.54,0.46
JUNN_a120,Jupiter,NNode,Trine,132,124,256,0.52,0.48
JUNN_a135,Jupiter,NNode,SesquiSquare,130,125,255,0.51,0.49
JUNN_a144,Jupiter,NNode,BiQuintile,136,121,257,0.53,0.47
JUNN_a150,Jupiter,NNode,Quincunx,162,124,286,0.57,0.43
JUNN_a180,Jupiter,NNode,Opposition,35,31,66,0.53,0.47
JUNN_a30,Jupiter,NNode,SemiSextile,74,93,167,0.44,0.56
JUNN_a36,Jupiter,NNode,SemiQuintile,159,156,315,0.5,0.5
JUNN_a45,Jupiter,NNode,SemiSquare,113,87,200,0.56,0.44
JUNN_a60,Jupiter,NNode,Sextile,97,84,181,0.54,0.46
JUNN_a72,Jupiter,NNode,Quintile,60,74,134,0.45,0.55
JUNN_a90,Jupiter,NNode,Square,147,185,332,0.44,0.56
JUPH_a0,Jupiter,Pholus,Conjunction,29,31,60,0.48,0.52
JUPH_a103,Jupiter,Pholus,BiSeptile,138,150,288,0.48,0.52
JUPH_a120,Jupiter,Pholus,Trine,110,95,205,0.54,0.46
JUPH_a135,Jupiter,Pholus,SesquiSquare,108,101,209,0.52,0.48
JUPH_a144,Jupiter,Pholus,BiQuintile,146,115,261,0.56,0.44
JUPH_a150,Jupiter,Pholus,Quincunx,109,94,203,0.54,0.46
JUPH_a180,Jupiter,Pholus,Opposition,63,54,117,0.54,0.46
JUPH_a30,Jupiter,Pholus,SemiSextile,111,115,226,0.49,0.51
JUPH_a36,Jupiter,Pholus,SemiQuintile,140,165,305,0.46,0.54
JUPH_a45,Jupiter,Pholus,SemiSquare,159,121,280,0.57,0.43
JUPH_a60,Jupiter,Pholus,Sextile,113,103,216,0.52,0.48
JUPH_a72,Jupiter,Pholus,Quintile,148,117,265,0.56,0.44
JUPH_a90,Jupiter,Pholus,Square,99,98,197,0.5,0.5
JUPL_a0,Jupiter,Pluto,Conjunction,72,59,131,0.55,0.45
JUPL_a103,Jupiter,Pluto,BiSeptile,145,142,287,0.51,0.49
JUPL_a120,Jupiter,Pluto,Trine,123,89,212,0.58,0.42
JUPL_a135,Jupiter,Pluto,SesquiSquare,130,111,241,0.54,0.46
JUPL_a144,Jupiter,Pluto,BiQuintile,85,80,165,0.52,0.48
JUPL_a150,Jupiter,Pluto,Quincunx,114,98,212,0.54,0.46
JUPL_a180,Jupiter,Pluto,Opposition,78,55,133,0.59,0.41
JUPL_a30,Jupiter,Pluto,SemiSextile,95,67,162,0.59,0.41
JUPL_a36,Jupiter,Pluto,SemiQuintile,149,146,295,0.51,0.49
JUPL_a45,Jupiter,Pluto,SemiSquare,141,169,310,0.45,0.55
JUPL_a60,Jupiter,Pluto,Sextile,66,74,140,0.47,0.53
JUPL_a72,Jupiter,Pluto,Quintile,147,147,294,0.5,0.5
