PlanetDecan,Planet,Decan,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_03_3GEM,Chiron,GeminiD3,177,167,344,0.51,0.49
CH_04_1CAN,Chiron,CancerD1,133,134,267,0.5,0.5
CH_04_2CAN,Chiron,CancerD2,138,121,259,0.53,0.47
CH_04_3CAN,Chiron,CancerD3,125,127,252,0.5,0.5
CH_05_1LEO,Chiron,LeoD1,118,128,246,0.48,0.52
CH_05_2LEO,Chiron,LeoD2,74,67,141,0.52,0.48
CH_05_3LEO,Chiron,LeoD1,74,78,152,0.49,0.51
CH_06_1VIR,Chiron,VirgoD1,105,126,231,0.45,0.55
CH_06_2VIR,Chiron,VirgoD2,35,21,56,0.62,0.38
CH_06_3VIR,Chiron,VirgoD3,108,113,221,0.49,0.51
CH_07_1LIB,Chiron,LibraD1,48,72,120,0.4,0.6
CH_07_2LIB,Chiron,LibraD2,69,88,157,0.44,0.56
CH_07_3LIB,Chiron,LibraD3,70,88,158,0.44,0.56
CH_08_1SCO,Chiron,ScorpioD1,57,63,120,0.48,0.52
CH_08_2SCO,Chiron,ScorpioD2,124,108,232,0.53,0.47
CH_08_3SCO,Chiron,ScorpioD3,78,55,133,0.59,0.41
CH_09_1SAG,Chiron,SagittariusD1,85,75,160,0.53,0.47
CH_09_2SAG,Chiron,SagittariusD2,120,127,247,0.49,0.51
CH_09_3SAG,Chiron,SagittariusD3,123,126,249,0.49,0.51
CH_10_1CAP,Chiron,CapricornD1,126,135,261,0.48,0.52
CH_10_2CAP,Chiron,CapricornD2,137,130,267,0.51,0.49
CH_10_3CAP,Chiron,CapricornD3,204,160,364,0.56,0.44
CH_11_1AQU,Chiron,AquariusD1,208,190,398,0.52,0.48
CH_11_2AQU,Chiron,AquariusD2,234,201,435,0.54,0.46
CH_11_3AQU,Chiron,AquariusD3,313,205,518,0.6,0.4
CH_12_1PIS,Chiron,PiscesD1,344,301,645,0.53,0.47
CH_12_2PIS,Chiron,PiscesD2,339,261,600,0.56,0.44
CH_12_3PIS,Chiron,PiscesD3,405,319,724,0.56,0.44
JN_01_1ARI,Juno,AriesD1,121,108,229,0.53,0.47
JN_01_2ARI,Juno,AriesD2,95,104,199,0.48,0.52
JN_01_3ARI,Juno,AriesD3,86,91,177,0.49,0.51
JN_02_1TAU,Juno,TaurusD1,95,83,178,0.53,0.47
JN_02_2TAU,Juno,TaurusD2,75,48,123,0.61,0.39
JN_02_3TAU,Juno,TaurusD3,104,98,202,0.51,0.49
JN_03_1GEM,Juno,GeminiD1,66,70,136,0.49,0.51
JN_03_2GEM,Juno,GeminiD2,97,93,190,0.51,0.49
JN_03_3GEM,Juno,GeminiD3,86,72,158,0.54,0.46
JN_04_1CAN,Juno,CancerD1,103,101,204,0.5,0.5
JN_04_2CAN,Juno,CancerD2,78,81,159,0.49,0.51
JN_04_3CAN,Juno,CancerD3,68,57,125,0.54,0.46
JN_05_1LEO,Juno,LeoD1,106,91,197,0.54,0.46
JN_05_2LEO,Juno,LeoD2,128,132,260,0.49,0.51
JN_05_3LEO,Juno,LeoD1,150,130,280,0.54,0.46
JN_06_1VIR,Juno,VirgoD1,124,102,226,0.55,0.45
JN_06_2VIR,Juno,VirgoD2,116,132,248,0.47,0.53
JN_06_3VIR,Juno,VirgoD3,207,170,377,0.55,0.45
JN_07_1LIB,Juno,LibraD1,209,161,370,0.56,0.44
JN_07_2LIB,Juno,LibraD2,233,201,434,0.54,0.46
JN_07_3LIB,Juno,LibraD3,238,236,474,0.5,0.5
JN_08_1SCO,Juno,ScorpioD1,243,260,503,0.48,0.52
JN_08_2SCO,Juno,ScorpioD2,246,192,438,0.56,0.44
JN_08_3SCO,Juno,ScorpioD3,250,185,435,0.57,0.43
JN_09_1SAG,Juno,SagittariusD1,234,218,452,0.52,0.48
JN_09_2SAG,Juno,SagittariusD2,208,199,407,0.51,0.49
JN_09_3SAG,Juno,SagittariusD3,237,178,415,0.57,0.43
JN_10_1CAP,Juno,CapricornD1,231,202,433,0.53,0.47
JN_10_2CAP,Juno,CapricornD2,195,189,384,0.51,0.49
JN_10_3CAP,Juno,CapricornD3,152,144,296,0.51,0.49
JN_11_1AQU,Juno,AquariusD1,129,124,253,0.51,0.49
JN_11_2AQU,Juno,AquariusD2,163,151,314,0.52,0.48
JN_11_3AQU,Juno,AquariusD3,142,147,289,0.49,0.51
JN_12_1PIS,Juno,PiscesD1,115,91,206,0.56,0.44
JN_12_2PIS,Juno,PiscesD2,74,65,139,0.53,0.47
JN_12_3PIS,Juno,PiscesD3,101,107,208,0.49,0.51
JU_01_1ARI,Jupiter,AriesD1,79,80,159,0.5,0.5
JU_01_2ARI,Jupiter,AriesD2,58,47,105,0.55,0.45
JU_01_3ARI,Jupiter,AriesD3,163,161,324,0.5,0.5
JU_02_1TAU,Jupiter,TaurusD1,189,137,326,0.58,0.42
JU_02_2TAU,Jupiter,TaurusD2,49,61,110,0.45,0.55
JU_02_3TAU,Jupiter,TaurusD3,82,80,162,0.51,0.49
JU_03_1GEM,Jupiter,GeminiD1,197,190,387,0.51,0.49
JU_03_2GEM,Jupiter,GeminiD2,116,114,230,0.5,0.5
JU_03_3GEM,Jupiter,GeminiD3,40,52,92,0.43,0.57
JU_04_1CAN,Jupiter,CancerD1,165,148,313,0.53,0.47
JU_04_2CAN,Jupiter,CancerD2,193,167,360,0.54,0.46
JU_04_3CAN,Jupiter,CancerD3,63,58,121,0.52,0.48
JU_05_1LEO,Jupiter,LeoD1,134,117,251,0.53,0.47
JU_05_2LEO,Jupiter,LeoD2,215,188,403,0.53,0.47
JU_05_3LEO,Jupiter,LeoD1,84,72,156,0.54,0.46
JU_06_1VIR,Jupiter,VirgoD1,106,121,227,0.47,0.53
JU_06_2VIR,Jupiter,VirgoD2,225,199,424,0.53,0.47
JU_06_3VIR,Jupiter,VirgoD3,79,87,166,0.48,0.52
JU_07_1LIB,Jupiter,LibraD1,201,180,381,0.53,0.47
JU_07_2LIB,Jupiter,LibraD2,265,217,482,0.55,0.45
JU_07_3LIB,Jupiter,LibraD3,115,84,199,0.58,0.42
JU_08_1SCO,Jupiter,ScorpioD1,217,194,411,0.53,0.47
JU_08_2SCO,Jupiter,ScorpioD2,249,229,478,0.52,0.48
JU_08_3SCO,Jupiter,ScorpioD3,103,97,200,0.52,0.48
JU_09_1SAG,Jupiter,SagittariusD1,159,196,355,0.45,0.55
JU_09_2SAG,Jupiter,SagittariusD2,303,210,513,0.59,0.41
JU_09_3SAG,Jupiter,SagittariusD3,123,81,204,0.6,0.4
JU_10_1CAP,Jupiter,CapricornD1,136,153,289,0.47,0.53
JU_10_2CAP,Jupiter,CapricornD2,214,266,480,0.45,0.55
JU_10_3CAP,Jupiter,CapricornD3,165,126,291,0.57,0.43
JU_11_1AQU,Jupiter,AquariusD1,83,98,181,0.46,0.54
JU_11_2AQU,Jupiter,AquariusD2,187,200,387,0.48,0.52
JU_11_3AQU,Jupiter,AquariusD3,131,114,245,0.53,0.47
JU_12_1PIS,Jupiter,PiscesD1,54,34,88,0.61,0.39
JU_12_2PIS,Jupiter,PiscesD2,147,99,246,0.6,0.4
JU_12_3PIS,Jupiter,PiscesD3,216,156,372,0.58,0.42
MA_01_1ARI,Mars,AriesD1,149,129,278,0.54,0.46
MA_01_2ARI,Mars,AriesD2,137,139,276,0.5,0.5
MA_01_3ARI,Mars,AriesD3,144,125,269,0.54,0.46
MA_02_1TAU,Mars,TaurusD1,135,110,245,0.55,0.45
MA_02_2TAU,Mars,TaurusD2,137,128,265,0.52,0.48
MA_02_3TAU,Mars,TaurusD3,127,144,271,0.47,0.53
MA_03_1GEM,Mars,GeminiD1,134,128,262,0.51,0.49
MA_03_2GEM,Mars,GeminiD2,125,137,262,0.48,0.52
MA_03_3GEM,Mars,GeminiD3,142,134,276,0.51,0.49
MA_04_1CAN,Mars,CancerD1,153,140,293,0.52,0.48
MA_04_2CAN,Mars,CancerD2,170,137,307,0.55,0.45
MA_04_3CAN,Mars,CancerD3,154,134,288,0.53,0.47
MA_05_1LEO,Mars,LeoD1,151,150,301,0.5,0.5
MA_05_2LEO,Mars,LeoD2,179,170,349,0.51,0.49
MA_05_3LEO,Mars,LeoD1,157,137,294,0.53,0.47
MA_06_1VIR,Mars,VirgoD1,159,160,319,0.5,0.5
MA_06_2VIR,Mars,VirgoD2,173,146,319,0.54,0.46
MA_06_3VIR,Mars,VirgoD3,182,140,322,0.57,0.43
MA_07_1LIB,Mars,LibraD1,170,187,357,0.48,0.52
MA_07_2LIB,Mars,LibraD2,181,170,351,0.52,0.48
MA_07_3LIB,Mars,LibraD3,181,152,333,0.54,0.46
MA_08_1SCO,Mars,ScorpioD1,145,138,283,0.51,0.49
MA_08_2SCO,Mars,ScorpioD2,178,132,310,0.57,0.43
MA_08_3SCO,Mars,ScorpioD3,161,164,325,0.5,0.5
MA_09_1SAG,Mars,SagittariusD1,152,126,278,0.55,0.45
MA_09_2SAG,Mars,SagittariusD2,116,134,250,0.46,0.54
MA_09_3SAG,Mars,SagittariusD3,147,126,273,0.54,0.46
MA_10_1CAP,Mars,CapricornD1,113,101,214,0.53,0.47
MA_10_2CAP,Mars,CapricornD2,142,131,273,0.52,0.48
MA_10_3CAP,Mars,CapricornD3,153,110,263,0.58,0.42
MA_11_1AQU,Mars,AquariusD1,159,116,275,0.58,0.42
MA_11_2AQU,Mars,AquariusD2,105,106,211,0.5,0.5
MA_11_3AQU,Mars,AquariusD3,117,95,212,0.55,0.45
MA_12_1PIS,Mars,PiscesD1,152,133,285,0.53,0.47
MA_12_2PIS,Mars,PiscesD2,120,96,216,0.56,0.44
MA_12_3PIS,Mars,PiscesD3,105,108,213,0.49,0.51
ME_01_1ARI,Mercury,AriesD1,144,131,275,0.52,0.48
ME_01_2ARI,Mercury,AriesD2,137,127,264,0.52,0.48
ME_01_3ARI,Mercury,AriesD3,147,117,264,0.56,0.44
ME_02_1TAU,Mercury,TaurusD1,126,132,258,0.49,0.51
ME_02_2TAU,Mercury,TaurusD2,145,109,254,0.57,0.43
ME_02_3TAU,Mercury,TaurusD3,120,132,252,0.48,0.52
ME_03_1GEM,Mercury,GeminiD1,115,138,253,0.45,0.55
ME_03_2GEM,Mercury,GeminiD2,124,136,260,0.48,0.52
ME_03_3GEM,Mercury,GeminiD3,130,114,244,0.53,0.47
ME_04_1CAN,Mercury,CancerD1,130,131,261,0.5,0.5
ME_04_2CAN,Mercury,CancerD2,140,133,273,0.51,0.49
ME_04_3CAN,Mercury,CancerD3,134,128,262,0.51,0.49
ME_05_1LEO,Mercury,LeoD1,152,111,263,0.58,0.42
ME_05_2LEO,Mercury,LeoD2,151,119,270,0.56,0.44
ME_05_3LEO,Mercury,LeoD1,140,137,277,0.51,0.49
ME_06_1VIR,Mercury,VirgoD1,158,121,279,0.57,0.43
ME_06_2VIR,Mercury,VirgoD2,139,154,293,0.47,0.53
ME_06_3VIR,Mercury,VirgoD3,154,129,283,0.54,0.46
ME_07_1LIB,Mercury,LibraD1,153,136,289,0.53,0.47
ME_07_2LIB,Mercury,LibraD2,155,151,306,0.51,0.49
ME_07_3LIB,Mercury,LibraD3,152,156,308,0.49,0.51
ME_08_1SCO,Mercury,ScorpioD1,177,143,320,0.55,0.45
ME_08_2SCO,Mercury,ScorpioD2,174,134,308,0.56,0.44
ME_08_3SCO,Mercury,ScorpioD3,168,137,305,0.55,0.45
ME_09_1SAG,Mercury,SagittariusD1,170,129,299,0.57,0.43
ME_09_2SAG,Mercury,SagittariusD2,149,155,304,0.49,0.51
ME_09_3SAG,Mercury,SagittariusD3,165,125,290,0.57,0.43
ME_10_1CAP,Mercury,CapricornD1,159,133,292,0.54,0.46
ME_10_2CAP,Mercury,CapricornD2,164,139,303,0.54,0.46
ME_10_3CAP,Mercury,CapricornD3,129,154,283,0.46,0.54
ME_11_1AQU,Mercury,AquariusD1,166,128,294,0.56,0.44
ME_11_2AQU,Mercury,AquariusD2,147,144,291,0.51,0.49
ME_11_3AQU,Mercury,AquariusD3,140,166,306,0.46,0.54
ME_12_1PIS,Mercury,PiscesD1,160,130,290,0.55,0.45
ME_12_2PIS,Mercury,PiscesD2,157,129,286,0.55,0.45
ME_12_3PIS,Mercury,PiscesD3,134,125,259,0.52,0.48
MO_01_1ARI,Moon,AriesD1,153,127,280,0.55,0.45
MO_01_2ARI,Moon,AriesD2,138,147,285,0.48,0.52
MO_01_3ARI,Moon,AriesD3,143,143,286,0.5,0.5
MO_02_1TAU,Moon,TaurusD1,139,141,280,0.5,0.5
MO_02_2TAU,Moon,TaurusD2,161,124,285,0.56,0.44
MO_02_3TAU,Moon,TaurusD3,160,122,282,0.57,0.43
MO_03_1GEM,Moon,GeminiD1,144,133,277,0.52,0.48
MO_03_2GEM,Moon,GeminiD2,159,123,282,0.56,0.44
MO_03_3GEM,Moon,GeminiD3,140,139,279,0.5,0.5
MO_04_1CAN,Moon,CancerD1,148,129,277,0.53,0.47
MO_04_2CAN,Moon,CancerD2,134,151,285,0.47,0.53
MO_04_3CAN,Moon,CancerD3,154,126,280,0.55,0.45
MO_05_1LEO,Moon,LeoD1,156,118,274,0.57,0.43
MO_05_2LEO,Moon,LeoD2,151,136,287,0.53,0.47
MO_05_3LEO,Moon,LeoD1,149,129,278,0.54,0.46
MO_06_1VIR,Moon,VirgoD1,143,139,282,0.51,0.49
MO_06_2VIR,Moon,VirgoD2,150,135,285,0.53,0.47
MO_06_3VIR,Moon,VirgoD3,148,123,271,0.55,0.45
MO_07_1LIB,Moon,LibraD1,149,127,276,0.54,0.46
MO_07_2LIB,Moon,LibraD2,137,146,283,0.48,0.52
MO_07_3LIB,Moon,LibraD3,143,135,278,0.51,0.49
MO_08_1SCO,Moon,ScorpioD1,142,140,282,0.5,0.5
MO_08_2SCO,Moon,ScorpioD2,156,119,275,0.57,0.43
MO_08_3SCO,Moon,ScorpioD3,142,132,274,0.52,0.48
MO_09_1SAG,Moon,SagittariusD1,140,137,277,0.51,0.49
MO_09_2SAG,Moon,SagittariusD2,146,135,281,0.52,0.48
MO_09_3SAG,Moon,SagittariusD3,153,126,279,0.55,0.45
MO_10_1CAP,Moon,CapricornD1,134,153,287,0.47,0.53
MO_10_2CAP,Moon,CapricornD2,149,134,283,0.53,0.47
MO_10_3CAP,Moon,CapricornD3,157,126,283,0.55,0.45
MO_11_1AQU,Moon,AquariusD1,156,134,290,0.54,0.46
MO_11_2AQU,Moon,AquariusD2,146,135,281,0.52,0.48
MO_11_3AQU,Moon,AquariusD3,151,130,281,0.54,0.46
MO_12_1PIS,Moon,PiscesD1,155,136,291,0.53,0.47
MO_12_2PIS,Moon,PiscesD2,123,148,271,0.45,0.55
MO_12_3PIS,Moon,PiscesD3,156,135,291,0.54,0.46
NE_09_3SAG,Neptune,SagittariusD3,435,452,887,0.49,0.51
NE_10_1CAP,Neptune,CapricornD1,591,573,1164,0.51,0.49
NE_10_2CAP,Neptune,CapricornD2,572,568,1140,0.5,0.5
NE_10_3CAP,Neptune,CapricornD3,561,643,1204,0.47,0.53
NE_11_1AQU,Neptune,AquariusD1,572,518,1090,0.52,0.48
NE_11_2AQU,Neptune,AquariusD2,637,559,1196,0.53,0.47
NE_11_3AQU,Neptune,AquariusD3,611,477,1088,0.56,0.44
NE_12_1PIS,Neptune,PiscesD1,657,533,1190,0.55,0.45
NE_12_2PIS,Neptune,PiscesD2,611,462,1073,0.57,0.43
NE_12_3PIS,Neptune,PiscesD3,58,28,86,0.67,0.33
NN_01_1ARI,NNode,AriesD1,122,139,261,0.47,0.53
NN_01_2ARI,NNode,AriesD2,148,113,261,0.57,0.43
NN_01_3ARI,NNode,AriesD3,150,112,262,0.57,0.43
NN_02_1TAU,NNode,TaurusD1,151,109,260,0.58,0.42
NN_02_2TAU,NNode,TaurusD2,123,136,259,0.47,0.53
NN_02_3TAU,NNode,TaurusD3,124,138,262,0.47,0.53
NN_03_1GEM,NNode,GeminiD1,116,144,260,0.45,0.55
NN_03_2GEM,NNode,GeminiD2,152,147,299,0.51,0.49
NN_03_3GEM,NNode,GeminiD3,204,187,391,0.52,0.48
NN_04_1CAN,NNode,CancerD1,210,179,389,0.54,0.46
NN_04_2CAN,NNode,CancerD2,210,180,390,0.54,0.46
NN_04_3CAN,NNode,CancerD3,205,184,389,0.53,0.47
NN_05_1LEO,NNode,LeoD1,207,186,393,0.53,0.47
NN_05_2LEO,NNode,LeoD2,161,141,302,0.53,0.47
NN_05_3LEO,NNode,LeoD1,149,112,261,0.57,0.43
NN_06_1VIR,NNode,VirgoD1,149,111,260,0.57,0.43
NN_06_2VIR,NNode,VirgoD2,135,127,262,0.52,0.48
NN_06_3VIR,NNode,VirgoD3,126,134,260,0.48,0.52
NN_07_1LIB,NNode,LibraD1,130,132,262,0.5,0.5
NN_07_2LIB,NNode,LibraD2,129,131,260,0.5,0.5
NN_07_3LIB,NNode,LibraD3,148,113,261,0.57,0.43
NN_08_1SCO,NNode,ScorpioD1,132,129,261,0.51,0.49
NN_08_2SCO,NNode,ScorpioD2,140,122,262,0.53,0.47
NN_08_3SCO,NNode,ScorpioD3,117,140,257,0.46,0.54
NN_09_1SAG,NNode,SagittariusD1,135,129,264,0.51,0.49
NN_09_2SAG,NNode,SagittariusD2,142,118,260,0.55,0.45
NN_09_3SAG,NNode,SagittariusD3,134,128,262,0.51,0.49
NN_10_1CAP,NNode,CapricornD1,148,113,261,0.57,0.43
NN_10_2CAP,NNode,CapricornD2,140,122,262,0.53,0.47
NN_10_3CAP,NNode,CapricornD3,140,120,260,0.54,0.46
NN_11_1AQU,NNode,AquariusD1,140,122,262,0.53,0.47
NN_11_2AQU,NNode,AquariusD2,120,140,260,0.46,0.54
NN_11_3AQU,NNode,AquariusD3,137,124,261,0.52,0.48
NN_12_1PIS,NNode,PiscesD1,152,108,260,0.58,0.42
NN_12_2PIS,NNode,PiscesD2,143,118,261,0.55,0.45
NN_12_3PIS,NNode,PiscesD3,136,125,261,0.52,0.48
PA_01_1ARI,Pallas,AriesD1,178,155,333,0.53,0.47
PA_01_2ARI,Pallas,AriesD2,173,153,326,0.53,0.47
PA_01_3ARI,Pallas,AriesD3,148,133,281,0.53,0.47
PA_02_1TAU,Pallas,TaurusD1,128,112,240,0.53,0.47
PA_02_2TAU,Pallas,TaurusD2,127,104,231,0.55,0.45
PA_02_3TAU,Pallas,TaurusD3,86,91,177,0.49,0.51
PA_03_1GEM,Pallas,GeminiD1,82,82,164,0.5,0.5
PA_03_2GEM,Pallas,GeminiD2,76,105,181,0.42,0.58
PA_03_3GEM,Pallas,GeminiD3,109,71,180,0.61,0.39
PA_04_1CAN,Pallas,CancerD1,99,79,178,0.56,0.44
PA_04_2CAN,Pallas,CancerD2,51,58,109,0.47,0.53
PA_04_3CAN,Pallas,CancerD3,80,63,143,0.56,0.44
PA_05_1LEO,Pallas,LeoD1,86,83,169,0.51,0.49
PA_05_2LEO,Pallas,LeoD2,86,85,171,0.5,0.5
PA_05_3LEO,Pallas,LeoD1,98,76,174,0.56,0.44
PA_06_1VIR,Pallas,VirgoD1,133,92,225,0.59,0.41
PA_06_2VIR,Pallas,VirgoD2,116,108,224,0.52,0.48
PA_06_3VIR,Pallas,VirgoD3,143,110,253,0.57,0.43
PA_07_1LIB,Pallas,LibraD1,142,125,267,0.53,0.47
PA_07_2LIB,Pallas,LibraD2,177,160,337,0.53,0.47
PA_07_3LIB,Pallas,LibraD3,158,158,316,0.5,0.5
PA_08_1SCO,Pallas,ScorpioD1,142,141,283,0.5,0.5
PA_08_2SCO,Pallas,ScorpioD2,157,115,272,0.58,0.42
PA_08_3SCO,Pallas,ScorpioD3,169,122,291,0.58,0.42
PA_09_1SAG,Pallas,SagittariusD1,121,112,233,0.52,0.48
PA_09_2SAG,Pallas,SagittariusD2,170,144,314,0.54,0.46
PA_09_3SAG,Pallas,SagittariusD3,149,144,293,0.51,0.49
PA_10_1CAP,Pallas,CapricornD1,203,174,377,0.54,0.46
PA_10_2CAP,Pallas,CapricornD2,202,222,424,0.48,0.52
PA_10_3CAP,Pallas,CapricornD3,220,194,414,0.53,0.47
PA_11_1AQU,Pallas,AquariusD1,200,212,412,0.49,0.51
PA_11_2AQU,Pallas,AquariusD2,234,211,445,0.53,0.47
PA_11_3AQU,Pallas,AquariusD3,209,199,408,0.51,0.49
PA_12_1PIS,Pallas,PiscesD1,261,205,466,0.56,0.44
PA_12_2PIS,Pallas,PiscesD2,216,201,417,0.52,0.48
PA_12_3PIS,Pallas,PiscesD3,176,214,390,0.45,0.55
PH_01_1ARI,Pholus,AriesD1,195,187,382,0.51,0.49
PH_01_2ARI,Pholus,AriesD2,189,189,378,0.5,0.5
PH_01_3ARI,Pholus,AriesD3,130,168,298,0.44,0.56
PH_02_1TAU,Pholus,TaurusD1,133,127,260,0.51,0.49
PH_02_2TAU,Pholus,TaurusD2,143,110,253,0.57,0.43
PH_02_3TAU,Pholus,TaurusD3,108,116,224,0.48,0.52
PH_03_1GEM,Pholus,GeminiD1,75,72,147,0.51,0.49
PH_03_2GEM,Pholus,GeminiD2,84,81,165,0.51,0.49
PH_03_3GEM,Pholus,GeminiD3,125,109,234,0.53,0.47
PH_04_1CAN,Pholus,CancerD1,42,37,79,0.53,0.47
PH_04_2CAN,Pholus,CancerD2,96,106,202,0.48,0.52
PH_04_3CAN,Pholus,CancerD3,71,76,147,0.48,0.52
PH_05_1LEO,Pholus,LeoD1,68,68,136,0.5,0.5
PH_05_2LEO,Pholus,LeoD2,117,115,232,0.5,0.5
PH_05_3LEO,Pholus,LeoD1,43,73,116,0.37,0.63
PH_06_1VIR,Pholus,VirgoD1,97,78,175,0.55,0.45
PH_06_2VIR,Pholus,VirgoD2,120,123,243,0.49,0.51
PH_06_3VIR,Pholus,VirgoD3,80,116,196,0.41,0.59
PH_07_1LIB,Pholus,LibraD1,110,128,238,0.46,0.54
PH_07_2LIB,Pholus,LibraD2,133,144,277,0.48,0.52
PH_07_3LIB,Pholus,LibraD3,184,152,336,0.55,0.45
PH_08_1SCO,Pholus,ScorpioD1,192,200,392,0.49,0.51
PH_08_2SCO,Pholus,ScorpioD2,257,243,500,0.51,0.49
PH_08_3SCO,Pholus,ScorpioD3,335,286,621,0.54,0.46
PH_09_1SAG,Pholus,SagittariusD1,445,379,824,0.54,0.46
PH_09_2SAG,Pholus,SagittariusD2,589,462,1051,0.56,0.44
PH_09_3SAG,Pholus,SagittariusD3,783,604,1387,0.56,0.44
PH_10_1CAP,Pholus,CapricornD1,340,242,582,0.58,0.42
PH_12_3PIS,Pholus,PiscesD3,21,22,43,0.49,0.51
PL_07_3LIB,Pluto,LibraD3,390,410,800,0.49,0.51
PL_08_1SCO,Pluto,ScorpioD1,504,479,983,0.51,0.49
PL_08_2SCO,Pluto,ScorpioD2,457,463,920,0.5,0.5
PL_08_3SCO,Pluto,ScorpioD3,505,495,1000,0.5,0.5
PL_09_1SAG,Pluto,SagittariusD1,501,524,1025,0.49,0.51
PL_09_2SAG,Pluto,SagittariusD2,561,579,1140,0.49,0.51
PL_09_3SAG,Pluto,SagittariusD3,591,496,1087,0.54,0.46
PL_10_1CAP,Pluto,CapricornD1,696,537,1233,0.56,0.44
PL_10_2CAP,Pluto,CapricornD2,716,567,1283,0.56,0.44
PL_10_3CAP,Pluto,CapricornD3,384,263,647,0.59,0.41
SA_01_1ARI,Saturn,AriesD1,105,142,247,0.43,0.57
SA_01_2ARI,Saturn,AriesD2,99,115,214,0.46,0.54
SA_01_3ARI,Saturn,AriesD3,98,76,174,0.56,0.44
SA_02_1TAU,Saturn,TaurusD1,78,76,154,0.51,0.49
SA_02_2TAU,Saturn,TaurusD2,133,109,242,0.55,0.45
SA_02_3TAU,Saturn,TaurusD3,96,100,196,0.49,0.51
SA_03_1GEM,Saturn,GeminiD1,84,79,163,0.52,0.48
SA_03_2GEM,Saturn,GeminiD2,79,94,173,0.46,0.54
SA_03_3GEM,Saturn,GeminiD3,120,119,239,0.5,0.5
SA_04_1CAN,Saturn,CancerD1,83,69,152,0.55,0.45
SA_04_2CAN,Saturn,CancerD2,66,74,140,0.47,0.53
SA_04_3CAN,Saturn,CancerD3,142,99,241,0.59,0.41
SA_05_1LEO,Saturn,LeoD1,91,97,188,0.48,0.52
SA_05_2LEO,Saturn,LeoD2,110,63,173,0.64,0.36
SA_05_3LEO,Saturn,LeoD1,95,80,175,0.54,0.46
SA_06_1VIR,Saturn,VirgoD1,136,107,243,0.56,0.44
SA_06_2VIR,Saturn,VirgoD2,92,92,184,0.5,0.5
SA_06_3VIR,Saturn,VirgoD3,101,90,191,0.53,0.47
SA_07_1LIB,Saturn,LibraD1,193,163,356,0.54,0.46
SA_07_2LIB,Saturn,LibraD2,229,195,424,0.54,0.46
