PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",1146,1105,2251,0.51,0.49
CE_3,Ceres,3,1517,1352,2869,0.53,0.47
"CE_[0,2]",Ceres,"[0,2]",2633,2378,5011,0.53,0.47
"CH_(3,4]",Chiron,"(3,4]",1186,1068,2254,0.53,0.47
"CH_(4,5]",Chiron,"(4,5]",1054,957,2011,0.52,0.48
"CH_(5,11]",Chiron,"(5,11]",1201,1072,2273,0.53,0.47
"CH_[0,3]",Chiron,"[0,3]",1855,1738,3593,0.52,0.48
"JN_(1,2]",Juno,"(1,2]",1716,1607,3323,0.52,0.48
"JN_(2,3]",Juno,"(2,3]",1406,1320,2726,0.52,0.48
"JN_(3,7]",Juno,"(3,7]",816,740,1556,0.52,0.48
"JN_[0,1]",Juno,"[0,1]",1358,1168,2526,0.54,0.46
"JU_(2,3]",Jupiter,"(2,3]",1496,1362,2858,0.52,0.48
"JU_(3,4]",Jupiter,"(3,4]",1148,1050,2198,0.52,0.48
"JU_(4,8]",Jupiter,"(4,8]",837,718,1555,0.54,0.46
"JU_[0,2]",Jupiter,"[0,2]",1815,1705,3520,0.52,0.48
"MA_(2,5]",Mars,"(2,5]",1061,1006,2067,0.51,0.49
MA_2,Mars,2,1864,1698,3562,0.52,0.48
"MA_[0,1]",Mars,"[0,1]",2371,2131,4502,0.53,0.47
"ME_(1,3]",Mercury,"(1,3]",633,577,1210,0.52,0.48
ME_0,Mercury,0,1421,1412,2833,0.5,0.5
ME_1,Mercury,1,3242,2846,6088,0.53,0.47
"NE_(4,5]",Neptune,"(4,5]",1073,975,2048,0.52,0.48
"NE_(5,6]",Neptune,"(5,6]",876,782,1658,0.53,0.47
"NE_(6,13]",Neptune,"(6,13]",1038,927,1965,0.53,0.47
"NE_[0,4]",Neptune,"[0,4]",2309,2151,4460,0.52,0.48
"NN_(2,3]",NNode,"(2,3]",1396,1275,2671,0.52,0.48
"NN_(3,4]",NNode,"(3,4]",1223,1139,2362,0.52,0.48
"NN_(4,9]",NNode,"(4,9]",1124,1064,2188,0.51,0.49
"NN_[0,2]",NNode,"[0,2]",1553,1357,2910,0.53,0.47
"PA_(2,3]",Pallas,"(2,3]",1541,1388,2929,0.53,0.47
"PA_(3,4]",Pallas,"(3,4]",1040,956,1996,0.52,0.48
"PA_(4,8]",Pallas,"(4,8]",619,554,1173,0.53,0.47
"PA_[0,2]",Pallas,"[0,2]",2096,1937,4033,0.52,0.48
"PH_(3,5]",Pholus,"(3,5]",2110,1938,4048,0.52,0.48
"PH_(5,6]",Pholus,"(5,6]",821,722,1543,0.53,0.47
"PH_(6,13]",Pholus,"(6,13]",879,861,1740,0.51,0.49
"PH_[0,3]",Pholus,"[0,3]",1486,1314,2800,0.53,0.47
"PL_(4,5]",Pluto,"(4,5]",1110,1014,2124,0.52,0.48
"PL_(5,6]",Pluto,"(5,6]",914,859,1773,0.52,0.48
"PL_(6,14]",Pluto,"(6,14]",1230,1072,2302,0.53,0.47
"PL_[0,4]",Pluto,"[0,4]",2042,1890,3932,0.52,0.48
"SA_(3,4]",Saturn,"(3,4]",1152,1042,2194,0.53,0.47
"SA_(4,5]",Saturn,"(4,5]",873,810,1683,0.52,0.48
"SA_(5,11]",Saturn,"(5,11]",1000,920,1920,0.52,0.48
"SA_[0,3]",Saturn,"[0,3]",2271,2063,4334,0.52,0.48
"SN_(3,4]",SNode,"(3,4]",1398,1276,2674,0.52,0.48
"SN_(4,5]",SNode,"(4,5]",1225,1155,2380,0.51,0.49
"SN_(5,10]",SNode,"(5,10]",1192,1107,2299,0.52,0.48
"SN_[1,3]",SNode,"[1,3]",1481,1297,2778,0.53,0.47
"SU_(1,2]",Sun,"(1,2]",1720,1566,3286,0.52,0.48
"SU_(2,4]",Sun,"(2,4]",366,316,682,0.54,0.46
SU_1,Sun,1,2385,2231,4616,0.52,0.48
"SU_[0,1)",Sun,"[0,1)",825,722,1547,0.53,0.47
"UR_(3,5]",Uranus,"(3,5]",2173,1958,4131,0.53,0.47
"UR_(5,6]",Uranus,"(5,6]",830,719,1549,0.54,0.46
"UR_(6,13]",Uranus,"(6,13]",807,855,1662,0.49,0.51
"UR_[0,3]",Uranus,"[0,3]",1486,1303,2789,0.53,0.47
"VE_(1,2]",Venus,"(1,2]",1320,1232,2552,0.52,0.48
"VE_(2,3]",Venus,"(2,3]",178,156,334,0.53,0.47
VE_1,Venus,1,2741,2465,5206,0.53,0.47
"VE_[0,1)",Venus,"[0,1)",1057,982,2039,0.52,0.48
"VS_(1,2]",Vesta,"(1,2]",1926,1765,3691,0.52,0.48
"VS_(2,3]",Vesta,"(2,3]",1134,1049,2183,0.52,0.48
"VS_(3,6]",Vesta,"(3,6]",453,377,830,0.55,0.45
"VS_[0,1]",Vesta,"[0,1]",1783,1644,3427,0.52,0.48
