PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",1242,1158,2400,0.52,0.48
"CE_(3,4]",Ceres,"(3,4]",941,861,1802,0.52,0.48
"CE_(4,8]",Ceres,"(4,8]",672,638,1310,0.51,0.49
"CE_[0,2]",Ceres,"[0,2]",2530,2241,4771,0.53,0.47
"CH_(1,2]",Chiron,"(1,2]",1498,1268,2766,0.54,0.46
"CH_(2,3]",Chiron,"(2,3]",466,378,844,0.55,0.45
CH_1,Chiron,1,2331,2170,4501,0.52,0.48
"CH_[0,1)",Chiron,"[0,1)",1090,1082,2172,0.5,0.5
"JN_(2,3]",Juno,"(2,3]",1267,1111,2378,0.53,0.47
"JN_(3,4]",Juno,"(3,4]",1032,922,1954,0.53,0.47
"JN_(4,9]",Juno,"(4,9]",944,907,1851,0.51,0.49
"JN_[0,2]",Juno,"[0,2]",2142,1958,4100,0.52,0.48
"JU_(1,2]",Jupiter,"(1,2]",1542,1478,3020,0.51,0.49
"JU_(2,3]",Jupiter,"(2,3]",1323,1171,2494,0.53,0.47
"JU_(3,7]",Jupiter,"(3,7]",893,805,1698,0.53,0.47
"JU_[0,1]",Jupiter,"[0,1]",1627,1444,3071,0.53,0.47
"MA_(2,3]",Mars,"(2,3]",1181,1137,2318,0.51,0.49
"MA_(3,5]",Mars,"(3,5]",1923,1713,3636,0.53,0.47
"MA_(5,11]",Mars,"(5,11]",711,656,1367,0.52,0.48
"MA_[0,2]",Mars,"[0,2]",1570,1392,2962,0.53,0.47
"ME_(3,4]",Mercury,"(3,4]",1093,1025,2118,0.52,0.48
"ME_(4,6]",Mercury,"(4,6]",1716,1648,3364,0.51,0.49
"ME_(6,13]",Mercury,"(6,13]",704,627,1331,0.53,0.47
"ME_[0,3]",Mercury,"[0,3]",1872,1598,3470,0.54,0.46
"MO_(13,15]",Moon,"(13,15]",1542,1401,2943,0.52,0.48
"MO_(15,17]",Moon,"(15,17]",1296,1203,2499,0.52,0.48
"MO_(17,27]",Moon,"(17,27]",925,840,1765,0.52,0.48
"MO_[5,13]",Moon,"[5,13]",1622,1454,3076,0.53,0.47
"NE_(0,1]",Neptune,"(0,1]",689,710,1399,0.49,0.51
NE_0,Neptune,0,4696,4188,8884,0.53,0.47
"NN_(2,3]",NNode,"(2,3]",1507,1349,2856,0.53,0.47
"NN_(3,6]",NNode,"(3,6]",1151,1085,2236,0.51,0.49
NN_2,NNode,2,1882,1736,3618,0.52,0.48
"NN_[1,2)",NNode,"[1,2)",845,728,1573,0.54,0.46
"PA_(1,2]",Pallas,"(1,2]",1376,1335,2711,0.51,0.49
"PA_(2,3]",Pallas,"(2,3]",1308,1097,2405,0.54,0.46
"PA_(3,8]",Pallas,"(3,8]",1225,1127,2352,0.52,0.48
"PA_[0,1]",Pallas,"[0,1]",1476,1339,2815,0.52,0.48
"PH_(0,1]",Pholus,"(0,1]",2108,1946,4054,0.52,0.48
"PH_(1,2]",Pholus,"(1,2]",174,209,383,0.45,0.55
PH_0,Pholus,0,3103,2743,5846,0.53,0.47
"SA_(1,2]",Saturn,"(1,2]",1479,1382,2861,0.52,0.48
"SA_(2,4]",Saturn,"(2,4]",523,490,1013,0.52,0.48
SA_1,Saturn,1,2118,1859,3977,0.53,0.47
"SA_[0,1)",Saturn,"[0,1)",1265,1167,2432,0.52,0.48
"SN_(2,5]",SNode,"(2,5]",1192,1095,2287,0.52,0.48
SN_2,SNode,2,1524,1388,2912,0.52,0.48
"SN_[0,1]",SNode,"[0,1]",2669,2415,5084,0.52,0.48
"SU_(3,4]",Sun,"(3,4]",1194,1050,2244,0.53,0.47
"SU_(4,5]",Sun,"(4,5]",907,865,1772,0.51,0.49
"SU_(5,11]",Sun,"(5,11]",1052,966,2018,0.52,0.48
"SU_[0,3]",Sun,"[0,3]",2232,2017,4249,0.53,0.47
"UR_(1,3]",Uranus,"(1,3]",1078,935,2013,0.54,0.46
UR_0,Uranus,0,2052,1899,3951,0.52,0.48
UR_1,Uranus,1,2255,2064,4319,0.52,0.48
"VE_(3,4]",Venus,"(3,4]",1194,1051,2245,0.53,0.47
"VE_(4,6]",Venus,"(4,6]",1748,1567,3315,0.53,0.47
"VE_(6,12]",Venus,"(6,12]",700,643,1343,0.52,0.48
"VE_[0,3]",Venus,"[0,3]",1743,1637,3380,0.52,0.48
"VS_(2,3]",Vesta,"(2,3]",1256,1193,2449,0.51,0.49
"VS_(3,4]",Vesta,"(3,4]",1064,955,2019,0.53,0.47
"VS_(4,10]",Vesta,"(4,10]",1260,1151,2411,0.52,0.48
"VS_[0,2]",Vesta,"[0,2]",1805,1599,3404,0.53,0.47
