PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,a0,"(0,3]",214,227,441,0.49,0.51
CE_a0_0,Ceres,a0,0,2006,2058,4064,0.49,0.51
"CE_a103_(0,4]",Ceres,a103,"(0,4]",418,450,868,0.48,0.52
CE_a103_0,Ceres,a103,0,1802,1835,3637,0.5,0.5
"CE_a120_(0,3]",Ceres,a120,"(0,3]",485,507,992,0.49,0.51
CE_a120_0,Ceres,a120,0,1735,1778,3513,0.49,0.51
"CE_a135_(0,4]",Ceres,a135,"(0,4]",411,447,858,0.48,0.52
CE_a135_0,Ceres,a135,0,1809,1838,3647,0.5,0.5
"CE_a144_(0,3]",Ceres,a144,"(0,3]",462,491,953,0.48,0.52
CE_a144_0,Ceres,a144,0,1758,1794,3552,0.49,0.51
"CE_a150_(0,4]",Ceres,a150,"(0,4]",439,472,911,0.48,0.52
CE_a150_0,Ceres,a150,0,1781,1813,3594,0.5,0.5
"CE_a180_(0,3]",Ceres,a180,"(0,3]",214,250,464,0.46,0.54
CE_a180_0,Ceres,a180,0,2006,2035,4041,0.5,0.5
"CE_a30_(0,4]",Ceres,a30,"(0,4]",440,418,858,0.51,0.49
CE_a30_0,Ceres,a30,0,1780,1867,3647,0.49,0.51
"CE_a36_(0,4]",Ceres,a36,"(0,4]",416,440,856,0.49,0.51
CE_a36_0,Ceres,a36,0,1804,1845,3649,0.49,0.51
"CE_a45_(0,3]",Ceres,a45,"(0,3]",463,478,941,0.49,0.51
CE_a45_0,Ceres,a45,0,1757,1807,3564,0.49,0.51
"CE_a60_(0,3]",Ceres,a60,"(0,3]",383,402,785,0.49,0.51
CE_a60_0,Ceres,a60,0,1837,1883,3720,0.49,0.51
"CE_a72_(0,3]",Ceres,a72,"(0,3]",410,360,770,0.53,0.47
CE_a72_0,Ceres,a72,0,1810,1925,3735,0.48,0.52
"CE_a90_(0,4]",Ceres,a90,"(0,4]",372,411,783,0.48,0.52
CE_a90_0,Ceres,a90,0,1848,1874,3722,0.5,0.5
"CH_a0_(0,3]",Chiron,a0,"(0,3]",361,358,719,0.5,0.5
CH_a0_0,Chiron,a0,0,1859,1927,3786,0.49,0.51
"CH_a103_(0,1]",Chiron,a103,"(0,1]",653,703,1356,0.48,0.52
"CH_a103_(1,4]",Chiron,a103,"(1,4]",137,162,299,0.46,0.54
CH_a103_0,Chiron,a103,0,1430,1420,2850,0.5,0.5
"CH_a120_(0,1]",Chiron,a120,"(0,1]",554,513,1067,0.52,0.48
"CH_a120_(1,4]",Chiron,a120,"(1,4]",129,142,271,0.48,0.52
