PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",220,254,474,0.46,0.54
CE_a0_0,Ceres,Conjunction,0,2007,2045,4052,0.5,0.5
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",430,480,910,0.47,0.53
CE_a103_0,Ceres,BiSeptile,0,1797,1819,3616,0.5,0.5
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",383,375,758,0.51,0.49
CE_a120_0,Ceres,Trine,0,1844,1924,3768,0.49,0.51
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",430,415,845,0.51,0.49
CE_a135_0,Ceres,SesquiSquare,0,1797,1884,3681,0.49,0.51
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",422,432,854,0.49,0.51
CE_a144_0,Ceres,BiQuintile,0,1805,1867,3672,0.49,0.51
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",412,401,813,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,1815,1898,3713,0.49,0.51
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",185,205,390,0.47,0.53
CE_a180_0,Ceres,Opposition,0,2042,2094,4136,0.49,0.51
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",580,585,1165,0.5,0.5
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",76,115,191,0.4,0.6
CE_a30_0,Ceres,SemiSextile,0,1571,1599,3170,0.5,0.5
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",477,501,978,0.49,0.51
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",128,132,260,0.49,0.51
CE_a36_0,Ceres,SemiQuintile,0,1622,1666,3288,0.49,0.51
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",546,531,1077,0.51,0.49
CE_a45_0,Ceres,SemiSquare,0,1681,1768,3449,0.49,0.51
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",468,502,970,0.48,0.52
CE_a60_0,Ceres,Sextile,0,1759,1797,3556,0.49,0.51
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",472,442,914,0.52,0.48
CE_a72_0,Ceres,Quintile,0,1755,1857,3612,0.49,0.51
"CE_a90_(0,3]",Ceres,Square,"(0,3]",367,396,763,0.48,0.52
CE_a90_0,Ceres,Square,0,1860,1903,3763,0.49,0.51
"CH_a0_(0,1]",Chiron,Conjunction,"(0,1]",169,225,394,0.43,0.57
CH_a0_0,Chiron,Conjunction,0,2058,2074,4132,0.5,0.5
CH_a103_0,Chiron,BiSeptile,0,2227,2299,4526,0.49,0.51
CH_a120_0,Chiron,Trine,0,2227,2299,4526,0.49,0.51
CH_a135_0,Chiron,SesquiSquare,0,2227,2299,4526,0.49,0.51
CH_a144_0,Chiron,BiQuintile,0,2227,2299,4526,0.49,0.51
CH_a150_0,Chiron,Quincunx,0,2227,2299,4526,0.49,0.51
CH_a180_0,Chiron,Opposition,0,2227,2299,4526,0.49,0.51
CH_a30_0,Chiron,SemiSextile,0,804,859,1663,0.48,0.52
CH_a30_1,Chiron,SemiSextile,1,1423,1440,2863,0.5,0.5
"CH_a36_(0,2]",Chiron,SemiQuintile,"(0,2]",268,305,573,0.47,0.53
CH_a36_0,Chiron,SemiQuintile,0,1959,1994,3953,0.5,0.5
"CH_a45_(0,2]",Chiron,SemiSquare,"(0,2]",189,240,429,0.44,0.56
CH_a45_0,Chiron,SemiSquare,0,2038,2059,4097,0.5,0.5
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",412,419,831,0.5,0.5
CH_a60_0,Chiron,Sextile,0,1815,1880,3695,0.49,0.51
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",428,498,926,0.46,0.54
CH_a72_0,Chiron,Quintile,0,1799,1801,3600,0.5,0.5
"CH_a90_(0,1]",Chiron,Square,"(0,1]",296,268,564,0.52,0.48
CH_a90_0,Chiron,Square,0,1931,2031,3962,0.49,0.51
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",222,219,441,0.5,0.5
JN_a0_0,Juno,Conjunction,0,2005,2080,4085,0.49,0.51
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",570,527,1097,0.52,0.48
JN_a103_0,Juno,BiSeptile,0,1657,1772,3429,0.48,0.52
"JN_a120_(0,3]",Juno,Trine,"(0,3]",637,602,1239,0.51,0.49
JN_a120_0,Juno,Trine,0,1590,1697,3287,0.48,0.52
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",521,544,1065,0.49,0.51
JN_a135_0,Juno,SesquiSquare,0,1706,1755,3461,0.49,0.51
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",533,542,1075,0.5,0.5
JN_a144_0,Juno,BiQuintile,0,1694,1757,3451,0.49,0.51
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",530,556,1086,0.49,0.51
JN_a150_0,Juno,Quincunx,0,1697,1743,3440,0.49,0.51
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",298,343,641,0.46,0.54
JN_a180_0,Juno,Opposition,0,1929,1956,3885,0.5,0.5
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",463,504,967,0.48,0.52
JN_a30_0,Juno,SemiSextile,0,1764,1795,3559,0.5,0.5
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",402,409,811,0.5,0.5
JN_a36_0,Juno,SemiQuintile,0,1825,1890,3715,0.49,0.51
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",437,454,891,0.49,0.51
JN_a45_0,Juno,SemiSquare,0,1790,1845,3635,0.49,0.51
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",521,479,1000,0.52,0.48
JN_a60_0,Juno,Sextile,0,1706,1820,3526,0.48,0.52
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",465,473,938,0.5,0.5
JN_a72_0,Juno,Quintile,0,1762,1826,3588,0.49,0.51
"JN_a90_(0,3]",Juno,Square,"(0,3]",464,473,937,0.5,0.5
JN_a90_0,Juno,Square,0,1763,1826,3589,0.49,0.51
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",200,245,445,0.45,0.55
JU_a0_0,Jupiter,Conjunction,0,2027,2054,4081,0.5,0.5
"JU_a103_(0,2]",Jupiter,BiSeptile,"(0,2]",380,395,775,0.49,0.51
JU_a103_0,Jupiter,BiSeptile,0,1847,1904,3751,0.49,0.51
"JU_a120_(0,3]",Jupiter,Trine,"(0,3]",404,456,860,0.47,0.53
JU_a120_0,Jupiter,Trine,0,1823,1843,3666,0.5,0.5
"JU_a135_(0,3]",Jupiter,SesquiSquare,"(0,3]",376,344,720,0.52,0.48
JU_a135_0,Jupiter,SesquiSquare,0,1851,1955,3806,0.49,0.51
"JU_a144_(0,3]",Jupiter,BiQuintile,"(0,3]",369,338,707,0.52,0.48
JU_a144_0,Jupiter,BiQuintile,0,1858,1961,3819,0.49,0.51
"JU_a150_(0,3]",Jupiter,Quincunx,"(0,3]",423,430,853,0.5,0.5
JU_a150_0,Jupiter,Quincunx,0,1804,1869,3673,0.49,0.51
"JU_a180_(0,2]",Jupiter,Opposition,"(0,2]",203,198,401,0.51,0.49
JU_a180_0,Jupiter,Opposition,0,2024,2101,4125,0.49,0.51
"JU_a30_(0,3]",Jupiter,SemiSextile,"(0,3]",370,398,768,0.48,0.52
JU_a30_0,Jupiter,SemiSextile,0,1857,1901,3758,0.49,0.51
"JU_a36_(0,3]",Jupiter,SemiQuintile,"(0,3]",371,364,735,0.5,0.5
JU_a36_0,Jupiter,SemiQuintile,0,1856,1935,3791,0.49,0.51
"JU_a45_(0,2]",Jupiter,SemiSquare,"(0,2]",390,393,783,0.5,0.5
JU_a45_0,Jupiter,SemiSquare,0,1837,1906,3743,0.49,0.51
"JU_a60_(0,3]",Jupiter,Sextile,"(0,3]",446,492,938,0.48,0.52
JU_a60_0,Jupiter,Sextile,0,1781,1807,3588,0.5,0.5
"JU_a72_(0,3]",Jupiter,Quintile,"(0,3]",430,446,876,0.49,0.51
JU_a72_0,Jupiter,Quintile,0,1797,1853,3650,0.49,0.51
"JU_a90_(0,3]",Jupiter,Square,"(0,3]",380,451,831,0.46,0.54
JU_a90_0,Jupiter,Square,0,1847,1848,3695,0.5,0.5
"MA_a0_(0,3]",Mars,Conjunction,"(0,3]",308,316,624,0.49,0.51
MA_a0_0,Mars,Conjunction,0,1919,1983,3902,0.49,0.51
"MA_a103_(0,1]",Mars,BiSeptile,"(0,1]",513,528,1041,0.49,0.51
"MA_a103_(1,4]",Mars,BiSeptile,"(1,4]",78,67,145,0.54,0.46
MA_a103_0,Mars,BiSeptile,0,1636,1704,3340,0.49,0.51
"MA_a120_(0,1]",Mars,Trine,"(0,1]",502,468,970,0.52,0.48
"MA_a120_(1,3]",Mars,Trine,"(1,3]",63,56,119,0.53,0.47
MA_a120_0,Mars,Trine,0,1662,1775,3437,0.48,0.52
"MA_a135_(0,4]",Mars,SesquiSquare,"(0,4]",592,586,1178,0.5,0.5
MA_a135_0,Mars,SesquiSquare,0,1635,1713,3348,0.49,0.51
"MA_a144_(0,1]",Mars,BiQuintile,"(0,1]",504,530,1034,0.49,0.51
"MA_a144_(1,4]",Mars,BiQuintile,"(1,4]",101,85,186,0.54,0.46
MA_a144_0,Mars,BiQuintile,0,1622,1684,3306,0.49,0.51
"MA_a150_(0,1]",Mars,Quincunx,"(0,1]",537,554,1091,0.49,0.51
"MA_a150_(1,4]",Mars,Quincunx,"(1,4]",82,86,168,0.49,0.51
MA_a150_0,Mars,Quincunx,0,1608,1659,3267,0.49,0.51
"MA_a180_(0,3]",Mars,Opposition,"(0,3]",306,325,631,0.48,0.52
MA_a180_0,Mars,Opposition,0,1921,1974,3895,0.49,0.51
"MA_a30_(0,1]",Mars,SemiSextile,"(0,1]",531,611,1142,0.46,0.54
"MA_a30_(1,3]",Mars,SemiSextile,"(1,3]",66,65,131,0.5,0.5
MA_a30_0,Mars,SemiSextile,0,1630,1623,3253,0.5,0.5
"MA_a36_(0,1]",Mars,SemiQuintile,"(0,1]",488,501,989,0.49,0.51
"MA_a36_(1,4]",Mars,SemiQuintile,"(1,4]",96,83,179,0.54,0.46
MA_a36_0,Mars,SemiQuintile,0,1643,1715,3358,0.49,0.51
"MA_a45_(0,1]",Mars,SemiSquare,"(0,1]",543,504,1047,0.52,0.48
"MA_a45_(1,4]",Mars,SemiSquare,"(1,4]",61,66,127,0.48,0.52
MA_a45_0,Mars,SemiSquare,0,1623,1729,3352,0.48,0.52
"MA_a60_(0,1]",Mars,Sextile,"(0,1]",470,485,955,0.49,0.51
"MA_a60_(1,5]",Mars,Sextile,"(1,5]",76,102,178,0.43,0.57
MA_a60_0,Mars,Sextile,0,1681,1712,3393,0.5,0.5
