PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",516,508,1024,0.5,0.5
"CE_(3,4]",Ceres,"(3,4]",431,438,869,0.5,0.5
"CE_(4,8]",Ceres,"(4,8]",325,343,668,0.49,0.51
"CE_[0,2]",Ceres,"[0,2]",1020,1060,2080,0.49,0.51
"CH_(1,2]",Chiron,"(1,2]",832,827,1659,0.5,0.5
"CH_(2,3]",Chiron,"(2,3]",217,295,512,0.42,0.58
CH_1,Chiron,1,984,980,1964,0.5,0.5
"CH_[0,1)",Chiron,"[0,1)",259,247,506,0.51,0.49
"JN_(2,3]",Juno,"(2,3]",518,500,1018,0.51,0.49
"JN_(3,4]",Juno,"(3,4]",444,424,868,0.51,0.49
"JN_(4,9]",Juno,"(4,9]",425,413,838,0.51,0.49
"JN_[0,2]",Juno,"[0,2]",905,1012,1917,0.47,0.53
"JU_(1,2]",Jupiter,"(1,2]",731,725,1456,0.5,0.5
"JU_(2,3]",Jupiter,"(2,3]",480,522,1002,0.48,0.52
"JU_(3,7]",Jupiter,"(3,7]",433,455,888,0.49,0.51
"JU_[0,1]",Jupiter,"[0,1]",648,647,1295,0.5,0.5
"MA_(2,3]",Mars,"(2,3]",502,500,1002,0.5,0.5
"MA_(3,5]",Mars,"(3,5]",819,835,1654,0.5,0.5
"MA_(5,11]",Mars,"(5,11]",333,311,644,0.52,0.48
"MA_[0,2]",Mars,"[0,2]",638,703,1341,0.48,0.52
"ME_(3,4]",Mercury,"(3,4]",458,475,933,0.49,0.51
"ME_(4,6]",Mercury,"(4,6]",773,740,1513,0.51,0.49
"ME_(6,13]",Mercury,"(6,13]",285,298,583,0.49,0.51
"ME_[0,3]",Mercury,"[0,3]",776,836,1612,0.48,0.52
"MO_(13,15]",Moon,"(13,15]",675,683,1358,0.5,0.5
"MO_(15,17]",Moon,"(15,17]",538,604,1142,0.47,0.53
"MO_(17,27]",Moon,"(17,27]",382,398,780,0.49,0.51
"MO_[5,13]",Moon,"[5,13]",697,664,1361,0.51,0.49
NE_0,Neptune,0,2292,2349,4641,0.49,0.51
"NN_(2,3]",NNode,"(2,3]",606,644,1250,0.48,0.52
"NN_(3,6]",NNode,"(3,6]",602,567,1169,0.51,0.49
NN_2,NNode,2,720,779,1499,0.48,0.52
"NN_[1,2)",NNode,"[1,2)",364,359,723,0.5,0.5
"PA_(1,2]",Pallas,"(1,2]",609,589,1198,0.51,0.49
"PA_(2,3]",Pallas,"(2,3]",516,574,1090,0.47,0.53
"PA_(3,8]",Pallas,"(3,8]",501,457,958,0.52,0.48
"PA_[0,1]",Pallas,"[0,1]",666,729,1395,0.48,0.52
"PH_(0,1]",Pholus,"(0,1]",932,907,1839,0.51,0.49
PH_0,Pholus,0,1360,1442,2802,0.49,0.51
"SA_(1,2]",Saturn,"(1,2]",614,596,1210,0.51,0.49
"SA_(2,4]",Saturn,"(2,4]",277,303,580,0.48,0.52
SA_1,Saturn,1,870,964,1834,0.47,0.53
"SA_[0,1)",Saturn,"[0,1)",531,486,1017,0.52,0.48
"SN_(2,5]",SNode,"(2,5]",621,574,1195,0.52,0.48
SN_2,SNode,2,557,603,1160,0.48,0.52
"SN_[0,1]",SNode,"[0,1]",1114,1172,2286,0.49,0.51
"SU_(3,4]",Sun,"(3,4]",491,513,1004,0.49,0.51
"SU_(4,5]",Sun,"(4,5]",393,396,789,0.5,0.5
"SU_(5,11]",Sun,"(5,11]",494,441,935,0.53,0.47
"SU_[0,3]",Sun,"[0,3]",914,999,1913,0.48,0.52
"UR_(1,3]",Uranus,"(1,3]",642,622,1264,0.51,0.49
UR_0,Uranus,0,796,745,1541,0.52,0.48
UR_1,Uranus,1,854,982,1836,0.47,0.53
"VE_(3,4]",Venus,"(3,4]",510,493,1003,0.51,0.49
"VE_(4,6]",Venus,"(4,6]",750,777,1527,0.49,0.51
"VE_(6,12]",Venus,"(6,12]",293,327,620,0.47,0.53
"VE_[0,3]",Venus,"[0,3]",739,752,1491,0.5,0.5
"VS_(2,3]",Vesta,"(2,3]",530,549,1079,0.49,0.51
"VS_(3,4]",Vesta,"(3,4]",425,469,894,0.48,0.52
"VS_(4,10]",Vesta,"(4,10]",585,576,1161,0.5,0.5
"VS_[0,2]",Vesta,"[0,2]",752,755,1507,0.5,0.5
