PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",492,520,1012,0.49,0.51
CE_3,Ceres,3,616,648,1264,0.49,0.51
"CE_[0,2]",Ceres,"[0,2]",1115,1123,2238,0.5,0.5
"CH_(3,4]",Chiron,"(3,4]",483,510,993,0.49,0.51
"CH_(4,5]",Chiron,"(4,5]",455,491,946,0.48,0.52
"CH_(5,11]",Chiron,"(5,11]",541,531,1072,0.5,0.5
"CH_[0,3]",Chiron,"[0,3]",744,759,1503,0.5,0.5
"JN_(1,2]",Juno,"(1,2]",723,715,1438,0.5,0.5
"JN_(2,3]",Juno,"(2,3]",604,618,1222,0.49,0.51
"JN_(3,7]",Juno,"(3,7]",365,394,759,0.48,0.52
"JN_[0,1]",Juno,"[0,1]",531,564,1095,0.48,0.52
"JU_(2,3]",Jupiter,"(2,3]",631,640,1271,0.5,0.5
"JU_(3,4]",Jupiter,"(3,4]",468,483,951,0.49,0.51
"JU_(4,8]",Jupiter,"(4,8]",353,345,698,0.51,0.49
"JU_[0,2]",Jupiter,"[0,2]",771,823,1594,0.48,0.52
"MA_(2,5]",Mars,"(2,5]",470,459,929,0.51,0.49
MA_2,Mars,2,787,824,1611,0.49,0.51
"MA_[0,1]",Mars,"[0,1]",966,1008,1974,0.49,0.51
"ME_(1,3]",Mercury,"(1,3]",269,273,542,0.5,0.5
ME_0,Mercury,0,585,650,1235,0.47,0.53
ME_1,Mercury,1,1369,1368,2737,0.5,0.5
"NE_(4,5]",Neptune,"(4,5]",431,450,881,0.49,0.51
"NE_(5,6]",Neptune,"(5,6]",378,406,784,0.48,0.52
"NE_(6,13]",Neptune,"(6,13]",527,534,1061,0.5,0.5
"NE_[0,4]",Neptune,"[0,4]",887,901,1788,0.5,0.5
"NN_(2,3]",NNode,"(2,3]",591,594,1185,0.5,0.5
"NN_(3,4]",NNode,"(3,4]",484,521,1005,0.48,0.52
"NN_(4,9]",NNode,"(4,9]",504,477,981,0.51,0.49
"NN_[0,2]",NNode,"[0,2]",644,699,1343,0.48,0.52
"PA_(2,3]",Pallas,"(2,3]",665,648,1313,0.51,0.49
"PA_(3,4]",Pallas,"(3,4]",438,480,918,0.48,0.52
"PA_(4,8]",Pallas,"(4,8]",289,292,581,0.5,0.5
"PA_[0,2]",Pallas,"[0,2]",831,871,1702,0.49,0.51
"PH_(3,5]",Pholus,"(3,5]",841,890,1731,0.49,0.51
"PH_(5,6]",Pholus,"(5,6]",386,353,739,0.52,0.48
"PH_(6,13]",Pholus,"(6,13]",419,417,836,0.5,0.5
"PH_[0,3]",Pholus,"[0,3]",577,631,1208,0.48,0.52
"PL_(4,5]",Pluto,"(4,5]",470,462,932,0.5,0.5
"PL_(5,6]",Pluto,"(5,6]",352,364,716,0.49,0.51
"PL_(6,14]",Pluto,"(6,14]",413,436,849,0.49,0.51
"PL_[0,4]",Pluto,"[0,4]",988,1029,2017,0.49,0.51
"SA_(3,4]",Saturn,"(3,4]",467,515,982,0.48,0.52
"SA_(4,5]",Saturn,"(4,5]",366,368,734,0.5,0.5
"SA_(5,11]",Saturn,"(5,11]",451,404,855,0.53,0.47
"SA_[0,3]",Saturn,"[0,3]",939,1004,1943,0.48,0.52
"SN_(3,4]",SNode,"(3,4]",582,594,1176,0.49,0.51
"SN_(4,5]",SNode,"(4,5]",504,531,1035,0.49,0.51
"SN_(5,10]",SNode,"(5,10]",512,512,1024,0.5,0.5
"SN_[1,3]",SNode,"[1,3]",625,654,1279,0.49,0.51
"SU_(1,2]",Sun,"(1,2]",726,759,1485,0.49,0.51
"SU_(2,4]",Sun,"(2,4]",146,150,296,0.49,0.51
SU_1,Sun,1,1018,1036,2054,0.5,0.5
"SU_[0,1)",Sun,"[0,1)",333,346,679,0.49,0.51
"UR_(3,5]",Uranus,"(3,5]",873,954,1827,0.48,0.52
"UR_(5,6]",Uranus,"(5,6]",398,395,793,0.5,0.5
"UR_(6,13]",Uranus,"(6,13]",444,458,902,0.49,0.51
"UR_[0,3]",Uranus,"[0,3]",508,484,992,0.51,0.49
"VE_(1,2]",Venus,"(1,2]",601,607,1208,0.5,0.5
"VE_(2,3]",Venus,"(2,3]",76,77,153,0.5,0.5
VE_1,Venus,1,1088,1150,2238,0.49,0.51
"VE_[0,1)",Venus,"[0,1)",458,457,915,0.5,0.5
"VS_(1,2]",Vesta,"(1,2]",828,851,1679,0.49,0.51
"VS_(2,3]",Vesta,"(2,3]",449,472,921,0.49,0.51
"VS_(3,6]",Vesta,"(3,6]",189,198,387,0.49,0.51
"VS_[0,1]",Vesta,"[0,1]",757,770,1527,0.5,0.5
