PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MENE_a135,71,50,121,0.59,0.41
MENE_a144,40,51,91,0.44,0.56
MENE_a150,44,47,91,0.48,0.52
MENE_a180,28,28,56,0.5,0.5
MENE_a30,55,67,122,0.45,0.55
MENE_a36,66,45,111,0.59,0.41
MENE_a45,59,58,117,0.5,0.5
MENE_a60,29,57,86,0.34,0.66
MENE_a72,59,74,133,0.44,0.56
MENE_a90,58,61,119,0.49,0.51
MEPL_a0,33,39,72,0.46,0.54
MEPL_a103,52,64,116,0.45,0.55
MEPL_a120,52,56,108,0.48,0.52
MEPL_a135,39,41,80,0.49,0.51
MEPL_a144,50,55,105,0.48,0.52
MEPL_a150,45,50,95,0.47,0.53
MEPL_a180,14,16,30,0.47,0.53
MEPL_a30,61,49,110,0.55,0.45
MEPL_a36,74,63,137,0.54,0.46
MEPL_a45,69,40,109,0.63,0.37
MEPL_a60,55,55,110,0.5,0.5
MEPL_a72,48,52,100,0.48,0.52
MEPL_a90,49,47,96,0.51,0.49
MESA_a0,30,25,55,0.55,0.45
MESA_a103,58,51,109,0.53,0.47
MESA_a120,49,52,101,0.49,0.51
MESA_a135,54,63,117,0.46,0.54
MESA_a144,46,42,88,0.52,0.48
MESA_a150,45,47,92,0.49,0.51
MESA_a180,23,25,48,0.48,0.52
MESA_a30,66,57,123,0.54,0.46
MESA_a36,60,50,110,0.55,0.45
MESA_a45,52,75,127,0.41,0.59
MESA_a60,48,62,110,0.44,0.56
MESA_a72,76,58,134,0.57,0.43
MESA_a90,50,51,101,0.5,0.5
MESU_a0,147,138,285,0.52,0.48
MEUR_a0,39,20,59,0.66,0.34
MEUR_a103,50,55,105,0.48,0.52
MEUR_a120,52,55,107,0.49,0.51
MEUR_a135,59,54,113,0.52,0.48
MEUR_a144,55,39,94,0.59,0.41
MEUR_a150,52,63,115,0.45,0.55
MEUR_a180,24,34,58,0.41,0.59
MEUR_a30,50,66,116,0.43,0.57
MEUR_a36,48,54,102,0.47,0.53
MEUR_a45,57,60,117,0.49,0.51
MEUR_a60,54,68,122,0.44,0.56
MEUR_a72,51,44,95,0.54,0.46
MEUR_a90,47,59,106,0.44,0.56
MEVE_a0,95,87,182,0.52,0.48
MEVE_a30,201,180,381,0.53,0.47
MEVE_a36,134,124,258,0.52,0.48
MEVE_a45,101,132,233,0.43,0.57
MEVE_a60,123,120,243,0.51,0.49
MEVE_a72,22,20,42,0.52,0.48
MOJU_a0,82,83,165,0.5,0.5
MOJU_a103,155,165,320,0.48,0.52
MOJU_a120,176,166,342,0.51,0.49
MOJU_a135,188,177,365,0.52,0.48
MOJU_a144,188,170,358,0.53,0.47
MOJU_a150,179,170,349,0.51,0.49
MOJU_a180,59,82,141,0.42,0.58
MOJU_a30,160,187,347,0.46,0.54
MOJU_a36,178,177,355,0.5,0.5
MOJU_a45,181,183,364,0.5,0.5
MOJU_a60,158,172,330,0.48,0.52
MOJU_a72,155,161,316,0.49,0.51
MOJU_a90,155,155,310,0.5,0.5
MOMA_a0,83,77,160,0.52,0.48
MOMA_a103,158,161,319,0.5,0.5
MOMA_a120,168,160,328,0.51,0.49
MOMA_a135,162,172,334,0.49,0.51
MOMA_a144,181,142,323,0.56,0.44
MOMA_a150,171,153,324,0.53,0.47
MOMA_a180,81,85,166,0.49,0.51
MOMA_a30,155,179,334,0.46,0.54
MOMA_a36,166,164,330,0.5,0.5
MOMA_a45,161,166,327,0.49,0.51
MOMA_a60,160,169,329,0.49,0.51
MOMA_a72,140,186,326,0.43,0.57
MOMA_a90,161,162,323,0.5,0.5
MOME_a0,74,85,159,0.47,0.53
MOME_a103,162,141,303,0.53,0.47
MOME_a120,168,168,336,0.5,0.5
MOME_a135,156,164,320,0.49,0.51
MOME_a144,158,153,311,0.51,0.49
MOME_a150,153,162,315,0.49,0.51
MOME_a180,86,73,159,0.54,0.46
MOME_a30,152,170,322,0.47,0.53
MOME_a36,154,169,323,0.48,0.52
MOME_a45,166,157,323,0.51,0.49
MOME_a60,161,158,319,0.5,0.5
MOME_a72,168,157,325,0.52,0.48
MOME_a90,152,157,309,0.49,0.51
MONE_a0,84,77,161,0.52,0.48
MONE_a103,157,176,333,0.47,0.53
MONE_a120,167,163,330,0.51,0.49
MONE_a135,172,164,336,0.51,0.49
MONE_a144,166,170,336,0.49,0.51
MONE_a150,163,168,331,0.49,0.51
MONE_a180,86,80,166,0.52,0.48
MONE_a30,170,165,335,0.51,0.49
MONE_a36,168,165,333,0.5,0.5
MONE_a45,167,167,334,0.5,0.5
MONE_a60,150,182,332,0.45,0.55
MONE_a72,151,185,336,0.45,0.55
MONE_a90,149,179,328,0.45,0.55
MOPL_a0,68,100,168,0.4,0.6
MOPL_a103,166,171,337,0.49,0.51
MOPL_a120,159,180,339,0.47,0.53
MOPL_a135,139,195,334,0.42,0.58
MOPL_a144,163,166,329,0.5,0.5
MOPL_a150,162,175,337,0.48,0.52
MOPL_a180,91,77,168,0.54,0.46
MOPL_a30,174,168,342,0.51,0.49
MOPL_a36,152,175,327,0.46,0.54
MOPL_a45,170,158,328,0.52,0.48
MOPL_a60,169,166,335,0.5,0.5
MOPL_a72,181,154,335,0.54,0.46
MOPL_a90,178,167,345,0.52,0.48
MOSA_a0,79,88,167,0.47,0.53
MOSA_a103,162,173,335,0.48,0.52
MOSA_a120,158,166,324,0.49,0.51
MOSA_a135,175,160,335,0.52,0.48
MOSA_a144,170,159,329,0.52,0.48
MOSA_a150,181,146,327,0.55,0.45
MOSA_a180,70,96,166,0.42,0.58
MOSA_a30,148,188,336,0.44,0.56
MOSA_a36,155,179,334,0.46,0.54
MOSA_a45,166,169,335,0.5,0.5
MOSA_a60,174,164,338,0.51,0.49
MOSA_a72,168,163,331,0.51,0.49
MOSA_a90,157,181,338,0.46,0.54
MOSU_a0,79,80,159,0.5,0.5
MOSU_a103,159,156,315,0.5,0.5
MOSU_a120,161,154,315,0.51,0.49
MOSU_a135,162,158,320,0.51,0.49
MOSU_a144,161,155,316,0.51,0.49
MOSU_a150,148,167,315,0.47,0.53
MOSU_a180,77,82,159,0.48,0.52
MOSU_a30,151,164,315,0.48,0.52
MOSU_a36,162,155,317,0.51,0.49
MOSU_a45,133,176,309,0.43,0.57
MOSU_a60,164,156,320,0.51,0.49
MOSU_a72,180,142,322,0.56,0.44
MOSU_a90,150,165,315,0.48,0.52
MOUR_a0,80,86,166,0.48,0.52
MOUR_a103,158,175,333,0.47,0.53
MOUR_a120,168,164,332,0.51,0.49
MOUR_a135,173,164,337,0.51,0.49
MOUR_a144,170,166,336,0.51,0.49
MOUR_a150,162,176,338,0.48,0.52
MOUR_a180,86,80,166,0.52,0.48
MOUR_a30,162,171,333,0.49,0.51
MOUR_a36,151,185,336,0.45,0.55
MOUR_a45,155,188,343,0.45,0.55
MOUR_a60,169,164,333,0.51,0.49
MOUR_a72,162,169,331,0.49,0.51
MOUR_a90,165,167,332,0.5,0.5
MOVE_a0,61,90,151,0.4,0.6
MOVE_a103,177,137,314,0.56,0.44
MOVE_a120,157,151,308,0.51,0.49
MOVE_a135,163,163,326,0.5,0.5
MOVE_a144,152,157,309,0.49,0.51
MOVE_a150,151,163,314,0.48,0.52
MOVE_a180,78,77,155,0.5,0.5
MOVE_a30,161,158,319,0.5,0.5
MOVE_a36,152,167,319,0.48,0.52
MOVE_a45,149,159,308,0.48,0.52
MOVE_a60,158,163,321,0.49,0.51
MOVE_a72,148,172,320,0.46,0.54
MOVE_a90,141,175,316,0.45,0.55
SANE_a103,64,63,127,0.5,0.5
SANE_a120,81,73,154,0.53,0.47
SANE_a135,32,43,75,0.43,0.57
SANE_a144,80,74,154,0.52,0.48
SANE_a150,100,105,205,0.49,0.51
SANE_a180,32,42,74,0.43,0.57
SANE_a45,10,11,21,0.48,0.52
SANE_a60,61,60,121,0.5,0.5
SANE_a72,54,64,118,0.46,0.54
SANE_a90,63,59,122,0.52,0.48
SAPL_a0,20,14,34,0.59,0.41
SAPL_a103,44,41,85,0.52,0.48
SAPL_a120,62,59,121,0.51,0.49
SAPL_a135,41,37,78,0.53,0.47
SAPL_a144,47,72,119,0.39,0.61
SAPL_a150,38,33,71,0.54,0.46
SAPL_a30,43,55,98,0.44,0.56
SAPL_a36,57,53,110,0.52,0.48
SAPL_a45,70,54,124,0.56,0.44
SAPL_a60,60,64,124,0.48,0.52
SAPL_a72,49,57,106,0.46,0.54
SAPL_a90,61,56,117,0.52,0.48
SAUR_a103,97,110,207,0.47,0.53
SAUR_a120,69,73,142,0.49,0.51
SAUR_a135,115,143,258,0.45,0.55
SAUR_a144,143,135,278,0.51,0.49
SAUR_a150,100,133,233,0.43,0.57
SAUR_a180,73,66,139,0.53,0.47
SUJU_a0,30,29,59,0.51,0.49
SUJU_a103,52,53,105,0.5,0.5
SUJU_a120,46,53,99,0.46,0.54
SUJU_a135,58,44,102,0.57,0.43
SUJU_a144,54,48,102,0.53,0.47
SUJU_a150,50,49,99,0.51,0.49
SUJU_a180,21,23,44,0.48,0.52
SUJU_a30,63,65,128,0.49,0.51
SUJU_a36,61,72,133,0.46,0.54
SUJU_a45,63,51,114,0.55,0.45
SUJU_a60,65,53,118,0.55,0.45
SUJU_a72,50,59,109,0.46,0.54
SUJU_a90,54,53,107,0.5,0.5
SUMA_a0,36,47,83,0.43,0.57
SUMA_a103,41,49,90,0.46,0.54
SUMA_a120,34,31,65,0.52,0.48
SUMA_a135,25,30,55,0.45,0.55
SUMA_a144,21,25,46,0.46,0.54
SUMA_a150,18,29,47,0.38,0.62
SUMA_a180,7,12,19,0.37,0.63
SUMA_a30,82,80,162,0.51,0.49
SUMA_a36,67,89,156,0.43,0.57
SUMA_a45,89,61,150,0.59,0.41
SUMA_a60,74,66,140,0.53,0.47
SUMA_a72,63,69,132,0.48,0.52
SUMA_a90,49,56,105,0.47,0.53
SUNE_a0,35,18,53,0.66,0.34
SUNE_a103,48,64,112,0.43,0.57
SUNE_a120,51,57,108,0.47,0.53
SUNE_a135,50,49,99,0.51,0.49
SUNE_a144,45,72,117,0.38,0.62
SUNE_a150,51,63,114,0.45,0.55
SUNE_a180,19,29,48,0.4,0.6
SUNE_a30,50,59,109,0.46,0.54
SUNE_a36,57,56,113,0.5,0.5
SUNE_a45,59,48,107,0.55,0.45
SUNE_a60,57,58,115,0.5,0.5
SUNE_a72,49,54,103,0.48,0.52
SUNE_a90,59,55,114,0.52,0.48
SUPL_a0,27,29,56,0.48,0.52
SUPL_a103,59,50,109,0.54,0.46
SUPL_a120,56,52,108,0.52,0.48
SUPL_a135,55,53,108,0.51,0.49
SUPL_a144,55,58,113,0.49,0.51
SUPL_a150,57,47,104,0.55,0.45
SUPL_a180,30,19,49,0.61,0.39
SUPL_a30,51,55,106,0.48,0.52
SUPL_a36,54,57,111,0.49,0.51
SUPL_a45,56,48,104,0.54,0.46
SUPL_a60,54,60,114,0.47,0.53
SUPL_a72,56,49,105,0.53,0.47
SUPL_a90,50,59,109,0.46,0.54
SUSA_a0,26,36,62,0.42,0.58
SUSA_a103,49,58,107,0.46,0.54
SUSA_a120,52,53,105,0.5,0.5
SUSA_a135,58,38,96,0.6,0.4
SUSA_a144,42,58,100,0.42,0.58
SUSA_a150,45,45,90,0.5,0.5
SUSA_a180,18,28,46,0.39,0.61
SUSA_a30,64,57,121,0.53,0.47
SUSA_a36,73,45,118,0.62,0.38
SUSA_a45,51,55,106,0.48,0.52
SUSA_a60,57,57,114,0.5,0.5
SUSA_a72,47,56,103,0.46,0.54
SUSA_a90,50,55,105,0.48,0.52
SUUR_a0,26,30,56,0.46,0.54
SUUR_a103,54,54,108,0.5,0.5
SUUR_a120,52,55,107,0.49,0.51
SUUR_a135,53,53,106,0.5,0.5
SUUR_a144,63,42,105,0.6,0.4
SUUR_a150,55,48,103,0.53,0.47
SUUR_a180,19,29,48,0.4,0.6
SUUR_a30,52,59,111,0.47,0.53
SUUR_a36,55,57,112,0.49,0.51
SUUR_a45,56,53,109,0.51,0.49
SUUR_a60,56,54,110,0.51,0.49
SUUR_a72,62,49,111,0.56,0.44
SUUR_a90,55,56,111,0.5,0.5
URNE_a30,290,321,611,0.47,0.53
URNE_a36,323,302,625,0.52,0.48
URNE_a45,303,277,580,0.52,0.48
URPL_a103,163,167,330,0.49,0.51
URPL_a72,148,169,317,0.47,0.53
URPL_a90,277,261,538,0.51,0.49
VEJU_a0,34,26,60,0.57,0.43
VEJU_a103,46,59,105,0.44,0.56
VEJU_a120,48,49,97,0.49,0.51
VEJU_a135,55,63,118,0.47,0.53
VEJU_a144,56,68,124,0.45,0.55
VEJU_a150,41,35,76,0.54,0.46
VEJU_a180,27,21,48,0.56,0.44
VEJU_a30,63,56,119,0.53,0.47
VEJU_a36,68,66,134,0.51,0.49
VEJU_a45,51,54,105,0.49,0.51
VEJU_a60,64,69,133,0.48,0.52
VEJU_a72,56,62,118,0.47,0.53
VEJU_a90,56,52,108,0.52,0.48
VEMA_a0,49,41,90,0.54,0.46
VEMA_a103,63,63,126,0.5,0.5
VEMA_a120,51,40,91,0.56,0.44
VEMA_a135,19,29,48,0.4,0.6
VEMA_a144,18,23,41,0.44,0.56
VEMA_a150,21,19,40,0.52,0.48
VEMA_a180,11,8,19,0.58,0.42
VEMA_a30,65,68,133,0.49,0.51
VEMA_a36,63,61,124,0.51,0.49
VEMA_a45,76,68,144,0.53,0.47
VEMA_a60,77,81,158,0.49,0.51
VEMA_a72,52,49,101,0.51,0.49
VEMA_a90,56,62,118,0.47,0.53
VENE_a0,25,21,46,0.54,0.46
VENE_a103,55,64,119,0.46,0.54
VENE_a120,59,50,109,0.54,0.46
VENE_a135,58,44,102,0.57,0.43
VENE_a144,43,50,93,0.46,0.54
VENE_a150,47,43,90,0.52,0.48
VENE_a180,17,40,57,0.3,0.7
VENE_a30,60,64,124,0.48,0.52
VENE_a36,55,72,127,0.43,0.57
VENE_a45,60,48,108,0.56,0.44
VENE_a60,55,41,96,0.57,0.43
VENE_a72,44,44,88,0.5,0.5
VENE_a90,66,47,113,0.58,0.42
VEPL_a0,29,30,59,0.49,0.51
VEPL_a103,44,61,105,0.42,0.58
VEPL_a120,47,52,99,0.47,0.53
VEPL_a135,61,63,124,0.49,0.51
VEPL_a144,61,58,119,0.51,0.49
VEPL_a150,53,64,117,0.45,0.55
VEPL_a180,21,35,56,0.38,0.62
VEPL_a30,51,53,104,0.49,0.51
VEPL_a36,67,49,116,0.58,0.42
VEPL_a45,40,51,91,0.44,0.56
VEPL_a60,50,52,102,0.49,0.51
VEPL_a72,63,53,116,0.54,0.46
VEPL_a90,45,59,104,0.43,0.57
VESA_a0,26,31,57,0.46,0.54
VESA_a103,70,59,129,0.54,0.46
VESA_a120,68,30,98,0.69,0.31
VESA_a135,49,62,111,0.44,0.56
VESA_a144,37,45,82,0.45,0.55
VESA_a150,40,52,92,0.43,0.57
VESA_a180,21,19,40,0.52,0.48
VESA_a30,62,51,113,0.55,0.45
VESA_a36,59,59,118,0.5,0.5
VESA_a45,49,39,88,0.56,0.44
VESA_a60,62,43,105,0.59,0.41
VESA_a72,45,54,99,0.45,0.55
VESA_a90,69,50,119,0.58,0.42
VESU_a0,65,69,134,0.49,0.51
VESU_a30,169,176,345,0.49,0.51
VESU_a36,211,190,401,0.53,0.47
VESU_a45,445,519,964,0.46,0.54
VEUR_a0,24,26,50,0.48,0.52
VEUR_a103,59,49,108,0.55,0.45
VEUR_a120,53,58,111,0.48,0.52
VEUR_a135,44,44,88,0.5,0.5
VEUR_a144,40,46,86,0.47,0.53
VEUR_a150,52,76,128,0.41,0.59
VEUR_a180,16,31,47,0.34,0.66
VEUR_a30,51,51,102,0.5,0.5
VEUR_a36,55,64,119,0.46,0.54
VEUR_a45,58,62,120,0.48,0.52
VEUR_a60,64,51,115,0.56,0.44
VEUR_a72,58,59,117,0.5,0.5
VEUR_a90,49,43,92,0.53,0.47
