
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07  0.37   Ceres     Direct 1279 1157  2436     0.53      0.47
 2: 2021-02-07  0.04  Chiron     Direct  951  835  1786     0.53      0.47
 3: 2021-02-07  0.25    Juno     Direct 1327 1146  2473     0.54      0.46
 4: 2021-02-07  0.24 Jupiter     Direct 1153 1014  2167     0.53      0.47
 5: 2021-02-07  0.55    Mars     Direct 1493 1352  2845     0.52      0.48
 6: 2021-02-07 -1.12 Mercury Retrograde  326  296   622     0.52      0.48
 7: 2021-02-07 13.94    Moon     Direct 1736 1529  3265     0.53      0.47
 8: 2021-02-07  0.03 Neptune     Direct  890  785  1675     0.53      0.47
 9: 2021-02-07  1.00   NNode     Direct 1736 1529  3265     0.53      0.47
10: 2021-02-07  0.34  Pallas     Direct 1278 1169  2447     0.52      0.48
11: 2021-02-07  0.03  Pholus     Direct  890  807  1697     0.52      0.48
12: 2021-02-07  0.03   Pluto     Direct  890  786  1676     0.53      0.47
13: 2021-02-07  0.12  Saturn     Direct  986  904  1890     0.52      0.48
14: 2021-02-07  1.00   SNode     Direct 1736 1529  3265     0.53      0.47
15: 2021-02-07  1.01     Sun     Direct 1736 1529  3265     0.53      0.47
16: 2021-02-07  0.02  Uranus     Direct  968  820  1788     0.54      0.46
17: 2021-02-07  1.25   Venus     Direct 1581 1395  2976     0.53      0.47
18: 2021-02-07 -0.15   Vesta Retrograde  296  259   555     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-07   Ceres      Pisces  223  173   396     0.56      0.44
 2:  CH 2021-02-07  Chiron       Aries  334  255   589     0.57      0.43
 3:  JN 2021-02-07    Juno Sagittarius  222  225   447     0.50      0.50
 4:  JU 2021-02-07 Jupiter    Aquarius  155  119   274     0.57      0.43
 5:  MA 2021-02-07    Mars      Taurus  102   83   185     0.55      0.45
 6:  ME 2021-02-07 Mercury    Aquarius  139  151   290     0.48      0.52
 7:  MO 2021-02-07    Moon Sagittarius  138  147   285     0.48      0.52
 8:  NE 2021-02-07 Neptune      Pisces 1222 1061  2283     0.54      0.46
 9:  NN 2021-02-07   NNode      Gemini  109   58   167     0.65      0.35
10:  PA 2021-02-07  Pallas    Aquarius  195  197   392     0.50      0.50
11:  PH 2021-02-07  Pholus   Capricorn  315  255   570     0.55      0.45
12:  PL 2021-02-07   Pluto   Capricorn 1633 1433  3066     0.53      0.47
13:  SA 2021-02-07  Saturn    Aquarius   60   37    97     0.62      0.38
14:  SN 2021-02-07   SNode Sagittarius  109   58   167     0.65      0.35
15:  SU 2021-02-07     Sun    Aquarius  137  135   272     0.50      0.50
16:  UR 2021-02-07  Uranus      Taurus  328  259   587     0.56      0.44
17:  VE 2021-02-07   Venus    Aquarius  121   99   220     0.55      0.45
18:  VS 2021-02-07   Vesta       Virgo  152  109   261     0.58      0.42

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07    0.77   0.04   1.65         0       4         1        5    Moon     Sun      Sextile  121  120   241     0.50      0.50
 2: 2021-02-07    1.02   0.19   1.93         0       6         3        7    Moon Neptune       Square  134  103   237     0.57      0.43
 3: 2021-02-07    1.03   0.26   1.99         0       6         3        7    Moon   Pluto SemiQuintile  112  117   229     0.49      0.51
 4: 2021-02-07    0.99   0.14   1.84         1       7         4        7    Moon  Pallas      Sextile  130  126   256     0.51      0.49
 5: 2021-02-07    1.04   0.24   1.99         1       7         4        7    Moon   Vesta       Square  125  102   227     0.55      0.45
 6: 2021-02-07    0.44   0.02   1.00         0      23         4       24   Venus  Uranus       Square   34   34    68     0.50      0.50
 7: 2021-02-07    1.01   0.19   1.91         2       8         5        7    Moon  Saturn   SemiSquare  137   98   235     0.58      0.42
 8: 2021-02-07    0.94   0.17   1.72         4       9         6        6    Moon Mercury      Sextile  122  118   240     0.51      0.49
 9: 2021-02-07    0.96   0.03   1.70         4      10         7        7    Moon    Mars   BiQuintile  121  127   248     0.49      0.51
10: 2021-02-07    1.00   0.01   1.75         4      10         7        7    Moon  Uranus SesquiSquare  137  106   243     0.56      0.44
11: 2021-02-07    1.06   0.17   1.94         4      11         7        8    Moon   Venus   SemiSquare  125   93   218     0.57      0.43
12: 2021-02-07    1.00   0.04   1.77         6      12         9        7    Moon  Chiron    BiSeptile  130  111   241     0.54      0.46
13: 2021-02-07    0.17   0.00   0.38         0      23         9       24     Sun   Ceres SemiQuintile   43   50    93     0.46      0.54
14: 2021-02-07    0.97   0.03   1.72         9      15        12        7    Moon   Ceres       Square  123  114   237     0.52      0.48
15: 2021-02-07    0.99   0.03   1.77        10      16        13        7    Moon   Pluto  SemiSextile  125  120   245     0.51      0.49
16: 2021-02-07    0.31   0.01   0.69         0      23        14       24 Mercury  Chiron   SemiSquare   34   34    68     0.50      0.50
17: 2021-02-07    0.98   0.02   1.72        12      18        15        7    Moon Jupiter   SemiSquare  140  136   276     0.51      0.49
18: 2021-02-07    0.86   0.01   1.72        18      23        21        6    Moon  Saturn SemiQuintile  138  103   241     0.57      0.43
19: 2021-02-07    0.81   0.10   1.52         0      23        23       24 Mercury  Pallas  Conjunction   35   23    58     0.60      0.40
20: 2021-02-07    0.91   0.09   1.75        20      23        23        4    Moon    Mars SesquiSquare  123  120   243     0.51      0.49
21: 2021-02-07    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1736 1529  3265     0.53      0.47
22: 2021-02-07    0.14   0.10   0.18         0      23        23       24  Saturn  Chiron      Sextile    5    6    11     0.45      0.55
23: 2021-02-07    0.58   0.42   0.74         0      23        NA       24   Ceres   Pluto      Sextile   16   17    33     0.48      0.52
24: 2021-02-07    1.00   0.99   1.01         0      23        NA       24  Chiron  Pholus       Square  289  215   504     0.57      0.43
25: 2021-02-07    0.79   0.78   0.80         0      23        NA       24  Chiron  Uranus  SemiSextile 1330 1176  2506     0.53      0.47
26: 2021-02-07    0.41   0.31   0.51         0      23        NA       24 Jupiter  Pholus SemiQuintile   32   66    98     0.33      0.67
