
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct 1276 1157  2433     0.52      0.48
 2: 2021-02-01  0.04  Chiron     Direct  948  835  1783     0.53      0.47
 3: 2021-02-01  0.26    Juno     Direct 1324 1146  2470     0.54      0.46
 4: 2021-02-01  0.24 Jupiter     Direct 1150 1014  2164     0.53      0.47
 5: 2021-02-01  0.53    Mars     Direct 1490 1352  2842     0.52      0.48
 6: 2021-02-01 -0.26 Mercury Retrograde  323  296   619     0.52      0.48
 7: 2021-02-01 14.10    Moon     Direct 1733 1529  3262     0.53      0.47
 8: 2021-02-01  0.03 Neptune     Direct  887  785  1672     0.53      0.47
 9: 2021-02-01  1.00   NNode     Direct 1733 1529  3262     0.53      0.47
10: 2021-02-01  0.34  Pallas     Direct 1275 1169  2444     0.52      0.48
11: 2021-02-01  0.03  Pholus     Direct  887  807  1694     0.52      0.48
12: 2021-02-01  0.03   Pluto     Direct  887  786  1673     0.53      0.47
13: 2021-02-01  0.12  Saturn     Direct  983  904  1887     0.52      0.48
14: 2021-02-01  1.00   SNode     Direct 1733 1529  3262     0.53      0.47
15: 2021-02-01  1.01     Sun     Direct 1733 1529  3262     0.53      0.47
16: 2021-02-01  0.02  Uranus     Direct  965  820  1785     0.54      0.46
17: 2021-02-01  1.25   Venus     Direct 1578 1395  2973     0.53      0.47
18: 2021-02-01 -0.10   Vesta Retrograde  293  259   552     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-01   Ceres      Pisces  220  173   393     0.56      0.44
 2:  CH 2021-02-01  Chiron       Aries  331  255   586     0.56      0.44
 3:  JN 2021-02-01    Juno Sagittarius  219  225   444     0.49      0.51
 4:  JU 2021-02-01 Jupiter    Aquarius  152  119   271     0.56      0.44
 5:  MA 2021-02-01    Mars      Taurus   99   83   182     0.54      0.46
 6:  ME 2021-02-01 Mercury    Aquarius  136  151   287     0.47      0.53
 7:  MO 2021-02-01    Moon       Virgo  148  110   258     0.57      0.43
 8:  NE 2021-02-01 Neptune      Pisces 1219 1061  2280     0.53      0.47
 9:  NN 2021-02-01   NNode      Gemini  106   58   164     0.65      0.35
10:  PA 2021-02-01  Pallas    Aquarius  192  197   389     0.49      0.51
11:  PH 2021-02-01  Pholus   Capricorn  312  255   567     0.55      0.45
12:  PL 2021-02-01   Pluto   Capricorn 1630 1433  3063     0.53      0.47
13:  SA 2021-02-01  Saturn    Aquarius   57   37    94     0.61      0.39
14:  SN 2021-02-01   SNode Sagittarius  106   58   164     0.65      0.35
15:  SU 2021-02-01     Sun    Aquarius  134  135   269     0.50      0.50
16:  UR 2021-02-01  Uranus      Taurus  325  259   584     0.56      0.44
17:  VE 2021-02-01   Venus   Capricorn  148  142   290     0.51      0.49
18:  VS 2021-02-01   Vesta       Virgo  149  109   258     0.58      0.42

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  128  109   237     0.54      0.46
 2: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare  137  135   272     0.50      0.50
 3: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine  119  125   244     0.49      0.51
 4: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx  120  108   228     0.53      0.47
 5: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  117  114   231     0.51      0.49
 6: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare  122  120   242     0.50      0.50
 7: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile   33   46    79     0.42      0.58
 8: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine  116  106   222     0.52      0.48
 9: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square   40   39    79     0.51      0.49
10: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile  129  118   247     0.52      0.48
11: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  135  100   235     0.57      0.43
12: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile  131  109   240     0.55      0.45
13: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile  113  112   225     0.50      0.50
14: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare  127  101   228     0.56      0.44
15: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  134  101   235     0.57      0.43
16: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile  132  108   240     0.55      0.45
17: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine  135  106   241     0.56      0.44
18: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition   66   52   118     0.56      0.44
19: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile  120  127   247     0.49      0.51
20: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx  131  103   234     0.56      0.44
21: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1733 1529  3262     0.53      0.47
22: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile   45   32    77     0.58      0.42
23: 2021-02-01    0.78   0.61   0.95         0      23        NA       24   Ceres  Uranus   SemiSquare   17   21    38     0.45      0.55
24: 2021-02-01    0.93   0.93   0.94         0      23        NA       24  Chiron  Pholus       Square  286  215   501     0.57      0.43
25: 2021-02-01    0.93   0.92   0.94         0      23        NA       24  Chiron  Uranus  SemiSextile 1327 1176  2503     0.53      0.47
26: 2021-02-01    0.54   0.42   0.66         0      23        NA       24    Juno  Uranus   BiQuintile   17   22    39     0.44      0.56
