
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08  0.37   Ceres     Direct 1279 1157  2436     0.53      0.47
 2: 2021-02-08  0.04  Chiron     Direct  951  835  1786     0.53      0.47
 3: 2021-02-08  0.25    Juno     Direct 1327 1146  2473     0.54      0.46
 4: 2021-02-08  0.24 Jupiter     Direct 1153 1014  2167     0.53      0.47
 5: 2021-02-08  0.55    Mars     Direct 1493 1352  2845     0.52      0.48
 6: 2021-02-08 -1.18 Mercury Retrograde  326  296   622     0.52      0.48
 7: 2021-02-08 13.84    Moon     Direct 1736 1529  3265     0.53      0.47
 8: 2021-02-08  0.03 Neptune     Direct  890  785  1675     0.53      0.47
 9: 2021-02-08  1.00   NNode     Direct 1736 1529  3265     0.53      0.47
10: 2021-02-08  0.34  Pallas     Direct 1278 1169  2447     0.52      0.48
11: 2021-02-08  0.03  Pholus     Direct  890  807  1697     0.52      0.48
12: 2021-02-08  0.03   Pluto     Direct  890  786  1676     0.53      0.47
13: 2021-02-08  0.12  Saturn     Direct  986  904  1890     0.52      0.48
14: 2021-02-08  1.00   SNode     Direct 1736 1529  3265     0.53      0.47
15: 2021-02-08  1.01     Sun     Direct 1736 1529  3265     0.53      0.47
16: 2021-02-08  0.02  Uranus     Direct  968  820  1788     0.54      0.46
17: 2021-02-08  1.25   Venus     Direct 1581 1395  2976     0.53      0.47
18: 2021-02-08 -0.15   Vesta Retrograde  296  259   555     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08   Ceres      Pisces  223  173   396     0.56      0.44
 2: 2021-02-08  Chiron       Aries  334  255   589     0.57      0.43
 3: 2021-02-08    Juno Sagittarius  222  225   447     0.50      0.50
 4: 2021-02-08 Jupiter    Aquarius  155  119   274     0.57      0.43
 5: 2021-02-08    Mars      Taurus  102   83   185     0.55      0.45
 6: 2021-02-08 Mercury    Aquarius  139  151   290     0.48      0.52
 7: 2021-02-08    Moon   Capricorn  167  120   287     0.58      0.42
 8: 2021-02-08 Neptune      Pisces 1222 1061  2283     0.54      0.46
 9: 2021-02-08   NNode      Gemini  109   58   167     0.65      0.35
10: 2021-02-08  Pallas    Aquarius  195  197   392     0.50      0.50
11: 2021-02-08  Pholus   Capricorn  315  255   570     0.55      0.45
12: 2021-02-08   Pluto   Capricorn 1633 1433  3066     0.53      0.47
13: 2021-02-08  Saturn    Aquarius   60   37    97     0.62      0.38
14: 2021-02-08   SNode Sagittarius  109   58   167     0.65      0.35
15: 2021-02-08     Sun    Aquarius  137  135   272     0.50      0.50
16: 2021-02-08  Uranus      Taurus  328  259   587     0.56      0.44
17: 2021-02-08   Venus    Aquarius  121   99   220     0.55      0.45
18: 2021-02-08   Vesta       Virgo  152  109   261     0.58      0.42

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08    0.92   0.23   1.88         0       4         0        5    Moon   Venus SemiQuintile  125  103   228     0.55      0.45
 2: 2021-02-08    0.70   0.03   1.43         0      23         1       24 Mercury  Pallas  Conjunction   35   23    58     0.60      0.40
 3: 2021-02-08    0.91   0.09   1.84         0       5         2        6    Moon   Vesta    BiSeptile  129  110   239     0.54      0.46
 4: 2021-02-08    0.41   0.02   0.88         0      23         2       24     Sun Neptune  SemiSextile   49   33    82     0.60      0.40
 5: 2021-02-08    0.92   0.04   1.65         2       8         5        7    Moon     Sun   SemiSquare  130   92   222     0.59      0.41
 6: 2021-02-08    0.93   0.13   1.73         4       9         6        6    Moon Mercury   SemiSquare  127  105   232     0.55      0.45
 7: 2021-02-08    0.99   0.06   1.78         3       9         6        7    Moon  Pholus  Conjunction   65   63   128     0.51      0.49
 8: 2021-02-08    0.98   0.05   1.75         4      10         7        7    Moon Jupiter SemiQuintile  131  136   267     0.49      0.51
 9: 2021-02-08    0.97   0.07   1.76         4      10         7        7    Moon  Pallas   SemiSquare  143   96   239     0.60      0.40
10: 2021-02-08    1.01   0.20   1.91         5      11         8        7    Moon  Chiron       Square  134  111   245     0.55      0.45
11: 2021-02-08    1.14   0.28   2.00         4      11         8        8    Moon  Saturn  SemiSextile  135  106   241     0.56      0.44
12: 2021-02-08    0.98   0.00   1.72         6      12         9        7    Moon  Uranus        Trine  125  117   242     0.52      0.48
13: 2021-02-08    0.30   0.00   0.68         0      23         9       24     Sun   Vesta     Quincunx   16   19    35     0.46      0.54
14: 2021-02-08    0.31   0.00   0.67         0      23        10       24 Mercury  Pholus   SemiSquare   45   48    93     0.48      0.52
15: 2021-02-08    0.99   0.06   1.77         7      13        10        7    Moon Neptune     Quintile  124  125   249     0.50      0.50
16: 2021-02-08    0.91   0.06   1.62         9      15        12        7    Moon   Venus  SemiSextile  118  113   231     0.51      0.49
17: 2021-02-08    0.57   0.02   1.26         0      23        14       24 Mercury     Sun  Conjunction  109   96   205     0.53      0.47
18: 2021-02-08    1.13   0.26   1.99        14      21        18        8    Moon Jupiter  SemiSextile  131  134   265     0.49      0.51
19: 2021-02-08    0.36   0.00   0.82         0      23        19       24 Mercury   Vesta     Quincunx   32   26    58     0.55      0.45
20: 2021-02-08    0.33   0.02   0.76         0      23        19       24     Sun  Pholus   SemiSquare   42   36    78     0.54      0.46
21: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   NNode  SemiSextile   30   17    47     0.64      0.36
22: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   SNode     Quincunx   30   17    47     0.64      0.36
23: 2021-02-08    0.96   0.03   1.70        17      23        20        7    Moon   Ceres     Quintile  123  116   239     0.51      0.49
24: 2021-02-08    0.93   0.22   1.65        18      23        21        6    Moon Mercury SemiQuintile  127  100   227     0.56      0.44
25: 2021-02-08    0.72   0.09   1.51        19      23        22        5    Moon     Sun SemiQuintile  127  106   233     0.55      0.45
26: 2021-02-08    0.24   0.08   0.40         0      23        23       24   Ceres   Pluto      Sextile   16   17    33     0.48      0.52
