PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
CE_PH_a45,1,155,-0.001,0.017,-0.001,-0.001,0.011,-0.077,0.068,0.144,-0.232,3.843,0.001
JU_NN_a90,1,240,0.001,0.012,0.001,0.001,0.011,-0.037,0.044,0.081,0.248,1.573,0.001
JU_SN_a90,1,240,0.001,0.012,0.001,0.001,0.011,-0.037,0.044,0.081,0.248,1.573,0.001
NN_CH_a120,1,289,0.001,0.016,0.002,0.002,0.011,-0.104,0.077,0.181,-0.598,7.547,0.001
SN_CH_a60,1,289,0.001,0.016,0.002,0.002,0.011,-0.104,0.077,0.181,-0.598,7.547,0.001
CE_JU_a36,1,290,0.002,0.014,0.001,0.002,0.009,-0.104,0.087,0.191,-0.468,13.94,0.001
CE_SA_a103,1,220,-0.001,0.013,-0.001,0,0.009,-0.087,0.038,0.125,-1.536,9.141,0.001
VS_UR_a0,1,100,-0.001,0.02,0.002,0,0.012,-0.121,0.056,0.177,-2.016,12.652,0.002
CE_CH_a60,1,169,0.001,0.013,0.001,0.001,0.01,-0.031,0.043,0.075,0.449,0.96,0.001
PA_JU_a72,1,264,0.002,0.015,0.001,0.001,0.012,-0.029,0.113,0.142,1.885,11.609,0.001
CE_UR_a120,1,145,-0.001,0.018,0,0,0.01,-0.104,0.044,0.147,-1.435,8.339,0.001
CE_PH_a36,1,250,0,0.024,0.001,0.001,0.013,-0.153,0.104,0.256,-1.023,11.52,0.001
CE_JU_a30,1,207,0.003,0.016,0.001,0.002,0.012,-0.052,0.093,0.146,1,6.012,0.001
NN_PH_a103,1,132,-0.001,0.013,-0.002,-0.001,0.009,-0.041,0.048,0.089,0.182,2.318,0.001
PA_PL_a135,1,159,0.001,0.016,0.001,0.001,0.016,-0.045,0.061,0.106,0.524,1.244,0.001
VS_NE_a0,1,82,0,0.017,-0.001,-0.001,0.017,-0.033,0.081,0.114,1.115,4.284,0.002
CE_PL_a180,1,69,0.007,0.015,0.005,0.006,0.014,-0.02,0.048,0.068,0.666,0.207,0.002
CE_SA_a120,1,221,0,0.012,0,0,0.01,-0.055,0.037,0.092,-0.442,2.837,0.001
CE_PH_a30,1,270,0,0.018,0,0,0.013,-0.121,0.079,0.2,-0.886,8.848,0.001
JU_NN_a103,1,134,0.001,0.011,0.001,0.001,0.012,-0.026,0.03,0.056,0.063,-0.285,0.001
JU_PH_a0,1,60,-0.001,0.011,-0.001,-0.001,0.012,-0.028,0.03,0.058,-0.195,-0.046,0.001
CE_UR_a135,1,137,0.003,0.019,0.002,0.002,0.012,-0.049,0.079,0.127,1.225,3.775,0.002
CE_CH_a45,1,217,0.002,0.014,0.001,0.001,0.01,-0.036,0.085,0.121,1.582,7.394,0.001
SN_PH_a72,1,109,0.002,0.024,0.002,0.001,0.011,-0.07,0.184,0.254,3.774,28.168,0.002
JU_SN_a72,1,202,0.002,0.013,0.001,0.001,0.011,-0.03,0.06,0.09,0.944,2.486,0.001
PA_PL_a144,1,100,0.004,0.017,0.003,0.004,0.012,-0.057,0.081,0.139,0.522,4.367,0.002
PH_PL_a144,1,85,0.002,0.014,0.002,0.002,0.014,-0.028,0.046,0.074,0.264,0.108,0.002
CE_NE_a135,1,152,-0.003,0.021,-0.001,-0.002,0.012,-0.092,0.072,0.164,-0.567,3.791,0.002
CE_SA_a135,1,182,-0.001,0.018,0,0,0.01,-0.124,0.069,0.194,-1.847,12.531,0.001
CE_UR_a144,1,200,-0.001,0.019,0.002,0,0.012,-0.153,0.053,0.205,-2.841,21.068,0.001
PA_PL_a150,1,104,0.002,0.013,0.002,0.002,0.013,-0.027,0.043,0.07,0.362,0.213,0.001
CE_CH_a36,1,257,0,0.016,0,0,0.01,-0.077,0.093,0.17,0.348,6.287,0.001
CE_UR_a150,1,117,-0.001,0.016,0.001,0,0.014,-0.063,0.04,0.102,-0.772,2.012,0.001
CE_SA_a144,1,257,0,0.014,0,0,0.009,-0.048,0.088,0.136,0.665,6.612,0.001
CE_NE_a144,1,122,-0.001,0.013,0,-0.001,0.01,-0.057,0.024,0.082,-0.682,1.955,0.001
NN_NE_a45,1,201,0,0.016,0,0.001,0.012,-0.109,0.081,0.191,-0.945,12.045,0.001
SN_NE_a135,1,199,0.001,0.016,0,0.001,0.012,-0.109,0.081,0.191,-0.962,12.029,0.001
JU_NN_a120,1,245,0,0.014,-0.001,0,0.008,-0.058,0.088,0.145,1.505,10.39,0.001
JU_SN_a60,1,245,0,0.014,-0.001,0,0.008,-0.058,0.088,0.145,1.505,10.39,0.001
CE_SA_a150,1,187,0.003,0.017,0.002,0.003,0.013,-0.049,0.107,0.155,1.486,9.531,0.001
CE_CH_a30,1,196,0.002,0.019,0.001,0.002,0.01,-0.049,0.184,0.233,4.794,46.275,0.001
CE_NE_a150,1,177,-0.001,0.013,0,-0.001,0.008,-0.072,0.069,0.141,-0.007,7.99,0.001
CH_PL_a120,1,143,0.001,0.018,0.003,0.001,0.016,-0.046,0.059,0.105,0.166,0.525,0.001
NN_CH_a135,1,163,0.001,0.017,0.001,0.001,0.015,-0.055,0.061,0.117,0.298,1.156,0.001
NN_PL_a103,1,149,0.004,0.015,0.003,0.003,0.011,-0.034,0.104,0.138,2.035,11.465,0.001
SN_CH_a45,1,163,0.001,0.017,0.001,0.001,0.015,-0.055,0.061,0.117,0.298,1.156,0.001
JU_UR_a180,1,117,0.004,0.012,0.002,0.003,0.007,-0.02,0.05,0.07,1.34,2.712,0.001
NN_PH_a120,1,391,0.001,0.016,0.001,0.001,0.01,-0.109,0.088,0.197,-0.296,8.958,0.001
SN_PH_a60,1,390,0.001,0.016,0.001,0.001,0.01,-0.109,0.088,0.197,-0.301,8.981,0.001
PH_PL_a135,1,93,0.007,0.022,0.007,0.006,0.018,-0.047,0.081,0.129,0.278,1.068,0.002
JU_SA_a180,1,156,0.002,0.017,0.002,0.001,0.015,-0.046,0.059,0.105,0.147,0.578,0.001
CE_PA_a72,1,148,-0.001,0.013,-0.001,-0.001,0.009,-0.058,0.036,0.094,-0.57,3.839,0.001
CE_PH_a0,1,112,0.002,0.014,0.002,0.002,0.012,-0.031,0.046,0.077,0.222,0.302,0.001
JU_NN_a135,1,233,0.004,0.013,0.002,0.003,0.01,-0.042,0.081,0.124,0.859,4.897,0.001
JU_SN_a45,1,233,0.004,0.013,0.002,0.003,0.01,-0.042,0.081,0.124,0.859,4.897,0.001
NN_SA_a45,1,189,0.003,0.018,0.002,0.003,0.014,-0.063,0.081,0.145,0.125,3.369,0.001
SN_SA_a135,1,189,0.003,0.018,0.002,0.003,0.014,-0.063,0.081,0.145,0.125,3.369,0.001
