PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",1222,964,2186,0.56,0.44
"CE_(3,4]",Ceres,"(3,4]",832,805,1637,0.51,0.49
"CE_(4,8]",Ceres,"(4,8]",621,598,1219,0.51,0.49
"CE_[0,2]",Ceres,"[0,2]",2249,1998,4247,0.53,0.47
"CH_(1,2]",Chiron,"(1,2]",1285,1109,2394,0.54,0.46
"CH_(2,3]",Chiron,"(2,3]",383,356,739,0.52,0.48
CH_1,Chiron,1,2155,1902,4057,0.53,0.47
"CH_[0,1)",Chiron,"[0,1)",1101,998,2099,0.52,0.48
"JN_(2,3]",Juno,"(2,3]",1098,1023,2121,0.52,0.48
"JN_(3,4]",Juno,"(3,4]",937,835,1772,0.53,0.47
"JN_(4,9]",Juno,"(4,9]",885,742,1627,0.54,0.46
"JN_[0,2]",Juno,"[0,2]",2004,1765,3769,0.53,0.47
"JU_(1,2]",Jupiter,"(1,2]",1448,1365,2813,0.51,0.49
"JU_(2,3]",Jupiter,"(2,3]",1254,1038,2292,0.55,0.45
"JU_(3,7]",Jupiter,"(3,7]",767,696,1463,0.52,0.48
"JU_[0,1]",Jupiter,"[0,1]",1455,1266,2721,0.53,0.47
"MA_(2,3]",Mars,"(2,3]",1095,985,2080,0.53,0.47
"MA_(3,5]",Mars,"(3,5]",1788,1574,3362,0.53,0.47
"MA_(5,11]",Mars,"(5,11]",647,586,1233,0.52,0.48
"MA_[0,2]",Mars,"[0,2]",1394,1220,2614,0.53,0.47
"ME_(3,4]",Mercury,"(3,4]",1030,893,1923,0.54,0.46
"ME_(4,6]",Mercury,"(4,6]",1602,1455,3057,0.52,0.48
"ME_(6,13]",Mercury,"(6,13]",657,536,1193,0.55,0.45
"ME_[0,3]",Mercury,"[0,3]",1635,1481,3116,0.52,0.48
"MO_(13,15]",Moon,"(13,15]",1390,1287,2677,0.52,0.48
"MO_(15,17]",Moon,"(15,17]",1180,1092,2272,0.52,0.48
"MO_(17,27]",Moon,"(17,27]",879,703,1582,0.56,0.44
"MO_[5,13]",Moon,"[5,13]",1475,1283,2758,0.53,0.47
"NE_(0,1]",Neptune,"(0,1]",247,226,473,0.52,0.48
NE_0,Neptune,0,4677,4139,8816,0.53,0.47
"NN_(2,3]",NNode,"(2,3]",1343,1186,2529,0.53,0.47
"NN_(3,6]",NNode,"(3,6]",1067,963,2030,0.53,0.47
NN_2,NNode,2,1786,1542,3328,0.54,0.46
"NN_[1,2)",NNode,"[1,2)",728,674,1402,0.52,0.48
"PA_(1,2]",Pallas,"(1,2]",1260,1207,2467,0.51,0.49
"PA_(2,3]",Pallas,"(2,3]",1202,992,2194,0.55,0.45
"PA_(3,8]",Pallas,"(3,8]",1125,1004,2129,0.53,0.47
"PA_[0,1]",Pallas,"[0,1]",1337,1162,2499,0.54,0.46
"PH_(0,1]",Pholus,"(0,1]",1960,1768,3728,0.53,0.47
"PH_(1,2]",Pholus,"(1,2]",149,174,323,0.46,0.54
PH_0,Pholus,0,2815,2423,5238,0.54,0.46
"SA_(1,2]",Saturn,"(1,2]",1373,1258,2631,0.52,0.48
"SA_(2,4]",Saturn,"(2,4]",537,427,964,0.56,0.44
SA_1,Saturn,1,1844,1665,3509,0.53,0.47
"SA_[0,1)",Saturn,"[0,1)",1170,1015,2185,0.54,0.46
"SN_(2,5]",SNode,"(2,5]",1096,965,2061,0.53,0.47
SN_2,SNode,2,1351,1193,2544,0.53,0.47
"SN_[0,1]",SNode,"[0,1]",2477,2207,4684,0.53,0.47
"SU_(3,4]",Sun,"(3,4]",1068,972,2040,0.52,0.48
"SU_(4,5]",Sun,"(4,5]",849,764,1613,0.53,0.47
"SU_(5,11]",Sun,"(5,11]",949,864,1813,0.52,0.48
"SU_[0,3]",Sun,"[0,3]",2058,1765,3823,0.54,0.46
"UR_(1,3]",Uranus,"(1,3]",979,842,1821,0.54,0.46
UR_0,Uranus,0,1937,1710,3647,0.53,0.47
UR_1,Uranus,1,2008,1813,3821,0.53,0.47
"VE_(3,4]",Venus,"(3,4]",1126,914,2040,0.55,0.45
"VE_(4,6]",Venus,"(4,6]",1614,1376,2990,0.54,0.46
"VE_(6,12]",Venus,"(6,12]",628,590,1218,0.52,0.48
"VE_[0,3]",Venus,"[0,3]",1556,1485,3041,0.51,0.49
"VS_(2,3]",Vesta,"(2,3]",1213,1021,2234,0.54,0.46
"VS_(3,4]",Vesta,"(3,4]",918,896,1814,0.51,0.49
"VS_(4,10]",Vesta,"(4,10]",1134,991,2125,0.53,0.47
"VS_[0,2]",Vesta,"[0,2]",1659,1457,3116,0.53,0.47
