PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",498,429,927,0.54,0.46
CE_a0_0,Ceres,Conjunction,0,4195,3728,7923,0.53,0.47
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",916,755,1671,0.55,0.45
CE_a103_0,Ceres,BiSeptile,0,3777,3402,7179,0.53,0.47
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",913,836,1749,0.52,0.48
CE_a120_0,Ceres,Trine,0,3780,3321,7101,0.53,0.47
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",797,806,1603,0.5,0.5
CE_a135_0,Ceres,SesquiSquare,0,3896,3351,7247,0.54,0.46
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",927,842,1769,0.52,0.48
CE_a144_0,Ceres,BiQuintile,0,3766,3315,7081,0.53,0.47
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",934,824,1758,0.53,0.47
CE_a150_0,Ceres,Quincunx,0,3759,3333,7092,0.53,0.47
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",462,388,850,0.54,0.46
CE_a180_0,Ceres,Opposition,0,4231,3769,8000,0.53,0.47
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",856,782,1638,0.52,0.48
CE_a30_0,Ceres,SemiSextile,0,3837,3375,7212,0.53,0.47
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",891,806,1697,0.53,0.47
CE_a36_0,Ceres,SemiQuintile,0,3802,3351,7153,0.53,0.47
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",947,932,1879,0.5,0.5
CE_a45_0,Ceres,SemiSquare,0,3746,3225,6971,0.54,0.46
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",889,762,1651,0.54,0.46
CE_a60_0,Ceres,Sextile,0,3804,3395,7199,0.53,0.47
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",917,800,1717,0.53,0.47
CE_a72_0,Ceres,Quintile,0,3776,3357,7133,0.53,0.47
"CE_a90_(0,4]",Ceres,Square,"(0,4]",895,809,1704,0.53,0.47
CE_a90_0,Ceres,Square,0,3798,3348,7146,0.53,0.47
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",712,638,1350,0.53,0.47
CH_a0_0,Chiron,Conjunction,0,3981,3519,7500,0.53,0.47
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1213,1129,2342,0.52,0.48
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",240,211,451,0.53,0.47
CH_a103_0,Chiron,BiSeptile,0,3240,2817,6057,0.53,0.47
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",1100,964,2064,0.53,0.47
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",227,197,424,0.54,0.46
CH_a120_0,Chiron,Trine,0,3366,2996,6362,0.53,0.47
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",1086,977,2063,0.53,0.47
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",232,214,446,0.52,0.48
CH_a135_0,Chiron,SesquiSquare,0,3375,2966,6341,0.53,0.47
