PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MESA_a45,136,116,252,0.54,0.46
MESA_a60,111,99,210,0.53,0.47
MESA_a72,121,129,250,0.48,0.52
MESA_a90,121,78,199,0.61,0.39
MESU_a0,316,233,549,0.58,0.42
MEUR_a0,45,66,111,0.41,0.59
MEUR_a103,110,100,210,0.52,0.48
MEUR_a120,112,91,203,0.55,0.45
MEUR_a135,108,111,219,0.49,0.51
MEUR_a144,106,89,195,0.54,0.46
MEUR_a150,108,112,220,0.49,0.51
MEUR_a180,49,52,101,0.49,0.51
MEUR_a30,130,107,237,0.55,0.45
MEUR_a36,98,112,210,0.47,0.53
MEUR_a45,108,115,223,0.48,0.52
MEUR_a60,112,111,223,0.5,0.5
MEUR_a72,116,93,209,0.56,0.44
MEUR_a90,109,100,209,0.52,0.48
MEVE_a0,167,160,327,0.51,0.49
MEVE_a30,343,317,660,0.52,0.48
MEVE_a36,304,259,563,0.54,0.46
MEVE_a45,240,218,458,0.52,0.48
MEVE_a60,209,183,392,0.53,0.47
MEVE_a72,49,42,91,0.54,0.46
MOJU_a0,153,156,309,0.5,0.5
MOJU_a103,350,299,649,0.54,0.46
MOJU_a120,364,303,667,0.55,0.45
MOJU_a135,364,306,670,0.54,0.46
MOJU_a144,351,327,678,0.52,0.48
MOJU_a150,343,328,671,0.51,0.49
MOJU_a180,158,145,303,0.52,0.48
MOJU_a30,339,325,664,0.51,0.49
MOJU_a36,353,319,672,0.53,0.47
MOJU_a45,341,327,668,0.51,0.49
MOJU_a60,333,315,648,0.51,0.49
MOJU_a72,346,281,627,0.55,0.45
MOJU_a90,335,288,623,0.54,0.46
MOMA_a0,173,132,305,0.57,0.43
MOMA_a103,337,289,626,0.54,0.46
MOMA_a120,338,289,627,0.54,0.46
MOMA_a135,343,300,643,0.53,0.47
MOMA_a144,313,319,632,0.5,0.5
MOMA_a150,303,325,628,0.48,0.52
MOMA_a180,158,155,313,0.5,0.5
MOMA_a30,333,303,636,0.52,0.48
MOMA_a36,339,294,633,0.54,0.46
MOMA_a45,362,284,646,0.56,0.44
MOMA_a60,342,295,637,0.54,0.46
MOMA_a72,350,289,639,0.55,0.45
MOMA_a90,338,297,635,0.53,0.47
MOME_a0,180,132,312,0.58,0.42
MOME_a103,308,287,595,0.52,0.48
MOME_a120,350,288,638,0.55,0.45
MOME_a135,327,295,622,0.53,0.47
MOME_a144,302,299,601,0.5,0.5
MOME_a150,314,294,608,0.52,0.48
MOME_a180,156,148,304,0.51,0.49
MOME_a30,312,307,619,0.5,0.5
MOME_a36,316,306,622,0.51,0.49
MOME_a45,350,278,628,0.56,0.44
MOME_a60,325,283,608,0.53,0.47
MOME_a72,335,298,633,0.53,0.47
MOME_a90,343,269,612,0.56,0.44
MONE_a0,187,134,321,0.58,0.42
MONE_a103,329,323,652,0.5,0.5
MONE_a120,345,303,648,0.53,0.47
MONE_a135,351,303,654,0.54,0.46
MONE_a144,349,301,650,0.54,0.46
MONE_a150,349,293,642,0.54,0.46
MONE_a180,167,162,329,0.51,0.49
MONE_a30,343,317,660,0.52,0.48
MONE_a36,367,286,653,0.56,0.44
MONE_a45,352,298,650,0.54,0.46
MONE_a60,342,304,646,0.53,0.47
MONE_a72,338,314,652,0.52,0.48
MONE_a90,330,313,643,0.51,0.49
MOPL_a0,168,162,330,0.51,0.49
MOPL_a103,377,278,655,0.58,0.42
MOPL_a120,341,311,652,0.52,0.48
MOPL_a135,354,303,657,0.54,0.46
MOPL_a144,350,297,647,0.54,0.46
MOPL_a150,354,298,652,0.54,0.46
MOPL_a180,175,151,326,0.54,0.46
MOPL_a30,315,343,658,0.48,0.52
MOPL_a36,317,325,642,0.49,0.51
MOPL_a45,342,307,649,0.53,0.47
MOPL_a60,341,303,644,0.53,0.47
MOPL_a72,320,332,652,0.49,0.51
MOPL_a90,359,305,664,0.54,0.46
MOSA_a0,176,154,330,0.53,0.47
MOSA_a103,360,296,656,0.55,0.45
MOSA_a120,352,304,656,0.54,0.46
MOSA_a135,358,304,662,0.54,0.46
MOSA_a144,361,290,651,0.55,0.45
MOSA_a150,344,300,644,0.53,0.47
MOSA_a180,158,153,311,0.51,0.49
MOSA_a30,341,306,647,0.53,0.47
MOSA_a36,335,308,643,0.52,0.48
MOSA_a45,326,311,637,0.51,0.49
MOSA_a60,368,282,650,0.57,0.43
MOSA_a72,327,307,634,0.52,0.48
MOSA_a90,341,312,653,0.52,0.48
MOSU_a0,182,129,311,0.59,0.41
MOSU_a103,320,303,623,0.51,0.49
MOSU_a120,344,277,621,0.55,0.45
MOSU_a135,310,305,615,0.5,0.5
MOSU_a144,325,282,607,0.54,0.46
MOSU_a150,332,281,613,0.54,0.46
MOSU_a180,167,142,309,0.54,0.46
MOSU_a30,321,295,616,0.52,0.48
MOSU_a36,326,288,614,0.53,0.47
MOSU_a45,318,287,605,0.53,0.47
MOSU_a60,319,307,626,0.51,0.49
MOSU_a72,324,297,621,0.52,0.48
MOSU_a90,342,283,625,0.55,0.45
MOUR_a0,175,153,328,0.53,0.47
MOUR_a103,354,296,650,0.54,0.46
MOUR_a120,319,332,651,0.49,0.51
MOUR_a135,317,337,654,0.48,0.52
MOUR_a144,351,306,657,0.53,0.47
MOUR_a150,357,307,664,0.54,0.46
MOUR_a180,173,154,327,0.53,0.47
MOUR_a30,344,303,647,0.53,0.47
MOUR_a36,348,302,650,0.54,0.46
MOUR_a45,380,284,664,0.57,0.43
MOUR_a60,349,302,651,0.54,0.46
MOUR_a72,337,314,651,0.52,0.48
MOUR_a90,352,301,653,0.54,0.46
MOVE_a0,154,151,305,0.5,0.5
MOVE_a103,311,301,612,0.51,0.49
MOVE_a120,318,286,604,0.53,0.47
MOVE_a135,342,281,623,0.55,0.45
MOVE_a144,326,281,607,0.54,0.46
MOVE_a150,319,291,610,0.52,0.48
MOVE_a180,154,147,301,0.51,0.49
MOVE_a30,325,293,618,0.53,0.47
MOVE_a36,336,282,618,0.54,0.46
MOVE_a45,351,265,616,0.57,0.43
MOVE_a60,339,281,620,0.55,0.45
MOVE_a72,321,290,611,0.53,0.47
MOVE_a90,313,306,619,0.51,0.49
NEPL_a60,230,213,443,0.52,0.48
SANE_a0,107,78,185,0.58,0.42
SANE_a103,114,111,225,0.51,0.49
SANE_a120,123,125,248,0.5,0.5
SANE_a135,80,63,143,0.56,0.44
SANE_a144,81,87,168,0.48,0.52
SANE_a150,116,100,216,0.54,0.46
SANE_a180,35,36,71,0.49,0.51
SANE_a30,95,119,214,0.44,0.56
SANE_a36,71,70,141,0.5,0.5
SANE_a45,69,69,138,0.5,0.5
SANE_a60,132,95,227,0.58,0.42
SANE_a72,111,82,193,0.58,0.42
SANE_a90,122,85,207,0.59,0.41
SAPL_a0,21,10,31,0.68,0.32
SAPL_a103,94,73,167,0.56,0.44
SAPL_a120,117,86,203,0.58,0.42
SAPL_a135,87,70,157,0.55,0.45
SAPL_a144,105,82,187,0.56,0.44
SAPL_a150,86,108,194,0.44,0.56
SAPL_a180,43,49,92,0.47,0.53
SAPL_a30,112,114,226,0.5,0.5
SAPL_a36,122,77,199,0.61,0.39
SAPL_a45,111,113,224,0.5,0.5
SAPL_a60,128,95,223,0.57,0.43
SAPL_a72,115,108,223,0.52,0.48
SAPL_a90,121,111,232,0.52,0.48
SAUR_a0,126,105,231,0.55,0.45
SAUR_a103,176,180,356,0.49,0.51
SAUR_a120,107,96,203,0.53,0.47
SAUR_a135,120,131,251,0.48,0.52
SAUR_a144,158,113,271,0.58,0.42
SAUR_a150,123,106,229,0.54,0.46
SAUR_a180,64,70,134,0.48,0.52
SAUR_a30,82,94,176,0.47,0.53
SAUR_a36,83,83,166,0.5,0.5
SAUR_a45,85,53,138,0.62,0.38
SAUR_a60,82,61,143,0.57,0.43
SAUR_a72,59,51,110,0.54,0.46
SAUR_a90,41,39,80,0.51,0.49
SUJU_a0,65,50,115,0.57,0.43
SUJU_a103,125,81,206,0.61,0.39
SUJU_a120,102,91,193,0.53,0.47
SUJU_a135,93,93,186,0.5,0.5
SUJU_a144,95,91,186,0.51,0.49
SUJU_a150,99,85,184,0.54,0.46
SUJU_a180,39,47,86,0.45,0.55
SUJU_a30,128,119,247,0.52,0.48
SUJU_a36,135,108,243,0.56,0.44
SUJU_a45,114,114,228,0.5,0.5
SUJU_a60,109,118,227,0.48,0.52
SUJU_a72,108,108,216,0.5,0.5
SUJU_a90,105,103,208,0.5,0.5
SUMA_a0,90,74,164,0.55,0.45
SUMA_a103,88,87,175,0.5,0.5
SUMA_a120,63,61,124,0.51,0.49
SUMA_a135,57,50,107,0.53,0.47
SUMA_a144,47,38,85,0.55,0.45
SUMA_a150,37,52,89,0.42,0.58
SUMA_a180,23,19,42,0.55,0.45
SUMA_a30,172,132,304,0.57,0.43
SUMA_a36,161,149,310,0.52,0.48
SUMA_a45,143,150,293,0.49,0.51
SUMA_a60,127,150,277,0.46,0.54
SUMA_a72,147,110,257,0.57,0.43
SUMA_a90,98,112,210,0.47,0.53
SUNE_a0,49,50,99,0.49,0.51
SUNE_a103,105,113,218,0.48,0.52
SUNE_a120,107,104,211,0.51,0.49
SUNE_a135,123,82,205,0.6,0.4
SUNE_a144,120,110,230,0.52,0.48
SUNE_a150,122,99,221,0.55,0.45
SUNE_a180,38,61,99,0.38,0.62
SUNE_a30,119,88,207,0.57,0.43
SUNE_a36,116,96,212,0.55,0.45
SUNE_a45,108,91,199,0.54,0.46
SUNE_a60,131,85,216,0.61,0.39
SUNE_a72,107,98,205,0.52,0.48
SUNE_a90,115,104,219,0.53,0.47
SUPL_a0,53,50,103,0.51,0.49
SUPL_a103,123,92,215,0.57,0.43
SUPL_a120,110,107,217,0.51,0.49
SUPL_a135,101,107,208,0.49,0.51
SUPL_a144,121,100,221,0.55,0.45
SUPL_a150,108,101,209,0.52,0.48
SUPL_a180,56,47,103,0.54,0.46
SUPL_a30,104,99,203,0.51,0.49
SUPL_a36,107,99,206,0.52,0.48
SUPL_a45,99,104,203,0.49,0.51
SUPL_a60,108,109,217,0.5,0.5
SUPL_a72,120,89,209,0.57,0.43
SUPL_a90,115,97,212,0.54,0.46
SUSA_a0,70,47,117,0.6,0.4
SUSA_a103,118,88,206,0.57,0.43
SUSA_a120,85,114,199,0.43,0.57
SUSA_a135,86,110,196,0.44,0.56
SUSA_a144,105,85,190,0.55,0.45
SUSA_a150,90,91,181,0.5,0.5
SUSA_a180,48,42,90,0.53,0.47
SUSA_a30,124,109,233,0.53,0.47
SUSA_a36,106,124,230,0.46,0.54
SUSA_a45,111,109,220,0.5,0.5
SUSA_a60,114,102,216,0.53,0.47
SUSA_a72,118,83,201,0.59,0.41
SUSA_a90,108,95,203,0.53,0.47
SUUR_a0,68,39,107,0.64,0.36
SUUR_a103,106,100,206,0.51,0.49
SUUR_a120,111,99,210,0.53,0.47
SUUR_a135,111,96,207,0.54,0.46
SUUR_a144,112,93,205,0.55,0.45
SUUR_a150,98,104,202,0.49,0.51
SUUR_a180,54,49,103,0.52,0.48
SUUR_a30,113,101,214,0.53,0.47
SUUR_a36,107,107,214,0.5,0.5
SUUR_a45,113,95,208,0.54,0.46
SUUR_a60,107,100,207,0.52,0.48
SUUR_a72,109,103,212,0.51,0.49
SUUR_a90,97,114,211,0.46,0.54
URNE_a0,249,278,527,0.47,0.53
URNE_a30,326,266,592,0.55,0.45
URNE_a36,304,299,603,0.5,0.5
URNE_a45,322,242,564,0.57,0.43
URPL_a103,186,133,319,0.58,0.42
URPL_a45,233,211,444,0.52,0.48
URPL_a60,376,263,639,0.59,0.41
URPL_a72,271,324,595,0.46,0.54
URPL_a90,271,249,520,0.52,0.48
VEJU_a0,75,59,134,0.56,0.44
VEJU_a103,111,93,204,0.54,0.46
VEJU_a120,115,97,212,0.54,0.46
VEJU_a135,93,102,195,0.48,0.52
VEJU_a144,104,96,200,0.52,0.48
VEJU_a150,108,86,194,0.56,0.44
VEJU_a180,55,45,100,0.55,0.45
VEJU_a30,104,121,225,0.46,0.54
VEJU_a36,128,115,243,0.53,0.47
VEJU_a45,114,98,212,0.54,0.46
VEJU_a60,139,91,230,0.6,0.4
VEJU_a72,139,90,229,0.61,0.39
VEJU_a90,104,93,197,0.53,0.47
VEMA_a0,96,92,188,0.51,0.49
VEMA_a103,120,120,240,0.5,0.5
VEMA_a120,120,67,187,0.64,0.36
VEMA_a135,47,46,93,0.51,0.49
VEMA_a144,48,36,84,0.57,0.43
VEMA_a150,44,37,81,0.54,0.46
VEMA_a180,24,15,39,0.62,0.38
VEMA_a30,133,125,258,0.52,0.48
VEMA_a36,123,127,250,0.49,0.51
VEMA_a45,129,144,273,0.47,0.53
VEMA_a60,140,124,264,0.53,0.47
VEMA_a72,111,101,212,0.52,0.48
VEMA_a90,123,97,220,0.56,0.44
VENE_a0,45,54,99,0.45,0.55
VENE_a103,103,106,209,0.49,0.51
VENE_a120,119,75,194,0.61,0.39
VENE_a135,117,104,221,0.53,0.47
VENE_a144,114,94,208,0.55,0.45
VENE_a150,108,108,216,0.5,0.5
VENE_a180,62,42,104,0.6,0.4
VENE_a30,109,105,214,0.51,0.49
VENE_a36,103,105,208,0.5,0.5
VENE_a45,119,91,210,0.57,0.43
VENE_a60,97,108,205,0.47,0.53
VENE_a72,94,98,192,0.49,0.51
VENE_a90,118,103,221,0.53,0.47
VEPL_a0,53,56,109,0.49,0.51
VEPL_a103,90,105,195,0.46,0.54
VEPL_a120,106,94,200,0.53,0.47
VEPL_a135,115,110,225,0.51,0.49
VEPL_a144,128,113,241,0.53,0.47
VEPL_a150,117,83,200,0.58,0.42
VEPL_a180,56,47,103,0.54,0.46
VEPL_a30,118,85,203,0.58,0.42
VEPL_a36,107,109,216,0.5,0.5
VEPL_a45,116,99,215,0.54,0.46
VEPL_a60,113,83,196,0.58,0.42
VEPL_a72,121,108,229,0.53,0.47
VEPL_a90,110,90,200,0.55,0.45
VESA_a0,61,47,108,0.56,0.44
VESA_a103,109,121,230,0.47,0.53
VESA_a120,105,102,207,0.51,0.49
VESA_a135,115,100,215,0.53,0.47
VESA_a144,104,63,167,0.62,0.38
VESA_a150,97,81,178,0.54,0.46
VESA_a180,49,52,101,0.49,0.51
VESA_a30,115,98,213,0.54,0.46
VESA_a36,129,122,251,0.51,0.49
VESA_a45,120,76,196,0.61,0.39
VESA_a60,117,88,205,0.57,0.43
VESA_a72,119,91,210,0.57,0.43
VESA_a90,99,102,201,0.49,0.51
VESU_a0,163,111,274,0.59,0.41
VESU_a30,350,312,662,0.53,0.47
VESU_a36,393,395,788,0.5,0.5
VESU_a45,996,872,1868,0.53,0.47
VEUR_a0,48,49,97,0.49,0.51
VEUR_a103,97,108,205,0.47,0.53
VEUR_a120,97,103,200,0.48,0.52
VEUR_a135,98,98,196,0.5,0.5
VEUR_a144,111,83,194,0.57,0.43
VEUR_a150,117,95,212,0.55,0.45
VEUR_a180,63,45,108,0.58,0.42
VEUR_a30,125,85,210,0.6,0.4
VEUR_a36,118,98,216,0.55,0.45
VEUR_a45,118,104,222,0.53,0.47
VEUR_a60,105,91,196,0.54,0.46
VEUR_a72,113,111,224,0.5,0.5
VEUR_a90,101,83,184,0.55,0.45
