PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_JU_a0,Ceres,Jupiter,Conjunction,66,51,117,0.56,0.44
CE_JU_a103,Ceres,Jupiter,BiSeptile,84,70,154,0.55,0.45
CE_JU_a120,Ceres,Jupiter,Trine,96,92,188,0.51,0.49
CE_JU_a135,Ceres,Jupiter,SesquiSquare,124,82,206,0.6,0.4
CE_JU_a144,Ceres,Jupiter,BiQuintile,45,64,109,0.41,0.59
CE_JU_a150,Ceres,Jupiter,Quincunx,92,90,182,0.51,0.49
CE_JU_a180,Ceres,Jupiter,Opposition,52,50,102,0.51,0.49
CE_JU_a30,Ceres,Jupiter,SemiSextile,119,112,231,0.52,0.48
CE_JU_a36,Ceres,Jupiter,SemiQuintile,115,105,220,0.52,0.48
CE_JU_a45,Ceres,Jupiter,SemiSquare,112,77,189,0.59,0.41
CE_JU_a60,Ceres,Jupiter,Sextile,156,137,293,0.53,0.47
CE_JU_a72,Ceres,Jupiter,Quintile,137,99,236,0.58,0.42
CE_JU_a90,Ceres,Jupiter,Square,117,93,210,0.56,0.44
CE_MA_a0,Ceres,Mars,Conjunction,84,67,151,0.56,0.44
CE_MA_a103,Ceres,Mars,BiSeptile,113,85,198,0.57,0.43
CE_MA_a120,Ceres,Mars,Trine,101,94,195,0.52,0.48
CE_MA_a135,Ceres,Mars,SesquiSquare,124,89,213,0.58,0.42
CE_MA_a144,Ceres,Mars,BiQuintile,69,71,140,0.49,0.51
CE_MA_a150,Ceres,Mars,Quincunx,110,82,192,0.57,0.43
CE_MA_a180,Ceres,Mars,Opposition,69,61,130,0.53,0.47
CE_MA_a30,Ceres,Mars,SemiSextile,110,89,199,0.55,0.45
CE_MA_a36,Ceres,Mars,SemiQuintile,116,111,227,0.51,0.49
CE_MA_a45,Ceres,Mars,SemiSquare,93,113,206,0.45,0.55
CE_MA_a60,Ceres,Mars,Sextile,112,114,226,0.5,0.5
CE_MA_a72,Ceres,Mars,Quintile,101,81,182,0.55,0.45
CE_MA_a90,Ceres,Mars,Square,100,76,176,0.57,0.43
CE_ME_a0,Ceres,Mercury,Conjunction,87,64,151,0.58,0.42
CE_ME_a103,Ceres,Mercury,BiSeptile,105,95,200,0.52,0.48
CE_ME_a120,Ceres,Mercury,Trine,62,60,122,0.51,0.49
CE_ME_a135,Ceres,Mercury,SesquiSquare,107,99,206,0.52,0.48
CE_ME_a144,Ceres,Mercury,BiQuintile,67,65,132,0.51,0.49
CE_ME_a150,Ceres,Mercury,Quincunx,97,86,183,0.53,0.47
CE_ME_a180,Ceres,Mercury,Opposition,45,41,86,0.52,0.48
CE_ME_a30,Ceres,Mercury,SemiSextile,130,136,266,0.49,0.51
CE_ME_a36,Ceres,Mercury,SemiQuintile,135,116,251,0.54,0.46
CE_ME_a45,Ceres,Mercury,SemiSquare,110,98,208,0.53,0.47
CE_ME_a60,Ceres,Mercury,Sextile,116,108,224,0.52,0.48
CE_ME_a72,Ceres,Mercury,Quintile,101,76,177,0.57,0.43
CE_ME_a90,Ceres,Mercury,Square,130,90,220,0.59,0.41
CE_MO_a0,Ceres,Moon,Conjunction,56,62,118,0.47,0.53
CE_MO_a103,Ceres,Moon,BiSeptile,115,89,204,0.56,0.44
CE_MO_a120,Ceres,Moon,Trine,90,78,168,0.54,0.46
CE_MO_a135,Ceres,Moon,SesquiSquare,126,110,236,0.53,0.47
CE_MO_a144,Ceres,Moon,BiQuintile,105,93,198,0.53,0.47
CE_MO_a150,Ceres,Moon,Quincunx,89,78,167,0.53,0.47
CE_MO_a180,Ceres,Moon,Opposition,60,56,116,0.52,0.48
CE_MO_a30,Ceres,Moon,SemiSextile,109,72,181,0.6,0.4
CE_MO_a36,Ceres,Moon,SemiQuintile,119,99,218,0.55,0.45
CE_MO_a45,Ceres,Moon,SemiSquare,146,108,254,0.57,0.43
CE_MO_a60,Ceres,Moon,Sextile,113,103,216,0.52,0.48
CE_MO_a72,Ceres,Moon,Quintile,84,68,152,0.55,0.45
CE_MO_a90,Ceres,Moon,Square,120,93,213,0.56,0.44
CE_NE_a0,Ceres,Neptune,Conjunction,61,57,118,0.52,0.48
CE_NE_a103,Ceres,Neptune,BiSeptile,85,67,152,0.56,0.44
CE_NE_a120,Ceres,Neptune,Trine,118,116,234,0.5,0.5
CE_NE_a135,Ceres,Neptune,SesquiSquare,90,74,164,0.55,0.45
CE_NE_a144,Ceres,Neptune,BiQuintile,114,87,201,0.57,0.43
CE_NE_a150,Ceres,Neptune,Quincunx,104,93,197,0.53,0.47
CE_NE_a180,Ceres,Neptune,Opposition,48,38,86,0.56,0.44
CE_NE_a30,Ceres,Neptune,SemiSextile,127,114,241,0.53,0.47
CE_NE_a36,Ceres,Neptune,SemiQuintile,108,89,197,0.55,0.45
CE_NE_a45,Ceres,Neptune,SemiSquare,89,82,171,0.52,0.48
CE_NE_a60,Ceres,Neptune,Sextile,94,92,186,0.51,0.49
CE_NE_a72,Ceres,Neptune,Quintile,136,129,265,0.51,0.49
CE_NE_a90,Ceres,Neptune,Square,105,98,203,0.52,0.48
CE_NN_a0,Ceres,NNode,Conjunction,68,58,126,0.54,0.46
