PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",263,233,496,0.53,0.47
CE_a0_0,Ceres,Conjunction,0,1099,1029,2128,0.52,0.48
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",433,402,835,0.52,0.48
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",95,89,184,0.52,0.48
CE_a103_0,Ceres,BiSeptile,0,834,771,1605,0.52,0.48
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",387,403,790,0.49,0.51
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",103,86,189,0.54,0.46
CE_a120_0,Ceres,Trine,0,872,773,1645,0.53,0.47
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",396,358,754,0.53,0.47
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",100,96,196,0.51,0.49
CE_a135_0,Ceres,SesquiSquare,0,866,808,1674,0.52,0.48
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",341,295,636,0.54,0.46
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",117,99,216,0.54,0.46
CE_a144_0,Ceres,BiQuintile,0,904,868,1772,0.51,0.49
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",377,337,714,0.53,0.47
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",70,50,120,0.58,0.42
CE_a150_0,Ceres,Quincunx,0,915,875,1790,0.51,0.49
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",228,209,437,0.52,0.48
CE_a180_0,Ceres,Opposition,0,1134,1053,2187,0.52,0.48
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",453,437,890,0.51,0.49
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",162,120,282,0.57,0.43
CE_a30_0,Ceres,SemiSextile,0,747,705,1452,0.51,0.49
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",421,384,805,0.52,0.48
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",199,188,387,0.51,0.49
CE_a36_0,Ceres,SemiQuintile,0,742,690,1432,0.52,0.48
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",491,448,939,0.52,0.48
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",207,165,372,0.56,0.44
CE_a45_0,Ceres,SemiSquare,0,664,649,1313,0.51,0.49
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",442,405,847,0.52,0.48
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",112,88,200,0.56,0.44
CE_a60_0,Ceres,Sextile,0,808,769,1577,0.51,0.49
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",425,375,800,0.53,0.47
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",53,64,117,0.45,0.55
CE_a72_0,Ceres,Quintile,0,884,823,1707,0.52,0.48
"CE_a90_(0,1]",Ceres,Square,"(0,1]",350,303,653,0.54,0.46
"CE_a90_(1,5]",Ceres,Square,"(1,5]",45,63,108,0.42,0.58
CE_a90_0,Ceres,Square,0,967,896,1863,0.52,0.48
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",147,139,286,0.51,0.49
CH_a0_0,Chiron,Conjunction,0,1215,1123,2338,0.52,0.48
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",388,383,771,0.5,0.5
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",116,62,178,0.65,0.35
CH_a103_0,Chiron,BiSeptile,0,858,817,1675,0.51,0.49
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",304,296,600,0.51,0.49
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",49,52,101,0.49,0.51
CH_a120_0,Chiron,Trine,0,1009,914,1923,0.52,0.48
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",325,282,607,0.54,0.46
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",42,58,100,0.42,0.58
CH_a135_0,Chiron,SesquiSquare,0,995,922,1917,0.52,0.48
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",304,317,621,0.49,0.51
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",90,91,181,0.5,0.5
CH_a144_0,Chiron,BiQuintile,0,968,854,1822,0.53,0.47
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",371,331,702,0.53,0.47
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",47,61,108,0.44,0.56
CH_a150_0,Chiron,Quincunx,0,944,870,1814,0.52,0.48
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",200,176,376,0.53,0.47
CH_a180_0,Chiron,Opposition,0,1162,1086,2248,0.52,0.48
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",374,283,657,0.57,0.43
CH_a30_0,Chiron,SemiSextile,0,172,174,346,0.5,0.5
CH_a30_1,Chiron,SemiSextile,1,816,805,1621,0.5,0.5
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",376,338,714,0.53,0.47
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",58,47,105,0.55,0.45
CH_a36_0,Chiron,SemiQuintile,0,928,877,1805,0.51,0.49
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",352,351,703,0.5,0.5
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",43,39,82,0.52,0.48
CH_a45_0,Chiron,SemiSquare,0,967,872,1839,0.53,0.47
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",380,357,737,0.52,0.48
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",100,99,199,0.5,0.5
CH_a60_0,Chiron,Sextile,0,882,806,1688,0.52,0.48
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",506,445,951,0.53,0.47
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",219,165,384,0.57,0.43
CH_a72_0,Chiron,Quintile,0,637,652,1289,0.49,0.51
"CH_a90_(0,1]",Chiron,Square,"(0,1]",493,468,961,0.51,0.49
"CH_a90_(1,5]",Chiron,Square,"(1,5]",166,160,326,0.51,0.49
CH_a90_0,Chiron,Square,0,703,634,1337,0.53,0.47
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",237,210,447,0.53,0.47
JN_a0_0,Juno,Conjunction,0,1125,1052,2177,0.52,0.48
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",443,410,853,0.52,0.48
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",118,109,227,0.52,0.48
JN_a103_0,Juno,BiSeptile,0,801,743,1544,0.52,0.48
"JN_a120_(0,1]",Juno,Trine,"(0,1]",462,396,858,0.54,0.46
"JN_a120_(1,4]",Juno,Trine,"(1,4]",108,111,219,0.49,0.51
JN_a120_0,Juno,Trine,0,792,755,1547,0.51,0.49
"JN_a135_(0,1]",Juno,SesquiSquare,"(0,1]",430,398,828,0.52,0.48
"JN_a135_(1,4]",Juno,SesquiSquare,"(1,4]",83,71,154,0.54,0.46
JN_a135_0,Juno,SesquiSquare,0,849,793,1642,0.52,0.48
"JN_a144_(0,1]",Juno,BiQuintile,"(0,1]",413,388,801,0.52,0.48
"JN_a144_(1,5]",Juno,BiQuintile,"(1,5]",114,107,221,0.52,0.48
JN_a144_0,Juno,BiQuintile,0,835,767,1602,0.52,0.48
"JN_a150_(0,1]",Juno,Quincunx,"(0,1]",393,393,786,0.5,0.5
"JN_a150_(1,4]",Juno,Quincunx,"(1,4]",99,110,209,0.47,0.53
JN_a150_0,Juno,Quincunx,0,870,759,1629,0.53,0.47
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",291,236,527,0.55,0.45
JN_a180_0,Juno,Opposition,0,1071,1026,2097,0.51,0.49
"JN_a30_(0,1]",Juno,SemiSextile,"(0,1]",323,327,650,0.5,0.5
"JN_a30_(1,5]",Juno,SemiSextile,"(1,5]",51,64,115,0.44,0.56
JN_a30_0,Juno,SemiSextile,0,988,871,1859,0.53,0.47
"JN_a36_(0,1]",Juno,SemiQuintile,"(0,1]",306,317,623,0.49,0.51
"JN_a36_(1,4]",Juno,SemiQuintile,"(1,4]",43,61,104,0.41,0.59
JN_a36_0,Juno,SemiQuintile,0,1013,884,1897,0.53,0.47
"JN_a45_(0,1]",Juno,SemiSquare,"(0,1]",413,386,799,0.52,0.48
"JN_a45_(1,4]",Juno,SemiSquare,"(1,4]",58,59,117,0.5,0.5
JN_a45_0,Juno,SemiSquare,0,891,817,1708,0.52,0.48
"JN_a60_(0,1]",Juno,Sextile,"(0,1]",411,390,801,0.51,0.49
"JN_a60_(1,6]",Juno,Sextile,"(1,6]",96,83,179,0.54,0.46
JN_a60_0,Juno,Sextile,0,855,789,1644,0.52,0.48
"JN_a72_(0,1]",Juno,Quintile,"(0,1]",429,423,852,0.5,0.5
"JN_a72_(1,4]",Juno,Quintile,"(1,4]",188,150,338,0.56,0.44
JN_a72_0,Juno,Quintile,0,745,689,1434,0.52,0.48
"JN_a90_(0,1]",Juno,Square,"(0,1]",376,384,760,0.49,0.51
"JN_a90_(1,5]",Juno,Square,"(1,5]",82,81,163,0.5,0.5
JN_a90_0,Juno,Square,0,904,797,1701,0.53,0.47
"JU_a0_(0,4]",Jupiter,Conjunction,"(0,4]",298,247,545,0.55,0.45
JU_a0_0,Jupiter,Conjunction,0,1064,1015,2079,0.51,0.49
"JU_a103_(0,1]",Jupiter,BiSeptile,"(0,1]",450,392,842,0.53,0.47
"JU_a103_(1,4]",Jupiter,BiSeptile,"(1,4]",50,66,116,0.43,0.57
JU_a103_0,Jupiter,BiSeptile,0,862,804,1666,0.52,0.48
"JU_a120_(0,1]",Jupiter,Trine,"(0,1]",332,341,673,0.49,0.51
"JU_a120_(1,4]",Jupiter,Trine,"(1,4]",70,69,139,0.5,0.5
JU_a120_0,Jupiter,Trine,0,960,852,1812,0.53,0.47
"JU_a135_(0,1]",Jupiter,SesquiSquare,"(0,1]",362,392,754,0.48,0.52
"JU_a135_(1,4]",Jupiter,SesquiSquare,"(1,4]",105,81,186,0.56,0.44
JU_a135_0,Jupiter,SesquiSquare,0,895,789,1684,0.53,0.47
"JU_a144_(0,1]",Jupiter,BiQuintile,"(0,1]",395,380,775,0.51,0.49
"JU_a144_(1,5]",Jupiter,BiQuintile,"(1,5]",76,63,139,0.55,0.45
JU_a144_0,Jupiter,BiQuintile,0,891,819,1710,0.52,0.48
"JU_a150_(0,1]",Jupiter,Quincunx,"(0,1]",415,369,784,0.53,0.47
"JU_a150_(1,5]",Jupiter,Quincunx,"(1,5]",104,86,190,0.55,0.45
JU_a150_0,Jupiter,Quincunx,0,843,807,1650,0.51,0.49
"JU_a180_(0,3]",Jupiter,Opposition,"(0,3]",277,251,528,0.52,0.48
JU_a180_0,Jupiter,Opposition,0,1085,1011,2096,0.52,0.48
"JU_a30_(0,1]",Jupiter,SemiSextile,"(0,1]",312,286,598,0.52,0.48
"JU_a30_(1,5]",Jupiter,SemiSextile,"(1,5]",158,150,308,0.51,0.49
JU_a30_0,Jupiter,SemiSextile,0,892,826,1718,0.52,0.48
