PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MO_PH_a120,1,179,0.001,0.043,-0.001,0,0.029,-0.132,0.189,0.321,0.416,3.336,0.003
MO_SN_a120,1,185,0.002,0.059,0.001,0,0.028,-0.162,0.494,0.656,3.089,25.077,0.004
MO_MA_a103,1,177,-0.005,0.038,-0.003,-0.004,0.027,-0.175,0.095,0.27,-0.603,2.543,0.003
MO_SU_a36,1,175,0.007,0.051,0,0.003,0.036,-0.105,0.274,0.379,1.713,7.224,0.004
ME_JU_a72,1,88,0.003,0.078,0.001,0.003,0.031,-0.382,0.519,0.901,1.824,25.186,0.008
MO_JN_a30,1,182,0.001,0.05,-0.001,-0.001,0.025,-0.219,0.307,0.527,1.033,8.799,0.004
MO_VS_a90,1,179,0.003,0.053,-0.002,0.001,0.035,-0.175,0.274,0.449,1.175,6.536,0.004
VE_PH_a90,1,73,0,0.044,0,0,0.038,-0.115,0.133,0.247,0.285,1.054,0.005
MO_ME_a60,1,175,0.003,0.051,0,0.002,0.028,-0.214,0.188,0.402,0.069,3.864,0.004
MO_PL_a135,1,181,-0.002,0.045,-0.003,-0.003,0.025,-0.132,0.217,0.349,0.855,4.401,0.003
MO_JN_a36,1,181,0.004,0.086,-0.005,-0.002,0.03,-0.216,0.973,1.189,7.715,84.518,0.006
MO_SU_a30,1,175,0.004,0.046,-0.001,0.002,0.033,-0.128,0.274,0.402,1.435,6.937,0.003
PA_SA_a30,1,62,-0.006,0.093,-0.007,-0.008,0.041,-0.382,0.519,0.901,1.829,17.904,0.012
MO_UR_a135,1,185,0.004,0.046,0.001,0.001,0.021,-0.126,0.295,0.422,2.057,10.401,0.003
MO_PA_a45,1,178,-0.005,0.05,-0.004,-0.004,0.03,-0.336,0.174,0.51,-1.583,11.994,0.004
MO_CE_a72,1,178,0.003,0.087,-0.002,-0.001,0.035,-0.216,0.973,1.189,7.642,83.78,0.007
MO_MA_a90,1,178,-0.002,0.054,0,-0.001,0.029,-0.48,0.168,0.647,-3.602,31.738,0.004
MO_NE_a180,1,91,0.004,0.057,-0.003,-0.002,0.025,-0.126,0.295,0.422,2.398,9.367,0.006
MO_NN_a45,1,185,-0.007,0.049,-0.006,-0.005,0.032,-0.48,0.097,0.577,-4.701,43.691,0.004
MO_SN_a135,1,185,-0.007,0.049,-0.006,-0.005,0.032,-0.48,0.097,0.577,-4.701,43.691,0.004
SU_CE_a45,1,81,0.002,0.085,0.005,0,0.045,-0.382,0.519,0.901,1.641,19.101,0.009
MO_JN_a45,1,182,0.005,0.085,-0.002,0,0.031,-0.216,0.973,1.189,8.1,91.445,0.006
MO_PH_a103,1,184,0.006,0.056,-0.003,-0.002,0.028,-0.102,0.342,0.444,2.962,12.835,0.004
MO_SA_a72,1,184,-0.002,0.044,-0.002,-0.001,0.03,-0.219,0.166,0.385,-0.54,4.884,0.003
MO_UR_a144,1,184,0.005,0.068,0.001,0.001,0.028,-0.48,0.422,0.902,0.113,22.41,0.005
MO_ME_a45,1,175,0.005,0.051,0.001,0.001,0.031,-0.128,0.274,0.402,1.908,8.051,0.004
MO_PL_a120,1,181,0.009,0.051,0,0.004,0.025,-0.079,0.422,0.501,3.493,23.169,0.004
MO_VS_a72,1,183,0.004,0.047,0.001,0.003,0.035,-0.197,0.174,0.371,0.01,2.748,0.003
MO_PA_a36,1,179,0.005,0.09,-0.001,0.001,0.025,-0.336,0.973,1.308,6.553,72.148,0.007
MO_JU_a30,1,181,0.004,0.05,0,0,0.03,-0.162,0.346,0.508,2.16,13.221,0.004
MO_NN_a36,1,185,0.004,0.083,-0.006,-0.003,0.03,-0.118,0.973,1.09,8.743,97.999,0.006
MO_SN_a144,1,185,0.004,0.083,-0.006,-0.003,0.03,-0.118,0.973,1.09,8.743,97.999,0.006
MO_CH_a180,1,90,0.012,0.06,0.001,0.007,0.028,-0.105,0.422,0.527,3.682,22.646,0.006
MO_UR_a150,1,186,0.004,0.064,-0.003,0.002,0.032,-0.48,0.422,0.902,-0.343,25.7,0.005
MO_CE_a60,1,178,0.001,0.062,-0.003,0.001,0.028,-0.48,0.259,0.739,-2.148,21.291,0.005
PA_NN_a0,1,15,0.001,0.175,-0.003,-0.009,0.028,-0.382,0.519,0.901,1.031,3.677,0.045
PA_SN_a180,1,15,0.001,0.175,-0.003,-0.009,0.028,-0.382,0.519,0.901,1.031,3.677,0.045
VE_JN_a60,1,51,0.021,0.12,0.004,0.01,0.027,-0.382,0.519,0.901,1.175,7.33,0.017
VE_VS_a60,1,70,0.002,0.09,0.001,0,0.037,-0.382,0.519,0.901,1.557,17.186,0.011
MO_PA_a30,1,179,0.003,0.072,-0.001,0,0.028,-0.48,0.494,0.973,0.596,22.594,0.005
MO_SA_a60,1,184,0,0.035,-0.002,-0.001,0.031,-0.126,0.146,0.271,0.487,2.221,0.003
MO_ME_a36,1,169,0.009,0.073,0.004,0.005,0.031,-0.48,0.346,0.826,0.098,17.497,0.006
MO_NN_a30,1,188,-0.002,0.045,-0.006,-0.004,0.03,-0.135,0.259,0.395,1.221,6.669,0.003
MO_SN_a150,1,188,-0.002,0.045,-0.006,-0.004,0.03,-0.135,0.259,0.395,1.221,6.669,0.003
MO_JU_a36,1,181,0.004,0.049,0.002,0.002,0.034,-0.162,0.346,0.508,1.937,13.085,0.004
MO_PH_a90,1,185,0.006,0.052,0.001,0.004,0.027,-0.126,0.422,0.548,2.922,21.619,0.004
MO_VE_a0,1,82,0.006,0.053,-0.003,0.001,0.027,-0.105,0.263,0.368,1.879,6.32,0.006
MO_JN_a60,1,182,0.008,0.041,0.005,0.005,0.032,-0.128,0.183,0.311,0.709,2.826,0.003
MO_VS_a60,1,179,0,0.042,0,0,0.026,-0.135,0.198,0.333,0.453,4.275,0.003
PA_NE_a135,1,59,0.003,0.09,-0.003,0.001,0.024,-0.382,0.519,0.901,1.891,21.371,0.012
MO_MA_a72,1,176,0.011,0.092,-0.002,0.001,0.034,-0.191,0.973,1.164,7.072,68.542,0.007
MA_JN_a135,1,45,0.021,0.116,0.006,0.012,0.05,-0.382,0.519,0.901,1.07,8.372,0.017
MO_ME_a30,1,172,0.01,0.101,0.002,0.003,0.029,-0.48,0.973,1.452,4.791,50.42,0.008
ME_PL_a72,1,70,0.014,0.092,0.004,0.008,0.031,-0.382,0.519,0.901,1.383,15.318,0.011
MO_JU_a45,1,187,0.007,0.059,0.001,0.002,0.03,-0.105,0.519,0.624,4.172,30.638,0.004
MO_PL_a103,1,183,0.01,0.057,0.006,0.007,0.032,-0.128,0.519,0.648,4.054,34.214,0.004
PA_CH_a144,1,24,0.003,0.147,-0.007,-0.005,0.049,-0.382,0.519,0.901,1.099,5.472,0.03
PA_PH_a60,1,87,-0.003,0.074,-0.004,-0.004,0.024,-0.382,0.519,0.901,2.447,32.99,0.008
MO_SU_a0,1,86,0.003,0.076,0,0.001,0.031,-0.336,0.519,0.855,2.639,27.135,0.008
MO_CE_a45,1,181,0.004,0.054,0.002,0.002,0.033,-0.113,0.519,0.632,4.825,45.069,0.004
VE_MA_a72,1,61,-0.007,0.088,-0.009,-0.01,0.023,-0.382,0.519,0.901,2.236,23.498,0.011
VS_PL_a45,1,37,-0.004,0.117,-0.009,-0.009,0.052,-0.382,0.519,0.901,1.52,11.035,0.019
MO_SA_a45,1,183,0.007,0.061,-0.001,0.002,0.031,-0.175,0.519,0.694,3.648,27.339,0.005
MO_NE_a150,1,183,0.005,0.059,0.001,0.003,0.033,-0.214,0.519,0.733,3.508,31.818,0.004
MO_JN_a72,1,182,0.009,0.054,0,0.004,0.033,-0.105,0.519,0.624,4.792,41.693,0.004
MO_MA_a60,1,175,0.007,0.067,0,0.002,0.029,-0.219,0.519,0.739,3.212,22.409,0.005
MO_PH_a72,1,182,0.009,0.06,0.002,0.004,0.03,-0.162,0.519,0.681,4.313,32.747,0.004
MO_VS_a45,1,179,0.002,0.069,-0.006,-0.004,0.026,-0.163,0.519,0.682,3.477,21.505,0.005
ME_CH_a135,1,66,0.003,0.072,0.001,0.003,0.036,-0.382,0.153,0.535,-1.802,10.544,0.009
MO_CE_a36,1,180,-0.002,0.048,0,-0.001,0.033,-0.382,0.118,0.5,-2.596,20.467,0.004
MO_NE_a144,1,183,-0.002,0.053,0.001,0,0.036,-0.382,0.166,0.548,-2.015,13.945,0.004
MO_PL_a90,1,188,-0.001,0.061,-0.001,-0.001,0.03,-0.382,0.342,0.724,-0.091,14.378,0.004
VS_NN_a36,1,88,-0.002,0.076,0.003,0.001,0.04,-0.382,0.204,0.586,-1.314,7.388,0.008
VS_SN_a144,1,88,-0.002,0.076,0.003,0.001,0.04,-0.382,0.204,0.586,-1.314,7.388,0.008
MO_SA_a36,1,184,-0.002,0.058,-0.003,-0.001,0.027,-0.382,0.346,0.728,-1.25,20.38,0.004
MO_JU_a60,1,183,0.007,0.092,0.005,0.003,0.033,-0.382,0.973,1.355,6.062,67.18,0.007
MO_UR_a180,1,92,-0.009,0.062,-0.006,-0.007,0.033,-0.382,0.142,0.524,-2.369,13.387,0.006
MO_CE_a30,1,179,0,0.058,-0.002,-0.002,0.031,-0.382,0.295,0.677,-0.434,13.128,0.004
MO_VS_a36,1,179,-0.002,0.051,-0.003,-0.002,0.032,-0.382,0.188,0.57,-1.866,17.2,0.004
MO_PA_a0,1,91,0.008,0.059,0.003,0.008,0.031,-0.382,0.18,0.562,-2.607,19.342,0.006
MO_NN_a0,1,93,-0.004,0.057,-0.001,-0.002,0.024,-0.382,0.217,0.599,-2.462,20.97,0.006
MO_SA_a30,1,181,-0.004,0.055,-0.003,0,0.028,-0.382,0.135,0.517,-3.084,18.807,0.004
MO_SN_a180,1,93,-0.004,0.057,-0.001,-0.002,0.024,-0.382,0.217,0.599,-2.462,20.97,0.006
MO_CH_a144,1,183,-0.003,0.053,-0.001,-0.001,0.031,-0.382,0.142,0.524,-2.186,15.156,0.004
MO_NE_a135,1,183,-0.003,0.055,-0.004,-0.003,0.035,-0.382,0.163,0.545,-1.542,12.028,0.004
MO_PH_a60,1,182,0,0.05,0,0.001,0.032,-0.382,0.142,0.524,-2.345,18.13,0.004
JU_PL_a144,1,73,-0.003,0.047,-0.006,-0.002,0.038,-0.197,0.098,0.295,-0.729,2.828,0.005
MO_MA_a45,1,180,0.003,0.062,-0.001,0,0.035,-0.214,0.494,0.708,2.57,20.789,0.005
JN_PH_a144,1,93,-0.001,0.057,-0.005,-0.006,0.038,-0.119,0.342,0.461,2.562,12.999,0.006
MO_JN_a90,1,181,0.006,0.049,0,0.002,0.029,-0.085,0.346,0.431,2.283,12.154,0.004
MO_VS_a30,1,181,0.002,0.042,-0.003,0,0.03,-0.115,0.188,0.303,0.945,3.216,0.003
MO_JU_a72,1,188,0,0.062,-0.001,0.001,0.028,-0.48,0.307,0.787,-2.014,22.151,0.005
SU_SA_a45,1,65,0.002,0.045,-0.003,-0.001,0.032,-0.099,0.189,0.288,1.153,3.722,0.006
MO_ME_a0,1,86,0,0.054,0,0.002,0.028,-0.336,0.135,0.47,-2.356,15.168,0.006
MO_PL_a72,1,183,-0.002,0.048,-0.003,-0.002,0.026,-0.219,0.194,0.413,-0.13,5.323,0.004
MO_CH_a135,1,184,0.004,0.086,-0.003,-0.001,0.034,-0.219,0.973,1.192,7.52,83.801,0.006
SU_NE_a150,1,54,-0.005,0.024,0,-0.003,0.018,-0.077,0.054,0.131,-0.724,1.015,0.003
MO_MA_a36,1,176,-0.005,0.058,-0.001,-0.002,0.033,-0.336,0.295,0.631,-0.777,10.216,0.004
MO_NE_a120,1,182,0.002,0.086,-0.002,-0.003,0.029,-0.219,0.973,1.192,7.798,87.85,0.006
MO_PH_a45,1,185,0.006,0.086,-0.003,-0.001,0.028,-0.219,0.973,1.192,7.559,83.125,0.006
VE_PL_a103,1,50,-0.01,0.057,-0.008,-0.005,0.031,-0.219,0.116,0.336,-1.345,3.799,0.008
MO_JN_a103,1,182,0.006,0.057,-0.001,0.001,0.03,-0.132,0.342,0.474,2.391,10.456,0.004
MA_PL_a30,1,52,0,0.086,-0.004,-0.002,0.02,-0.336,0.494,0.829,2.433,21.813,0.012
MO_MA_a30,1,182,0.003,0.054,0,0,0.032,-0.216,0.307,0.523,1.494,10.163,0.004
MO_PL_a60,1,185,0.008,0.084,-0.003,0,0.029,-0.14,0.973,1.113,8.272,90.627,0.006
MO_VE_a45,1,170,-0.002,0.042,-0.002,-0.001,0.031,-0.175,0.127,0.302,-0.316,2.273,0.003
MO_CH_a120,1,184,-0.001,0.057,-0.003,-0.001,0.029,-0.48,0.259,0.739,-2.445,27.467,0.004
MO_PH_a36,1,184,-0.002,0.056,-0.002,-0.001,0.031,-0.48,0.259,0.739,-2.578,29.144,0.004
MO_JU_a90,1,181,0.004,0.053,-0.001,0.001,0.028,-0.216,0.259,0.475,0.543,4.903,0.004
CE_NN_a30,1,37,-0.008,0.041,-0.009,-0.009,0.055,-0.075,0.068,0.143,0.161,-1.336,0.007
CE_SN_a150,1,37,-0.008,0.041,-0.009,-0.009,0.055,-0.075,0.068,0.143,0.161,-1.336,0.007
MO_CE_a0,1,87,0.01,0.067,0.001,0.002,0.029,-0.128,0.494,0.622,4.375,28.6,0.007
MO_PH_a30,1,189,0.001,0.056,0.004,0.003,0.031,-0.48,0.204,0.683,-2.944,27.507,0.004
MO_SA_a0,1,91,0.009,0.05,0.004,0.004,0.028,-0.082,0.307,0.39,2.904,14.263,0.005
MO_NE_a103,1,182,-0.002,0.057,-0.005,-0.002,0.03,-0.48,0.172,0.652,-2.894,26.055,0.004
CE_SA_a0,1,29,0.022,0.102,0.006,0.009,0.072,-0.108,0.422,0.53,2.102,5.689,0.019
MO_JN_a120,1,179,0.007,0.061,0,0.003,0.031,-0.214,0.494,0.708,2.853,22.18,0.005
MO_PL_a45,1,185,0.005,0.061,0.002,0.003,0.031,-0.48,0.346,0.826,-1.182,25.807,0.005
MO_VS_a0,1,88,-0.005,0.05,-0.005,-0.003,0.023,-0.336,0.133,0.468,-3.043,20.232,0.005
ME_VE_a30,1,196,0,0.039,-0.003,-0.003,0.021,-0.115,0.274,0.389,2.364,13.81,0.003
JN_UR_a103,1,70,0.022,0.067,0.007,0.012,0.035,-0.085,0.263,0.348,1.518,2.504,0.008
MO_JU_a103,1,181,0.007,0.055,0.003,0.004,0.031,-0.13,0.422,0.552,2.544,17.752,0.004
MO_VE_a60,1,172,0,0.044,-0.002,-0.001,0.031,-0.135,0.295,0.431,1.819,11.682,0.003
MO_CH_a103,1,184,0.003,0.045,0.001,0.001,0.026,-0.13,0.307,0.437,1.709,10.726,0.003
VE_JU_a45,1,57,-0.004,0.03,-0.006,-0.004,0.023,-0.077,0.097,0.174,0.372,1.3,0.004
MO_PL_a36,1,183,0.008,0.046,0.003,0.004,0.03,-0.096,0.307,0.404,2.579,13.814,0.003
MO_NE_a90,1,181,0.003,0.048,-0.001,-0.002,0.025,-0.099,0.307,0.407,2.612,13.211,0.004
MO_SU_a60,1,176,0.007,0.062,0.003,0.005,0.022,-0.48,0.307,0.787,-1.673,24.012,0.005
SU_JN_a72,1,69,0.009,0.053,0.006,0.004,0.034,-0.099,0.217,0.316,1.541,4.063,0.006
MO_MA_a0,1,90,0.009,0.061,-0.002,0.002,0.027,-0.128,0.342,0.47,2.632,11.456,0.006
SA_NE_a103,1,46,-0.01,0.037,-0.008,-0.01,0.032,-0.093,0.098,0.191,0.274,0.594,0.005
MO_JN_a135,1,181,-0.001,0.043,-0.001,0,0.026,-0.336,0.134,0.469,-2.534,20.208,0.003
MO_PL_a30,1,184,0.006,0.044,0.001,0.003,0.028,-0.175,0.307,0.482,1.63,12.628,0.003
MO_VE_a72,1,173,-0.002,0.041,-0.001,-0.001,0.027,-0.214,0.093,0.308,-0.871,4.108,0.003
CE_PH_a30,1,105,0,0.047,-0.003,-0.002,0.029,-0.093,0.342,0.435,3.411,23.614,0.005
CE_UR_a144,1,63,0.008,0.05,0.005,0.006,0.049,-0.108,0.147,0.255,0.477,0.479,0.006
MO_CH_a90,1,182,-0.003,0.043,-0.005,-0.003,0.031,-0.216,0.172,0.388,-0.2,4.711,0.003
MO_JU_a120,1,178,0.005,0.062,-0.003,-0.001,0.034,-0.115,0.494,0.608,3.745,24.893,0.005
SU_PH_a72,1,61,0.008,0.052,0.003,0.003,0.022,-0.102,0.263,0.365,2.293,9.201,0.007
VS_JU_a103,1,30,-0.003,0.032,0.006,-0.002,0.02,-0.065,0.061,0.126,-0.291,-0.382,0.006
MO_SU_a72,1,175,0.006,0.051,0.003,0.004,0.027,-0.197,0.295,0.493,0.999,7.808,0.004
MO_JN_a144,1,179,-0.002,0.045,0.001,-0.001,0.026,-0.336,0.121,0.457,-2.141,16.673,0.003
MO_PH_a0,1,92,0.002,0.065,-0.003,-0.001,0.027,-0.216,0.494,0.709,4.326,34.744,0.007
MO_NE_a72,1,184,0.004,0.055,-0.002,0.001,0.029,-0.216,0.494,0.709,3.765,34.241,0.004
MO_JN_a150,1,179,-0.005,0.042,-0.004,-0.006,0.029,-0.126,0.163,0.289,0.338,1.91,0.003
MO_JU_a135,1,177,-0.008,0.049,-0.004,-0.006,0.026,-0.336,0.189,0.524,-1.42,12.155,0.004
MO_NN_a72,1,180,0.005,0.063,-0.001,0.001,0.029,-0.214,0.494,0.708,3.019,22.339,0.005
MO_UR_a103,1,179,0,0.053,0.001,0.001,0.033,-0.336,0.18,0.515,-1.304,9.569,0.004
MO_VE_a90,1,176,0.001,0.056,0.001,0.003,0.032,-0.48,0.142,0.622,-3.459,29.01,0.004
MO_CH_a72,1,179,-0.002,0.048,-0.001,-0.002,0.026,-0.336,0.18,0.515,-1.198,13.686,0.004
MO_PA_a72,1,182,-0.002,0.045,0,-0.002,0.026,-0.191,0.163,0.354,-0.31,3.39,0.003
MO_NE_a60,1,182,0.006,0.051,0.001,0.004,0.025,-0.336,0.189,0.524,-0.702,11.842,0.004
MO_SN_a103,1,183,0.004,0.062,0,0.003,0.031,-0.336,0.422,0.758,1.211,17.467,0.005
MO_SU_a90,1,174,-0.003,0.042,-0.003,-0.003,0.028,-0.214,0.189,0.403,-0.154,5.318,0.003
MO_JU_a144,1,182,-0.002,0.038,-0.004,-0.003,0.025,-0.119,0.189,0.308,0.631,3.892,0.003
JN_CH_a135,1,115,0.002,0.049,-0.006,-0.002,0.036,-0.084,0.342,0.426,3.069,18.626,0.005
JN_NE_a144,1,92,-0.001,0.054,-0.003,-0.003,0.038,-0.126,0.342,0.468,2.571,15.874,0.006
MA_CH_a90,1,53,-0.007,0.037,-0.002,-0.007,0.035,-0.086,0.077,0.163,0.008,-0.106,0.005
MO_PL_a0,1,90,0.005,0.058,0.007,0.006,0.027,-0.336,0.18,0.515,-1.924,13.338,0.006
VE_CE_a45,1,72,0,0.039,-0.002,-0.004,0.032,-0.072,0.132,0.204,0.834,1.219,0.005
VS_UR_a135,1,67,0.005,0.064,-0.003,0.002,0.048,-0.162,0.274,0.436,1.015,3.876,0.008
MO_CH_a60,1,181,0.005,0.044,0.003,0.004,0.028,-0.163,0.204,0.366,0.626,3.941,0.003
MO_UR_a90,1,180,0.002,0.054,0.002,0.002,0.03,-0.336,0.204,0.539,-0.905,9.716,0.004
MO_VE_a103,1,172,-0.002,0.043,-0.005,-0.003,0.031,-0.197,0.204,0.401,0.624,5.977,0.003
MO_JU_a150,1,179,0,0.037,-0.003,-0.001,0.027,-0.118,0.194,0.312,0.831,4.662,0.003
SU_PL_a90,1,63,-0.006,0.039,-0.008,-0.007,0.028,-0.135,0.127,0.262,0.237,2.267,0.005
MA_UR_a120,1,46,-0.017,0.031,-0.011,-0.016,0.042,-0.078,0.037,0.115,-0.135,-1.083,0.005
MO_NN_a90,1,182,0,0.052,-0.001,-0.001,0.028,-0.216,0.346,0.562,1.299,11.609,0.004
MO_SN_a90,1,182,0,0.052,-0.001,-0.001,0.028,-0.216,0.346,0.562,1.299,11.609,0.004
MO_NE_a45,1,180,0.007,0.045,0.005,0.006,0.03,-0.128,0.204,0.332,0.657,3.739,0.003
VE_NE_a150,1,50,-0.001,0.032,-0.006,-0.002,0.031,-0.065,0.068,0.133,0.127,-0.632,0.005
SU_NE_a144,1,59,-0.003,0.03,-0.003,-0.003,0.025,-0.065,0.082,0.147,0.128,0.46,0.004
MO_SU_a103,1,174,0,0.043,-0.004,-0.003,0.03,-0.132,0.259,0.392,1.723,9.062,0.003
MO_PA_a90,1,184,0.001,0.052,-0.004,-0.002,0.029,-0.115,0.422,0.537,3.207,22.468,0.004
VE_SA_a45,1,54,0.001,0.088,-0.003,-0.001,0.027,-0.336,0.494,0.829,2.166,19.288,0.012
MO_JN_a180,1,91,-0.001,0.041,-0.005,-0.004,0.026,-0.13,0.189,0.319,1.093,4.756,0.004
