PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_JU_a0,Ceres,Jupiter,Conjunction,7,3,10,0.7,0.3
CE_JU_a103,Ceres,Jupiter,BiSeptile,14,16,30,0.47,0.53
CE_JU_a120,Ceres,Jupiter,Trine,36,39,75,0.48,0.52
CE_JU_a135,Ceres,Jupiter,SesquiSquare,50,62,112,0.45,0.55
CE_JU_a144,Ceres,Jupiter,BiQuintile,41,41,82,0.5,0.5
CE_JU_a150,Ceres,Jupiter,Quincunx,53,52,105,0.5,0.5
CE_JU_a180,Ceres,Jupiter,Opposition,10,12,22,0.45,0.55
CE_JU_a30,Ceres,Jupiter,SemiSextile,33,29,62,0.53,0.47
CE_JU_a36,Ceres,Jupiter,SemiQuintile,25,21,46,0.54,0.46
CE_JU_a45,Ceres,Jupiter,SemiSquare,9,12,21,0.43,0.57
CE_JU_a60,Ceres,Jupiter,Sextile,8,12,20,0.4,0.6
CE_JU_a72,Ceres,Jupiter,Quintile,40,26,66,0.61,0.39
CE_JU_a90,Ceres,Jupiter,Square,18,13,31,0.58,0.42
CE_MA_a0,Ceres,Mars,Conjunction,5,4,9,0.56,0.44
CE_MA_a103,Ceres,Mars,BiSeptile,32,42,74,0.43,0.57
CE_MA_a120,Ceres,Mars,Trine,19,13,32,0.59,0.41
CE_MA_a135,Ceres,Mars,SesquiSquare,33,40,73,0.45,0.55
CE_MA_a144,Ceres,Mars,BiQuintile,43,41,84,0.51,0.49
CE_MA_a150,Ceres,Mars,Quincunx,14,19,33,0.42,0.58
CE_MA_a180,Ceres,Mars,Opposition,12,12,24,0.5,0.5
CE_MA_a30,Ceres,Mars,SemiSextile,7,23,30,0.23,0.77
CE_MA_a36,Ceres,Mars,SemiQuintile,8,24,32,0.25,0.75
CE_MA_a45,Ceres,Mars,SemiSquare,38,40,78,0.49,0.51
CE_MA_a60,Ceres,Mars,Sextile,35,38,73,0.48,0.52
CE_MA_a72,Ceres,Mars,Quintile,41,48,89,0.46,0.54
CE_MA_a90,Ceres,Mars,Square,19,12,31,0.61,0.39
CE_ME_a0,Ceres,Mercury,Conjunction,14,10,24,0.58,0.42
CE_ME_a103,Ceres,Mercury,BiSeptile,9,12,21,0.43,0.57
CE_ME_a120,Ceres,Mercury,Trine,10,9,19,0.53,0.47
CE_ME_a135,Ceres,Mercury,SesquiSquare,11,9,20,0.55,0.45
