PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",324,318,642,0.5,0.5
CE_3,Ceres,3,389,356,745,0.52,0.48
"CE_[0,2]",Ceres,"[0,2]",544,632,1176,0.46,0.54
"CH_(3,4]",Chiron,"(3,4]",292,296,588,0.5,0.5
"CH_(4,5]",Chiron,"(4,5]",265,265,530,0.5,0.5
"CH_(5,11]",Chiron,"(5,11]",296,291,587,0.5,0.5
"CH_[0,3]",Chiron,"[0,3]",404,454,858,0.47,0.53
"JN_(1,2]",Juno,"(1,2]",440,419,859,0.51,0.49
"JN_(2,3]",Juno,"(2,3]",332,367,699,0.47,0.53
"JN_(3,7]",Juno,"(3,7]",183,214,397,0.46,0.54
"JN_[0,1]",Juno,"[0,1]",302,306,608,0.5,0.5
"JU_(2,3]",Jupiter,"(2,3]",348,389,737,0.47,0.53
"JU_(3,4]",Jupiter,"(3,4]",292,264,556,0.53,0.47
"JU_(4,8]",Jupiter,"(4,8]",152,170,322,0.47,0.53
"JU_[0,2]",Jupiter,"[0,2]",465,483,948,0.49,0.51
"MA_(2,5]",Mars,"(2,5]",266,258,524,0.51,0.49
MA_2,Mars,2,434,465,899,0.48,0.52
"MA_[0,1]",Mars,"[0,1]",557,583,1140,0.49,0.51
"ME_(1,3]",Mercury,"(1,3]",161,139,300,0.54,0.46
ME_0,Mercury,0,332,373,705,0.47,0.53
ME_1,Mercury,1,764,794,1558,0.49,0.51
"NE_(4,5]",Neptune,"(4,5]",238,252,490,0.49,0.51
"NE_(5,6]",Neptune,"(5,6]",195,198,393,0.5,0.5
"NE_(6,13]",Neptune,"(6,13]",253,285,538,0.47,0.53
"NE_[0,4]",Neptune,"[0,4]",571,571,1142,0.5,0.5
"NN_(2,3]",NNode,"(2,3]",337,351,688,0.49,0.51
"NN_(3,4]",NNode,"(3,4]",284,297,581,0.49,0.51
"NN_(4,9]",NNode,"(4,9]",274,309,583,0.47,0.53
"NN_[0,2]",NNode,"[0,2]",362,349,711,0.51,0.49
"PA_(2,3]",Pallas,"(2,3]",373,376,749,0.5,0.5
"PA_(3,4]",Pallas,"(3,4]",278,276,554,0.5,0.5
"PA_(4,8]",Pallas,"(4,8]",152,171,323,0.47,0.53
"PA_[0,2]",Pallas,"[0,2]",454,483,937,0.48,0.52
"PH_(3,5]",Pholus,"(3,5]",503,502,1005,0.5,0.5
"PH_(5,6]",Pholus,"(5,6]",168,190,358,0.47,0.53
"PH_(6,13]",Pholus,"(6,13]",187,205,392,0.48,0.52
"PH_[0,3]",Pholus,"[0,3]",399,409,808,0.49,0.51
"PL_(4,5]",Pluto,"(4,5]",273,270,543,0.5,0.5
"PL_(5,6]",Pluto,"(5,6]",214,209,423,0.51,0.49
"PL_(6,14]",Pluto,"(6,14]",251,238,489,0.51,0.49
"PL_[0,4]",Pluto,"[0,4]",519,589,1108,0.47,0.53
"SA_(3,4]",Saturn,"(3,4]",258,280,538,0.48,0.52
"SA_(4,5]",Saturn,"(4,5]",240,244,484,0.5,0.5
"SA_(5,11]",Saturn,"(5,11]",266,306,572,0.47,0.53
"SA_[0,3]",Saturn,"[0,3]",493,476,969,0.51,0.49
"SN_(3,4]",SNode,"(3,4]",335,351,686,0.49,0.51
"SN_(4,5]",SNode,"(4,5]",294,297,591,0.5,0.5
"SN_(5,10]",SNode,"(5,10]",270,289,559,0.48,0.52
"SN_[1,3]",SNode,"[1,3]",358,369,727,0.49,0.51
"SU_(1,2]",Sun,"(1,2]",402,411,813,0.49,0.51
"SU_(2,4]",Sun,"(2,4]",72,96,168,0.43,0.57
SU_1,Sun,1,594,589,1183,0.5,0.5
"SU_[0,1)",Sun,"[0,1)",189,210,399,0.47,0.53
"UR_(3,5]",Uranus,"(3,5]",477,544,1021,0.47,0.53
"UR_(5,6]",Uranus,"(5,6]",213,220,433,0.49,0.51
"UR_(6,13]",Uranus,"(6,13]",291,251,542,0.54,0.46
"UR_[0,3]",Uranus,"[0,3]",276,291,567,0.49,0.51
"VE_(1,2]",Venus,"(1,2]",310,335,645,0.48,0.52
"VE_(2,3]",Venus,"(2,3]",34,46,80,0.42,0.58
VE_1,Venus,1,637,659,1296,0.49,0.51
"VE_[0,1)",Venus,"[0,1)",276,266,542,0.51,0.49
"VS_(1,2]",Vesta,"(1,2]",446,488,934,0.48,0.52
"VS_(2,3]",Vesta,"(2,3]",280,287,567,0.49,0.51
"VS_(3,6]",Vesta,"(3,6]",114,115,229,0.5,0.5
"VS_[0,1]",Vesta,"[0,1]",417,416,833,0.5,0.5
