PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VS_NE_a103,1,27,-0.011,0.081,-0.021,-0.015,0.058,-0.17,0.213,0.383,0.649,0.564,0.016
VS_CE_a103,1,122,0.003,0.056,0.005,0.005,0.038,-0.239,0.138,0.377,-0.86,3.503,0.005
VS_NN_a103,1,34,-0.011,0.062,-0.017,-0.009,0.059,-0.17,0.101,0.271,-0.367,-0.095,0.011
VS_PH_a30,1,36,0.009,0.081,0.002,0.005,0.058,-0.17,0.213,0.383,0.51,0.629,0.013
JN_NE_a30,1,31,-0.016,0.066,-0.017,-0.016,0.048,-0.17,0.202,0.372,0.569,2.423,0.012
ME_CE_a135,1,28,-0.007,0.043,-0.012,-0.006,0.037,-0.138,0.073,0.211,-0.589,1.278,0.008
ME_NN_a135,1,81,-0.001,0.041,0.001,0,0.027,-0.138,0.179,0.317,0.295,4.707,0.005
ME_SN_a45,1,81,-0.001,0.041,0.001,0,0.027,-0.138,0.179,0.317,0.295,4.707,0.005
JN_UR_a72,1,35,-0.013,0.062,-0.02,-0.013,0.029,-0.17,0.202,0.372,0.58,3.269,0.01
VE_UR_a90,1,42,0.008,0.044,0.004,0.008,0.041,-0.091,0.102,0.193,0.128,-0.662,0.007
VS_UR_a144,1,26,0.005,0.067,0.006,0.005,0.042,-0.17,0.202,0.372,0.189,2.024,0.013
VE_CH_a60,1,61,0.005,0.043,0.007,0.007,0.03,-0.186,0.084,0.27,-1.263,4.6,0.006
SU_UR_a90,1,44,-0.006,0.04,-0.003,-0.003,0.03,-0.17,0.078,0.248,-1.304,4.399,0.006
MA_PH_a36,1,76,-0.005,0.052,-0.005,-0.006,0.048,-0.17,0.202,0.372,0.407,2.68,0.006
SU_CH_a60,1,46,0,0.048,0.002,0.002,0.034,-0.17,0.16,0.33,-0.268,3.737,0.007
VE_NE_a45,1,40,-0.006,0.056,0.007,-0.002,0.03,-0.17,0.084,0.254,-0.782,0.237,0.009
MA_UR_a150,1,31,-0.004,0.061,0.004,-0.004,0.039,-0.17,0.202,0.372,0.421,3.351,0.011
MA_CH_a120,1,33,0.001,0.06,0.004,0.002,0.034,-0.17,0.202,0.372,0.319,3.386,0.01
SU_NE_a45,1,45,0.015,0.071,0,0.009,0.049,-0.17,0.202,0.372,0.639,1.059,0.011
VE_PA_a90,1,36,0,0.069,-0.01,-0.003,0.041,-0.17,0.202,0.372,0.424,1.109,0.011
ME_CE_a144,1,18,0.009,0.08,0.006,0.008,0.025,-0.17,0.202,0.372,0.197,0.731,0.019
JN_CE_a180,1,46,0,0.047,-0.002,-0.002,0.024,-0.116,0.202,0.317,1.286,6.299,0.007
JN_PH_a45,1,34,0.004,0.052,0.001,0.002,0.028,-0.116,0.202,0.317,1.079,4.612,0.009
ME_NN_a144,1,41,0.006,0.049,-0.003,0.002,0.042,-0.101,0.202,0.303,1.399,4.354,0.008
ME_SN_a36,1,41,0.006,0.049,-0.003,0.002,0.042,-0.101,0.202,0.303,1.399,4.354,0.008
VE_VS_a60,1,52,-0.007,0.058,-0.003,-0.008,0.037,-0.136,0.202,0.338,0.531,1.95,0.008
SU_PA_a90,1,46,-0.009,0.052,-0.006,-0.009,0.029,-0.148,0.202,0.35,0.815,4.675,0.008
VE_JU_a72,1,39,0.005,0.047,-0.001,0.003,0.032,-0.072,0.202,0.274,1.479,5.379,0.008
VS_SA_a30,1,37,0.003,0.054,-0.006,-0.001,0.042,-0.116,0.202,0.317,1.208,3.27,0.009
ME_UR_a103,1,48,0.014,0.052,0.011,0.012,0.039,-0.122,0.202,0.324,0.754,2.873,0.008
ME_NE_a60,1,53,-0.001,0.035,-0.007,-0.003,0.022,-0.088,0.138,0.226,0.971,3.358,0.005
MA_CE_a103,1,41,-0.005,0.035,-0.008,-0.005,0.024,-0.116,0.069,0.184,-0.21,1.351,0.005
