PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",153,134,287,0.53,0.47
"CE_(3,4]",Ceres,"(3,4]",146,152,298,0.49,0.51
"CE_(4,8]",Ceres,"(4,8]",151,124,275,0.55,0.45
"CE_[0,2]",Ceres,"[0,2]",265,296,561,0.47,0.53
"CH_(1,2]",Chiron,"(1,2]",294,310,604,0.49,0.51
"CH_(2,3]",Chiron,"(2,3]",159,139,298,0.53,0.47
CH_1,Chiron,1,245,227,472,0.52,0.48
"CH_[0,1)",Chiron,"[0,1)",17,30,47,0.36,0.64
"JN_(2,3]",Juno,"(2,3]",174,161,335,0.52,0.48
"JN_(3,4]",Juno,"(3,4]",109,116,225,0.48,0.52
"JN_(4,9]",Juno,"(4,9]",113,110,223,0.51,0.49
"JN_[0,2]",Juno,"[0,2]",319,319,638,0.5,0.5
"JU_(1,2]",Jupiter,"(1,2]",204,206,410,0.5,0.5
"JU_(2,3]",Jupiter,"(2,3]",127,126,253,0.5,0.5
"JU_(3,7]",Jupiter,"(3,7]",132,138,270,0.49,0.51
"JU_[0,1]",Jupiter,"[0,1]",252,236,488,0.52,0.48
"MA_(2,3]",Mars,"(2,3]",165,146,311,0.53,0.47
"MA_(3,5]",Mars,"(3,5]",265,255,520,0.51,0.49
"MA_(5,11]",Mars,"(5,11]",107,115,222,0.48,0.52
"MA_[0,2]",Mars,"[0,2]",178,190,368,0.48,0.52
"ME_(3,4]",Mercury,"(3,4]",150,144,294,0.51,0.49
"ME_(4,6]",Mercury,"(4,6]",232,208,440,0.53,0.47
"ME_(6,13]",Mercury,"(6,13]",84,85,169,0.5,0.5
"ME_[0,3]",Mercury,"[0,3]",249,269,518,0.48,0.52
"MO_(13,15]",Moon,"(13,15]",233,209,442,0.53,0.47
"MO_(15,17]",Moon,"(15,17]",161,180,341,0.47,0.53
"MO_(17,27]",Moon,"(17,27]",115,111,226,0.51,0.49
"MO_[5,13]",Moon,"[5,13]",206,206,412,0.5,0.5
NE_0,Neptune,0,715,706,1421,0.5,0.5
"NN_(2,3]",NNode,"(2,3]",194,181,375,0.52,0.48
"NN_(3,6]",NNode,"(3,6]",203,232,435,0.47,0.53
NN_2,NNode,2,219,207,426,0.51,0.49
"NN_[1,2)",NNode,"[1,2)",99,86,185,0.54,0.46
"PA_(1,2]",Pallas,"(1,2]",153,158,311,0.49,0.51
"PA_(2,3]",Pallas,"(2,3]",200,183,383,0.52,0.48
"PA_(3,8]",Pallas,"(3,8]",139,130,269,0.52,0.48
"PA_[0,1]",Pallas,"[0,1]",223,235,458,0.49,0.51
"PH_(0,1]",Pholus,"(0,1]",176,156,332,0.53,0.47
PH_0,Pholus,0,539,550,1089,0.49,0.51
"SA_(1,2]",Saturn,"(1,2]",169,164,333,0.51,0.49
"SA_(2,4]",Saturn,"(2,4]",80,72,152,0.53,0.47
SA_1,Saturn,1,157,139,296,0.53,0.47
"SA_[0,1)",Saturn,"[0,1)",309,331,640,0.48,0.52
"SN_(2,5]",SNode,"(2,5]",222,246,468,0.47,0.53
SN_2,SNode,2,181,182,363,0.5,0.5
"SN_[0,1]",SNode,"[0,1]",312,278,590,0.53,0.47
"SU_(3,4]",Sun,"(3,4]",155,154,309,0.5,0.5
"SU_(4,5]",Sun,"(4,5]",104,126,230,0.45,0.55
"SU_(5,11]",Sun,"(5,11]",149,138,287,0.52,0.48
"SU_[0,3]",Sun,"[0,3]",307,288,595,0.52,0.48
"UR_(1,3]",Uranus,"(1,3]",318,347,665,0.48,0.52
UR_0,Uranus,0,164,170,334,0.49,0.51
UR_1,Uranus,1,233,189,422,0.55,0.45
"VE_(3,4]",Venus,"(3,4]",137,146,283,0.48,0.52
"VE_(4,6]",Venus,"(4,6]",232,235,467,0.5,0.5
"VE_(6,12]",Venus,"(6,12]",97,99,196,0.49,0.51
"VE_[0,3]",Venus,"[0,3]",249,226,475,0.52,0.48
"VS_(2,3]",Vesta,"(2,3]",154,143,297,0.52,0.48
"VS_(3,4]",Vesta,"(3,4]",149,133,282,0.53,0.47
"VS_(4,10]",Vesta,"(4,10]",180,198,378,0.48,0.52
"VS_[0,2]",Vesta,"[0,2]",232,232,464,0.5,0.5
