PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",202,221,423,0.48,0.52
CE_3,Ceres,3,261,292,553,0.47,0.53
"CE_[0,2]",Ceres,"[0,2]",427,498,925,0.46,0.54
"CH_(3,4]",Chiron,"(3,4]",212,236,448,0.47,0.53
"CH_(4,5]",Chiron,"(4,5]",171,208,379,0.45,0.55
"CH_(5,11]",Chiron,"(5,11]",229,226,455,0.5,0.5
"CH_[0,3]",Chiron,"[0,3]",278,341,619,0.45,0.55
"JN_(1,2]",Juno,"(1,2]",292,337,629,0.46,0.54
"JN_(2,3]",Juno,"(2,3]",211,275,486,0.43,0.57
"JN_(3,7]",Juno,"(3,7]",134,147,281,0.48,0.52
"JN_[0,1]",Juno,"[0,1]",253,252,505,0.5,0.5
"JU_(2,3]",Jupiter,"(2,3]",237,304,541,0.44,0.56
"JU_(3,4]",Jupiter,"(3,4]",211,202,413,0.51,0.49
"JU_(4,8]",Jupiter,"(4,8]",111,120,231,0.48,0.52
"JU_[0,2]",Jupiter,"[0,2]",331,385,716,0.46,0.54
"MA_(2,5]",Mars,"(2,5]",188,209,397,0.47,0.53
MA_2,Mars,2,298,379,677,0.44,0.56
"MA_[0,1]",Mars,"[0,1]",404,423,827,0.49,0.51
"ME_(1,3]",Mercury,"(1,3]",105,120,225,0.47,0.53
ME_0,Mercury,0,234,288,522,0.45,0.55
ME_1,Mercury,1,551,603,1154,0.48,0.52
"NE_(4,5]",Neptune,"(4,5]",134,196,330,0.41,0.59
"NE_(5,6]",Neptune,"(5,6]",127,140,267,0.48,0.52
"NE_(6,13]",Neptune,"(6,13]",189,212,401,0.47,0.53
"NE_[0,4]",Neptune,"[0,4]",440,463,903,0.49,0.51
"NN_(2,3]",NNode,"(2,3]",257,273,530,0.48,0.52
"NN_(3,4]",NNode,"(3,4]",203,237,440,0.46,0.54
"NN_(4,9]",NNode,"(4,9]",206,229,435,0.47,0.53
"NN_[0,2]",NNode,"[0,2]",224,272,496,0.45,0.55
"PA_(2,3]",Pallas,"(2,3]",255,293,548,0.47,0.53
"PA_(3,4]",Pallas,"(3,4]",186,222,408,0.46,0.54
"PA_(4,8]",Pallas,"(4,8]",120,118,238,0.5,0.5
"PA_[0,2]",Pallas,"[0,2]",329,378,707,0.47,0.53
"PH_(3,5]",Pholus,"(3,5]",347,368,715,0.49,0.51
"PH_(5,6]",Pholus,"(5,6]",117,161,278,0.42,0.58
"PH_(6,13]",Pholus,"(6,13]",152,177,329,0.46,0.54
"PH_[0,3]",Pholus,"[0,3]",274,305,579,0.47,0.53
"PL_(4,5]",Pluto,"(4,5]",180,209,389,0.46,0.54
"PL_(5,6]",Pluto,"(5,6]",168,161,329,0.51,0.49
"PL_(6,14]",Pluto,"(6,14]",158,188,346,0.46,0.54
"PL_[0,4]",Pluto,"[0,4]",384,453,837,0.46,0.54
"SA_(3,4]",Saturn,"(3,4]",178,228,406,0.44,0.56
"SA_(4,5]",Saturn,"(4,5]",178,206,384,0.46,0.54
"SA_(5,11]",Saturn,"(5,11]",202,235,437,0.46,0.54
"SA_[0,3]",Saturn,"[0,3]",332,342,674,0.49,0.51
"SN_(3,4]",SNode,"(3,4]",230,285,515,0.45,0.55
"SN_(4,5]",SNode,"(4,5]",204,209,413,0.49,0.51
"SN_(5,10]",SNode,"(5,10]",203,230,433,0.47,0.53
"SN_[1,3]",SNode,"[1,3]",253,287,540,0.47,0.53
"SU_(1,2]",Sun,"(1,2]",285,322,607,0.47,0.53
"SU_(2,4]",Sun,"(2,4]",54,65,119,0.45,0.55
SU_1,Sun,1,419,458,877,0.48,0.52
"SU_[0,1)",Sun,"[0,1)",132,166,298,0.44,0.56
"UR_(3,5]",Uranus,"(3,5]",338,424,762,0.44,0.56
"UR_(5,6]",Uranus,"(5,6]",147,177,324,0.45,0.55
"UR_(6,13]",Uranus,"(6,13]",210,183,393,0.53,0.47
"UR_[0,3]",Uranus,"[0,3]",195,227,422,0.46,0.54
"VE_(1,2]",Venus,"(1,2]",202,254,456,0.44,0.56
"VE_(2,3]",Venus,"(2,3]",31,35,66,0.47,0.53
VE_1,Venus,1,460,512,972,0.47,0.53
"VE_[0,1)",Venus,"[0,1)",197,210,407,0.48,0.52
"VS_(1,2]",Vesta,"(1,2]",307,382,689,0.45,0.55
"VS_(2,3]",Vesta,"(2,3]",215,230,445,0.48,0.52
"VS_(3,6]",Vesta,"(3,6]",75,90,165,0.45,0.55
"VS_[0,1]",Vesta,"[0,1]",293,309,602,0.49,0.51
