PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VS_PA_a36,1,50,0,0.023,0.003,0.001,0.011,-0.069,0.074,0.143,-0.35,2.26,0.003
VS_PH_a30,1,37,-0.015,0.07,-0.016,-0.015,0.039,-0.23,0.237,0.466,0.363,4.527,0.011
VS_SN_a150,1,47,0.036,0.079,0.017,0.023,0.042,-0.061,0.262,0.323,1.711,2.26,0.011
VS_UR_a144,1,30,0.003,0.082,0.001,0.002,0.055,-0.23,0.237,0.466,0.039,2.009,0.015
MO_JU_a0,1,100,0.011,0.073,-0.002,0.002,0.024,-0.105,0.584,0.689,5.114,35.777,0.007
VE_JU_a36,1,87,0,0.045,-0.005,-0.005,0.029,-0.069,0.226,0.295,1.929,6.699,0.005
MO_CE_a90,1,193,0.001,0.051,-0.002,-0.004,0.021,-0.168,0.317,0.485,2.807,15.043,0.004
MO_CH_a150,1,192,0.002,0.061,-0.003,-0.003,0.025,-0.195,0.328,0.523,1.831,8.811,0.004
MO_UR_a120,1,192,0.002,0.051,-0.002,-0.002,0.023,-0.146,0.328,0.474,2.407,12.193,0.004
MO_PA_a60,1,194,0.003,0.056,-0.002,-0.001,0.029,-0.168,0.443,0.611,3.197,21.698,0.004
MO_PL_a144,1,193,0,0.05,-0.003,-0.004,0.02,-0.146,0.328,0.474,2.888,15.458,0.004
MO_VE_a30,1,186,0.007,0.057,-0.001,0.001,0.025,-0.099,0.584,0.683,5.988,55.858,0.004
VE_NN_a30,1,64,0.008,0.049,0,0.003,0.019,-0.113,0.21,0.323,1.431,4.52,0.006
VE_SN_a150,1,64,0.008,0.049,0,0.003,0.019,-0.113,0.21,0.323,1.431,4.52,0.006
MO_SA_a90,1,195,0.006,0.051,0,0.002,0.022,-0.166,0.226,0.392,1.131,4.774,0.004
MO_NN_a60,1,196,0.005,0.093,-0.003,-0.002,0.023,-0.275,1.047,1.322,7.371,79.52,0.007
MO_PH_a120,1,191,0,0.05,-0.004,-0.004,0.025,-0.146,0.328,0.474,2.311,12.915,0.004
MO_SN_a120,1,197,0.005,0.093,-0.003,-0.002,0.023,-0.275,1.047,1.322,7.391,79.952,0.007
MO_MA_a103,1,188,-0.001,0.041,-0.004,-0.003,0.023,-0.153,0.195,0.348,1.157,5.952,0.003
MO_SU_a36,1,185,0.006,0.065,-0.003,-0.003,0.021,-0.107,0.584,0.691,4.869,34.973,0.005
ME_JU_a72,1,88,0.003,0.043,0.001,0.003,0.013,-0.184,0.253,0.436,1.154,14.766,0.005
MO_JN_a30,1,193,0.001,0.049,-0.002,-0.002,0.024,-0.168,0.272,0.439,2.018,10.077,0.004
MO_VS_a90,1,190,-0.004,0.034,-0.004,-0.004,0.022,-0.184,0.108,0.292,-0.792,4.794,0.002
VE_PH_a90,1,77,0.026,0.142,0.001,0.005,0.03,-0.235,1.047,1.282,5.155,32.942,0.016
MO_ME_a60,1,186,0.011,0.095,0,0.001,0.023,-0.195,1.047,1.242,7.303,73.983,0.007
MO_PL_a135,1,194,0,0.058,-0.003,-0.004,0.025,-0.184,0.296,0.48,2.106,9.543,0.004
MO_JN_a36,1,192,0.003,0.05,-0.001,0,0.029,-0.121,0.272,0.393,1.626,6.372,0.004
MO_SU_a30,1,185,0.004,0.05,-0.002,-0.001,0.025,-0.146,0.296,0.441,2.002,8.532,0.004
PA_SA_a30,1,91,-0.001,0.044,-0.002,-0.004,0.019,-0.113,0.171,0.284,1.281,4.709,0.005
MO_UR_a135,1,196,0.006,0.054,-0.001,0.001,0.028,-0.184,0.296,0.48,1.876,8.177,0.004
MO_PA_a45,1,190,0.001,0.049,0,-0.002,0.024,-0.151,0.272,0.422,2.121,10.405,0.004
MO_CE_a72,1,190,0.003,0.058,0.001,0,0.028,-0.195,0.297,0.492,1.809,9.019,0.004
MO_MA_a90,1,189,0.006,0.051,0.001,0.002,0.023,-0.184,0.296,0.479,2.145,11.14,0.004
MO_NE_a180,1,97,0.005,0.064,-0.002,-0.002,0.022,-0.184,0.296,0.48,2.039,7.605,0.007
MO_NN_a45,1,197,-0.001,0.041,-0.002,-0.003,0.026,-0.122,0.243,0.365,1.34,7.097,0.003
MO_SN_a135,1,197,-0.001,0.041,-0.002,-0.003,0.026,-0.122,0.243,0.365,1.34,7.097,0.003
SU_CE_a45,1,83,-0.002,0.038,-0.002,-0.001,0.022,-0.165,0.111,0.276,-0.633,3.781,0.004
MO_JN_a45,1,193,-0.001,0.042,-0.001,-0.001,0.024,-0.117,0.261,0.377,1.259,8.116,0.003
MO_PH_a103,1,196,0,0.056,-0.003,-0.005,0.024,-0.275,0.296,0.571,1.458,9.813,0.004
MO_SA_a72,1,195,-0.001,0.065,-0.001,-0.003,0.025,-0.275,0.451,0.726,2.191,17.437,0.005
MO_UR_a144,1,195,0.003,0.045,-0.002,0,0.023,-0.121,0.262,0.383,2.244,10.826,0.003
MO_ME_a45,1,186,0.005,0.063,0,-0.001,0.023,-0.146,0.584,0.73,4.999,39.905,0.005
MO_PL_a120,1,194,0.006,0.051,-0.002,0,0.023,-0.099,0.317,0.416,2.656,11.141,0.004
MO_VS_a72,1,195,0.008,0.051,0,0.003,0.023,-0.165,0.296,0.46,2.215,10.464,0.004
MO_PA_a36,1,191,0.005,0.051,-0.001,-0.001,0.024,-0.151,0.272,0.422,2.091,8.519,0.004
MO_JU_a30,1,193,0.007,0.061,-0.004,-0.001,0.023,-0.137,0.342,0.479,2.783,11.208,0.004
MO_NN_a36,1,199,-0.002,0.046,-0.002,-0.004,0.028,-0.235,0.243,0.478,0.607,8.232,0.003
MO_SN_a144,1,199,-0.002,0.046,-0.002,-0.004,0.028,-0.235,0.243,0.478,0.607,8.232,0.003
MO_CH_a180,1,95,0.006,0.045,0.001,0.003,0.024,-0.121,0.175,0.295,0.975,3.439,0.005
MO_UR_a150,1,196,0.003,0.041,-0.002,-0.001,0.023,-0.121,0.175,0.295,1.358,4.541,0.003
MO_CE_a60,1,191,0.006,0.057,0,0,0.022,-0.235,0.342,0.577,1.891,10.723,0.004
PA_NN_a0,1,15,-0.004,0.032,-0.001,-0.005,0.019,-0.069,0.074,0.143,0.238,0.629,0.008
PA_SN_a180,1,15,-0.004,0.032,-0.001,-0.005,0.019,-0.069,0.074,0.143,0.238,0.629,0.008
VE_JN_a60,1,55,0.003,0.03,-0.001,0.001,0.014,-0.065,0.147,0.213,1.814,8.023,0.004
VE_VS_a60,1,70,-0.007,0.044,-0.011,-0.009,0.027,-0.129,0.237,0.365,2.014,11.389,0.005
MO_PA_a30,1,191,0.004,0.051,-0.002,-0.002,0.023,-0.13,0.261,0.391,2.394,9.574,0.004
MO_SA_a60,1,196,0.002,0.059,-0.002,-0.004,0.023,-0.13,0.451,0.582,3.413,20.873,0.004
MO_ME_a36,1,180,0.006,0.064,-0.003,-0.002,0.025,-0.13,0.584,0.714,4.966,37.331,0.005
MO_NN_a30,1,200,-0.002,0.043,-0.002,-0.003,0.03,-0.184,0.171,0.355,0.379,4.073,0.003
MO_SN_a150,1,200,-0.002,0.043,-0.002,-0.003,0.03,-0.184,0.171,0.355,0.379,4.073,0.003
MO_JU_a36,1,193,0.003,0.051,-0.003,-0.002,0.023,-0.137,0.296,0.434,2.461,11.132,0.004
MO_PH_a90,1,197,0.003,0.046,-0.002,0.001,0.027,-0.136,0.259,0.395,1.093,5.973,0.003
MO_VE_a0,1,87,0.001,0.042,-0.003,0,0.025,-0.129,0.144,0.272,0.517,2.477,0.005
MO_JN_a60,1,193,0.003,0.044,0.001,0,0.022,-0.244,0.227,0.471,0.49,9.078,0.003
MO_VS_a60,1,190,0.001,0.05,0.001,-0.001,0.023,-0.129,0.443,0.572,3.728,31.285,0.004
PA_NE_a135,1,59,0.001,0.025,-0.002,0,0.016,-0.069,0.074,0.143,0.549,1.099,0.003
MO_MA_a72,1,187,-0.001,0.052,-0.003,-0.004,0.025,-0.235,0.296,0.531,0.969,9.087,0.004
MA_JN_a135,1,45,0.004,0.037,0.001,0,0.032,-0.069,0.178,0.247,2.127,8.256,0.006
MO_ME_a30,1,182,0.003,0.056,-0.004,-0.003,0.028,-0.13,0.443,0.573,3.676,23.181,0.004
ME_PL_a72,1,73,0.005,0.029,-0.001,0.001,0.017,-0.062,0.12,0.182,1.566,3.716,0.003
MO_JU_a45,1,199,0.005,0.042,0,0.002,0.027,-0.117,0.248,0.365,1.844,8.377,0.003
MO_PL_a103,1,194,0.003,0.047,0.001,0.001,0.027,-0.244,0.243,0.488,0.517,7.843,0.003
PA_CH_a144,1,24,0,0.04,0.002,0,0.029,-0.089,0.094,0.183,0.172,0.273,0.008
PA_PH_a60,1,87,0.003,0.026,-0.002,0.002,0.012,-0.076,0.086,0.162,0.332,2.077,0.003
MO_SU_a0,1,91,-0.002,0.04,0,-0.001,0.022,-0.151,0.132,0.283,-0.236,3.8,0.004
MO_CE_a45,1,193,0.002,0.045,-0.001,0,0.026,-0.275,0.21,0.485,-0.339,9.365,0.003
VE_MA_a72,1,61,-0.002,0.031,-0.002,-0.001,0.014,-0.092,0.086,0.179,-0.114,2.16,0.004
VS_PL_a45,1,37,-0.008,0.038,-0.004,-0.008,0.024,-0.091,0.086,0.177,0.066,0.131,0.006
MO_SA_a45,1,194,0.01,0.069,-0.003,-0.001,0.026,-0.102,0.584,0.686,4.368,28.287,0.005
MO_NE_a150,1,194,0.002,0.054,-0.001,0,0.028,-0.244,0.342,0.586,1.28,11.528,0.004
MO_JN_a72,1,193,0.008,0.059,0,0.002,0.024,-0.121,0.584,0.705,5.161,45.198,0.004
MO_MA_a60,1,186,-0.005,0.051,-0.001,-0.004,0.025,-0.235,0.253,0.488,-0.366,7.439,0.004
MO_PH_a72,1,193,0.008,0.059,0,0.002,0.024,-0.137,0.451,0.589,3.419,20.747,0.004
MO_VS_a45,1,189,0.003,0.062,-0.003,-0.002,0.021,-0.23,0.404,0.634,2.227,13.251,0.004
ME_CH_a135,1,72,0.002,0.05,0,0,0.023,-0.138,0.259,0.396,1.709,9.375,0.006
MO_CE_a36,1,193,0.003,0.086,-0.003,-0.003,0.027,-0.275,1.047,1.322,9.007,107.938,0.006
MO_NE_a144,1,194,0.008,0.061,0,0.002,0.029,-0.166,0.451,0.618,3.085,18.622,0.004
MO_PL_a90,1,199,-0.001,0.065,-0.001,-0.002,0.027,-0.275,0.451,0.726,1.872,16.453,0.005
VS_NN_a36,1,88,-0.007,0.04,-0.003,-0.003,0.019,-0.168,0.081,0.248,-1.518,4.801,0.004
VS_SN_a144,1,88,-0.007,0.04,-0.003,-0.003,0.019,-0.168,0.081,0.248,-1.518,4.801,0.004
MO_SA_a36,1,196,0.006,0.055,-0.004,-0.002,0.027,-0.1,0.296,0.396,2.73,10.248,0.004
MO_JU_a60,1,194,0.003,0.05,0.001,0.001,0.023,-0.23,0.259,0.488,1.062,9.369,0.004
MO_UR_a180,1,97,0.01,0.078,-0.001,0.002,0.032,-0.195,0.451,0.646,2.353,11.259,0.008
MO_CE_a30,1,193,0.002,0.086,-0.003,-0.005,0.026,-0.184,1.047,1.231,9.337,110.007,0.006
MO_VS_a36,1,189,0.005,0.061,-0.003,-0.002,0.026,-0.195,0.296,0.492,2.026,8.04,0.004
MO_PA_a0,1,97,0.008,0.044,0.001,0.005,0.023,-0.084,0.175,0.259,1.07,2.461,0.004
MO_NN_a0,1,99,0.007,0.048,-0.001,0.002,0.027,-0.082,0.248,0.331,1.892,6.355,0.005
MO_SA_a30,1,193,0.007,0.053,-0.003,0.001,0.03,-0.129,0.296,0.424,2.523,10.076,0.004
MO_SN_a180,1,99,0.007,0.048,-0.001,0.002,0.027,-0.082,0.248,0.331,1.892,6.355,0.005
MO_CH_a144,1,194,0.005,0.056,-0.001,0.001,0.027,-0.195,0.328,0.523,1.593,9.597,0.004
MO_NE_a135,1,194,0.001,0.055,-0.002,-0.002,0.027,-0.235,0.297,0.532,0.914,8.009,0.004
MO_PH_a60,1,193,0.007,0.052,-0.001,0.002,0.023,-0.195,0.297,0.492,1.565,8.445,0.004
JU_PL_a144,1,73,0.001,0.032,0.001,0,0.024,-0.074,0.081,0.155,0.236,0.453,0.004
MO_MA_a45,1,191,0.005,0.085,-0.002,-0.002,0.026,-0.173,1.047,1.219,9.608,114.97,0.006
JN_PH_a144,1,93,-0.009,0.031,-0.008,-0.009,0.024,-0.117,0.075,0.192,-0.128,1.316,0.003
MO_JN_a90,1,193,0.007,0.059,0,0,0.022,-0.121,0.451,0.572,3.48,19.903,0.004
MO_VS_a30,1,191,0.006,0.096,-0.004,-0.003,0.027,-0.244,1.047,1.291,7.017,71.189,0.007
MO_JU_a72,1,199,0,0.05,-0.001,-0.001,0.021,-0.275,0.217,0.492,-0.151,8.382,0.004
SU_SA_a45,1,65,0.006,0.044,0.003,0.003,0.024,-0.069,0.227,0.296,2.088,8.208,0.005
MO_ME_a0,1,91,0.004,0.043,-0.001,0.001,0.027,-0.079,0.21,0.29,1.673,5.815,0.005
MO_PL_a72,1,195,0.002,0.063,-0.003,-0.002,0.022,-0.168,0.584,0.752,4.308,37.199,0.004
MO_CH_a135,1,195,0.001,0.062,-0.003,-0.003,0.026,-0.173,0.584,0.757,4.242,38.789,0.004
SU_NE_a150,1,62,-0.002,0.042,-0.006,-0.004,0.026,-0.107,0.157,0.264,0.817,2.447,0.005
MO_MA_a36,1,186,0.008,0.088,-0.001,0,0.019,-0.173,1.047,1.219,9.074,103.788,0.006
MO_NE_a120,1,193,0,0.06,-0.002,-0.002,0.027,-0.168,0.584,0.752,4.633,45.349,0.004
MO_PH_a45,1,196,0.008,0.073,-0.004,-0.002,0.023,-0.168,0.584,0.752,3.853,23.689,0.005
VE_PL_a103,1,54,-0.013,0.047,-0.002,-0.009,0.03,-0.168,0.074,0.242,-1.328,2.496,0.006
MO_JN_a103,1,194,0.008,0.067,0.001,0.001,0.022,-0.195,0.404,0.599,2.765,13.445,0.005
MA_PL_a30,1,52,-0.001,0.026,-0.001,-0.001,0.011,-0.081,0.074,0.155,-0.15,2.177,0.004
MO_MA_a30,1,192,0.003,0.047,0,0.001,0.023,-0.195,0.252,0.447,0.822,7.324,0.003
MO_PL_a60,1,197,0,0.045,-0.006,-0.004,0.022,-0.165,0.259,0.423,1.616,7.321,0.003
MO_VE_a45,1,180,0.001,0.05,-0.004,-0.003,0.032,-0.151,0.297,0.448,2.051,9.357,0.004
MO_CH_a120,1,195,-0.002,0.038,-0.002,-0.003,0.022,-0.235,0.168,0.403,-0.335,8.848,0.003
MO_PH_a36,1,195,0.008,0.059,0,0.001,0.026,-0.165,0.296,0.46,2.155,7.99,0.004
MO_JU_a90,1,191,0.002,0.057,-0.001,-0.002,0.026,-0.235,0.404,0.639,2.157,15.468,0.004
CE_NN_a30,1,37,-0.001,0.044,-0.005,-0.003,0.043,-0.069,0.12,0.189,0.608,-0.178,0.007
CE_SN_a150,1,37,-0.001,0.044,-0.005,-0.003,0.043,-0.069,0.12,0.189,0.608,-0.178,0.007
MO_CE_a0,1,93,0.007,0.053,-0.003,0,0.027,-0.13,0.214,0.345,1.642,3.976,0.006
MO_PH_a30,1,200,0.007,0.056,0.001,0.001,0.026,-0.165,0.296,0.46,2.439,10.293,0.004
MO_SA_a0,1,97,0.011,0.046,0.001,0.005,0.027,-0.079,0.261,0.34,2.196,8.25,0.005
MO_NE_a103,1,192,0.007,0.089,-0.002,0,0.026,-0.172,1.047,1.219,8.566,96.319,0.006
CE_SA_a0,1,29,0.008,0.031,0.006,0.007,0.029,-0.069,0.074,0.143,0.025,0.04,0.006
MO_JN_a120,1,192,0.009,0.058,-0.001,0.003,0.026,-0.173,0.296,0.469,1.809,7.423,0.004
MO_PL_a45,1,196,0.006,0.043,-0.001,0.001,0.022,-0.096,0.255,0.351,2.308,9.353,0.003
MO_VS_a0,1,93,0.006,0.081,-0.003,-0.001,0.024,-0.235,0.584,0.819,3.842,26.765,0.008
ME_VE_a30,1,203,0.013,0.093,-0.002,0,0.023,-0.091,1.047,1.138,7.593,74.786,0.007
JN_UR_a103,1,70,0.004,0.031,0,0.003,0.025,-0.069,0.078,0.147,0.391,0.064,0.004
MO_JU_a103,1,192,0.004,0.048,0.001,0.001,0.023,-0.146,0.263,0.408,1.831,8.8,0.003
MO_VE_a60,1,182,0.011,0.064,0,0,0.025,-0.106,0.443,0.549,3.408,15.793,0.005
MO_CH_a103,1,197,0.003,0.037,0.001,0.002,0.026,-0.125,0.135,0.26,0.331,1.938,0.003
VE_JU_a45,1,63,0.001,0.057,0,-0.002,0.03,-0.172,0.255,0.427,1.184,6.122,0.007
MO_PL_a36,1,194,0.005,0.036,0.001,0.003,0.021,-0.081,0.159,0.239,1.241,3.647,0.003
MO_NE_a90,1,192,0.002,0.038,-0.001,-0.001,0.022,-0.081,0.252,0.333,2.052,10.079,0.003
MO_SU_a60,1,187,0.011,0.058,0.002,0.003,0.024,-0.091,0.342,0.433,2.769,10.548,0.004
SU_JN_a72,1,75,-0.001,0.031,-0.002,-0.001,0.024,-0.085,0.146,0.231,1.042,5.609,0.004
MO_MA_a0,1,95,0.004,0.069,-0.003,-0.001,0.02,-0.275,0.297,0.572,0.766,6.387,0.007
SA_NE_a103,1,46,-0.001,0.022,0.002,0.001,0.012,-0.069,0.045,0.114,-0.878,0.928,0.003
MO_JN_a135,1,193,0.004,0.056,-0.002,0,0.024,-0.275,0.443,0.718,2.506,23.163,0.004
MO_PL_a30,1,195,0.008,0.057,0.001,0.002,0.026,-0.13,0.404,0.534,3.005,15.509,0.004
MO_VE_a72,1,184,0.006,0.057,-0.001,0,0.022,-0.173,0.263,0.435,1.924,7.543,0.004
CE_PH_a30,1,105,-0.003,0.028,-0.002,-0.002,0.023,-0.085,0.084,0.169,-0.036,1.058,0.003
CE_UR_a144,1,63,0.005,0.043,0.001,0.001,0.023,-0.089,0.175,0.264,1.446,4.882,0.005
MO_CH_a90,1,194,0.006,0.088,-0.003,-0.001,0.024,-0.172,1.047,1.219,8.765,100.308,0.006
MO_JU_a120,1,190,0.005,0.09,-0.002,-0.002,0.026,-0.244,1.047,1.291,8.247,92.358,0.007
SU_PH_a72,1,65,0.001,0.033,0,0.001,0.02,-0.102,0.096,0.198,-0.04,1.717,0.004
VS_JU_a103,1,38,0,0.021,-0.002,0,0.014,-0.069,0.049,0.119,-0.46,2.132,0.003
MO_SU_a72,1,187,0.01,0.09,0,0.002,0.023,-0.121,1.047,1.168,8.469,93.231,0.007
MO_JN_a144,1,191,-0.001,0.04,-0.003,-0.002,0.026,-0.138,0.252,0.39,1.303,10.549,0.003
MO_PH_a0,1,97,0,0.033,-0.004,-0.001,0.025,-0.091,0.111,0.202,0.383,1.155,0.003
MO_NE_a72,1,196,0.002,0.049,-0.002,-0.001,0.021,-0.151,0.443,0.594,4.998,40.758,0.003
MO_JN_a150,1,192,-0.005,0.046,-0.006,-0.006,0.023,-0.172,0.254,0.426,1.273,10.113,0.003
MO_JU_a135,1,188,-0.006,0.042,-0.002,-0.005,0.027,-0.151,0.178,0.329,-0.086,2.609,0.003
MO_NN_a72,1,192,0.01,0.095,-0.002,0,0.026,-0.195,1.047,1.242,7.263,73.725,0.007
MO_UR_a103,1,191,0.002,0.042,-0.001,0,0.025,-0.173,0.272,0.444,1.589,10.933,0.003
MO_VE_a90,1,187,0.005,0.086,-0.001,0,0.024,-0.146,1.047,1.193,9.488,112.296,0.006
MO_CH_a72,1,192,0.005,0.045,-0.001,0,0.021,-0.079,0.272,0.351,3.133,14.787,0.003
MO_PA_a72,1,194,0.002,0.055,-0.003,-0.002,0.025,-0.275,0.254,0.529,1.013,9.438,0.004
MO_NE_a60,1,194,0.005,0.042,-0.001,0.001,0.019,-0.079,0.317,0.397,2.934,16.895,0.003
MO_SN_a103,1,197,0.009,0.072,0,0,0.026,-0.173,0.584,0.757,3.856,23.134,0.005
MO_SU_a90,1,185,-0.003,0.042,-0.003,-0.004,0.024,-0.173,0.296,0.469,1.471,16.323,0.003
MO_JU_a144,1,195,0.001,0.053,-0.001,-0.001,0.021,-0.172,0.443,0.615,3.168,26.012,0.004
JN_CH_a135,1,115,0.004,0.052,-0.002,-0.001,0.025,-0.13,0.259,0.389,2.182,9.036,0.005
JN_NE_a144,1,92,-0.002,0.029,0,-0.002,0.028,-0.087,0.084,0.171,0.094,0.824,0.003
MA_CH_a90,1,53,0.003,0.062,0,-0.006,0.029,-0.074,0.296,0.371,2.75,9.799,0.008
MO_PL_a0,1,96,0.007,0.048,0.002,0.004,0.022,-0.23,0.272,0.501,0.729,14.101,0.005
VE_CE_a45,1,72,0.017,0.067,0.004,0.008,0.029,-0.07,0.443,0.513,3.94,21.363,0.008
VS_UR_a135,1,78,0.008,0.079,-0.001,0.002,0.034,-0.244,0.328,0.572,1.015,4.672,0.009
MO_CH_a60,1,193,0.005,0.057,-0.001,0.001,0.026,-0.23,0.443,0.673,3.115,22.355,0.004
MO_UR_a90,1,192,0.003,0.051,0,0.001,0.026,-0.235,0.263,0.498,0.84,11.51,0.004
MO_VE_a103,1,184,-0.001,0.051,-0.003,-0.002,0.033,-0.244,0.404,0.648,2.156,21.956,0.004
MO_JU_a150,1,191,0.003,0.049,-0.001,-0.001,0.023,-0.172,0.22,0.392,1.231,6.151,0.004
SU_PL_a90,1,68,-0.003,0.04,-0.004,-0.004,0.03,-0.106,0.12,0.226,0.365,1.267,0.005
MA_UR_a120,1,53,-0.001,0.046,-0.003,-0.005,0.032,-0.074,0.22,0.294,2.092,7.918,0.006
MO_NN_a90,1,194,0.005,0.058,-0.001,0,0.025,-0.151,0.443,0.594,3.306,20.192,0.004
MO_SN_a90,1,194,0.005,0.058,-0.001,0,0.025,-0.151,0.443,0.594,3.306,20.192,0.004
MO_NE_a45,1,192,0.008,0.05,0.003,0.004,0.026,-0.129,0.263,0.391,1.931,8.327,0.004
VE_NE_a150,1,57,0.001,0.025,-0.001,-0.001,0.021,-0.058,0.077,0.135,0.683,1.044,0.003
SU_NE_a144,1,67,0.002,0.027,0.002,0.003,0.029,-0.102,0.057,0.159,-0.609,1.524,0.003
MO_SU_a103,1,185,-0.001,0.049,-0.002,-0.002,0.021,-0.275,0.248,0.523,-0.181,13.231,0.004
MO_PA_a90,1,195,0.006,0.086,-0.003,-0.001,0.024,-0.138,1.047,1.185,9.096,106.931,0.006
VE_SA_a45,1,59,-0.009,0.043,-0.005,-0.005,0.026,-0.184,0.092,0.276,-1.87,6.446,0.006
MO_JN_a180,1,97,0.001,0.044,-0.002,-0.002,0.028,-0.105,0.216,0.321,1.976,7.67,0.004
MO_CH_a45,1,195,0.01,0.061,0,0.001,0.02,-0.121,0.404,0.525,3.165,13.833,0.004
