PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(4,5]",Ceres,"(4,5]",1028,993,2021,0.51,0.49
"CE_(5,7]",Ceres,"(5,7]",1672,1558,3230,0.52,0.48
"CE_(7,13]",Ceres,"(7,13]",709,666,1375,0.52,0.48
"CE_[0,4]",Ceres,"[0,4]",1899,1681,3580,0.53,0.47
"CH_(4,5]",Chiron,"(4,5]",1050,999,2049,0.51,0.49
"CH_(5,7]",Chiron,"(5,7]",1790,1602,3392,0.53,0.47
"CH_(7,13]",Chiron,"(7,13]",808,722,1530,0.53,0.47
"CH_[0,4]",Chiron,"[0,4]",1660,1575,3235,0.51,0.49
"JN_(4,5]",Juno,"(4,5]",1058,953,2011,0.53,0.47
"JN_(5,7]",Juno,"(5,7]",1672,1571,3243,0.52,0.48
"JN_(7,14]",Juno,"(7,14]",738,662,1400,0.53,0.47
"JN_[0,4]",Juno,"[0,4]",1840,1712,3552,0.52,0.48
"JU_(4,5]",Jupiter,"(4,5]",1034,965,1999,0.52,0.48
"JU_(5,7]",Jupiter,"(5,7]",1661,1554,3215,0.52,0.48
"JU_(7,12]",Jupiter,"(7,12]",755,644,1399,0.54,0.46
"JU_[0,4]",Jupiter,"[0,4]",1858,1735,3593,0.52,0.48
"MA_(4,5]",Mars,"(4,5]",1041,976,2017,0.52,0.48
"MA_(5,7]",Mars,"(5,7]",1576,1455,3031,0.52,0.48
"MA_(7,13]",Mars,"(7,13]",709,662,1371,0.52,0.48
"MA_[0,4]",Mars,"[0,4]",1982,1805,3787,0.52,0.48
"ME_(4,5]",Mercury,"(4,5]",1024,968,1992,0.51,0.49
"ME_(5,7]",Mercury,"(5,7]",1637,1508,3145,0.52,0.48
"ME_(7,14]",Mercury,"(7,14]",691,564,1255,0.55,0.45
"ME_[0,4]",Mercury,"[0,4]",1956,1858,3814,0.51,0.49
"MO_(13,15]",Moon,"(13,15]",1512,1421,2933,0.52,0.48
"MO_(15,17]",Moon,"(15,17]",1277,1205,2482,0.51,0.49
"MO_(17,27]",Moon,"(17,27]",896,846,1742,0.51,0.49
"MO_[5,13]",Moon,"[5,13]",1623,1426,3049,0.53,0.47
"NE_(4,5]",Neptune,"(4,5]",1054,1034,2088,0.5,0.5
"NE_(5,6]",Neptune,"(5,6]",892,801,1693,0.53,0.47
"NE_(6,13]",Neptune,"(6,13]",1211,1030,2241,0.54,0.46
"NE_[0,4]",Neptune,"[0,4]",2151,2033,4184,0.51,0.49
"NN_(5,6]",NNode,"(5,6]",1116,1032,2148,0.52,0.48
"NN_(6,7]",NNode,"(6,7]",956,901,1857,0.51,0.49
"NN_(7,13]",NNode,"(7,13]",1037,1004,2041,0.51,0.49
"NN_[1,5]",NNode,"[1,5]",2199,1961,4160,0.53,0.47
"PA_(4,5]",Pallas,"(4,5]",1019,924,1943,0.52,0.48
"PA_(5,7]",Pallas,"(5,7]",1660,1544,3204,0.52,0.48
"PA_(7,13]",Pallas,"(7,13]",752,699,1451,0.52,0.48
"PA_[0,4]",Pallas,"[0,4]",1877,1731,3608,0.52,0.48
"PH_(4,5]",Pholus,"(4,5]",1096,961,2057,0.53,0.47
"PH_(5,6]",Pholus,"(5,6]",909,850,1759,0.52,0.48
"PH_(6,13]",Pholus,"(6,13]",1256,1196,2452,0.51,0.49
"PH_[0,4]",Pholus,"[0,4]",2047,1891,3938,0.52,0.48
"PL_(4,5]",Pluto,"(4,5]",1079,1049,2128,0.51,0.49
"PL_(5,6]",Pluto,"(5,6]",940,849,1789,0.53,0.47
"PL_(6,14]",Pluto,"(6,14]",1245,1111,2356,0.53,0.47
"PL_[0,4]",Pluto,"[0,4]",2044,1889,3933,0.52,0.48
"SA_(4,5]",Saturn,"(4,5]",1025,945,1970,0.52,0.48
"SA_(5,7]",Saturn,"(5,7]",1594,1431,3025,0.53,0.47
"SA_(7,14]",Saturn,"(7,14]",649,625,1274,0.51,0.49
"SA_[0,4]",Saturn,"[0,4]",2040,1897,3937,0.52,0.48
"SN_(5,6]",SNode,"(5,6]",1148,1090,2238,0.51,0.49
"SN_(6,7]",SNode,"(6,7]",906,908,1814,0.5,0.5
"SN_(7,13]",SNode,"(7,13]",1123,1039,2162,0.52,0.48
"SN_[1,5]",SNode,"[1,5]",2131,1861,3992,0.53,0.47
"SU_(4,5]",Sun,"(4,5]",1069,1017,2086,0.51,0.49
"SU_(5,7]",Sun,"(5,7]",1627,1551,3178,0.51,0.49
"SU_(7,14]",Sun,"(7,14]",679,659,1338,0.51,0.49
"SU_[0,4]",Sun,"[0,4]",1933,1671,3604,0.54,0.46
"UR_(4,5]",Uranus,"(4,5]",1067,940,2007,0.53,0.47
"UR_(5,7]",Uranus,"(5,7]",1683,1578,3261,0.52,0.48
"UR_(7,15]",Uranus,"(7,15]",843,827,1670,0.5,0.5
"UR_[0,4]",Uranus,"[0,4]",1715,1553,3268,0.52,0.48
"VE_(4,5]",Venus,"(4,5]",1028,970,1998,0.51,0.49
"VE_(5,7]",Venus,"(5,7]",1738,1517,3255,0.53,0.47
"VE_(7,14]",Venus,"(7,14]",870,811,1681,0.52,0.48
"VE_[0,4]",Venus,"[0,4]",1672,1600,3272,0.51,0.49
"VS_(4,5]",Vesta,"(4,5]",1106,945,2051,0.54,0.46
"VS_(5,7]",Vesta,"(5,7]",1598,1558,3156,0.51,0.49
"VS_(7,13]",Vesta,"(7,13]",696,669,1365,0.51,0.49
"VS_[0,4]",Vesta,"[0,4]",1908,1726,3634,0.53,0.47
