PlanetZodSign,Planet,ZodSign,Buy,Sell,DaysN,BuyDays%,SellDays%
MO_Z08_SCO,Moon,Z08,545,499,1044,0.52,0.48
MO_Z09_SAG,Moon,Z09,549,484,1033,0.53,0.47
MO_Z10_CAP,Moon,Z10,566,488,1054,0.54,0.46
MO_Z11_AQU,Moon,Z11,536,514,1050,0.51,0.49
MO_Z12_PIS,Moon,Z12,558,492,1050,0.53,0.47
NE_Z08_SCO,Neptune,Z08,77,53,130,0.59,0.41
NE_Z09_SAG,Neptune,Z09,1922,1511,3433,0.56,0.44
NE_Z10_CAP,Neptune,Z10,1765,1663,3428,0.51,0.49
NE_Z11_AQU,Neptune,Z11,1674,1614,3288,0.51,0.49
NE_Z12_PIS,Neptune,Z12,1222,1065,2287,0.53,0.47
NN_Z01_ARI,NNode,Z01,454,313,767,0.59,0.41
NN_Z02_TAU,NNode,Z02,422,343,765,0.55,0.45
NN_Z03_GEM,NNode,Z03,482,446,928,0.52,0.48
NN_Z04_CAN,NNode,Z04,562,576,1138,0.49,0.51
NN_Z05_LEO,NNode,Z05,625,528,1153,0.54,0.46
NN_Z06_VIR,NNode,Z06,596,551,1147,0.52,0.48
NN_Z07_LIB,NNode,Z07,617,527,1144,0.54,0.46
NN_Z08_SCO,NNode,Z08,577,567,1144,0.5,0.5
NN_Z09_SAG,NNode,Z09,571,574,1145,0.5,0.5
NN_Z10_CAP,NNode,Z10,597,543,1140,0.52,0.48
NN_Z11_AQU,NNode,Z11,621,522,1143,0.54,0.46
NN_Z12_PIS,NNode,Z12,536,416,952,0.56,0.44
PA_Z01_ARI,Pallas,Z01,642,574,1216,0.53,0.47
PA_Z02_TAU,Pallas,Z02,480,395,875,0.55,0.45
PA_Z03_GEM,Pallas,Z03,327,301,628,0.52,0.48
PA_Z04_CAN,Pallas,Z04,258,243,501,0.51,0.49
PA_Z05_LEO,Pallas,Z05,379,316,695,0.55,0.45
PA_Z06_VIR,Pallas,Z06,435,361,796,0.55,0.45
PA_Z07_LIB,Pallas,Z07,545,488,1033,0.53,0.47
PA_Z08_SCO,Pallas,Z08,538,482,1020,0.53,0.47
PA_Z09_SAG,Pallas,Z09,566,513,1079,0.52,0.48
PA_Z10_CAP,Pallas,Z10,678,681,1359,0.5,0.5
PA_Z11_AQU,Pallas,Z11,914,765,1679,0.54,0.46
PA_Z12_PIS,Pallas,Z12,898,787,1685,0.53,0.47
PH_Z01_ARI,Pholus,Z01,625,517,1142,0.55,0.45
PH_Z02_TAU,Pholus,Z02,422,301,723,0.58,0.42
PH_Z03_GEM,Pholus,Z03,296,233,529,0.56,0.44
PH_Z04_CAN,Pholus,Z04,190,231,421,0.45,0.55
PH_Z05_LEO,Pholus,Z05,239,231,470,0.51,0.49
PH_Z06_VIR,Pholus,Z06,279,324,603,0.46,0.54
PH_Z07_LIB,Pholus,Z07,394,435,829,0.48,0.52
PH_Z08_SCO,Pholus,Z08,752,727,1479,0.51,0.49
PH_Z09_SAG,Pholus,Z09,1671,1505,3176,0.53,0.47
PH_Z10_CAP,Pholus,Z10,296,265,561,0.53,0.47
PH_Z11_AQU,Pholus,Z11,160,106,266,0.6,0.4
PH_Z12_PIS,Pholus,Z12,1336,1031,2367,0.56,0.44
PL_Z06_VIR,Pluto,Z06,308,192,500,0.62,0.38
PL_Z07_LIB,Pluto,Z07,1642,1339,2981,0.55,0.45
PL_Z08_SCO,Pluto,Z08,1498,1335,2833,0.53,0.47
PL_Z09_SAG,Pluto,Z09,1587,1593,3180,0.5,0.5
PL_Z10_CAP,Pluto,Z10,1625,1447,3072,0.53,0.47
SA_Z01_ARI,Saturn,Z01,285,335,620,0.46,0.54
SA_Z02_TAU,Saturn,Z02,520,444,964,0.54,0.46
SA_Z03_GEM,Saturn,Z03,609,518,1127,0.54,0.46
SA_Z04_CAN,Saturn,Z04,558,511,1069,0.52,0.48
SA_Z05_LEO,Saturn,Z05,622,477,1099,0.57,0.43
SA_Z06_VIR,Saturn,Z06,613,546,1159,0.53,0.47
SA_Z07_LIB,Saturn,Z07,643,628,1271,0.51,0.49
SA_Z08_SCO,Saturn,Z08,702,566,1268,0.55,0.45
SA_Z09_SAG,Saturn,Z09,747,579,1326,0.56,0.44
SA_Z10_CAP,Saturn,Z10,684,603,1287,0.53,0.47
SA_Z11_AQU,Saturn,Z11,404,404,808,0.5,0.5
SA_Z12_PIS,Saturn,Z12,273,295,568,0.48,0.52
SN_Z01_ARI,SNode,Z01,617,527,1144,0.54,0.46
SN_Z02_TAU,SNode,Z02,577,567,1144,0.5,0.5
SN_Z03_GEM,SNode,Z03,571,574,1145,0.5,0.5
SN_Z04_CAN,SNode,Z04,597,543,1140,0.52,0.48
SN_Z05_LEO,SNode,Z05,621,522,1143,0.54,0.46
SN_Z06_VIR,SNode,Z06,536,416,952,0.56,0.44
SN_Z07_LIB,SNode,Z07,454,313,767,0.59,0.41
SN_Z08_SCO,SNode,Z08,422,343,765,0.55,0.45
SN_Z09_SAG,SNode,Z09,482,446,928,0.52,0.48
SN_Z10_CAP,SNode,Z10,562,576,1138,0.49,0.51
SN_Z11_AQU,SNode,Z11,625,528,1153,0.54,0.46
SN_Z12_PIS,SNode,Z12,596,551,1147,0.52,0.48
SU_Z01_ARI,Sun,Z01,608,477,1085,0.56,0.44
SU_Z02_TAU,Sun,Z02,517,449,966,0.54,0.46
SU_Z03_GEM,Sun,Z03,599,541,1140,0.53,0.47
SU_Z04_CAN,Sun,Z04,573,543,1116,0.51,0.49
SU_Z05_LEO,Sun,Z05,579,555,1134,0.51,0.49
SU_Z06_VIR,Sun,Z06,537,518,1055,0.51,0.49
SU_Z07_LIB,Sun,Z07,539,502,1041,0.52,0.48
SU_Z08_SCO,Sun,Z08,527,518,1045,0.5,0.5
SU_Z09_SAG,Sun,Z09,550,483,1033,0.53,0.47
SU_Z10_CAP,Sun,Z10,486,346,832,0.58,0.42
SU_Z11_AQU,Sun,Z11,564,485,1049,0.54,0.46
SU_Z12_PIS,Sun,Z12,581,489,1070,0.54,0.46
UR_Z01_ARI,Uranus,Z01,998,894,1892,0.53,0.47
UR_Z02_TAU,Uranus,Z02,310,275,585,0.53,0.47
UR_Z07_LIB,Uranus,Z07,737,553,1290,0.57,0.43
UR_Z08_SCO,Uranus,Z08,910,699,1609,0.57,0.43
UR_Z09_SAG,Uranus,Z09,944,756,1700,0.56,0.44
UR_Z10_CAP,Uranus,Z10,891,885,1776,0.5,0.5
UR_Z11_AQU,Uranus,Z11,888,991,1879,0.47,0.53
UR_Z12_PIS,Uranus,Z12,982,853,1835,0.54,0.46
VE_Z01_ARI,Venus,Z01,689,530,1219,0.57,0.43
VE_Z02_TAU,Venus,Z02,465,429,894,0.52,0.48
VE_Z03_GEM,Venus,Z03,685,616,1301,0.53,0.47
VE_Z04_CAN,Venus,Z04,509,480,989,0.51,0.49
VE_Z05_LEO,Venus,Z05,609,532,1141,0.53,0.47
VE_Z06_VIR,Venus,Z06,536,511,1047,0.51,0.49
VE_Z07_LIB,Venus,Z07,477,452,929,0.51,0.49
VE_Z08_SCO,Venus,Z08,624,612,1236,0.5,0.5
VE_Z09_SAG,Venus,Z09,450,385,835,0.54,0.46
VE_Z10_CAP,Venus,Z10,579,505,1084,0.53,0.47
VE_Z11_AQU,Venus,Z11,519,447,966,0.54,0.46
VE_Z12_PIS,Venus,Z12,518,407,925,0.56,0.44
VS_Z01_ARI,Vesta,Z01,576,481,1057,0.54,0.46
VS_Z02_TAU,Vesta,Z02,638,628,1266,0.5,0.5
VS_Z03_GEM,Vesta,Z03,707,611,1318,0.54,0.46
VS_Z04_CAN,Vesta,Z04,640,576,1216,0.53,0.47
VS_Z05_LEO,Vesta,Z05,620,547,1167,0.53,0.47
VS_Z06_VIR,Vesta,Z06,504,507,1011,0.5,0.5
VS_Z07_LIB,Vesta,Z07,552,471,1023,0.54,0.46
VS_Z08_SCO,Vesta,Z08,390,363,753,0.52,0.48
VS_Z09_SAG,Vesta,Z09,506,417,923,0.55,0.45
VS_Z10_CAP,Vesta,Z10,461,427,888,0.52,0.48
VS_Z11_AQU,Vesta,Z11,530,432,962,0.55,0.45
VS_Z12_PIS,Vesta,Z12,536,446,982,0.55,0.45
