PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",1009,949,1958,0.52,0.48
CE_a0_0,Ceres,Conjunction,0,4493,4143,8636,0.52,0.48
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",1584,1399,2983,0.53,0.47
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",397,317,714,0.56,0.44
CE_a103_0,Ceres,BiSeptile,0,3521,3376,6897,0.51,0.49
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",1541,1430,2971,0.52,0.48
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",356,340,696,0.51,0.49
CE_a120_0,Ceres,Trine,0,3605,3322,6927,0.52,0.48
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",1539,1382,2921,0.53,0.47
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",308,317,625,0.49,0.51
CE_a135_0,Ceres,SesquiSquare,0,3655,3393,7048,0.52,0.48
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",1511,1465,2976,0.51,0.49
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",331,321,652,0.51,0.49
CE_a144_0,Ceres,BiQuintile,0,3660,3306,6966,0.53,0.47
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",1429,1319,2748,0.52,0.48
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",315,336,651,0.48,0.52
CE_a150_0,Ceres,Quincunx,0,3758,3437,7195,0.52,0.48
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",981,900,1881,0.52,0.48
CE_a180_0,Ceres,Opposition,0,4521,4192,8713,0.52,0.48
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",1695,1556,3251,0.52,0.48
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",527,484,1011,0.52,0.48
CE_a30_0,Ceres,SemiSextile,0,3280,3052,6332,0.52,0.48
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",1614,1474,3088,0.52,0.48
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",577,548,1125,0.51,0.49
CE_a36_0,Ceres,SemiQuintile,0,3311,3070,6381,0.52,0.48
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",1734,1556,3290,0.53,0.47
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",465,450,915,0.51,0.49
CE_a45_0,Ceres,SemiSquare,0,3303,3086,6389,0.52,0.48
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",1594,1505,3099,0.51,0.49
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",423,379,802,0.53,0.47
CE_a60_0,Ceres,Sextile,0,3485,3208,6693,0.52,0.48
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",1628,1534,3162,0.51,0.49
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",382,346,728,0.52,0.48
CE_a72_0,Ceres,Quintile,0,3492,3212,6704,0.52,0.48
"CE_a90_(0,1]",Ceres,Square,"(0,1]",1387,1238,2625,0.53,0.47
"CE_a90_(1,5]",Ceres,Square,"(1,5]",411,396,807,0.51,0.49
CE_a90_0,Ceres,Square,0,3704,3458,7162,0.52,0.48
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",980,913,1893,0.52,0.48
CH_a0_0,Chiron,Conjunction,0,4522,4179,8701,0.52,0.48
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1539,1329,2868,0.54,0.46
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",297,306,603,0.49,0.51
CH_a103_0,Chiron,BiSeptile,0,3666,3457,7123,0.51,0.49
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",1360,1283,2643,0.51,0.49
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",289,264,553,0.52,0.48
CH_a120_0,Chiron,Trine,0,3853,3545,7398,0.52,0.48
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",1343,1310,2653,0.51,0.49
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",338,300,638,0.53,0.47
CH_a135_0,Chiron,SesquiSquare,0,3821,3482,7303,0.52,0.48
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",1483,1287,2770,0.54,0.46
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",449,389,838,0.54,0.46
CH_a144_0,Chiron,BiQuintile,0,3570,3416,6986,0.51,0.49
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",1371,1310,2681,0.51,0.49
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",475,448,923,0.51,0.49
CH_a150_0,Chiron,Quincunx,0,3656,3334,6990,0.52,0.48
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",1297,1184,2481,0.52,0.48
CH_a180_0,Chiron,Opposition,0,4205,3908,8113,0.52,0.48
