PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",531,514,1045,0.51,0.49
CE_a0_0,Ceres,Conjunction,0,4793,4406,9199,0.52,0.48
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",1051,905,1956,0.54,0.46
CE_a103_0,Ceres,BiSeptile,0,4273,4015,8288,0.52,0.48
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",1017,945,1962,0.52,0.48
CE_a120_0,Ceres,Trine,0,4307,3975,8282,0.52,0.48
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",916,903,1819,0.5,0.5
CE_a135_0,Ceres,SesquiSquare,0,4408,4017,8425,0.52,0.48
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",1012,932,1944,0.52,0.48
CE_a144_0,Ceres,BiQuintile,0,4312,3988,8300,0.52,0.48
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",974,972,1946,0.5,0.5
CE_a150_0,Ceres,Quincunx,0,4350,3948,8298,0.52,0.48
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",472,467,939,0.5,0.5
CE_a180_0,Ceres,Opposition,0,4852,4453,9305,0.52,0.48
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",1024,977,2001,0.51,0.49
CE_a30_0,Ceres,SemiSextile,0,4300,3943,8243,0.52,0.48
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",1053,991,2044,0.52,0.48
CE_a36_0,Ceres,SemiQuintile,0,4271,3929,8200,0.52,0.48
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",1126,1056,2182,0.52,0.48
CE_a45_0,Ceres,SemiSquare,0,4198,3864,8062,0.52,0.48
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",1044,949,1993,0.52,0.48
CE_a60_0,Ceres,Sextile,0,4280,3971,8251,0.52,0.48
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",1114,968,2082,0.54,0.46
CE_a72_0,Ceres,Quintile,0,4210,3952,8162,0.52,0.48
"CE_a90_(0,4]",Ceres,Square,"(0,4]",1023,939,1962,0.52,0.48
CE_a90_0,Ceres,Square,0,4301,3981,8282,0.52,0.48
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",777,741,1518,0.51,0.49
CH_a0_0,Chiron,Conjunction,0,4547,4179,8726,0.52,0.48
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1415,1227,2642,0.54,0.46
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",256,256,512,0.5,0.5
CH_a103_0,Chiron,BiSeptile,0,3653,3437,7090,0.52,0.48
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",1253,1173,2426,0.52,0.48
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",251,226,477,0.53,0.47
CH_a120_0,Chiron,Trine,0,3820,3521,7341,0.52,0.48
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",1246,1202,2448,0.51,0.49
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",292,248,540,0.54,0.46
CH_a135_0,Chiron,SesquiSquare,0,3786,3470,7256,0.52,0.48
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",1348,1194,2542,0.53,0.47
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",295,258,553,0.53,0.47
CH_a144_0,Chiron,BiQuintile,0,3681,3468,7149,0.51,0.49
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",1317,1242,2559,0.51,0.49
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",267,264,531,0.5,0.5
CH_a150_0,Chiron,Quincunx,0,3740,3414,7154,0.52,0.48
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",1080,1006,2086,0.52,0.48
CH_a180_0,Chiron,Opposition,0,4244,3914,8158,0.52,0.48
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",1336,1228,2564,0.52,0.48
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",260,214,474,0.55,0.45
CH_a30_0,Chiron,SemiSextile,0,3728,3478,7206,0.52,0.48
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",1486,1370,2856,0.52,0.48
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",219,196,415,0.53,0.47
CH_a36_0,Chiron,SemiQuintile,0,3619,3354,6973,0.52,0.48
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",1210,1168,2378,0.51,0.49
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",244,210,454,0.54,0.46
CH_a45_0,Chiron,SemiSquare,0,3870,3542,7412,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",1357,1256,2613,0.52,0.48
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",250,240,490,0.51,0.49
CH_a60_0,Chiron,Sextile,0,3717,3424,7141,0.52,0.48
